cell_name	average_expression	binary_call	time_point_expression
ABalaappap	-116	0	1395,3334,-2215,298,2797,1868,-1784,-2261,-2055,-858,-6264,-1535,-991,-1362,2027,-726,-4723,4379,731,1744,2271,1389
ABalaappp	-438	0	974,529,-4124,-744,4589,-1187,194,2014,-3810,-2500,-469,222,-814,1830,-2591,-3377,-2112,-3032,-1956,-354,-648,-1528,1509,1059,-1195,1527,-1197,-1028,-3378,1818,398,-514,1453,908,2216
ABalaapppa	-645	0	-4885,2249,-1747,1630,-1321,-835,-3023,4237,-267,-861,-925,403,-2640,1286,1958,2401,-80,-2353,-1919,-3988,-2671,-88,-3932,-610,-1481,-1363,1568,1202
ABalaapppp	304	0	718,-3195,-387,-9,-544,1835,-1071,-524,-200,-1582,919,1370,-339,1895,727,513,-874,1171,4239,-130,1561,910,1957,4014,-2147,2255,-2984,-1584
ABalap	10	0	-2107,-3357,-458,-1459,89,540,-505,-1184,1808,164,644,776,636,1084,881,35,731,607,912,730,-349
ABalapa	838	0	-3150,416,-490,343,893,1297,3530,3910,1583,2340,762,588,167,674,861,1906,2359,-272,832,532,1401,-231,-978
ABalapaa	-66	0	-3024,2248,1445,190,181,-299,2279,-1087,-1065,-668,1800,-19,-351,937,863,622,441,-828,1283,-45,-585,2106,1955,-2443,1152,-1181,-981,-3951,-1234,-1712
ABalapaaa	-543	0	316,-1983,-1034,1426,-1512,-1925,2455,2590,4230,-2083,-690,791,-1129,-2661,1131,-911,-2877,1082,-2965,-2708,-85,-2835,-3962,1114,3,763,47,1116,-660,-2464,-1555,1950,1721,-910,888,-1160,-2803,-2451,409,2205,-5147
ABalapaaaa	-257	0	-1027,1046,-2740,-2584,-1747,3311,-2299,-1207,-1617,2383,591,1423,-546,-243,334,-2880,-400,-569,-1150,-1026,4599,693
ABalapaaap	765	0	1256,819,700,-1065,-2682,-496,2142,63,-1646,606,204,1050,1593,349,-1533,3258,5778,2401,2131,4841,-65,-2871
ABalapaap	-250	0	594,-1549,305,-3002,177,464,-2368,1865,2655,-474,1797,-1127,580,1709,-662,-2354,2346,-787,-1077,838,-3364,-1505,-479,-351,-2683,1862,-971,-1911,-1031,2130,1336,-1100,224,-2044,907,119,-576,-6
ABalapaapa	-326	0	-1549,2400,2595,817,427,1373,-3055,1928,-1859,182,-2417,-2067,4347,-3773,-1916,838,392,-541,-1503,-100,-2743,-3362,-247,1426,254
ABalapaapp	-878	0	-1519,-462,-121,1442,-524,-1632,-1571,-4774,-2492,-288,-59,770,-1134,3055,-2742,-2526,-5684,-3614,-2170,-856,-603,3116,1517,2497,-1569
ABalapap	-115	0	696,-2999,1725,-56,-305,1368,-2580,155,1122,390,153,-1071,-2066,-169,1213,545,-142,-811,-1388,-980,2218,1413,20,-3387,1307,1531,-995
ABalapapa	-888	0	-2138,-1393,1154,-865,-738,-896,-3867,592,-150,-2006,-421,-2641,457,-696,414,1821,-467,-3379,-1332,-434,-613,-3352,-168,-2090,-819,-2629,337,1018,255,-1261,-3203,1189,-2847,1393,409,-3246,-4461,-935,515,268,810
ABalapapaa	763	0	1385,-2137,2911,179,3171,-346,1577,1568,3381,1905,-1814,371,1030,-390,-1366,1545,1422,973,3069,-1664,1431,630,4548,-3231,-1070
ABalapapap	45	0	-2234,1719,2430,-472,1320,263,-1016,-1707,-3364,2817,-1273,-383,996,1647,1429,4652,-2220,56,2079,263,902,540,-2302,-2493,-2517
ABalapapp	33	0	1639,2359,-1874,2550,3018,37,-1393,-3839,-1190,-813,-2724,846,420,-39,1983,510,-157,2547,327,-609,-973,-1905,2686,2456,380,-565,385,-646,-1576,-2715,704,1953,-3125,-245,759
ABalapappa	-461	0	86,1904,-578,661,-3007,927,340,578,-1636,-2981,-3766,2458,1004,-2232,863,-1039,-624,151,-931,1571,-3583,-656,-1276,807,1772,-653,-2864,-831,537,1331,-2610
ABalapappp	-621	0	-1288,-3408,1881,-493,-2887,-1722,-1177,-1845,2051,-61,-2880,212,-1032,-2156,2919,-2335,-2053,359,-524,3281,-2807,-2729,-1488,-1149,171,887,576,-376,2529,-917,-793
ABalapp	-802	0	-1058,-3297,-809,-1118,-533,-1066,400,-3601,-2944,-14,-541,1705,-1409,1017,-3304,-2382,1303,-915,712,-1263,244,909,-473,-807
ABalappa	-410	0	-3397,521,-1365,1017,-1309,-1073,-995,3538,398,66,-525,322,1001,-1411,839,84,242,906,1276,-840,-2314,-1366,-1051,-2645,-1991,1492,-630,-1495,-370,-942,1219,-2311
ABalappaa	-419	0	331,504,-1692,-2626,605,-1138,-3300,-3431,1850,-318,-1500,673,-4191,233,-2067,398,1195,2086,-2979,-2646,-2533,877,-1595,-2212,-4048,-1099,-2762,-2778,2258,1286,-374,870,-449,-650,2663,-1232,2643,3356,2699,-6163,2534,2781,-1452,942,-219,3375
ABalappaaa	-1057	0	-3244,2349,-3784,203,-1822,-4244,1449,-3207,2641,480,421,-4247,356,-2148
ABalappaap	-857	0	-124,-191,-1998,-3129,-737,-1046,-2247,1311,-2340,431,396,1099,-137,-3287
ABalappap	-95	0	-843,-533,1299,-331,-3373,684,1600,4038,-2698,-148,663,-3003,-1083,-2965,-2130,-717,766,2671,456,1877,-1893,-989,273,-691,74,887,-3625,631,1715,-1771,-236,3746,-2522,-750,3216,1939,-306,451
ABalappapa	602	0	2550,470,-594,2179,-2133,-853,1422,3927,1621,1012,-1019,2273,-2127,-1315,1294,-554,-641,4024,2573,-431,1860,-2285
ABalappapp	-456	0	11,-3250,-3518,2061,-3743,179,1018,-1417,-2053,1745,2645,-723,-1932,-2976,-553,3241,277,963,-2383,2191,1174,-2991
ABalappp	-274	0	-444,-2832,-557,-1290,-2963,1060,297,-651,218,-676,-2050,1076,-448,176,88,-189,2211,1914,-69,-1802,661,1674,-946,-1299,827,853,-2230
ABalapppa	-661	0	1252,1929,-982,3294,-1896,-1819,6,544,-770,1205,877,-605,590,-2396,-360,1382,-424,-3213,907,-1749,-91,-2589,-3768,-2401,-36,765,89,-1965,676,-4048,-6773,-2767,-86,1503,542,-605
ABalapppaa	-189	0	-1604,773,-3437,78,1134,-3473,-1511,2113,-1644,2695,595,-1480,2844,2697,-1058,-2318,-483,-1339,-810,722,1789,-956,2074,-1462,-2802,2497,650,-1536,-233
ABalapppap	-1190	0	-3249,-364,-2235,3999,-1252,-3107,-3746,-2507,178,-2367,1778,906,1166,-612,597,-2226,685,301,-2720,-3855,-2057,-5515,-3842,1608,-1449,1473,-2038,-1226,-2824
ABalapppp	-200	0	-1002,2581,1276,796,-1573,-192,6441,-2074,-169,-1205,-1743,-969,1349,1394,13,-1721,-1624,1542,-2095,-1462,191,969,-953,2814,-71,-1094,-323,-979,-698,679,-1345,761,-2919,-2731,-105,90,-1258
ABalappppa	-229	0	-2704,2717,1637,3934,-287,-2594,1722,-3971,-1687,-4576,637,3193,5249,-3369,-1651,1170,-4043,440,-1117,-1918,-67,-1101,1339,3095,-905,-1414,23,-171
ABalappppp	262	0	-813,162,-558,260,-2624,3011,-1405,1658,4310,-236,-402,1547,1038,3848,-769,-2337,426,-2913,1114,-1166,-2316,2137,2439,2367,3438,-56,-4287,-538
ABalp	-2656	0	-2171,-233,-2033,-3648,-2943,-3759,-1387,-3749,-2599,-2029,-3003,-2286,-3715,-3571,-2717
ABalpa	-2538	0	-929,-1931,-4830,-2835,-2127,-2146,-1055,-4241,-3132,-2904,-3384,-1979,-2156,-3223,-3936,-1881,-2752,-1247,-1751,-2329
ABalpaa	-1033	0	1935,-2894,-3686,-762,-81,1940,-2833,-1755,1273,-352,-108,-345,-1574,-1783,-2139,-162,-655,-2990,-3926,-1738,-10,-330,-779
ABalpaaa	-1400	0	137,-1253,-2548,-4198,-1651,-3174,1492,-850,-1187,-1154,-1691,-3662,-2854,178,-2968,-1157,-73,-2915,-3422,-650,-344,617,773,-2531,-2731,-2023,-539,655,-776,-325,-936,-3054
ABalpaaaa	-1310	0	406,-698,-1491,-2006,1203,-3025,-4075,-3486,936,1702,2445,-2637,-1877,-5380,-1211,-2021,-989,-342,816,-615,-481,-2845,-3143,-731,275,-910,-2885,-5005,1630,-2707,-1467,-1145,-1229,-2236,-3159,-3218,-498,-267,-175,-1009,-165
ABalpaaaaa	-767	0	2254,1942,-1549,640,-3062,-2080,-959,-876,-909,-2823,-241,-225,1342,-5402,95,-20,-410,-76,1236,-3570,-1419
ABalpaaaap	-688	0	-3039,-458,3249,-1959,-3247,639,2827,343,791,1711,606,-3502,-3592,4244,-2201,368,-2603,1367,-484,-6402,-3107
ABalpaaap	-1073	0	-1687,804,-1191,-673,2147,-537,-420,-1657,-1768,-1273,1016,-745,-870,-1099,229,-114,-4518,538,1624,213,-2813,-784,-1770,-1258,-980,354,2686,-978,-826,-939,-3464,-349,-3225,-3771,-1011,-3880,-1956,-5549,-4984,-401,2536,-1728
ABalpaaapa	-1542	0	1650,-651,-4488,-553,-479,633,705,-256,-3891,1563,-3167,-1042,-4968,-3256,-506,-7932,23,-3191,-100,-933
ABalpaaapp	-1967	0	-35,1957,-1396,-1678,-2035,-1318,-2192,-1730,-4253,-4434,-7222,-2780,149,2242,1109,2734,-5389,-6665,-771,-5625
ABalpaap	-2095	0	-94,-2680,-107,-4590,-1524,-651,-541,-3082,-4102,-1216,-2367,-3272,-2164,-1310,-4013,-2381,-2421,-1043,-2417,-2822,-1513,-1223,-596,-1716,-2863,-3772
ABalpaapa	-2274	0	1015,-2134,-2658,731,-714,732,-2071,-3481,-3193,-4064,-1190,-627,-518,-3220,-5866,-2768,-4746,-558,-662,-4148,-2912,-4385,-1943,-365,-3935,-2610,-2252,-3662,-4819,-118,-3349
ABalpaapaa	-363	0	-1401,2307,2265,-400,-166,-2624,-123,-324,-3415,2683,-2416,2619,2972,-1961,-3075,2052,-1981,-1400,964,-1538,-2258,2310,2448,805,1886,1135,-3476,-1348,1480,2384,-3175,-1385,250,-554,-5046,52,-3984
ABalpaapap	-2460	0	1617,685,-3973,-659,-2795,-1109,-1705,-4879,-2983,-929,-2491,-2215,-4659,-5976,1089,-3118,-632,-3322,-3655,-4459,-3137,-1896,204,-2750,-5089,-3735,-2282,-3930,-7078,-1832,-4170,-5538,76,-2983,1430,356,-2506
ABalpaapp	-2776	0	-27,-1569,-1229,-310,-1508,-1707,-2390,-1658,-706,-2083,-3783,-1075,-3284,2583,-3582,-7099,-2348,-3900,-4764,-2459,-4370,-4406,-2881,-3333,-2275,-2142,-3590,-2594,-3863,-4413,-5386,-4180,-3020,-4291,-952,-5344
ABalpaappa	2	0	-2552,-1849,-4501,-1355,-4266,-2081,-1653,2683,6374,369,3177,1065,3603,-2928,-2945,740,-1062,-592,899,-471,-1321,2705,536,-1187,213,5457,-2986,-2120,3846,1516,3082,-2326
ABalpaappp	-2640	0	-1333,-3914,-4154,-2159,-5826,-2867,-3484,-2329,-2725,-1735,-2250,-1079,-3279,903,-4862,-2280,-1915,-4868,-6464,-602,-3053,875,-227,-994,-3450,-2248,-5479,-3086,-1935,427,-5569,-2535
ABalpap	-2247	0	-2718,-2870,-1975,-1620,-1245,-2702,-1338,-376,-1985,-3077,-1823,-1642,-3317,-3238,-2475,-939,-1168,-1322,-3834,-5185,-3076,-2359,-1407
ABalpapa	-2362	0	-2881,-3035,-4495,-1987,-4516,-1868,-1766,-121,-730,-2170,-2839,-4028,-1287,-2344,-2765,-4479,-1260,-2669,-2436,-2068,-1964,-2093,-2208,-3188,-166,-4581,163
ABalpapaa	15295	1	-1093,-4,3292,2784,6941,7065,10343,15404,13282,14679,11982,14474,18791,17342,21729,14957,18475,15241,16730,19044,21351,18124,21783,23314,22924,18072,23156,18993,23935,28512,20463,21098,20130,20359,17571,2732,1955
ABalpapaaa	12981	1	2815,2876,6385,10753,11323,13595,12738,16941,14886,17909,20152,17157,12765,18508,15524,10830,18312,15382,14252,13823,18816,14496,10905,16137,14821,9166,11111,11716,8250,7075
ABalpapaap	7007	1	3413,2904,6392,10654,11572,8252,12547,18070,12973,13815,11156,15470,17985,17238,10425,10752,1261,6057,5902,3005,2939,3937,3440,3971,1746,-3170,-1464,23,420,-1483
ABalpapap	11804	1	-328,-1169,495,3279,3359,8364,4063,12227,10291,15498,13721,15867,14476,13868,13698,14957,14140,18986,17060,18163,14615,17855,14183,13704,17518,15733,14463,16433,17197,12908,13019,12794,12211,6527,2968
ABalpapapa	8677	1	1673,-683,4930,6103,12897,7650,8749,13641,10849,11897,11077,6839,10781,13589,10313,9768,9213,10987,6951,11617,7826,9695,9430,2918,9780,7698,4851,6334,9728,8102,12702,9757
ABalpapapp	7920	1	1079,1865,523,3909,5740,13436,5930,8648,8767,7428,6292,6156,5344,13802,12823,11919,11755,13062,7660,9857,9065,3436,8529,10995,7789,5181,8284,9714,11862,6474,7668,8461
ABalpapp	-2603	0	-829,-1633,-6697,-3268,-581,-2022,-2049,-1115,-3669,-3764,-2450,33,-2396,-2132,-2857,-5774,-544,-1923,-4121,-3543,-3426,-2371,-3992,-1646,-2313
ABalpappa	-2800	0	-3313,-2241,-4486,-3195,-4816,-3090,-1613,-1376,-2253,-1852,-1685,-3005,-1198,-1979,-5679,-4523,-3417,-434,-1132,-5726,-605,796,-1102,-5011,-1129,-4094,-2740,-837,-3815,-4091,-4769,-3022,-4976
ABalpappaa	-2117	0	-1122,-6659,-1497,1623,-80,-5917,4777,-1770,-421,-3917,-3824,-2384,-1840,-2670,-915,-2539,-3814,-4607,-1412,-5876,-2360,-1463,-1374,-676,-1722,-4039,-2861,227,1693,-3905,-2002,-5000,-3341,1567,-3494,-2584
ABalpappap	-2864	0	-1114,-2117,-966,-3894,-1296,-3127,-6420,-903,-1666,-5461,-7835,-4055,-2786,-3872,-3107,400,-1466,-743,-6219,-2633,-2892,-3986,-718,-3617,-3515,-2483,-2593,-4319,-141,-2562,-4995,-5358,-3340,-4511,3007,-1811
ABalpappp	-2855	0	-2273,-5068,-1741,-2722,-2353,-286,-2879,-3192,-2793,-1499,1472,-4615,-5604,1403,-4509,-4400,-2512,-3194,-3555,-5027,-5974,-3452,-1084,-3235,-2026,-4166,-923,-1067,-4950,-3618,-2651
ABalpapppa	-1490	0	-3685,1816,-4586,1556,-1120,-4298,-461,-402,-1353,-2509,-2417,135,-1422,1041,-1685,-2848,-621,-3661,-1610,-1832,-1204,-5805,646,-387,-2636,1218,-2188,4674,-1111,-2235,-2692,946,-5422,-3118,-3467,-1832,-2384,320
ABalpapppp	-2025	0	832,-1386,-5355,-3265,-3755,-2763,-1338,-1309,-1706,-668,-897,-2740,-1843,-4305,-4082,-1610,-2853,-2204,462,302,-2421,-2932,-2196,-588,-470,-1612,-1405,1046,-2168,-4686,1296,-4582,-1349,-2765,-2722,-2782,-4466,-1680
ABalpp	-718	0	195,672,-335,-50,-3,-1639,-1420,-2260,-254,-1177,-1466,-675,-188,-449,-195,-1686,-941,-2078,44,-465
ABalppa	-475	0	1239,2370,453,1295,-344,-2065,-1896,-2200,-1525,-429,365,-1276,-1782,470,-1171,-2280,-1690,1921,-1904,-1830,-2686,1915,-615,2378,-600
ABalppaa	-361	0	-2274,1660,170,739,2091,1338,-1375,1319,-2842,-1114,-2869,28,260,-836,1117,124,-50,-1400,-1643,-854,-1560,-150,-1378,677,-1474,306,-381,-1027,-182,981,-595
ABalppaaa	-166	0	579,3256,2228,84,-4396,-3285,-102,432,-288,2578,-1889,-1189,-200,-1056,-967,-2026,-843,125,-3544,-3311,-2745,-1323,2852,-102,1960,-7,682,542,-654,-3300,-2273,-465,711,632,1013,919,2146,4487,-963,3080
ABalppaaaa	-230	0	-3953,3541,4083,2693,-3496,1928,-66,-1002,1778,-3742,-5732,-2141,904,-1889,-416,1697,7461,-2650,-1517,-1528,-780
ABalppaaap	-1493	0	-5027,-2832,3178,-5216,-733,-1139,1989,-174,-3333,-3946,1945,-4503,-2128,-1479,-1116,-4073,-3415,-1959,369,326,1922
ABalppaap	-1191	0	-3309,40,-4211,-3086,-1130,688,869,-1838,-604,-839,120,-1692,-147,-329,130,2089,-3181,-1639,-2951,-485,-424,-2,1453,-1093,-2333,-930,-2567,1716,-3253,-1295,-881,524,-1680,-2535,-1535,-5212,-2660,-2566,-2210,1360
ABalppaapa	-559	0	1804,-758,-4729,-1696,2118,-1274,-1969,-1423,3162,953,-4275,1160,-4549,6327,2210,-502,-725,-1957,-4357,-3609,2353
ABalppaapp	-2330	0	-1529,-1949,1622,-136,-1192,-6923,-4220,-1091,-1313,-4115,-3839,-2406,-4385,2371,-4588,-1342,-2453,-1389,-1981,-4880,-3194
ABalppap	-1127	0	943,445,-618,833,-2450,-437,-1105,-3332,-136,-2071,-1760,-8,-3458,-4518,-5615,-348,-1073,-1590,-2946,-1394,-414,-537,1904,-650,340,657,-445,-1765
ABalppapa	24820	1	-270,152,4256,8897,13759,13018,14752,20678,21093,22866,24524,25801,27837,30781,24105,35353,36193,30405,29605,29493,38084,38436,35335,35161,36691,35293,36275,36446,31179,34451,35880,32294,31750,28669,27695,16429,1095,-1320
ABalppapaa	14028	1	1449,1987,4936,11663,12796,17914,25112,21600,19590,18353,19163,21230,12959,18036,23112,17332,20330,11545,11317,15421,13150,10827,10331,9966,5595,9014
ABalppapap	15027	1	675,4423,11362,12123,19087,19936,26279,24643,21983,22903,16609,18283,17235,15517,18346,17033,18901,11324,20278,14259,9229,12654,10992,12421,6295,7906
ABalppapp	25913	1	27,803,5173,10239,16257,12730,16405,19623,21258,23660,22519,25795,24394,34413,26665,28129,32396,34704,35340,39665,34550,35417,39204,39646,35595,36987,39197,35109,32368,38533,36961,31675,6845,8774
ABalppappa	29511	1	6951,12439,18363,21848,20933,26178,29271,29326,29291,31810,27748,33040,31465,32370,28119,36284,34981,28130,38955,31164,35628,30486,39773,33445,31012,38934,31544,31558,31936,32357
ABalppappp	29443	1	3025,13828,18378,21088,30656,33981,41530,31243,36187,35385,29546,30457,34884,33147,33046,33918,25775,33536,29445,23295,27669,33603,33526,33994,37960,34563,31641,30080,26565,21349
ABalppp	-1816	0	57,-986,-911,-1613,-2223,-2286,-1134,-1330,-1905,27,-359,-1588,-3022,-4513,-2410,-1410,-3257,-1791,-3106,-912,-2153,-3930,-1014
ABalpppa	-2008	0	-1476,-2161,-2293,-2,356,-1599,327,-3135,-3079,-543,-4640,-3621,-1388,-3251,-3248,-2901,-3198,-4433,-1353,-1635,-3927,334,-1596,-894,-1112,-1930,-2744,-1094
ABalpppaa	-979	0	1087,1700,156,-3060,-1316,-645,-1102,-2212,-1853,5722,-1895,-2304,-1672,-331,-1873,-866,-1845,-1995,-5679,-2137,-2299,764,1432,-1296,-1854,1385,-2348,-2985,1005,-1128,-3233,-933,578,1731,-2696,1646,-2524,-1943,-2920,-2520,-528,-240,938
ABalpppaaa	261	0	1072,-3087,-2783,655,-1144,1898,1586,2913,90,2588,-1029,-136,2212,-5099,-36,2387,-872,4287,-4472,-2441,2900,110,4409
ABalpppaap	1018	0	902,5311,-394,2520,-981,-991,493,5419,-367,1001,2149,2407,3159,775,3991,3524,-3270,2148,-4601,-1053,541,1092,-354
ABalpppap	-1613	0	-10,-2463,-3171,-1945,-141,-5009,-2887,-3224,-1532,-2801,-4004,-3022,-3966,-860,496,-1098,-35,-1550,-1003,-1942,-2721,-2119,1577,1622,-347,104,-1819,-924,1984,-4019,-5283,-2448,1788,-2281,-1395
ABalpppapa	-837	0	-966,-578,-1498,-2145,-2192,-3840,4775,-401,801,2313,-821,160,-1414,1377,-1907,-1549,-1613,-967,1504,2016,-1867,-8531,-2577,69,-3069,115,-787,-2157,362,521,-1075
ABalpppapp	-730	0	-2417,-4745,3153,-1432,931,1159,928,594,679,881,-169,-62,-293,2197,-3467,178,-1681,-64,-5355,-2496,1738,-2515,853,976,-3609,-3879,-2312,-2678,844,1925,-2490
ABalpppp	-1949	0	-2842,-2057,978,-3663,523,-560,-2689,-3322,-3248,-1633,-1792,-1946,-1634,-2145,-4510,-3059,-403,-1721,-5024,394,-2333,-1413,1428,-2491,-3711,-1813
ABalppppa	-942	0	-2520,-1578,1148,-3571,4005,934,-1473,157,-682,-3336,-5853,1563,-2783,-47,325,-3623,-4441,-3244,735,-1220,814,-3101,-5534,752,347,-1197,-483,1665,3189,2399,-2394,-784,-2749,-1144,-1482,1292
ABalppppaa	-837	0	1167,-3259,1131,-4040,-4860,-734,-964,-3931,-695,123,2064,1365,-1021,-62,-6039,662,-2195,945,8720,-2840,168,1063,-5963,251,-1266,2540,-1964,-4606,1831,-1289,-3697,618
ABalppppap	-127	0	968,1348,1343,-1735,-1645,-439,-194,5031,-2161,740,-107,3562,-882,-911,-4446,-4027,-3742,-1682,1651,4435,-2021,4954,-5194,438,-487,2067,-943,-2950,-264,2469,1030,-283
ABalppppp	-1422	0	1295,-3099,-2521,407,-433,3311,499,-14,-3680,-5705,-1438,-2547,-4084,-223,1365,-2366,-1332,-1856,-1870,7,-4082,-1769,-889,-3044,-1669,-2553,-39,-1427,-1052,-877,-2400
ABalpppppa	-666	0	-328,-1465,258,-5672,-1985,-2321,-3350,-2798,-175,1681,2430,-2245,2331,-1596,1859,-1044,594,629,-1813,1242,1205,-2623,200,1511,854,137,1114,-1684,-2075,-591,883,-265,2854,-46,-1975,-3560,-6822
ABalpppppp	-1729	0	-3483,-1516,-206,-2048,-214,-2138,-4644,-2953,-2298,1138,-3188,955,-2706,-4084,-4626,-1376,-3653,-2392,-1452,-3640,-2050,-2312,-1658,18,-4102,-3762,-223,3130,-1109,-2984,-2010,2687,-1806,392,783,-2074,-2380
ABar	-2176	0	-1668,-321,-2155,-3210,-2701,-4838,-1481,-2855,-3613,-2368,-803,-98
ABara	-2735	0	-1855,-2520,-3919,-3887,-3875,-1502,-2461,-3746,-2569,-3185,-2544,-3179,-3581,-1617,-586
ABaraa	-2056	0	-1960,-3281,-2594,-4076,-2324,-1599,-946,-2027,-2291,-2650,-789,-3319,-1556,-1440,-2930,-2192,-2536,1667,-2728,-1547
ABaraaa	-1275	0	-4361,-2786,-2032,1460,1715,-18,-1072,-1368,319,-1945,-851,-1463,170,-2101,1062,-2510,57,-2250,-1180,-879,-3399,-3536,-3733,102
