cell_name	average_expression	binary_call	time_point_expression
ABalaaap	-1368	0	-1236,-1025,-1119,-2971,-740,-275,-322,-383,-1951,-4444,-2463,-864,-590,-449,-337,-2104,469,-5431,-1264,1333,-2347,-1047,-761,-2676,-1435,-1997,-587,-1282
ABalaaapa	-685	0	-2984,-1592,164,-1686,802,297,-760,-902,-2205,-1495,-257,-2157,68,-630,-1863,-675,-17,-552,1645,-3,1032,-1284,-2339,382,-290,-1058,932,-1743,-369,-2062,2319,-3511,-2114,-561,3027,-544,-2476,-551
ABalaaapal	-1176	0	-533,-2245,-2591,-933,143,-3021,1123,751,165,-532,-3701,-92,-1596,-4464,-1443,1107,-1633,-4394,-1880,-58,-354,-4514,-2826,-647,3066,-2075,1427
ABalaaapar	-426	0	-835,707,-2027,-969,-2338,-562,-88,105,659,-2136,-2055,-198,400,576,2950,-3217,154,2227,-2604,911,-2258,516,1731,248,-921,-285,-2186
ABalaaapp	-1303	0	-1815,-3301,-1012,-634,-2247,-832,-3021,-3219,-1219,-1665,716,-2119,-3066,-471,271,-1064,-1282,-1314,-946,-1709,-889,-2916,989,-1242,-2453,-3180,-885,-1359,529,-1041,279,-1075,-3126,473,-1345,257,-209,-2359
ABalaaappl	-447	0	-923,-2367,2146,2365,-764,3124,2678,-884,542,-1740,-1212,121,888,-1383,-676,-775,-389,-143,637,-3914,-3010,1649,-4112,1198,-156,-2283,-2686
ABalaaappr	-467	0	2551,725,-3596,-1730,1589,876,-466,1571,-647,-4268,2244,-3118,-649,-1271,-3263,16,1916,-2703,157,-324,1133,808,-27,593,1433,-1526,-4631
ABalaap	-1024	0	-1007,-3243,-143,-1177,267,-1818,-902,-2615,-2109,-384,-883,-1569,-331,-676,1409,-1640,-785,-1632,171,-2550,-975,67,-415,-4137,1471
ABalaapa	-1238	0	898,-3147,139,1267,-1276,-225,-1724,-1492,-1677,-3141,-2594,-4040,-454,733,14,-3021,-2180,127,-312,-6,-63,-4640,-1354,-622,-2699,-4054,497,-629,-2781,-1368,-941,1590,-1692
ABalaapaa	-232	0	-3508,-2486,-2488,604,-1912,-2429,1827,-39,4022,-381,-1034,2806,1517,-4228,523,1261,-1231,-1340,-795,2850,-2130,1689,501,-718,162,383,-661,-1300,-1327,2248,-1426,-14,-2160,88,-566,-1110,721,-493,-2444,4739,783
ABalaapaaa	467	0	-736,-628,4851,-1177,3472,289,501,2949,-1191,1018,-3725,-2315,484,2906,1058,-808,977,448,507
ABalaapaap	990	0	1520,-2577,1523,2066,2652,-576,-506,-975,906,-589,-784,-895,1780,3021,2500,1505,2208,2308,3724
ABalaapap	-562	0	336,-4327,-1412,-413,-749,-279,-98,2767,188,-1223,-2288,-3795,-2305,59,1145,1751,507,-1983,-2,-3506,-1586,-2467,1027,-58,-252,-2840,182,-992,490,-1381,2964,113,-2870,1059,-843,732,-2287,-1878,2155,1885
ABalaapapa	-572	0	859,633,2687,-565,-2851,-1806,3728,575,-2331,-3123,-1184,-1293,-1982,2216,-1562,307,-1195,-529,-4304,281
ABalaapapp	-1113	0	912,1146,-2441,-1349,1275,-1634,-701,-660,1475,-2044,-2891,1773,-1580,-3947,-3964,299,-1903,-1545,-3796,-681
ABalaapp	-1350	0	-147,-4221,1073,-382,-1844,-420,-2724,-842,-415,-1315,891,-628,-1422,-3424,-2547,-2111,-2731,-1813,344,-1386,-695,-395,-1591,-4840,-2313,-2028,2142,-2016
ABalaappa	-770	0	-622,-3940,-2880,-1957,1927,-837,270,157,-304,-1562,-249,-3251,-176,-1370,-29,-679,-1500,-1990,1786,-324,-449,-2148,-1307,-111,-4060,-3106,155,-835,-920,-519,848,-1178,1018,-1453,-1400,-1861,1377,-503,3427,-1294,290
ABalaappaa	-304	0	1424,-992,-1579,1161,-103,210,-377,728,2327,2005,105,-4301,2834,-563,-2385,-626,-3868,3449,-67,-633,2530,-2329,-3897,-2351
ABalaappap	-645	0	226,-1048,2103,-1098,-1597,-740,-2148,-258,754,1655,1526,64,-463,-95,-1034,-3679,-2602,-132,-69,-1232,-1887,-841,-504,-2373
ABalaappp	-1484	0	-168,-2117,-4570,-3233,-1574,-2715,1573,-911,-589,-3286,-966,-3904,-1167,-2085,-337,-2130,-2824,-1811,-990,-2356,-2537,-646,580,-217,-164,756,-3788,-2467,-197,-1009,-2919,-137,-2645,242,-636
ABalaapppa	-617	0	1518,-2055,677,3116,-1412,-422,-95,814,-2429,593,-2152,-6319,-2577,-266,-1040,324,2754,47,-4902,-1510,-90,550,1875,-1999,-820,-645,-633,-1624,1417,-1203
ABalaapppp	-1740	0	-1125,-166,-2498,-2279,949,-504,-2717,-6067,-1311,-1828,-2217,728,-2286,59,185,421,1579,-2647,-5650,-6380,-2377,-4065,824,-3065,-3308,-758,-1135,-1611,-132,-2829
ABalap	-2573	0	-550,-2185,-4248,-2720,-1423,-1805,-2001,-3452,-2541,-3499,-776,-1795,-2758,-3040,-2335,-3579,-3944,-3059,-3677,-3677,-962
ABalapa	-1962	0	-4201,0,-2125,-5010,-2846,-2187,-1907,-635,-3133,-3116,1238,-2983,-1872,-1561,-1102,-3032,-2084,-4477,-3684,-924,-1676,919,204,-889
ABalapaa	-1627	0	-390,-1004,-1076,287,1298,-2802,-522,-132,-2184,-1140,-2620,-1562,-2541,-3432,-542,-2379,-2274,-1061,-2226,-2665,-1705,-3539,-1497,-1882,-2502,-773,-3409,-2055,-849
ABalapaaa	-1375	0	-4193,-622,-279,-1749,78,1741,1114,1343,-256,-2091,1407,-1712,-1686,3926,-718,-2743,-5454,-1217,-1770,-1026,1159,-1250,-1313,-2262,-3012,-2684,-570,-3551,-4890,-2799,-2130,161,252,-4911,-2434,-647,-3934,1308,-1922,-4989,-62
ABalapaaaa	-830	0	-856,2408,-656,-1741,564,-190,-2927,-1126,-3117,-2939,-857,-4967,-362,986,-816,-349,450,1132,2433,-2539,-1468,2284,-3043,-2235
ABalapaaap	-1520	0	-891,-35,-3051,1593,-4013,-1213,-2411,-4659,-2866,-2067,-2720,-254,-2242,-2999,-411,-2403,683,3180,-4636,-2693,731,808,-3062,-861
ABalapaap	-763	0	-1,-1304,1429,-1846,-1507,-98,-936,-2016,2287,-608,1017,-3374,-731,-180,1706,1704,-5307,-2292,-3094,1730,-867,-1285,-1624,-768,-55,-1320,-619,1031,-3019,-679,-1124,-1914,540,-996,-769,-863,-2216,550,-351
ABalapaapa	-918	0	1432,1794,-75,-3742,-1318,-1956,-734,-658,-1041,-2139,2276,-3473,-724,-2331,-5666,-272,374,-1198,-32,595,-1186,-1763,-934,39,91,-1218
ABalapaapp	-205	0	1400,512,2676,-2034,-454,-642,-3588,193,2322,1199,1018,-2323,-187,-542,-4304,-254,-1953,613,-2703,-1628,-617,1513,2656,-706,1946,548
ABalapap	-2250	0	-585,-3363,-3752,-1426,-2658,-2242,1871,-3425,-918,-1256,-509,-4215,-1528,-3412,-3402,-1885,-3008,-877,-3443,-1559,-3721,-1389,-2926,-3248,-4756,-2256,-1987,-1128
ABalapapa	-1136	0	-1187,-436,478,-484,2104,-2649,-1796,629,-5122,713,-477,-1085,-3237,77,878,-1499,-1290,-924,175,-1054,-4607,561,51,-156,612,-350,-472,-2062,-370,-2617,-2537,-576,-487,-2723,-4561,-175,-614,-125,-135,-4105,-1650,-1596,-3956
ABalapapaa	366	0	-480,401,-3387,2625,1027,-2214,315,-313,-2646,1290,-893,-3131,1893,-1451,-736,-849,1420,3681,-2568,6254,3686,808,3696
ABalapapap	-102	0	-4683,-1995,-991,-147,-1663,501,394,793,-312,-3285,4194,560,747,-2664,-1893,-3064,2196,-755,3609,-357,3626,2080,757
ABalapapp	-1912	0	-4055,1473,-2862,-4085,-1414,-1345,-2315,-1594,2003,-5342,-3917,-2226,-4350,-3809,-773,-791,1806,-120,-1004,-1743,-3334,-3847,-1638,-1212,-3189,242,-1448,-1012,-2477,-5271,-2596,-32,-1217,-1769,-3308,-275
ABalapappa	-1074	0	-2987,3300,2213,-1251,2902,-5424,859,-1420,-1887,-2416,-802,1732,-1242,-3550,-374,-2801,-558,265,-1928,-1364,-318,-4858,-3138,-2354,557,-474,73,-150,-4346,-473
ABalapappp	-1982	0	-3773,758,782,-2755,99,-4058,-1881,554,-3422,-2034,-390,-2502,-2909,-4353,2607,-3024,-5132,-2065,-917,-3280,-3664,-3368,-453,-2015,-758,-5163,-4218,-3615,-879,2370
ABalapp	-1798	0	-181,-1048,-856,-1852,-4885,-795,-2369,266,794,-2355,-862,-2699,-2566,-2885,-1325,-2257,-2577,-3014,-2866,-2779,-2813,-1020,-405
ABalappa	-1515	0	-622,-183,-2777,1641,1977,720,-3669,-1450,-4085,672,-2655,-2835,-1097,-1708,-4800,-4,-635,-1987,-5017,-3338,-142,-2665,1728,-2813,-2689,-1204,-1292,-1496,1193,-3450,-1873,-2200,-1236
ABalappaa	-815	0	-1559,-249,-3344,484,1506,-789,-1149,-2192,-329,-4309,-1470,-3118,-2879,-3675,-1046,-2732,-567,491,-4085,-2903,-814,-5526,642,393,-1513,-969,-259,530,-96,1518,-2326,2283,-956,-1858,593,997,3919,4,6,2486,-1059,-481,560,1183,-2035
ABalappaaa	-300	0	-2259,-547,507,161,-2499,-335,317,-2155,2753,1111,-1912,3464,-2589,-2062,1308,174,-531
ABalappaap	-548	0	-3688,-616,3158,-2141,-782,-339,-660,-636,2003,-1239,93,1168,-2184,385,-3085,-1612,867
ABalappap	-1039	0	1545,-1272,-3760,-2035,-2342,-913,-4491,-1055,-3086,-712,926,-1575,-2165,-1072,-1863,277,-595,-1334,-5234,2053,-2312,3493,-142,-1925,2198,186,-179,-1184,183,-1381,-2731,-460,-1091,117,-72,-2431,-1993
ABalappapa	-1260	0	-990,-2733,-3153,679,-1058,-483,684,-3207,3291,-2917,469,-1022,1246,-3759,-3164,-1035,-3168,-2340,-2018,-830,-2823,1615,-2895,132,-2032
ABalappapp	-469	0	2508,-433,-1919,-4161,-147,1428,-3429,1731,-1708,-1502,-2361,395,-600,2198,1559,-2443,-1431,-960,1482,-1366,727,-2075,1382,-1906,1304
ABalappp	-1822	0	1188,-3429,-1187,-2098,-2206,-3316,95,-1188,-1721,-1143,-1041,-3167,-2710,-4069,-1212,-2725,-2168,-3767,-2401,-912,-1016,-1772,-441,-2201,-1526,-1235
ABalapppa	-1683	0	19,-559,-680,774,-2397,-1164,-2505,-135,-444,-3106,-4215,-2717,-76,-4234,-3724,-2904,581,-3273,-3100,-3256,1448,569,-1023,-2843,-5105,-2933,-1144,-1444,-2396,-465,-2804,-2064,1192,-1974,-1532,-1128,-1515
ABalapppaa	-899	0	-2851,-2356,-229,469,-82,-4064,-490,1180,-1502,1062,-1880,1892,963,-3300,-272,351,-2097,-1762,-3252,-779,-2021,1169,-3332,-2276,-781,-215,-1928,58,-2974,2724,2186,-2379
ABalapppap	-1632	0	-197,-804,-2368,-749,1450,-3614,-1127,-1754,-2664,-702,-5760,-3413,-350,680,-1924,-80,-5994,-1355,-775,-3740,150,-2705,-2478,-3175,-844,637,-2019,-3717,-1179,-2609,223,747
ABalapppp	-2285	0	-1553,-2468,-4319,-5358,206,-2504,-547,-2003,-2460,-2944,-3798,-2527,-5351,-1182,169,-4301,-2308,-1939,-2174,-900,-3248,-4328,288,-3400,-1635,-2421,-2675,-1080,-2466,-2159,-2092,-2807,1450,-2794,-2304,-2332
ABalappppa	-872	0	-620,-3614,667,-4054,79,159,-858,2195,-1092,-5038,-2537,239,486,-805,-2244,-3464,-976,-2765,-2083,-2698,1164,3200,-3536,-3176,-520,-573,441,916,413,1503,1594,-1643,456
ABalappppp	-1882	0	-2359,-3142,-1882,-2518,1334,-5621,-5459,-2615,-2965,-3758,1641,-2067,-2519,-2574,-1419,-2287,-6689,-2776,1813,-2431,2122,-2595,-710,-182,-2086,-903,2068,-4017,-3598,-412,579,-2981,-1105
ABalp	-1860	0	-772,-2082,-1645,-1976,-3048,-1484,-1067,-2392,-2385,-2088,-2457,-1971,-1257,-1421
ABalpa	-1512	0	-1220,1285,-1694,10,-1170,-2625,-3254,-753,-3269,-3341,-2437,-1590,-422,-1258,-1729,-1213,-979,-1132,-1956,-1495
ABalpaa	-1743	0	958,-2729,-2818,-1888,-1795,-1470,-2060,-2123,-2821,-2213,-2397,-1028,-3312,-1308,-2062,-304,-892,-1385,-3146,723,-2690,-3127,-779,-1163
ABalpaaa	-1263	0	-908,-2457,-2591,-3636,-1158,-2693,-3247,-3241,1439,-1044,2180,-846,-2460,-1315,336,516,63,-2364,-1664,-1947,-2000,-866,-3684,-1597,-859,-2483,2415,1507,-1717,-840,-2192,-1164,-1177
ABalpaaaa	-635	0	-971,-1609,-868,-1250,-609,-2992,433,-748,-1803,-3300,986,-2791,-1382,-1596,713,876,-917,1451,114,-326,922,2122,300,-2911,-197,-1818,-1069,-478,1934,-1211,2878,681,478,-3604,1403,370,-100,-1657,-1901,-2021,-742,-1744,-2371
ABalpaaaaa	192	0	-785,1352,-5000,-2650,-1356,96,-490,796,251,-539,-1227,2741,6911,-1067,963,4481,534,137,-1495
ABalpaaaap	-261	0	2592,-3195,2524,-708,881,915,839,-1217,-465,870,1326,-3399,-380,-3835,-162,2105,-6137,2676,-188
ABalpaaap	-457	0	-1005,421,1201,-2902,-686,-1312,-385,1870,2666,-1484,-416,-1506,-2315,441,-852,-2885,929,468,-1909,573,-2433,-1837,-758,2129,-157,-496,2133,1439,967,-3177,-110,1252,-2046,2340,-2025,-543,-1665,-2683,-12,-1626,-341
ABalpaaapa	-347	0	-652,3324,-4149,-597,-2498,-2847,1205,-1390,575,1148,731,886,-3737,1037,2268,718,3290,-3043,-2209,652,-2000
ABalpaaapp	-486	0	-4492,-1089,703,-1455,1847,-1505,171,-14,2371,-654,-4493,-2276,-1039,159,-767,726,-1657,-375,3106,-21,545
ABalpaap	-2209	0	-1177,746,-2811,-2197,-2059,-5772,-3445,-2080,-711,-5314,-2903,-1387,-3203,-3628,-652,-1642,-1861,-1841,-4075,-981,-1869,-1251,-2472,-2698,-2243,-4026,961,-1261
ABalpaapa	-1165	0	-832,728,-621,-1240,-515,2173,-3284,36,-1696,-1355,840,-3528,-9,-2423,-6,846,-2754,-2604,2472,-2855,135,-2144,-1279,-4178,-1608,-1197,-2040,-241,-3293,-1358,-1980,-2238,-1493,-83
ABalpaapaa	-485	0	-57,189,-335,1161,-1661,-4427,966,1764,488,-1515,-35,599,-2512,601,391,647,601,-1552,-2437,-41,-263,-137,-4482,417,1597,2038,-2695,-869,-922,-3091,86,1018,-1524
ABalpaapap	-1296	0	203,-3407,-1010,795,-1342,-2673,-1201,-2092,343,-1480,-3766,-2052,-2564,-703,-2861,897,-590,-3014,862,-1198,-2771,-2809,886,-2563,959,-986,-859,-1038,-1871,-659,-1272,1654,-4580
ABalpaapp	-695	0	-3543,33,-3373,2040,-1287,-2127,-865,-267,-5005,1559,-1680,-4158,81,-350,1240,-1272,-3591,-883,2923,1684,1647,327,-253,-2092,568,-343,-3519,-1918,280,-2201,-3591,207,-506,115,26,1550,1484,-1827,4520,1704,-5852
ABalpaappa	-286	0	161,250,2738,-687,1011,-4153,1250,-1654,-1909,-168,-2575,-934,713,656,422,-1908,1318,-1376,-2969,128,1594,651,-501,-742,-186,1424
ABalpaappp	51	0	1330,233,8,-4173,1629,-1748,-2940,-142,1963,-790,1003,2429,312,270,-1761,-2063,-367,337,2213,-1185,518,1147,857,-382,519,2101
ABalpap	-1390	0	-2733,443,-1455,-408,-511,-1922,-1777,-1114,-1020,-2272,-2539,-732,-1151,270,-1118,-1351,-1504,-947,-2551,-1443,-2108,-1278,-460,-3687
ABalpapa	-739	0	-451,-1232,-3837,-830,-3304,-1811,2595,3458,-854,172,-741,-681,-2911,-560,-33,1252,-1013,-1269,587,1654,4255,-5166,-301,-2239,-495,-2565,-2642,-1969,-488
ABalpapaa	17	0	-778,-1033,610,3364,-237,1009,-1687,1304,468,1007,112,-2719,670,1573,-44,-27,-433,-2473,-1705,-3105,-2520,-1473,7,5334,-275,200,282,-339,-1783,532,-3234,198,4279,-116,-394,2625,-300,-273,2046
ABalpapaaa	-114	0	-2131,2429,678,584,-2171,-5724,476,4240,-3524,-62,2449,3023,2558,-1135,366,-2205,-1342,1240,-3183,3788,-3798,1011,-1658,855,-532,2038,-1350
ABalpapaap	-758	0	-3897,-3476,-2918,-900,3887,-15,2535,-3454,427,1002,5868,-53,-1000,-4978,-2243,840,-736,-3629,-3350,2206,-2756,-1900,-2560,-2129,-2035,2076,2720
ABalpapap	-285	0	136,1481,-1356,268,-3375,-836,-66,-631,1105,-571,533,2298,-658,209,-113,537,-745,-765,2200,-869,-1930,-2683,2037,1093,-267,-2516,708,-273,-780,-165,-121,-2926,-2910,578,-2679,-2881,2290,3815
ABalpapapa	-388	0	-855,-183,251,-5000,-1900,-1369,-550,-143,-2253,2264,1058,-1357,771,1256,1092,-640,1785,-727,-4777,-939,-1686,3690,-2446,1196,2651,-1570,-486,-2
ABalpapapp	-1007	0	435,2408,223,-418,-2128,-757,-1566,-3967,135,-1351,-209,-2467,-1339,3239,925,-3750,-2364,-1389,482,-682,-2852,187,47,-4113,550,-2470,-3998
ABalpapp	-869	0	464,-1936,-2364,-1568,-768,1355,2046,752,-1339,-1037,-835,-644,-2338,-1057,-924,-1244,-553,-1467,-580,-2560,58,-2444,-550,-93,-2627,-338
ABalpappa	-555	0	-1611,-360,391,2074,1035,-758,-3026,-2521,478,-2110,2170,1482,-202,-1493,458,967,-636,-4467,-1701,1914,-1117,-3585,-804,-2586,-12,-364,-1135,-1022,-1603,1731,1065,-118,-3312,1893,-557
ABalpappaa	-462	0	-938,-89,-784,777,536,-4117,2510,697,-2725,3928,-957,-2961,-1070,872,3429,-215,-3324,-1694,1886,1916,961,1262,-2008,-243,-1625,-2677,-2397,1487,-5072,1099,981,-3612,2303,-3846
ABalpappap	-211	0	-101,2011,2275,-2487,-559,-1396,-1388,-2089,462,-2422,-54,-992,-2548,4041,-956,-1375,-2715,-1481,-1577,-766,-1627,1845,-801,199,3239,-983,1628,539,-921,1429,-631,26,-850,3855
ABalpappp	-671	0	-1664,1666,153,692,-6110,-2201,-2077,-29,1852,490,904,-222,842,-2441,-1599,144,-171,-2587,-2320,-1865,843,1090,-1189,781,-1752,-2369,-1502,-413,-2102,-2451,2181,1053,-1899,1454
ABalpapppa	-709	0	1938,-2685,-1430,-684,-2079,-940,75,-2309,-285,-1398,-1379,-1759,343,-1848,-483,3863,-1657,-306,-3981,-3747,1593,2942,309,-3052,-436,-2046,-711,-2276,-2755,-748,1595,-776,1594,-2101,2815
ABalpapppp	-513	0	-2089,2645,-1697,-296,1331,-1511,3251,-353,-1251,-1083,-746,-2767,570,-1843,-1905,177,1859,-1277,121,562,-1755,917,2987,-546,-831,-2508,-6367,1853,-433,-2484,-165,1802,-1499,-2154,-471
ABalpp	-2338	0	-2277,-2187,-2200,-2091,-813,-981,-906,-3237,-2793,-2366,-2885,-3735,-1695,-1871,-4539,-1602,-1964,-3310,-2886,-2414
ABalppa	-2096	0	-3110,-965,-2101,-1948,-2061,-1290,-2046,-2140,-1750,-1529,-1457,-2385,-2258,-2213,-3006,-724,-2608,-2883,-3154,-2147,-1864,-3143,-1093,123,-4636
ABalppaa	-797	0	-929,44,-192,705,-2165,-4016,-962,-4512,-2656,-1528,-1855,-577,-89,-1368,-143,372,-543,-2694,-1117,-2136,-2651,-774,2634,-1783,-1312,726,-202,-403,-1966,808,-1642,1385,-1798,3610,1831
ABalppaaa	-492	0	-54,-1448,2401,-1598,-69,594,2534,307,-3613,1126,-1315,-835,59,-2786,-3091,-2216,2869,3974,-1484,609,714,-916,11,1708,-2823,2406,-1099,-1884,-696,2887,-633,-1821,2208,-411,-4807,-793,-1612,-527,-2070,-1576,-74,-3148,-2144
ABalppaaaa	1991	1	-2434,2882,-1085,-3510,5159,1264,-322,574,4920,2916,416,3515,5288,4372,6389,1511
ABalppaaap	620	0	-1125,748,1228,836,689,911,702,921,675,3575,1197,-490,-1046,1775,536,-1220
ABalppaap	-156	0	-2712,592,1386,-1506,1328,1072,-2860,238,2655,-2065,-2317,-615,-110,2161,451,-1492,1978,1071,-1701,1844,-382,561,-3110,-4021,-2496,293,-1791,313,1394,-711,719,-43,1146,2466,768,2588,-1467,889,-1826,-1105,-1089,944
ABalppaapa	422	0	1978,795,162,2547,-1615,3394,1117,-1597,686,-1616,1220,-608,1308,-2268,1688,-169,154
ABalppaapp	-389	0	-3657,-2504,-881,-369,1861,-2905,1022,-1672,642,-1327,2915,-1665,1024,633,-547,1889,-1078
ABalppap	-1829	0	-2637,-2395,-1713,-1378,127,-1460,-2345,-3870,-3649,-1710,-6203,-1622,-1754,-3765,-1928,-2676,-2634,-2922,-2825,-1092,-485,-4590,498,347,-757,1069,161,335,-1247,-1741
ABalppapa	-483	0	-333,-2819,-132,-5361,-1326,-2202,-1555,-1519,819,3048,1776,-1030,1224,-1197,159,-1091,-2827,772,-781,-611,-1683,-512,-2849,-546,-469,1137,1451,612,-2625,-218,3821,2886,-1277,574,-2498,383,-1090
ABalppapaa	-388	0	-680,2556,-1446,-447,1212,1524,186,460,-4882,2639,-609,2802,-2726,-1426,3066,-16,-4378,-7182,2365,-228,-141,-836,935,-2531,393,-3743,2653
ABalppapap	-184	0	-1595,573,296,-2621,-1720,-216,-1664,-1485,-1439,1571,2616,3148,-619,-1767,118,-1120,-638,44,-3482,-1708,2447,-777,256,-313,187,1043,3884
ABalppapp	-148	0	2961,2645,3245,3306,1895,-872,-232,319,-760,-1293,2264,371,-1167,-2814,-1072,-1917,386,-462,-2002,3097,-370,-1465,-2761,-183,2304,-3580,-2568,-2750,1999,829,-3341,-2278,-1505,2748
ABalppappa	440	0	-1986,178,-593,-539,-1899,-4501,440,-400,517,1217,-23,738,1473,931,865,1570,3292,4013,4792,-1243,-1725,-464,434,1136,2540,-852,2389,-546,102,1347
ABalppappp	84	0	2178,-831,1936,-3011,-2235,-1924,1222,1200,3491,2682,871,1470,-202,-2386,599,4194,-270,-3003,-502,-1865,2026,1124,818,-2853,-1784,2049,-2175,232,2015,-2545
ABalppp	-1998	0	-2147,2844,-2357,-2248,-2000,-1049,-2185,-1435,-2169,-2104,-4400,-4356,-1889,-1384,-2497,-3727,-4248,-1876,-1706,-1378,-1176,-2121,-545,-1788
ABalpppa	-1488	0	-2310,1128,-1225,-4944,-2015,-1800,-4407,-1851,21,-1438,-1906,-1905,152,-2317,368,-5682,446,-2989,-255,-1112,-1961,-453,-4054,-2047,-434,-413,-989,-1567,227,-3130,2728
ABalpppaa	-750	0	413,-1636,195,-1386,-327,516,-1951,237,-673,599,-2752,-4765,-2694,-1421,-4000,-4209,37,-5764,349,1088,-1937,1004,1041,1374,-1868,2984,-2833,-925,775,825,-107,167,-927,2454,291,266,-825,-1564,-2478,-878,10,-697,-253
ABalpppaaa	-230	0	-1768,-1063,2665,365,4263,-4244,1745,804,391,611,1893,-2167,106,-972,297,-4009,1886,-2911,1096,-2276,-1535
ABalpppaap	91	0	-1796,-1351,-1410,4600,1479,-2574,1576,-998,1169,-651,966,-534,-769,1475,-2906,1345,3008,2506,-1050,-2433,254
ABalpppap	-1353	0	-1167,-2020,-1976,-2213,-4939,-1927,-3342,-1740,418,-596,-107,-1498,436,-1427,-1427,-433,-3886,-1997,-1689,2321,-421,-1676,-700,-3122,-4320,762,369,-3103,-1904,-1886,-3637,1064,1319,-158,-750
ABalpppapa	-570	0	-4922,-4319,-46,-1126,-1711,-63,3130,-158,471,76,912,2979,-1862,588,-2712,-3353,-259,-2256,2890,-3287,-346,5267,459,-1984,583,-1009,-535,-2301,-1649
ABalpppapp	-543	0	-859,-58,-1590,1110,-798,-1910,-2357,-620,-326,-2222,-2519,1033,-859,-543,1665,-4414,593,743,-1575,207,-597,-494,387,715,6457,-2594,-1239,-159,-2927
ABalpppp	-1783	0	-858,-1290,-2997,-5060,797,-2901,-1862,-167,-1568,-2707,-1461,-1797,-2607,-2648,-3321,-114,-661,-763,-836,-2397,-1985,-3513,-1321,-1508,-1739,-496,-2349
ABalppppa	-1681	0	-286,-90,-2199,327,-3467,-2360,-2625,-2957,-3800,-4240,-2014,-2655,-832,-2456,-2970,-5013,-675,-427,-1716,-578,-3158,-338,587,-2807,-1869,-1849,-1969,-4806,135,-2649,-552,1444,1082,-258,-3374,-606,-17,-1841
ABalppppaa	-22	0	-1918,778,1362,1718,-1763,-718,3410,1213,-2458,-430,3050,5338,2775,696,1039,-118,1776,-2083,-5142,-3514,-347,289,-2151,-1243,1468,2305,-5812,-674,-441,922
ABalppppap	-662	0	1111,-1528,-153,-2920,1467,-1376,-1185,893,-2850,1575,97,-1315,-450,-1369,-1918,-1593,2129,-1952,-389,695,-3241,-4819,-2395,-1936,-1228,4362,-1281,1610,173,-85
ABalppppp	-1835	0	-3390,-839,-260,-103,-842,-2696,-1148,-1704,-1161,-2685,-1822,-2165,-4300,-4217,622,-5231,200,-2295,-246,-3246,-1484,-1829,-1598,-2891,623,-807,-2136,-1055,-3309,-3554,-2254,-1191,-1537
ABalpppppa	-1908	0	-2441,633,168,1006,-4311,-1057,-3975,-8,-394,-1551,-2732,-1661,-2335,-1961,-639,-3918,40,-5035,-2718,-497,-919,-2651,-3434,-33,-2157,-4191,-3322,-3264,-3035,-4189,-353,-1519,-2350,-1528,-445
ABalpppppp	-3113	0	-50,-2791,-3169,-728,-1960,-1703,-1842,-1196,-4022,-1114,-3048,-2191,-1210,-2526,-5204,-4939,-2500,-2280,-3727,-5770,733,-2902,-5492,-6762,-5170,-3307,-4634,-1423,-3126,-2827,-6884,-4559,-2984,-3304,-4332
