cell_name	average_expression	binary_call	time_point_expression
ABalaaappl	-48	0	1696,494,2298,-250,-1101,-1061,-41,2376,-1933,2033,-1795,-1903,633,-231,-979,-992,-681,4320,-954,-1802,-66,-1134,4171,-584,-77,-551,-1799,-456,986,-1711,-3155,-579,3857,2923,-3633
ABalaaappr	79	0	-456,-1187,1720,-566,-469,36,-1523,2342,71,1575,-1813,194,-2266,2608,777,4277,2693,-2207,-2107,-138,-82,173,-845,1956,-1655,3068,467,-699,-1431,-2272,2718,-2400,-851,-975,2033
ABalaap	-431	0	419,254,-13,976,-1509,598,285,-1363,-1387,1372,-743,-1358,-1272,-1481,-2432,-847,221,-844,1508,-774,-2507,129,1731,-1301
ABalaapa	-547	0	-2835,357,-1741,-690,-318,1105,859,-850,-2280,-2056,-2070,-763,2640,-2361,-1883,652,-1095,-289,-2180,864,-2594,281,3093,392,1362,-116,-562,-1455,1353,-2061,971,-1224,-2568
ABalaapaa	-213	0	4411,-2505,-207,-551,2226,2009,1707,-659,852,-1225,1234,-4711,-3194,2438,-3583,-3763,-280,-1662,-499,930,-1238,-1141,-2081,-991,-1494,1547,288,1153,1698,-70,548,-381,221,-1629,830,-1376,248,2522,2103,-949,-1512
ABalaapaaa	195	0	-2998,-975,372,-141,-3659,1881,-2262,1897,1481,212,10620,1922,415,3073,-1203,47,-2584,-1244,461,-1517,-954,-2275,1911
ABalaapaap	-150	0	3157,5454,1307,-1687,565,-1052,-3968,40,-1649,-3366,-1246,2190,1909,792,-1040,-738,742,10,-2944,-1840,828,-1107,187
ABalaapap	-448	0	958,2227,1065,-152,-58,-808,216,-305,-911,-952,1403,-538,-592,-822,-4676,229,-1638,-2861,-616,-3947,-1204,-2439,211,-549,901,958,-1852,-230,1261,-61,-545,1977,-247,-2564,1433,1060,-552,-2353,88
ABalaapapa	-21	0	-4134,-2189,2799,3271,1528,2400,-262,1727,-1751,1533,-685,-2390,1313,-1113,-2091,4085,646,-365,-1413,-1198,2262,-2331,-2287,-2931,3061
ABalaapapp	356	0	-957,-2000,2169,2364,2347,1202,1723,-265,-851,653,122,-2352,339,-2773,1916,2050,-3362,-362,1120,381,1926,-1461,2043,-1064,4003
ABalaapp	-588	0	1460,2904,737,-646,314,-873,-734,-2549,670,-1915,-546,-1308,1103,-2013,584,-1572,-251,-99,-2333,-1232,-350,-2552,764,-2193,-990,-2114,-551,-186
ABalaappa	-351	0	-686,1202,-2373,-104,1788,-743,-5991,-793,1393,237,-6800,-521,1438,1546,261,-290,1706,225,-748,-222,920,1025,-1612,90,-313,2517,-2101,-1113,103,61,-641,2804,-1244,-361,-700,-1853,1245,92,-2783,-765,-283
ABalaappaa	295	0	-705,286,-445,2280,4493,1760,-2454,1071,-565,-2686,-1124,-3431,-458,-1925,-901,2537,785,5952,1138,31,-387,1982,1998,1501,-7022,3947
ABalaappap	-104	0	1454,2104,411,-792,-1321,725,3436,-737,-1903,1761,461,-2664,-2649,-1027,-48,-83,358,153,67,-491,2421,-1132,-1025,-503,-1295,1139,-1241,-482
ABalaappp	-582	0	-785,-1667,-114,-870,-1757,-1215,-145,330,-4862,-254,-238,-2844,-53,-629,-1170,604,-1917,2296,2019,3403,-582,585,-2031,-424,-1010,-1812,-2835,-109,-2272,827,80,2265,-2845,230
ABalaapppa	-531	0	-17,874,-4180,350,3982,-2680,-4031,293,-58,-2110,-22,-5140,3229,-604,1282,1399,4159,-2129,-5181,568,-1441,-902,-1793,899,48,-1183,-985,1987,-3331,-1766,93,359,-2099,-1112,2656
ABalaapppp	291	0	-91,-426,852,-2656,-526,-1185,435,-1338,3361,3718,2815,-483,-1992,1607,-1185,1602,-55,1898,1909,1578,-2122,2534,-917,1496,1017,-1714,583,694,1551,-3641,-442,-63,1353,1068,-1043
ABalap	-1543	0	-2601,-434,581,-1810,-2062,-567,-2249,-1685,-827,-2600,-1933,-1538,-1542,-787,-1704,-2666,-1130,-2970,-1944,-391
ABalapa	-1358	0	-1373,-162,-1850,-2012,-1551,-761,-1760,-573,-443,-1064,-588,-1454,-1737,-67,-2097,-1620,-1412,-1345,-2532,-1938,-1145,-2398
ABalapaa	-640	0	426,610,-1491,-792,292,-643,-363,1004,544,-907,-829,-2854,1491,-4446,113,-1576,-84,890,-41,-949,-775,386,-2415,-1822,-17,-2441,187,-2124,74
ABalapaaa	-345	0	186,1247,-498,-300,1593,-2409,210,-77,1617,-988,178,-2561,840,3355,-637,175,2573,-664,-383,-2243,-2149,814,-675,-794,-5980,-31,-124,-2284,-3337,687,-1689,971,3052,-1912,-368,-2545,1540,-2621,2762
ABalapaaaa	145	0	828,1637,-2251,440,-2715,2699,-1054,2004,3181,1476,3411,-1334,844,-1050,-3512,-640,871,965,1181,-221,2155,2149,2752,1712,-2039,-2038,1042,-2759,-4521,953,-1676
ABalapaaap	-127	0	2045,2888,534,-483,-547,464,874,1000,3199,700,-1585,-1220,63,-2293,1552,870,-3515,-3523,-261,1336,4612,659,296,-1126,181,-3324,999,-2317,-2912,-2515,-581
ABalapaap	-232	0	1722,598,-1280,1082,-5,-215,-370,1358,-666,456,1543,-766,-1400,-1799,293,863,-1512,1438,-2154,1376,1640,-1319,769,-1740,-546,-57,-1665,-1624,-1830,-957,-898,-1213,756,551,699,-1475
ABalapaapa	461	0	244,652,-1824,-922,1092,737,950,2415,213,928,-391,-1468,-28,5502,1001,183,93,1823,-941,-170,4598,1662,-1000,434,-836,-96,2338,-3103,-702,130,3559,776,-1410,-779
ABalapaapp	-788	0	-2340,473,-523,-2306,-2382,-339,261,1087,-4505,-559,-3435,-1025,40,-4235,256,-268,-1133,1538,315,-1527,2581,-2677,3837,-1491,-1337,-2383,-439,-1678,-1811,-2669,3678,-1036,-268,-480
ABalapap	-1408	0	2356,-742,419,-2367,-1563,-1486,-1588,-755,-3011,-1402,1389,-5740,-387,-2001,-1742,-2679,-2127,112,-3165,-3580,-1614,-138,-2136,468,-1237,-94,-858,-3768
ABalapapa	-650	0	207,-3176,513,-195,-3848,1221,-3432,1782,-924,1794,-1759,2107,-2169,-1590,-3015,122,-1707,-1045,-3025,-1728,-735,-1352,2734,843,123,1634,-3823,508,-1246,-929,-211,-2335,547,-181,577,1785,-2052,-715
ABalapapaa	851	0	-1248,-689,-2679,1925,2172,-726,-343,-741,-583,1356,-3763,835,0,-317,-825,663,1415,1815,2914,752,1910,454,777,4330,1988,5623,-269,3320,2562,2270,587,-296,2902
ABalapapap	-1564	0	-2911,-936,992,-550,-125,-3597,-2905,-271,-2383,-813,-3018,-344,87,-1688,-3700,-1258,-678,-1870,-854,-3450,1691,-2204,-2754,-1836,-4271,-3174,-1671,3109,-2150,459,-4114,-2813,-1605
ABalapapp	-641	0	1311,-303,1299,-587,617,-1117,-295,2682,-81,-2724,-59,-1749,-423,-2412,-713,1702,-166,-2385,-1064,1662,-1690,-2762,-5069,1437,-2354,-593,-11,-140,-1642,762,-1414,-2741,404,-1181
ABalapappa	-418	0	-2905,677,960,-75,-75,-1311,254,1675,-765,-613,351,-3734,-1384,1360,226,661,-790,-2133,-1090,1558,1420,-2293,2108,245,509,-2912,2423,-43,-1694,-2855,-2563,-2422,1974,556,-749,-1560,-472
ABalapappp	-1211	0	-2445,-4,-1300,-1541,-1827,-1286,-854,-4767,11,311,-3120,-334,-3336,-506,-6253,1207,439,1387,-2544,-1360,1303,-3262,-1156,-1631,-556,166,-1303,-489,-2348,-6073,-774,-349,836,1922,2147,-4598,-513
ABalapp	-938	0	-2666,-2462,688,-1735,-758,-740,-237,-1220,1209,-69,-19,-50,-1320,1085,-563,-2083,-2148,-1820,-1284,-2457,-1850,-145
ABalappa	-1628	0	-278,-1394,-2933,-1822,-2211,2048,-1199,-1083,-1021,-1284,-3401,-2070,-3258,-2817,-1984,1493,-2492,-1967,-612,-1547,-2012,-2128,-186,-2566,-4184,-2774,-302,-4537,1322
ABalappaa	-701	0	3178,-3386,-1324,-2312,689,-547,-476,-4518,-2780,-3925,-1793,-777,1737,-242,142,-302,-1484,-1509,2,-236,-1351,-668,-898,-1325,360,354,-1820,-710,-607,1560,-1691,-885,105,-1039,-403,-1479,-1022,287,-446,2950,-811,-2024,1443,-874
ABalappaaa	431	0	-2050,1152,1575,89,-1108,-3660,3035,-93,-598,1422,-280,976,7543,-666,-2120,258,1659,-324,-1320,-3524,2130,-1120,3893,1485,3890,-1045
ABalappaap	-676	0	-295,-760,812,-3264,-2767,-62,-717,-2474,-3304,2685,-1278,-1613,1366,270,1276,-459,-3808,-89,-1204,-2033,-1641,4301,-2159,-491,574,-454
ABalappap	-1056	0	-891,-312,-1667,-2357,264,-2167,432,-2337,-3981,-1905,-4354,-149,-994,-2901,744,-749,-1874,-845,-1047,-648,-2457,299,-4666,1846,-222,871,1137,-2016,1271,-810,-1526,144,1339,-391,-2122,-2964
ABalappapa	-602	0	201,-606,-731,-559,-1069,-110,1144,-2132,1819,-1517,2223,-2990,-2608,-377,-1236,-4671,1659,-1814,-1452,-860,-1464,-3548,841,-2415,3258,701,-4442,2019,2620,519,951,-3007,-1701,872
ABalappapp	-552	0	-390,-1047,728,-1797,3,-2880,-1162,-1745,477,-4071,-1973,-487,40,-696,745,791,2135,-1614,253,2891,-1977,-2766,1503,-2035,1018,-2630,2048,-2165,1396,1592,-1653,-2351,-1825,884
ABalappp	-1107	0	1039,-623,204,-345,-1057,-1128,-982,-3093,-2019,-4016,-4340,67,-2908,-427,-1577,-1058,306,-2189,296,668,-469,166,-1406,-1955,-1246,-699
ABalapppa	-1322	0	-480,-4463,1753,288,-1943,-648,253,1060,-2038,-682,-2370,84,-3164,-1694,577,-448,-1452,-2443,-2015,-1053,-966,-2174,-2771,-3415,24,-3539,-1651,-2998,-2231,1953,-1524,-695,-2774,-1295
ABalapppaa	-1049	0	933,-3367,-2311,-747,-705,1279,-132,-2557,2400,-2186,1215,-3350,-1870,-1182,-802,-2108,-3076,1623,-1860,3466,403,-1209,-887,-3382,-1090,-809,-3402,-5970,-381,564,-1750,-779,-1523,-2466,966,-1486,-2127,585,-822
ABalapppap	-986	0	723,-311,-4789,2000,343,1854,-1180,-283,-600,-1509,-2795,-1788,1965,-2066,-3915,-2826,-2048,-197,-272,-56,-2852,61,-1477,-1812,2651,-3241,-619,179,-2668,-2715,-14,-2698,106,978,925,1727,-4713,-3388,-1122
ABalapppp	-1309	0	-210,-1871,-1066,903,192,-1593,1325,-604,-2123,-724,-447,-2557,-2037,-2115,1258,-2779,-1261,-2122,-4152,-1022,-1269,-2332,-3982,-250,-193,-2700,-411,-1979,-296,-405,-3317,-2046,-2774,466
ABalappppa	-705	0	2869,30,-2461,1076,-1763,291,-2599,-4111,1756,-1831,43,823,-2495,-2014,-303,-1469,-1538,-1170,-505,-2896,1835,-5574,-1624,-811,21,-882,3468,-3985,1366,-1734,5249,-877,709,-417,-3093,-1497,-102,-1584,318
ABalappppp	-1248	0	1357,-630,503,-656,1446,2443,-3084,-824,-3565,-1988,-2031,-1767,-2561,1314,1578,-1066,2,963,-3581,-1571,-3567,-4103,-3654,-3024,-2849,-3613,-1443,-1306,-1907,3370,1974,-23,-2264,-2261,-3112,-937,731,-2650,-4328
ABalp	-1344	0	-2241,-2522,-1401,-1077,-1726,-1114,-222,-2071,-2622,-1315,-1583,181,246
ABalpa	-1624	0	-2769,-1486,-534,-39,-2203,-1603,-2319,-382,-2162,-1617,-957,-3057,-1624,-3030,-2233,-974,-1527,-896,-1436
ABalpaa	-1266	0	2395,-3539,1792,-2319,-408,-2547,-853,-903,-1530,-743,-2661,-3080,-2111,-2138,-2673,-138,-1185,-1024,154,-4060,-322,-2125,910
ABalpaaa	-731	0	-1741,-2650,-338,-596,1304,-776,372,674,-2084,1125,-1100,-3921,-1205,254,-3174,-1027,-733,-380,-189,-1201,-1859,-3430,-686,-2160,-861,2417,837,182,-2459,1365,1394
ABalpaaaa	-185	0	935,3266,1735,-1501,1357,-1013,275,-1912,-155,-3205,-2292,-627,20,588,-2553,-4001,-4016,-104,-1181,3870,141,191,-1150,1400,-837,954,3394,357,599,348,-2767,1603,1008,-431,245,672,-466,-2670,-506,1011
ABalpaaaaa	69	0	70,536,309,912,2897,-567,-75,2262,1156,-101,4170,-1815,-633,-1557,-357,-4391,-826,-782,-593,455,2408,1546,3316,-2233,-1,-1553,1780,-4398
ABalpaaaap	13	0	2100,4113,282,976,-2983,-1295,-1573,-1371,3648,-2557,1132,-969,2107,1622,1356,-2713,342,-717,-2541,3040,-3394,-3277,2353,2961,-3081,1765,39,-998
ABalpaaap	-532	0	-1768,-1475,-1818,8,-1195,-2704,-145,-804,-677,927,-2944,-1910,1800,-333,-2191,-926,-1272,-1336,-2701,1165,-1905,-413,-2347,1135,-81,-2228,-1123,858,1182,1892,-561,-825,-453,1548,-1225,-604,3552,-1150,2298
ABalpaaapa	-277	0	-399,-4207,2170,-2190,1896,-1112,-2136,366,-2086,-1091,-609,1638,-1087,1593,-4071,476,-96,-288,-720,-427,-2060,1247,1763,-420,793,1304,2843,311,-1431
ABalpaaapp	13	0	-2233,-1915,-2058,-1868,-325,1570,-2088,957,-3547,1387,1585,732,-1081,-203,-254,4494,-3491,-1324,2334,1645,-31,1432,666,1965,1296,569,3128,-1571,-1382
ABalpaap	-1134	0	-645,-268,-2269,-267,-1827,-18,-3003,-1684,-1424,-1525,-1805,194,-3708,726,304,-2062,-703,-1306,-1554,-55,-1935,-2655,-1273,-1501,1921
ABalpaapa	-882	0	755,767,-2001,-2132,-4052,-1471,329,-1659,-1006,1853,-670,-1786,311,-1030,-2319,-1975,-1188,-3965,-378,-2692,627,566,-744,-1962,976,553,-368,-4861,3045,15
ABalpaapaa	-919	0	-1316,1481,211,-1235,-4102,1259,1865,-687,35,814,-1930,2674,-268,-1755,-3295,901,-4374,2019,-866,1522,308,-4702,-2182,-354,-1461,818,-1982,-1423,-2728,-545,-1987,-2718,1292,-870,-14,-4295,-4173,164,-4442,612,-1179,1999,-3277,-254
ABalpaapap	-168	0	909,-581,1015,-951,370,-1436,-3330,526,2421,1007,1577,-2980,1605,1654,-328,-223,-711,-1412,-2381,-2475,3808,-600,408,1807,-624,-1134,1413,-1484,1315,-2074,-303,-1301,443,71,1511,-744,1560,107,-1788,-2321,-17,956,-3372,683
ABalpaapp	-316	0	-1613,-2768,-840,348,725,617,-2042,-1063,975,1707,1125,-2331,900,3237,1936,-967,-1259,-2029,-1703,1092,-1093,-1567,-264,-2692,-463,-3242,-1803,726,2408,1053,-670,-2674,806,858,1504,-296
ABalpaappa	681	0	169,630,-2812,327,789,-2022,1130,1514,78,-1069,4645,-2250,1800,2862,1401,2689,1436,2238,-666,1981,-3170,342,1861,1013,3112,-545,3897,3475,-1373,-298,722,-748,1598,387,-439,904,1458,-1190
ABalpaappp	207	0	2061,-138,-482,-1684,-1679,-3745,-2456,2777,1517,-1578,-492,1364,-3794,-2290,2410,747,-1015,-1234,2231,906,116,-968,-160,-600,-2766,525,3709,594,-3203,4280,-2779,2120,482,2633,1427,1582,4742,2697
ABalpap	-806	0	-2013,1806,-2210,-623,191,1078,162,-1875,-601,-1216,-3154,-1880,-1051,-1682,769,-1478,246,-1300,-1912,323,-303,-1017
ABalpapa	-1002	0	-2692,-3336,-1009,-1401,393,196,633,331,991,-1284,-3160,-2177,-3654,-547,-1849,-760,209,-499,-1757,-2502,-58,266,-2122,1740,-1828,-173
ABalpapaa	-647	0	-2912,-3832,1516,-2022,1908,187,-412,1690,464,-4852,-2570,589,749,394,-53,988,-1029,2360,72,-1517,-885,-1316,-325,1317,704,-2579,-4179,-277,2396,-1500,-1533,-2564,-4419,-1516,-346,2005
ABalpapaaa	-979	0	-1552,1018,-3735,-1134,-219,1093,-1194,-2122,3,387,-550,-2881,1,-326,-2099,-716,2020,-384,-563,-2751,191,-17,-695,-1553,931,-3296,1202,-3741,-2094,-1907,-3566,621,-2777,-5245,-587,-1251,2384,-95
ABalpapaap	-278	0	-37,961,650,540,4322,-638,931,1327,-2474,-3260,1547,61,-2454,-1687,-379,2516,1048,1320,700,-45,-593,4477,-3683,-2990,-685,-1088,1093,244,341,-389,-3607,1535,-2365,-896,1689,-1751,-326,-6521
ABalpapap	49	0	1820,325,-707,-2456,-2147,-1915,548,-515,-911,914,2082,-186,2794,-1109,2215,3063,-3023,-245,2086,-1236,661,622,-532,1916,1296,-207,4043,958,-1848,-1289,-65,287,350,-4351,-1519
ABalpapapa	-716	0	-4096,-1247,4275,301,-498,-2598,-4285,2675,-838,348,-1817,-918,-4624,-2071,141,-2226,41,-288,1112,984,-1674,-2427,-886,-2113,-1677,-2038,1769,2994,1069,994,-1817,-1220,-2452,-1698,-451,2961,-4876,672,565
ABalpapapp	-164	0	-1272,-31,-1070,247,-1917,3550,4460,1338,2809,-58,-397,3141,439,-1210,-1261,-1792,2534,394,1860,-869,-1018,-4158,-771,570,-1218,2384,147,-361,-3807,-1451,1363,-1604,-4155,1483,-1629,-1509,-1155,828,-1238
ABalpapp	-266	0	340,-59,90,-173,-1337,-543,680,-55,-108,-2207,-29,-2036,1889,-2960,-751,160,-315,-1710,909,703,-1211,-184,1712,207,348
ABalpappa	-358	0	915,-4141,564,1255,-2852,-2471,-2634,2955,1256,241,-2189,-2100,232,-675,-2430,234,-2076,-1704,1442,-127,-11,-1267,910,227,1295,-1519,3874,2653,-1345,-2290,660,-344
ABalpappaa	184	0	69,1002,-76,-378,733,2149,1272,-1503,-1947,2503,-1298,2921,-69,838,-2977,2628,-792,-2231,-1571,1384,2104,-652,2815,-467,347,1085,1480,-1395,-268,-358,-1542,2504,-1598,-342,-2055,-4155,29,3297,2126,863,1150,2237,-1966
ABalpappap	-445	0	-4508,-1624,391,-292,-1699,302,2641,2580,3113,-1504,994,1155,-1641,-2203,-462,-375,462,205,-209,342,-3130,5,-2464,-2076,-998,-1151,1104,226,2256,-1983,-1851,-403,-603,349,490,-1814,-3991,16,-1824,1424,1224,-1423,-207
ABalpappp	187	0	1554,2422,-617,-1370,-245,-1930,731,-804,-1805,3188,-434,-2268,-527,2284,-2711,3710,205,-1179,2903,-274,2543,29,-2997,-1560,-233,-1058,2538,2674,103,-1023,289,1838
ABalpapppa	-195	0	1883,3421,-1425,1586,-1220,-2353,-2115,-2094,-1330,-1878,-1782,-1221,-3277,1398,-673,-903,-818,-1309,2145,-861,893,-1182,-2002,1533,1555,805,-1071,3007,-1078,1324,-846,1111,-3543,75,4588,-494,-2490,-16,1379,887,747,1126,-1859
ABalpapppp	25	0	-1144,-1672,-1047,-5689,328,2946,2953,-1705,-3383,142,-2278,2393,770,-346,348,1059,-516,-237,1407,110,1010,-191,1368,-1551,2280,-3520,2094,581,1763,1902,2841,-189,1490,210,-100,-3535
ABalpappppa	1081	0	-37,3553,-2412,2032,3917,-489,1000
ABalpappppp	344	0	34,-1649,-1240,-1371,4221,2355,56
ABalpp	-1333	0	-280,-1441,-1232,-2849,-323,-1024,-3045,-1733,-2517,-684,-1311,-1511,-886,-1291,-1437,-431,-706,-2142,-483
ABalppa	-762	0	1171,785,717,-1885,741,-706,-522,-69,-1283,-2023,-2535,-2021,-561,-1768,-2001,-404,-1268,-1341,-255,-830,-382,-416,-679
ABalppaa	-500	0	6,-2319,1454,-2490,1350,-447,-1109,308,380,-2773,-814,-1519,-232,-2296,-3252,-62,-1497,1050,-1377,-1588,-426,-450,-415,919,1881,-1344,-1133,-62,-1373,1821,2305
ABalppaaa	201	0	2616,-123,317,-1681,1201,4215,-820,1245,-2387,-1184,86,-766,-4001,-273,-460,1127,2625,-1831,234,219,144,-1231,-2815,-621,-995,-842,-1578,631,86,1749,2091,1652,2356,1235,1359,912,3059,-451,738
ABalppaaaa	337	0	-1653,-2680,1246,-2036,-709,-2253,1515,2005,-1842,-71,-1655,-1386,2132,313,-1259,685,4057,1868,3156,166,5111,-1069,-3352,2068,-2566,2356,1660,2143,1811
ABalppaaap	-320	0	292,2353,-133,-1531,88,1738,-528,2335,-1341,-857,-1814,1477,-1297,-2625,-1114,-2697,-1476,-748,-2206,-2224,319,61,-934,-3504,1771,2141,700,-1493,3960
ABalppaap	-374	0	-367,-496,257,-366,-1519,545,-219,133,1030,1112,154,-2102,1643,-309,-1441,-398,-1332,981,-2097,1977,-970,53,1056,-4290,386,3204,-12,-2139,1524,-595,1211,-830,-3293,-1996,1323,-2716,-3326,-1003,642
ABalppaapa	563	0	1298,-1139,777,-2509,-247,502,2075,3531,-1651,-2865,174,-866,1589,733,-2609,-948,731,1124,2697,2627,6518,-2573,2442,-757,4005,-690,-1132,1113,2379
ABalppaapp	-995	0	1331,-1313,-116,-2927,598,-2613,130,-4812,1462,2166,-3090,1576,-1891,-4483,-411,-3184,-2196,-2121,-481,-2124,-1672,1328,436,-1506,-1403,2174,-994,-1358,-1349
ABalppap	-629	0	59,-147,-141,-550,-680,-79,1961,-293,-334,958,-2123,-1358,-897,-2284,-45,-1954,-3814,-1067,-3458,-1874,1241,590,684,-547,-2232,637,755
ABalppapa	-774	0	-3886,-3051,-2061,1406,-686,-3168,-3216,-1007,3435,-656,729,-96,-427,904,-2454,-2138,-1598,-1709,-1129,49,-2195,2121,954,-595,-163,613,308,130,141,-1620,-1644,-1586,-1114,38,-1732
ABalppapaa	-147	0	589,-720,-467,635,-932,1660,-488,1556,-409,-1944,-3720,1290,3146,-15,-97,-2437,1433,2521,-1633,-945,-394,-2518,-1579,1696,2489,-809,1410,-2300,716,-2551,134,-14,466,1936,173,-1158,-2141
ABalppapap	-168	0	3271,-2858,230,795,-1339,1764,148,-1482,1080,-1314,-469,854,-5280,-71,997,1199,-94,855,754,1330,-1833,271,-3365,-491,322,535,1496,444,754,-1099,2935,-178,742,-1195,-1323,-2678,-1925
ABalppapp	-269	0	-873,-538,-2090,1076,2713,94,-152,1262,873,-1916,-205,355,-1364,-475,1247,-2446,590,435,393,677,-912,-1843,365,196,656,-565,-448,-3041,1483,-2139,-644,539,-2182
ABalppappa	-486	0	-3167,-430,-221,-102,1565,798,-300,1393,2137,-234,242,-865,-1572,674,-1566,-1141,655,929,-187,-3339,-1749,2031,-1606,282,-1929,-2849,-507,-2450,89,665,348,-482,2764,-5067,-3323,2813,1014,-655,-3626
ABalppappp	-361	0	139,-352,65,-937,-1350,813,1084,709,-486,2052,-219,137,1389,1645,-3277,577,-4060,2322,16,621,-5048,-216,196,685,-520,1763,-2607,-832,2091,-1079,360,597,2784,-3340,-1963,-541,-382,-1173,-5754
ABalppp	-1584	0	-2412,-2103,-171,-2098,495,-649,-963,-2659,-651,-2511,-645,-2405,-2649,-3160,-1759,-383,-1929,-1196,-2610,-1412,-1238,-1749
ABalpppa	-685	0	1214,-2407,-1701,-764,17,952,60,-1820,-680,-1668,-972,562,-1254,1619,315,-1839,-1120,-1853,-101,-2433,-1665,183,538,-355,-966,904,-3262
ABalpppaa	-358	0	363,-623,299,-2843,-317,-2622,2090,1128,1670,3407,-1381,-1065,3979,1232,-2226,-1217,-2304,930,-878,-1655,-1640,2375,-889,-1827,1038,-90,112,-2880,959,-2065,-3278,2554,-1032,328,-1230,1443,-1041,337,-135,-1886,-3797
ABalpppaaa	-124	0	3455,-1229,259,-3440,-257,2974,865,1200,-218,-2530,-4914,983,-1152,329,1007,2949,-896,-3200,-1615,888,-766,1830,1215,-3018,-2452,1015,3086,-148,492,-1089,1036,-639
ABalpppaap	-840	0	-2464,-1785,-2786,-381,-143,2816,3076,-2086,-3482,577,-2673,-2215,-2813,839,406,4600,-2750,-1384,-1447,823,496,2425,-911,-3559,-2441,-4520,-3190,2118,-4486,467,-2598,2602
ABalpppap	-1042	0	101,-1404,-468,428,2588,1342,-1486,-1688,-2137,-4553,-3206,-710,-78,-2288,366,-480,-1226,-1629,-209,-1682,-750,-1896,-1113,-2412,-3567,-2910,772,-1272,-4575,801,-1225,1326,2325,-3772,201
ABalpppapa	-539	0	-685,-1380,3049,-3026,-376,-823,2658,2462,-387,1133,-977,-250,1135,-1163,2845,-1762,-868,-769,-922,446,-811,-3616,-4111,-1188,317,-856,956,-58,-1382,-2791,-3253,-1014,-919,-1214,-1203,2642,-189,-2137
