cell_name	average_expression	binary_call	time_point_expression
ABalaapppp	-518	0	3339,-1473,1399,2419,917,370,-1844,-1219,-5478,1524,1058,3388,166,57,40,-2294,-576,-542,1528,-3972,-2848,2545,662,-2166,-4853,-5602
ABalap	-483	0	-237,-2463,-1036,-896,-867,-1136,654,-821,4,-40,352,2432,-142,-360,-1153,-547,-271,-1550,-1097
ABalapa	-88	0	-323,-2319,-1605,42,1431,-1160,2073,683,-674,1021,-1278,634,-328,205,-1112,667,63,346,861,-1221,90,-32
ABalapaa	-1171	0	762,-771,352,368,109,-79,-367,-1518,260,-2711,-1947,477,-156,-1502,-3380,-3411,-2864,-941,-2733,-1275,-3337,-3522,1482,-3694,-896,-1253,453,-701
ABalapaaa	-1208	0	-2503,-2579,-2417,-1927,-3814,-4213,-742,-537,-297,-156,-336,-2701,-888,-1820,-2386,219,1248,-3335,-331,-1789,-42,-20,1201,575,-3364,-1787,-2865,-2304,514,2327,-3747,1129,1000,-1749,3198,-5811,-1541,-2693,152
ABalapaaaa	-808	0	-2026,3252,-911,884,-4708,-3543,-758,-1584,2081,1550,-1100,-1502,-510,1006,261,2076,-4001,-2945,-2292,-3563,1371
ABalapaaap	-862	0	1486,-871,355,-4878,-732,1623,247,1947,2011,-2808,-1599,2144,-1035,-1034,-288,-3118,-2219,-1114,-2978,-1906,-3333
ABalapaap	-504	0	-2811,2881,2718,1575,1738,-122,142,2896,-1001,-1571,-1325,-1455,-2633,1905,-7,-1617,-136,1729,664,-1064,-3271,1111,-3972,2712,-2996,581,-4700,-540,-2988,-2536,-2806,1429,687,-2793,-92,-472
ABalapaapa	-215	0	-1150,-280,-2334,-189,-585,-553,-111,-359,-2609,983,2354,-4344,3182,5072,-1109,-1385,254,-4151,3217,469,457,-90,800,-2709
ABalapaapp	-1278	0	-765,477,-302,-5706,372,-2740,-588,-1570,-2723,416,-2236,-1266,-812,-663,-1919,-70,63,-2243,-288,-1685,-1267,-2673,-2159,-322
ABalapap	-473	0	-1437,3329,-1556,80,-1969,266,1660,-72,-742,732,2414,-2201,509,-200,-522,-1874,974,375,503,-4363,-932,-1218,-1466,-122,-1234,-3220
