cell_name	average_expression	binary_call	time_point_expression
ABalapapp	-578	0	-461,-1403,-231,-1802,-1336,-1538,-628,1209,-423,881,-2071,610,-1634,1534,1954,-2338,-553,-2814,-518,-436,230,-2065,-3858,-433,-2170,223,769,1199,-2259,2322,915,-48,-40,-2146,-888
ABalapappa	-449	0	-759,2115,1302,366,604,3375,-1743,-1693,-2744,-2390,272,181,69,-1362,1222,-1891,179,-1582,111,-2672,-2137,1070,-563,489,-251,-2507,-1394,-2555,1783,93,-1368,23
ABalapappp	-606	0	-2577,2888,-759,2239,346,1095,-1503,1022,-240,-813,-339,-2676,2798,273,-2983,-2218,-423,2132,-1044,-545,-1354,-2924,-120,-675,-30,257,-1587,531,-2398,-1170,-3672,-2908
ABalapp	-1006	0	-276,-104,1142,-812,-1311,37,-2168,-1725,1003,-2705,-1702,-2972,-2884,-1041,-140,-1125,-782,-2643,-232,-1475,231,-451
ABalappa	-1102	0	973,-2176,-3711,-905,-249,-1127,-3444,465,-1424,-891,-2001,-1649,-354,70,-1922,1151,-2473,-1882,-1510,-1749,-2761,-1065,7,-516,-1512,133,-1644,-784,-613,509
ABalappaa	-900	0	-1993,-2667,-2485,-1509,-1434,-141,1266,102,-1509,-738,-369,-3087,562,-2729,894,-1065,-1878,247,-439,430,-973,-1033,-495,787,-73,-2489,-1017,-1456,-1702,-933,630,-445,365,-213,-2767,-2203,-460,-1144,873,-1494,-2120
ABalappaaa	432	0	2562,-3565,-1108,4386,1803,1188,-3412,-3531,2209,1427,-808,-2275,1873,985,-628,902,2900,2840,451
ABalappaap	-1268	0	-824,3565,2187,-2370,-3477,217,-3776,-1486,-3085,-639,-2938,-2612,-2992,665,-32,1466,-3450,-3440,-1065
ABalappap	-241	0	-2539,20,-934,1107,-421,-522,-1805,394,1996,746,82,-1286,1033,-895,386,-682,1474,612,-4112,2187,970,2186,1117,-1182,-2510,-806,-2458,1235,1620,283,-194,-2822,-583,-1899
ABalappapa	167	0	691,-572,-563,1862,-1821,5189,787,4263,2105,1821,-2282,224,2135,-3958,441,-407,-2181,-454,-1437,2061,-769,700,-625,2113,-3747,-1236
ABalappapp	-429	0	-730,-1367,1603,249,-1010,-1784,-566,-836,-2614,752,2494,1338,456,-3683,1727,1393,2137,-156,-31,-202,-3432,-3343,-1187,415,-102,-2670
ABalappp	-957	0	267,-3212,-2346,176,-217,1707,-2458,-594,-1774,-1287,-875,-211,-1337,-4455,-1511,-1382,1613,-591,-1043,-67,-1776,391,-1331,-112,-1507
ABalapppa	-610	0	-518,883,546,510,-291,-1813,-498,-1091,148,3595,-1244,-2544,-867,-1721,1551,-749,1256,-5006,-553,-1695,2051,-1586,1475,279,-3281,-493,-2812,186,-2027,-1728,-878
ABalapppaa	-869	0	273,316,2753,-363,-3335,-4520,-344,-1776,113,238,1130,-2488,125,-3285,-428,2099,-1498,5309,-1616,-4175,102,-1454,-1286,-2422,-1513,-799,-949,-2595,1881,-3569,-460,-4603,-629,230
ABalapppap	-912	0	-1393,-2058,-2289,3328,-2120,-1275,-2161,2305,-2013,-3810,495,-1294,-1371,-2173,-4470,1710,-1671,576,-1093,-273,454,434,-1149,-3124,710,-1038,2119,-765,-3525,-757,2369,-417,-2772,-2480
ABalapppp	-810	0	-282,-187,-2699,-1187,54,17,-1147,1552,-3330,-1353,-1327,-2216,49,-116,1433,-1350,1519,-1489,-630,-1837,-3333,-2450,251,884,1996,-148,-2091,-731,-1449,-1219,-2283
ABalappppa	-1160	0	-1300,-984,-4922,-950,1165,-216,-1064,-80,1548,-1605,-90,-1973,-1179,-6492,-2026,-336,-1833,-726,-1529,1719,-343,-2684,-252,1906,-2244,-847,-2300,-123,-2238,-2322,802,-2034,-2008,-1863
ABalappppp	-712	0	745,-473,-2778,-490,-935,3261,-3656,-1784,-2230,2797,-290,-2275,-4373,-4487,2610,1069,629,2593,1280,1842,-2545,-1203,2446,-463,-2559,-1390,-992,-2666,-2017,-1742,-1527,457,-2460,-589
ABalp	-1557	0	-2153,-1080,-2264,-2057,-815,-857,-532,-1959,-1710,-2301,-2107,-850,-1555
ABalpa	-1562	0	-1793,-1253,-2057,-1393,-2177,-1692,50,-1929,-2327,-1601,-3592,-1753,-2291,-184,-144,-1348,-1073,-3108,-1120,-462
ABalpaa	-680	0	-1155,699,-516,-805,-783,-1337,-1231,472,1357,-1127,-28,-17,-1007,-923,-1321,-2339,-1840,127,-804,-1892,-556,59
ABalpaaa	-1649	0	-2379,-800,-933,-1907,762,-3314,361,-4039,-1629,-2901,-923,-1879,-508,-3030,-1710,-3647,-5083,-743,-2326,-1662,-292,261,-1058,-2035,-1989,-1672,-1293,433,-1896
ABalpaaaa	-880	0	-1616,843,-1580,-1252,-1244,36,-4627,-2096,-1943,763,-57,-1996,-1713,306,384,528,-3205,889,2008,-1685,-244,-134,-1276,-3904,-1158,-2900,-905,-101,-743,490,-1881,-894,-570,-4288,814,2203,-380,-330
ABalpaaaaa	-1575	0	-333,-2174,455,-5506,-22,-1473,-742,-1192,-3292,2350,-1832,-2446,-193,1510,-1481,-2855,-3510,-1380,-2587,1156,-3472,-1314,-5899
ABalpaaaap	-1084	0	-2975,2551,887,-842,-1122,-196,-8,1888,-1792,-2691,-4487,-2861,-386,-710,-1309,-4122,-288,-3440,898,2420,-2011,-3219,-1106
ABalpaaap	-1175	0	153,2334,4248,1623,-136,-1779,23,-3218,-2217,-454,-1699,-1317,-3381,-2109,-1747,1400,1180,987,-2723,-1325,-1587,-675,-1080,-3097,-4277,-3964,-5434,-2365,-1502,-2358,-2030,-2562,-2298,-517,2582,-967
ABalpaaapa	-1202	0	-541,-3468,-1376,476,-1578,-2313,869,-1722,-2747,1994,-905,-626,2675,-1174,-3195,756,1671,-3267,-2210,588,-1771,-2789,-3373,-2724,-3304
ABalpaaapp	-590	0	1074,-1813,4420,-1455,-2747,-1857,-3960,-3356,1779,-224,-2908,1112,1762,-274,-1453,675,2935,2580,3416,-2751,-1451,-4600,-2753,-121,-2782
ABalpaap	-1511	0	-2304,-2559,-293,-1237,-2586,-2014,-76,-1229,-1047,-2584,-2629,-1383,-431,-2152,-2255,-1216,-1188,-2196,-912,-724,-2456,-689,-999,-1108
ABalpaapa	-1772	0	-6281,-341,-938,-4544,-1016,934,-2166,-1429,713,-2698,-3189,-1118,-1649,-1513,1674,-2392,-289,-1353,-4148,-2920,-1027,291,-1362,-1216,-248,-2631,-3549,-5224
ABalpaapaa	-1089	0	1353,-924,-587,-3176,-2753,650,2666,-1634,-3083,-3603,-1072,201,-993,160,-2184,-1456,-418,-3570,1808,760,-2720,1040,315,1380,-355,-3321,1058,-2869,411,-5191,-3276,-2083,-4333,-1492,-1608,-64,466,-875
ABalpaapap	-2685	0	446,696,-2232,-1459,-3954,-1234,-3576,-1010,-3881,-3438,-2346,-4785,-1898,-4211,-4858,-3594,-4151,-5096,-4560,-4147,-4448,-3420,-699,-1748,-1632,-4982,-889,-2077,-2085,-2813,-3754,-4305,-4049,-1898,-6191,302,2499,-561
ABalpaapp	-1471	0	1602,-884,-1796,-1598,1052,-3240,996,-2697,585,-1301,-2106,-3935,-1539,-2591,-2692,-1716,-1579,-461,-2156,505,-1224,-2952,-1978,-2064,-1540,-2798,-2305,-2533,-2486,-1214,6,-932,-317,-803,-2449,-771,-2521
ABalpaappa	-361	0	5052,5368,1107,-884,-1081,-1397,1255,651,-2620,-445,-183,234,2844,-111,-162,-3154,-892,1489,-5799,-209,1802,-589,-3483,861,-2811,-1425,353,-1998,-4246
ABalpaappp	-1561	0	-524,-3611,-632,-954,697,-3198,-4201,3220,-4016,-1878,-1676,-2597,-1126,-56,-2402,-975,-4837,-3339,1178,-2454,-89,597,-3404,-1590,-4370,-1580,-1621,82,78
ABalpap	-1079	0	-1082,-1277,-1436,-1032,-720,-408,-1845,-1016,660,-1208,-1776,-1237,-2750,-2318,-1802,-470,484,-1318,-587,-1332,-179
ABalpapa	-2127	0	-823,172,-2606,-2765,-963,-2296,-930,-4097,-3209,-3413,1009,51,-2090,-3854,-2657,-4439,-2217,-1324,-3899,-1617,-2076,-1238,-2046,-228,-4945,-1451,-3487
ABalpapaa	-1132	0	2275,-3305,46,-784,460,-38,616,-2748,2370,-2772,-987,-1638,-1512,-665,-3742,-3012,-1148,-2190,579,-627,-617,-1567,-1072,-1722,-191,-1506,-395,-2045,-2640,-298,1113,-4084,-1397,-2442,-1932
ABalpapaaa	-570	0	2066,633,1241,652,-1234,299,-2335,1397,-175,-2470,-908,-1555,-2533,-973,139,-77,-1166,-635,1333,24,1023,-4076,3159,-265,-2688,-2176,-4726,-487,-13
ABalpapaap	-21	0	-1204,-3878,1916,-858,753,560,950,-719,1227,855,-1466,-780,-643,-654,1736,583,2285,-277,285,-123,1461,-1048,606,-1408,1282,695,-4043,1291,6
ABalpapap	-1742	0	-4079,1225,-1802,-4430,-1824,-993,-1129,-1810,2085,559,311,-2016,-2781,-702,-2899,-3524,2234,-1155,-1645,-1714,-3194,-1423,-1602,-1501,-2811,-3874,-625,-1630,-3033,-5295,-1367,-4200,-850
ABalpapapa	-933	0	2707,-3889,-2623,-793,243,1734,1556,577,-1410,51,-4015,-1099,-2250,1663,70,-635,-668,-3056,-3675,-3514,-752,945,-651,1708,2157,-4710,-2944,-1725,-2811,670,-1796
ABalpapapp	-707	0	1282,-1707,-410,-1774,3117,-2309,-810,2973,-598,-2115,-817,3612,-633,-709,170,-1806,-8881,-1789,-934,-856,-1178,-241,-204,-3577,716,-1386,178,2774,-3341,111,-774
ABalpapp	-1689	0	-3451,-1623,-5047,-649,-2217,-2158,-1414,-13,-1048,-3694,-1069,-1106,-1939,-535,-2069,-1986,-1410,-602,-1047,-1616,-1097,-2574,-1553,-612
ABalpappa	-1851	0	-3763,1404,-4117,-1453,-499,-4963,-3756,-286,-1530,-3449,-80,-798,-1274,-1875,-1841,-3428,3131,-4231,-7,-373,-372,-2111,-1709,-1839,-3122,-5051,-2773,-1915,-1586
ABalpappaa	-1301	0	-2460,-691,-2957,916,468,200,739,-2691,-1961,716,334,135,-4011,-3210,-2190,-2868,961,361,-1562,466,-5081,-3243,-2113,-4475,-2697,-505,-1274,-925,2713,-2374,-175,-2093,-3877,1039,-2395,648,-1777,-1538
ABalpappap	-2722	0	-1214,-252,-915,-4577,-408,-4897,-2518,-60,-6401,-1906,3058,-3956,-6319,-947,-6548,-2900,-2114,1673,-1722,-2750,-5767,-2214,-4668,-4865,-1678,-2146,-712,-2945,-7231,-3398,-4265,-3799,-33,179,-2220,-4557,-2980,-4481
ABalpappp	-1227	0	-192,-2355,-1837,-1671,-1966,-629,-2978,-1918,343,-965,-526,-1218,644,-2567,-4147,-2125,1180,-541,-1047,1151,-2741,-2620,-1491,-665,-1072,-1362,-3727,394,-1765,1593
ABalpapppa	-1565	0	-63,737,335,-3142,809,-842,-1360,-4274,-4049,-3069,-215,3205,1185,-397,-3305,947,-3823,696,-1041,-1833,-1909,-4570,-1969,-2080,-3808,4050,-3055,-2843,-1705,-4511,-1736,-3604,-1602,-3184,-3367,-1007,-1517
ABalpapppp	-2385	0	-2454,-319,-88,-1425,-2557,-2701,473,-1345,-4020,-130,-1462,-4748,-3305,-5075,-5901,-3529,-1738,-1563,-5604,-2469,-4465,-3101,66,-5069,-3275,-818,-2216,-1873,-1725,-1129,-1418,-403,-3038,-2675
ABalpappppa	-1745	0	40,-2389,-2887
ABalpappppp	-2203	0	-547,-4053,-2009
ABalpp	-934	0	-1640,-1536,-263,-1423,-67,527,-2308,-610,-794,226,-1047,-1910,-375,-1143,-1555,-552,-845,-1294,-1215,-848
ABalppa	-327	0	1985,-1419,-1003,-861,-442,714,-1862,-459,625,-1249,817,-69,-2141,-638,681,828,-378,-1962,-586,-1858,793,-433,1401
ABalppaa	-1032	0	-602,-2136,777,-2467,741,548,-673,-1531,-544,-1714,-2382,-3539,-40,-1572,543,-540,-2003,-1458,-509,-1066,-2625,-2402,-1073,-1659,-688,-1005,-356,-2606,1933,-307
ABalppaaa	-474	0	-648,-1912,752,-2239,-166,985,-738,-3033,-1848,-537,-296,631,232,-197,3029,473,-302,295,369,-2595,-2428,-2467,1533,-222,19,2167,-1228,-1809,-948,2194,-734,-1132,-835,-2983,948,1559,-3428
ABalppaaaa	-151	0	2197,117,-2570,-3018,-253,-1386,2476,1809,-563,-41,185,2361,208,-707,-4631,2058,-658,-236,-961,2785,-1282,-1205
ABalppaaap	-1133	0	370,-3503,-387,-1056,2729,-2077,586,-1552,-4177,-1064,-1463,681,-48,1733,-2334,-681,-3986,-1415,-1123,-96,-1444,-4629
ABalppaap	-921	0	-2646,881,-109,136,-3253,-3337,120,-602,-138,-4540,-2368,-3098,-4949,-1573,-1072,-120,768,110,-2330,-3206,-1171,-495,-1248,2550,1600,-1838,2399,-1425,-649,-1351,649,-1259,220,-1893,952,2779,-1068,-132,-3205
ABalppaapa	984	0	300,1165,572,-707,-1045,1645,3589,1734,2103,4156,-2529,-338,-587,-1596,-1072,792,-493,3719,4992,3283
ABalppaapp	-1122	0	-291,-4425,-2833,-1900,445,-923,-1039,133,-1990,-1429,-229,-1938,-2239,-548,60,-944,2103,-1650,-401,-2400
ABalppap	-1491	0	1530,-1133,-1542,-1942,-710,289,-2210,-1880,-2410,-2472,1099,-1728,-3024,-1572,-1169,-2511,-1987,-3356,-2700,-1435,-2984,-2087,-801,-1181,631
ABalppapa	-1442	0	-3327,976,904,121,-555,-1801,1023,-2262,-4291,-1966,-3234,-3126,-2996,-3340,-2451,-3484,-2321,-3557,1117,-1650,-832,1443,-1312,-2149,2691,-3035,-54,-1944,-3164,-124,1039,-4041,129
ABalppapaa	-510	0	990,2149,-1496,-620,1820,-84,451,2696,-100,1493,1921,-1407,-1474,-2979,-1398,1347,-1468,-1303,-1841,-380,247,-445,-2929,-92,-5082,-2552,-85,-1397,496,769,-3066
ABalppapap	-911	0	-850,-207,273,-830,-428,-924,-2074,-481,-1411,-2810,930,-820,-1743,-1831,-392,-2502,1350,-1054,1813,-362,301,-3425,-10,2619,-1485,-2583,1259,-1398,-1986,-5204,-1965
ABalppapp	-1788	0	-2171,-886,-439,-88,-1533,225,-3785,-4510,273,-1499,-4015,-126,-728,-2754,-2741,-287,-753,-1255,-4748,-3668,-2042,-1063,-3661,-1205,-497,-3841,-2782,-642,-331,-2086
ABalppappa	-1256	0	-1595,-4854,-2532,2434,-265,-2628,-537,-2807,416,-1028,-2771,1748,-1908,1611,-1576,-1166,-659,-513,-314,-4611,390,-61,-1227,-2031,-3036,2789,-4267,-4175,-647,-481,1241,-4015,-2561,-1065
ABalppappp	-524	0	-758,-1363,-2054,-1227,-5166,-1293,2082,2103,1295,-619,274,-4051,-1066,3593,1255,16,1279,484,-3142,-948,-2150,-747,2618,-1765,-2339,-2304,-161,1606,-219,1417,-2294,-444,-1937,200
ABalppp	-1316	0	-3163,-889,-2688,-507,-234,-1377,492,-105,-3048,-1471,-2254,-1508,-2089,-2265,-1535,270,-1581,-1012,-2365,-1685,-357,413
ABalpppa	-1690	0	459,-1895,-1574,-2377,-4657,-985,-1320,-2278,-1837,-3154,-2196,-1384,-2343,-707,-3119,-2265,130,-1506,-1518,-644,-436,-1789,-445,-2144,-3092,-1241,-1304
ABalpppaa	-1024	0	513,1152,-4703,815,711,-235,-734,-247,747,-514,-4303,-1599,-304,-2540,-1598,-2902,-2270,-1498,-6465,-2840,69,-1119,-228,188,-2240,-1063,-1245,-1918,-378,-1438,139,3031,-776,-2901,1629,204
ABalpppaaa	-99	0	-2172,-578,-142,-3,1301,367,4158,-1231,-2331,1191,1762,2619,-947,-2539,477,3230,1373,1572,-3962,-1141,-2497,-2445,1590,1421,-1526,-165,-2065
ABalpppaap	105	0	-1750,-3122,685,-3786,-1934,182,1446,2974,-3056,-2249,2876,2613,-1211,-594,1192,-2329,-95,2763,-2236,2014,4837,1699,-442,-1413,1145,2334,304
ABalpppap	-1586	0	-917,-5594,-614,-1542,4277,-1264,-2953,1021,-1901,-2958,-876,382,-3453,-2632,-2936,-860,-1316,-2486,-900,-3389,-3956,-1855,-425,-752,-1153,-2153,-4622,-439,-859,-400,-1652
ABalpppapa	-905	0	-3014,-513,-1150,2041,-536,-1937,-1857,-449,-2048,1946,-5597,-1366,-694,2134,-568,-2238,-3588,-2225,1043,224,-2652,589,1000,163,-501,-6,-2178,48,2225,-372,-1822,-5073
ABalpppapp	-1325	0	65,-225,-2773,506,1766,-2586,665,-2250,-2731,-397,-1614,-3883,-5835,-54,-1662,-3352,356,-875,-739,-3686,-565,-2004,-3253,-3217,-921,-1783,-3050,-861,-1059,-171,2637,1140
ABalpppp	-1419	0	-522,-1668,-2406,498,-1557,-1988,-313,-161,217,-1028,-249,-430,-210,-1820,-2031,-1488,-1599,-2270,65,-3054,-1863,-4406,-4354
ABalppppa	-1577	0	997,-1626,917,312,-1500,-1007,-2239,-1199,-2502,-3395,-965,562,-2314,-1460,-2340,-1203,-2972,-4797,600,-167,-1650,-1631,-2458,-599,-1934,233,-829,-4223,-1035,-3605,-2126,-985,-1290,-5176
ABalppppaa	-303	0	-1402,-3945,389,345,-3324,221,-1843,-20,-2701,-520,1768,3390,3220,135,1344,-851,-1171,-701,-4,1634,-875,-1029,441,-2927,-4054,731,1738,175,3656,-990,-637,-1153,-1039
ABalppppap	-474	0	-2238,-330,-5304,1655,-2196,-660,-1114,2336,-2089,952,-1194,871,-397,206,-3138,3140,1231,-1513,-754,936,29,-2340,1933,35,-191,1129,230,-2792,-4758,3815,-1635,-3091,1590
ABalppppp	-767	0	-116,3385,-380,-1865,1446,-2411,-1492,-139,2050,-1217,-1476,-3116,-2291,-1884,-1723,1540,846,-2290,1271,-8,-295,-2832,-752,-2033,-1401,-1607,639,-3327
ABalpppppa	-1074	0	-1383,-1826,1025,-1511,584,-784,-5418,1528,-3291,2904,-3365,-3466,-1401,-2886,945,981,1385,3627,-2856,-4785,-240,2383,-1848,-2052,914,-2965,-2006,-2593,1597,-819,-835,-5962,-1855,-836,1264,3515,-5289,-1282,-2980
ABalpppppp	-1640	0	-1472,-233,-2303,-1284,-2280,-2483,-3825,-1509,-1342,-4458,-3814,-2694,-533,-2098,-2736,-1609,-604,772,2010,-821,-4155,-2489,770,2359,-3440,-4959,-1775,-1873,1374,-806,-1710,94,-2514,-3306
ABalppppppa	-1604	0	527,-543,-7479,-1910,1387
ABalppppppp	-20	0	-754,2080,2204,-2418,-1213
