cell_name	average_expression	binary_call	time_point_expression
ABalappaaa	632	0	2437,-650,-2258,214,-1806,4928,2487,-184,-2422,208,-374,2141,-1021,1118,4663
ABalappaap	-304	0	-837,986,-1605,-2710,-1493,343,1708,843,-3166,-980,212,464,679,1982,-984
ABalappap	100	0	-227,3124,993,2753,822,774,1622,267,1235,1120,1052,-2398,-1042,504,2770,367,1423,-1952,-1934,-496,-1687,-2933,1319,-825,-1247,-2969,1874,1348,-2320,263,-2597,-831,760,-244,2803
ABalappapa	-728	0	-3487,110,-422,240,641,1701,-873,-172,-343,-2188,-812,-3130,381,2073,-91,-3406,-4100,34,-606,1725,2480,-1175,-4540,1561,-4234,-283
ABalappapp	-627	0	-757,-661,-2908,42,54,-601,-1215,888,-415,696,-2634,1079,-6522,-1911,1561,-3094,-3816,365,-130,2342,-1883,2871,1010,1861,-1562,-973
ABalappp	-294	0	-1431,-1047,-725,2500,-2068,293,-384,270,-484,522,-2175,1734,42,-1303,-1272,2245,640,1091,-787,-1013,993,-977,-418,-1288,-2302
ABalapppa	-695	0	-1228,-661,-2797,-932,542,454,-3167,-3859,2335,-1153,-858,2626,2145,-2489,-340,-738,-1619,-775,909,-3051,-1595,1934,1153,-1062,1285,-1501,-2868,-793,278,189,-1488,-2011,-2118,-370
ABalapppaa	-230	0	2101,-2190,-3770,-2383,887,-6195,1896,4195,-259,-3105,-1853,-358,-142,811,2353,266,620,2820,4549,-2987,-1408,-1346,2538,-1324,-1804,2169,-2127,-1141,3106,-2820
ABalapppap	-303	0	1722,149,1712,-1243,-706,3154,397,2658,4500,-1931,53,-312,-975,-2440,1499,-1401,-348,-2343,-4292,-1096,-730,2503,-702,-4392,-1517,4363,-2623,-2703,126,-2169
ABalapppp	-586	0	993,-2845,335,-2024,-1279,689,-62,-226,1353,572,-131,-1299,-2598,-467,-948,-711,-2439,2356,1391,-3895,1721,-904,335,-2164,1695,1181,-55,-1715,-2541,-18,676,-728,-5570
ABalappppa	-311	0	1232,-861,526,-1716,-1261,1662,216,-1064,-2512,2853,-118,-507,-1094,578,-2543,-660,-979,-628,1092,-2297,1758,1320,-281,1358,2613,-2476,-2597,-3384,1083,697,-1645
ABalappppp	-360	0	-1755,1406,-535,-3331,-1966,-3284,-191,-1860,2322,-546,-1519,673,-2706,-1042,1474,156,-2747,413,-3394,2435,631,2898,388,-686,-292,340,-543,-638,1675,-721,1791
ABalp	-1504	0	54,-1569,-1712,-1175,-2701,-1678,-1614,-1017,-2038,-1597,-2820,-1817,132
ABalpa	-1321	0	1785,-2285,-2426,531,-1367,-790,-2492,-877,-2123,-1957,-1922,-1634,-845,-1173,-759,-667,-1567,-1596,-2939
ABalpaa	-918	0	-96,-292,2066,-95,-2222,-974,-1939,897,-693,-2115,-935,-2258,-609,-750,-2385,-2288,-35,-340,-2327,-2335,-38,-443
ABalpaaa	-644	0	-1667,-1294,-900,-1298,-1683,-1075,-3963,2075,-1231,1748,3898,457,1041,-1572,-4012,-387,-2498,-872,753,-1125,-3135,-3066,-1966,2113,-405,3840,-2092,-2548,693,840
ABalpaaaa	-715	0	772,-314,-543,1346,-3232,269,787,-1760,2010,-1089,-1151,193,-1600,1563,-420,738,-1839,-557,-2323,-4014,-1835,-705,1343,1809,294,-1847,-1785,-1178,1234,860,-1964,-1324,-692,-3664,-304,-1766,-2120,395,-3464
ABalpaaaaa	347	0	1355,-1326,699,869,1760,462,1358,1036,-911,1044,-723,4814,-2150,1572,504,-1415,-2376,443,-1775,417,1630
ABalpaaaap	-167	0	-488,-1479,1275,-696,-1466,-3098,-1074,2079,-489,1822,1382,2841,481,-373,-214,-710,-801,3672,-3003,-3883,725
ABalpaaap	-951	0	-3557,-990,-2180,415,1201,-2124,1520,-2117,-1391,15,-2301,-1421,-409,-2055,-2247,916,-684,-1137,-2653,484,-4299,-1815,-2191,-1306,-216,-1083,867,-205,-1927,221,1427,-765,-1340,269,-3773,-1833,479,149,953
ABalpaaapa	-2301	0	-3177,-634,-881,861,-1212,-2788,-4769,-2393,44,-7070,-4633,-3,-2015,-6461,-1769,-869,37,-2240,-1054,-4359,-2931
ABalpaaapp	-371	0	1466,-3068,27,3425,-3080,-1135,-1449,2364,-1595,928,-307,-1468,-964,3549,-728,3745,-4434,-871,-1320,-1812,-1057
ABalpaap	-558	0	-1519,-1236,574,-1700,-769,-2066,111,-887,-313,-839,-1209,132,780,-21,-1484,-1246,-2748,1625,133,-803,262,2060,-1612,-627
ABalpaapa	-1148	0	-2591,-1633,-240,290,-551,-173,249,-2214,-159,-1178,-560,-971,-1325,-130,-1785,-507,-648,-1851,-2166,-3387,-368,-1221,-2936,-1641,284,158,-103,-2790,-3139
ABalpaapaa	58	0	-1244,1975,127,257,1751,-1320,2339,1770,-349,-125,-2589,-1040,-1257,181,-1960,-2004,839,1884,3250,-1206,294,-2673,2782,-2189,1248,-2400,1808,1776,1369,-2728,-2151,1127,-367,588,4360,-1326,-644
ABalpaapap	-1545	0	-2319,2789,-1876,902,-4293,-1097,-2794,-1942,-2039,-660,245,-5815,-2184,-1459,-3252,-1527,159,-2981,-943,-2294,-1897,-2165,1243,-177,-638,-1771,-2901,-1646,-1645,-1072,-1808,-2406,-1592,-671
ABalpaapapa	-373	0	2828,311,-4258
ABalpaapapp	-2025	0	-2858,-1833,-1385
ABalpaapp	-602	0	-284,-748,-2235,223,990,1510,380,-1185,-696,-2063,-1067,-466,-1624,665,-2043,-328,-613,-200,1705,-4166,467,-1065,-321,-246,-3116,1604,-94,-139,-580,636,-1226,-832,-877,-3399,-1377,1120
ABalpaappa	-174	0	282,337,426,571,56,-1614,-499,-483,-752,-2741,2826,-1029,-975,-225,-2197,-2255,5580,2347,501,324,-75,3085,-2201,446,-5265,-1494,1110,1855,-2834,-331
ABalpaappp	134	0	-3,2075,1369,1290,-1101,882,1062,-4313,-3573,-1583,-1944,2909,414,2077,4115,593,-2263,1135,-468,3,785,-324,-492,-2439,-2455,-3610,871,4801,2068,2129
ABalpap	-1189	0	-1175,405,-147,-1671,-1409,-170,-514,-1623,-217,-3032,-589,-2940,-640,-1334,-2478,-1370,-642,-1640,-1139,-1516,-1135
ABalpapa	-555	0	-1344,-446,-161,288,1695,-580,-825,945,-354,873,-1853,-103,-122,-1303,-853,-1076,-1358,-1891,-499,89,-1502,1204,-1538,1076,-1148,-3639
ABalpapaa	313	0	3735,1931,-225,3187,-325,1343,1809,167,-566,973,331,354,-1300,-861,-2099,-530,-731,60,-847,-1492,808,132,1089,327,-18,2488,844,-443,1113,219,841,-336,-932,631,-300,-125
ABalpapaaa	-480	0	-2171,2001,-1308,-473,8,499,328,-2393,-1252,-780,-1530,-2123,-651,1126,-716,2002,-3784,792,-1170,-2525,-2859,-1590,-736,680,-1331,-718,251,3426,3063
ABalpapaap	-366	0	131,6021,-937,-3836,-2821,-415,-1498,787,337,-1388,2281,-1070,4010,3677,-4025,551,-2169,-130,466,-1006,-3672,-3187,-716,-908,1942,-406,761,-2122,-1259
ABalpapap	-955	0	1791,787,-751,-426,-2131,1459,1218,18,-2615,-3051,1013,-4883,-1352,-863,313,-852,-2094,2595,-3414,-506,-263,-2741,781,-2957,-435,-815,-3762,321,-1566,-2509,-3005,-812,-1858,905
ABalpapapa	-750	0	778,-1055,-1114,307,-3837,-2345,-71,378,-1374,-2946,1306,315,1940,-2553,-740,610,-285,-485,1309,-1129,-1236,-3095,78,-3489,1403,1139,1386,-2196,-876,-3162,-2203
ABalpapapp	-879	0	454,-1436,-1856,344,409,1988,-1512,-768,2241,-691,-1980,-1194,2681,-2088,-2362,-1623,-3365,-3569,-1196,-1147,-2518,-2122,-584,361,-2396,-2383,1153,-2915,-1941,718,2044
ABalpapp	-1370	0	610,129,-705,-3058,-1092,-895,-2200,-566,-2054,-2351,-1437,-1003,-2370,-982,-1682,-1762,-1421,-1860,-2667,-707,-530,-21,-2644,-1619
ABalpappa	-1143	0	1461,-3396,-77,-553,-919,-625,-1498,595,-1975,-2006,953,-1753,-258,-2520,-1937,992,-824,-2991,-886,-1542,-2124,-2491,-3443,-1624,-126,-467,-624,-564,-2658,-399
ABalpappaa	-1262	0	545,-1073,-1126,-2933,-1567,-3804,-2763,-4907,-980,2392,-2097,2072,-1069,-1105,1181,-1267,-3207,-5078,-847,3133,-1268,-2915,1702,-3164,-2239,-1599,-521,384,-2061,-2547,-1669,-455,-464,-4034,-2715,-1189,2564
ABalpappap	-612	0	1865,-4094,1289,-1572,-2469,-2035,-586,-864,-7,2082,774,-100,-251,209,-2078,-1312,-1349,1887,823,1836,-4467,-1612,-2174,-843,-1271,179,858,1619,-2766,-2784,327,-919,-198,585,-1965,551,-1830
ABalpappp	-1437	0	1125,-2519,-1204,-620,-1935,-21,-31,-2169,-3169,-2863,-721,-1664,-2971,-1878,-2700,-1433,-2412,-1791,-2307,176,-623,-724,-2575,-2859,1016,-1852,-2047,-1894,1001
ABalpapppa	-787	0	-17,-899,-2060,-236,1096,-1373,-1745,1139,-1290,65,-1743,-4563,1248,-3455,-3392,1516,57,-1287,-1234,-2342,-474,-2946,-363,-922,-2781,163,-2250,-1962,-2688,-581,-967,-1489,2696,-107,2830,188,-100,2360
ABalpapppp	-1819	0	893,-1212,1093,-2377,-4248,1605,-161,-1738,2544,-2575,-3498,-1436,-2083,-2557,-289,-4916,-1516,-4061,-2677,-459,-3365,-2403,-1647,-3519,-2559,-2274,-1050,-2019,-2593,-3558,215,-3213,-480,-3570,-1968
ABalpappppa	409	0	2808,1650,-3231
ABalpappppp	398	0	4055,-1380,-1481
ABalpp	-516	0	935,-302,-1616,-1837,-308,-1409,-1115,828,-79,-728,-353,686,207,239,-420,-924,-951,-110,-1059,-2000
ABalppa	-379	0	-2229,-582,-1491,-704,1166,741,100,899,-57,-2313,587,3,-2154,-1018,836,699,1110,167,-316,-1001,-2193,-1568,663,-437
ABalppaa	30	0	2336,212,1360,-2549,-66,1453,1756,-348,982,-1859,1027,-101,503,-1795,1040,-1019,-315,-1606,1514,-568,-123,-659,2113,2469,-1008,-1285,917,-2185,-1462,178
ABalppaaa	-334	0	38,-801,310,-865,1574,-104,-3433,1574,703,3456,1551,1122,1360,1499,-919,-1827,-1131,-1403,-2096,-1867,-3157,-2214,312,-80,364,-341,-576,-2868,-377,-2220,-1410,303,283,-791,2325
ABalppaaaa	-91	0	-1784,726,2150,-1399,-295,-1838,-818,-710,-3014,2509,-1665,207,1041,1998,1718,-2377,284,-709,784,-1541,1857,866
ABalppaaap	-44	0	715,791,-1569,-2058,1963,1176,-3045,-2465,-2249,1155,1852,1300,2146,-3340,205,-1403,601,206,102,4860,-1844,-58
ABalppaap	-991	0	-201,188,-1389,-2420,-3507,1297,-4549,2720,-1211,48,-4063,-1634,-4002,791,-155,-4110,-170,-3652,-803,-1107,-1904,-1246,-749,-954,2168,-1793,-1291,-1081,-783,3118,-2839,542,1236,-1905,-237,-1938,2299,-2354
ABalppaapa	335	0	751,-2199,-929,985,2947,-2406,1552,-235,-2,741,-2470,2150,1252,1717,120,3327,863,-1968,172
ABalppaapp	-59	0	185,266,3664,-1904,287,29,-1354,-328,-1710,-506,442,578,3100,358,-689,-1689,1932,-2932,-850
ABalppap	-957	0	-1106,-955,242,-963,-197,-252,-1650,-901,-1694,-1305,71,692,132,-1487,-2128,-1532,-2583,-3647,167,-1098,623,158,-1040,-1815,-1652
ABalppapa	-1011	0	-130,1240,857,-1205,-2950,-419,-767,2332,-2506,-998,-2929,-1290,-720,-2041,1680,-3196,-895,-1702,-1186,-1180,-221,-498,-2285,-4431,-2462,-257,-1748,-877,-648,-574,-1176,352,-1689,1204,-2069
ABalppapaa	-384	0	-791,-1437,1279,-2775,-190,-4778,-1827,31,1183,-308,-691,-1589,2287,3229,751,141,-1482,4041,-2621,893,2103,-1444,-81,-669,-1196,-2893,-1540
ABalppapap	-303	0	-576,-607,-1522,-2757,-807,2569,-105,-4404,-3015,-1899,-3790,-941,-1305,-857,6040,1793,-2488,-418,1048,-536,1282,-42,2060,-3243,745,3586,2017
ABalppapp	-1383	0	-950,-291,446,-276,-2821,-3885,-3048,1008,-2160,-1270,-354,1292,-4149,-1732,-1396,-3098,1083,433,-3873,-3328,-63,1137,-1550,-390,-1056,-971,-1677,-4125,-3949,-625,224,-2843
ABalppappa	-451	0	-2890,-1141,-1235,1633,-3238,72,22,1333,569,-455,3104,-2454,1667,-606,-351,-1075,-1296,-1409,122,-424,-3130,1221,-556,-4058,-2920,1035,590,-1342,3279,392
ABalppappp	-1207	0	-2119,-1717,-8303,239,1360,-835,-3098,210,-1653,-1775,-3518,1007,0,-2924,1775,496,-206,1753,873,-3375,-1360,-2431,-1633,-1463,1459,-874,-4898,-788,-1677,-737
ABalppp	-693	0	-635,1117,-207,-1945,334,-1337,-588,2743,-1461,360,-1335,-1137,-673,-250,-1626,-1341,-2914,-2901,-1317,-1005,621,242
ABalpppa	-455	0	-719,-525,-25,1699,331,-1781,-2980,728,831,-1198,-882,1527,161,-2712,1512,-2058,-513,-1644,-1430,-514,-402,-1457,683,-1102,-1109,729,576
ABalpppaa	-644	0	91,3081,-303,-2158,-1671,-2651,-2295,179,-2250,-1073,-985,924,-2197,475,1081,340,1712,1324,1070,-1358,3187,-2138,-2158,-699,-2766,-998,1238,-361,-84,-1677,-3014,-2096,628,309,-1242,-647,-2659,-1548,-236,-769,-3239,-3348,2623,21
ABalpppaaa	-29	0	2515,3008,-1434,1376,1960,-2048,-2259,-4100,1938,-1359,661,2785,-2449,-2113,-317,2486,656,-1823
ABalpppaap	-858	0	-2352,2616,829,-1972,-1730,611,-533,-2441,-793,-1486,4286,-2809,-1282,606,-1465,-1440,-1513,-4568
ABalpppap	-820	0	4397,-2540,-1281,3096,-1892,-3262,-1006,84,-2613,-461,49,-370,-140,1348,-420,1086,-359,-868,164,-5356,-429,-2880,-2568,-496,-1779,486,-3258,-1406,1278,-3449,-2001,-1833,2825,-2018
ABalpppapa	180	0	-1593,-1042,4150,-2373,-2299,-1584,1827,2458,352,-1005,-3500,2289,1152,-2233,1100,1306,26,-12,4645,-2329,409,-1411,1394,1930,1307,-1149,2508,-1275
ABalpppapp	425	0	1389,2107,647,-1396,5357,-112,947,-856,99,347,2876,724,-563,-913,-1787,-813,463,1313,-1184,1811,1500,2197,-2101,-2620,-1037,2197,1135,178
ABalpppp	-778	0	-605,-2133,-946,623,-1978,-223,-1438,-287,941,-159,-21,943,-2301,21,-1080,-1278,-398,688,-1424,-1612,-2745,-157,-2380,-712
ABalppppa	-1010	0	-3080,-925,-1753,1954,-2901,392,-4102,-2339,-2311,-2468,-563,23,241,-33,-2394,-3511,-587,-1722,-2254,-767,354,-1504,-893,-1082,1951,1321,-1931,-952,-986,323,-1088,2539,-2712,-156,-1436
ABalppppaa	-1077	0	1457,-6842,-3830,829,-951,1939,271,-1866,-790,-561,1153,1915,-450,-2555,-1191,1176,1126,-1842,275,-1673,-2437,-72,-2829,-2224,-3453,-2706,3047,-3461,-4879,-877
ABalppppap	-654	0	1421,508,1211,-3523,1213,-3699,-1270,-1021,-1486,-1384,-52,1433,271,-378,-23,1310,867,-2345,-1061,-3688,-822,-1086,-1374,1914,-1255,-1870,-2306,-156,835,-1812
ABalppppp	-621	0	-611,1938,-246,1974,-1203,-744,-316,-807,-769,963,-947,-897,1183,-1372,-1669,-3264,-423,-100,-1298,-1678,-1941,-3733,-786,-3314,-1177,-628,354,2145,-164,899
ABalpppppa	-684	0	-1289,1692,-261,544,-4187,717,-512,1202,-4717,-2212,760,624,-3141,-1510,-3761,1001,1438,4239,-207,-1677,656,2288,-4779,-20,79,-1865,473,-1012,2413,-2619,-1327,-294,-977,-3238,-2452
ABalpppppp	-535	0	1088,-2346,-1666,118,-1198,-1756,-2245,-3617,-2071,-545,-1016,190,3807,-617,-2491,1695,-3022,860,540,1193,508,-759,-2039,-1317,145,1759,-818,-1074,95,-54,-1901,1357,208,960,-2704
ABar	-1512	0	-2119,-1779,-817,-999,-3005,-1452,-1724,-667,-1337,-1403,-1334
ABara	-1292	0	-1254,359,-1127,-1603,-2400,-1360,-951,-1303,-1167,-702,-1053,-2075,-1486,-1973
ABaraa	-1540	0	1680,-967,-2290,-1018,-1273,-2543,-738,-2000,-1419,-1399,-941,-1272,-1452,-1244,-3886,-2622,-1959,-1428,-2484
ABaraaa	-1448	0	-3147,-1221,-1460,-1321,-1224,-2148,-2016,-1540,-824,-470,-2306,-2540,-846,-1976,-1274,-815,-1670,-226,-300,-1077,-1760,-1684
ABaraaaa	-562	0	445,1291,-345,-1930,-1217,-1630,1126,-794,2075,-1743,-933,247,-2492,-1774,1229,-2156,1734,-835,1812,572,-2220,-826,-1027,-436,-321,-1215,-2460,-1147,144,1628,-4215
ABaraaaaa	-619	0	-3626,-1901,574,-309,-2026,-2091,772,-2719,-850,-2139,153,1633,-304,-912,-641,-548,-682,-879,984,-4736,-583,798,-2849,1104,-1811,171,1993,1863,597,817,-1558,-1726,1709,-1144,-938,-1024,-1044,346
ABaraaaaaa	222	0	2018,-1713,-222,-1874,-1958,994,1395,-2237,1137,-880,1773,-1243,2631,3168,-756,3979,-561,-786,818,-1757,743
ABaraaaaap	-500	0	-1468,-354,-1906,-6148,-1294,67,3688,186,3252,3178,-2332,989,-3639,-3344,1082,99,-1676,-600,4038,-1200,-3108
