cell_name	average_expression	binary_call	time_point_expression
ABalaapaa	95	0	3360,-1003,-1785,351,3034,231,934,679,-3973,-709,2140,-897,2360,-191,659,-4038,2111,3731,-1229,508,-802,321,370,-1803,-1735,1763,-469,384,1160,-1270,-4365,-717,144,347,1353,-1941,-3311,288,7200,621
ABalaapaaa	141	0	4022,4167,-962,-1068,327,-3023,1092,-3053,3555,-3149,1179,2223,110,-3452
ABalaapaap	-200	0	1129,-3188,342,-1700,330,-339,989,-543,248,-1051,-2092,-2377,197,5261
ABalaapap	-245	0	-692,668,-2682,-892,-5202,-1416,-1098,1184,-3400,-624,-811,-271,785,692,2177,665,483,347,943,253,-2197,-665,-50,-1176,-8,24,-435,-801,4033,681,-781,-894,-925,10,1754,1624,593,-1207
ABalaapapa	107	0	1337,1620,-897,462,-2351,-1858,-2205,269,-597,3128,1880,858,3322,-24,-447,-2791
ABalaapapp	-754	0	787,-619,-2641,-773,1835,-9,1862,-2867,1689,-2675,-1014,-2397,-2442,-1143,1288,-2939
ABalaapp	-686	0	-1763,-170,-1729,-943,142,606,-1796,-220,2032,-1765,-1681,-2163,154,-681,-646,767,-3203,805,-3916,487,856,-657,-1922,-1237,-1645,1616,140
ABalaappa	-356	0	-3191,5410,469,236,3243,2925,-2466,2297,1956,1236,-1865,-2690,519,-1115,1522,2521,-348,-725,-1616,-739,-414,-4083,-1194,-4820,5,204,-1326,-3025,-975,473,542,3221,-436,1234,-363,-1168,-2245,337,-3209,-725,-4606,49
ABalaappaa	1019	0	280,-1269,2477,1800,-419,540,-72,642,-2900,2354,-1355,1531,579,3224,3376,2869,3659
ABalaappap	-498	0	-3423,-2227,3738,2352,-200,107,1227,-1469,-1750,-648,-2315,-2061,-917,1275,-3048,-623,1520
ABalaappp	-415	0	-2091,1629,658,-1481,757,1292,-2183,3113,257,-1234,-1589,-139,-958,2496,1162,-937,-3415,-151,-68,1969,-1240,-1056,-1553,-4667,-1112,-1991,1375,3432,-706,-1798,112,1508,-2230,-2113,-1589
ABalaapppa	-202	0	436,4495,1897,3250,-344,-2952,-399,1216,-79,-3126,-456,223,2358,-103,-133,-2235,1152,-2645,-1436,-1165,-3605,422,-458,-1160
ABalaapppp	-995	0	-2321,3282,398,-75,-1526,-1647,-955,-3036,-3658,-839,-14,-2123,1484,-262,702,-2768,-2100,-1852,-1577,958,1792,-429,-5222,-2096
ABalap	-153	0	-1128,-142,-2194,-2232,-1378,-1913,627,181,509,891,717,573,534,175,1481,-398,954,2287,-1407,-1204
ABalapa	144	0	1069,-135,-1613,-177,-944,-797,579,-300,2675,2178,-919,-472,-1069,511,2204,381,476,473,1316,-431,-1937,99
ABalapaa	178	0	2646,-2988,765,399,-614,-305,863,2013,1526,3587,132,-720,113,1400,-248,40,-229,160,705,165,-641,400,-4356,-1311,1292,1699,248,-334,-2023,954
ABalapaaa	-667	0	-3494,1211,-1557,-2762,906,1849,752,-1026,-28,939,-71,-1293,2198,-1263,-2299,-1338,-28,1413,-295,1140,849,-2653,2433,-2158,-985,-3414,1061,302,-2077,-889,-684,-2892,-652,-2218,-1193,-2910,-1428,-802
ABalapaaaa	-818	0	-925,-32,-5020,4208,494,3624,-2734,-2758,1869,-1898,-1403,-2372,321,25,-601,3219,-4631,-2453,-1714,-3569
ABalapaaap	-34	0	123,1345,2582,4688,48,-306,-3491,281,8,-1202,-586,528,3763,-1318,-2556,-1317,870,-564,-1125,-2452
ABalapaap	-822	0	-3128,-1336,-384,-214,2992,-2668,389,-693,-1846,-139,475,-889,-1879,-1222,-3036,-643,-1343,4138,349,580,-1466,-536,-847,-2829,-2103,-1771,-2438,-2375,-37,-3087,505,1062,314,-698,-426,-2379
ABalapaapa	-615	0	477,-2008,1457,-2556,-3577,2929,-2210,1709,-1301,1109,-3204,1091,-1528,-1735,1252,1734,1343,-1767,-2274,2318,-4309,-2484
ABalapaapp	-657	0	2605,-950,1753,-4235,-4866,-2550,424,-146,-23,-2595,922,-353,-1525,1046,-1009,1745,-57,-2197,-3034,2374,395,-2169
ABalapap	-95	0	-1690,-976,-693,2002,-788,-3118,-11,903,1955,569,1071,1714,-1179,1816,-1163,-1097,564,604,-862,1685,776,-1226,-1994,698,-349,-2159,395
ABalapapa	219	0	3881,-1365,1727,4723,-456,-1368,-1480,3188,-847,-1857,171,1602,919,1208,2328,1976,-216,-1177,1198,-2014,-703,-752,1955,1502,-864,691,972,-2576,-716,1752,-4533,-903,330,-1204,1003,498,-1533,-2571,4046
ABalapapaa	523	0	-1877,5692,-4681,5416,-349,-1068,2860,574,2174,-1044,-1728,-786,1249,-1263,1931,-1501,1055,1496,484,2928,-3997,3948
ABalapapap	87	0	-203,-337,1431,-948,228,974,-300,-327,1606,-2021,-1183,2461,2805,94,2638,1685,1448,-359,-1903,-1472,-4681,286
ABalapapp	-104	0	1048,3127,311,2041,169,2949,-1406,-1666,1589,1554,1877,-886,-858,1498,-1567,-1630,1980,-1414,-3276,-2936,-1572,-2135,419,440,-3153,-3792,273,33,-815,891,-837,3294,1005
ABalapappa	-835	0	-309,-311,-3294,705,-262,-3205,-2010,-1147,1339,2146,-1384,2327,-346,-4437,-1431,1971,-1516,-1165,-3513,-638,-2174,-1808,-1685,-146,-2208,3732,-3655,1055
ABalapappp	-761	0	1328,-2088,-148,-4623,-2370,-745,297,400,-1570,-2692,-1170,-834,-786,-4328,-4410,-1022,2570,-1659,-1648,6,151,-197,2461,37,-2291,4037,142,-156
ABalapp	-291	0	-1936,-1,918,1296,268,287,386,-986,-2707,363,-215,-82,605,-982,1133,1193,-1402,-532,-506,-1107,-2109,-69,-517
ABalappa	-658	0	-782,1183,1971,-1037,-3240,1976,-158,-397,614,-1509,-581,-954,772,401,-1991,-3157,-731,492,1097,1054,-847,1636,-1681,-378,-2702,-445,-1081,-669,511,-2278,-2889,-5247
ABalappaa	-1010	0	763,1143,4232,-43,-1201,-1954,2419,-338,-3180,-1303,-173,-2415,-5384,-2182,1002,673,-2119,-914,55,36,716,-4231,-1423,-2131,1091,-3992,-561,-2887,68,162,1758,-234,-2083,-1309,-2288,-1614,-4559,72,-1800,-1438,-806,-3676,-2814,421
ABalappaaa	219	0	1349,3765,-1470,2204,1875,-139,725,-2078,-1675,2398,-4542
ABalappaap	360	0	4936,-1935,5229,-610,-1745,-1029,-246,-453,645,-1971,1144
ABalappap	124	0	2590,3793,4532,-5427,1295,3569,1169,-161,-1325,281,-262,1108,-739,-3956,-341,3931,3278,-1337,-3738,166,-661,-1748,1676,-482,-5046,-757,-879,-2427,2341,535,2824,1747,-508,-704,-481,610
ABalappapa	-104	0	-439,1282,1099,-2507,-1335,-541,3341,-909,-2468,-3696,5824,-2255,-1780,1059,2301,-2457,234,2687,-1412
ABalappapp	931	0	2577,4160,-938,617,2278,743,5821,3990,1966,-1280,2580,3051,-1715,-397,-470,-1354,1928,-4320,-1546
ABalappp	-186	0	-832,1078,-206,-171,2716,-819,-1839,2981,-847,406,342,-434,-837,-2017,-649,-534,-1687,-1557,-185,241,520,337,-1760,58,946,-76
ABalapppa	-303	0	-2692,-739,-1355,2285,-794,-1031,-1124,-2412,753,2215,-1763,-1695,-512,1768,999,-1956,-1310,-3340,-1451,2536,-257,-1688,1125,1349,-1473,-79,471,1605,1044,-1425,-291,-1195,136,-1607,961,2046
ABalapppaa	-888	0	-6079,-4662,-1887,-2856,-322,205,1426,-1926,1774,-1405,-152,-949,-819,1834,-827,-2645,1228,-139,-157,-104,717,-222,-1716,-57,-2454
ABalapppap	-60	0	-638,-415,470,-2800,2208,1502,6444,1087,-1547,-1808,-1576,1900,-1103,-1236,1310,-2387,316,-75,745,1924,1031,-5142,-2873,750,407
ABalapppp	-504	0	914,1893,524,802,-2108,-985,-2727,-3217,1757,-1996,620,-2648,-611,787,-2541,-1032,-108,-2580,-1961,-1080,-1871,2042,1108,258,-919,874,-1818,-253,265,890,63,-543,530,-876,-1091
ABalappppa	-699	0	1007,-1393,2152,418,-1984,879,632,-2520,-3052,-1614,1734,-1722,1433,-96,60,955,-1608,-4820,1624,-263,-1894,-184,-1193,-400,-785,-5540
ABalappppp	-469	0	-2113,218,-196,1501,-2143,-569,1643,-2927,-3085,-494,-903,2363,2447,-1168,2178,-6065,2490,-1846,-1066,-2048,-794,539,624,1404,764,-2959
ABalp	-2735	0	-1221,-2646,-2935,-4316,-3250,-2386,-1930,-1503,-2912,-2789,-2511,-3887,-3273
ABalpa	-2573	0	-1392,-1565,-1665,-3760,-3407,-2633,-1772,-2202,-2136,-4029,-2768,-2828,-1744,-1652,-2601,-2268,-3412,-2624,-4427,-2570
ABalpaa	-1088	0	-2268,-47,-1597,-2011,-388,-2184,-437,-1208,1064,-720,-333,-1692,-887,-1100,-1543,-10,-469,-1863,-1866,-2136,-2539,-196,-583
ABalpaaa	-831	0	-1604,-983,-1074,-232,-853,-690,584,-476,-2801,1462,-431,-1186,-1660,150,1739,939,-53,-832,-1721,-3768,-2372,-686,-1658,-2030,12,596,-401,-3252
ABalpaaaa	-714	0	-47,-373,-2335,-1616,1489,-489,655,-4228,-1679,1330,2394,-121,-1386,-1981,-1166,-522,-1473,1250,-1478,-2621,1559,-2062,240,-138,-208,-3345,-2249,-10,664,1168,-1642,319,7,-2448,-1351,-2513,-2776,-29,1373
ABalpaaaaa	-1047	0	-3358,-2159,473,2705,-2841,2331,-3472,-2337,-1476,-2340,-236,-1630,-1772,-811,-2149,-108,-1865,-828,1344,-474,-974
ABalpaaaap	-449	0	584,3902,-2768,-4937,280,5985,651,-1060,-2921,-2398,-3091,-814,661,-532,81,-2319,-1306,-3124,3546,-1047,1204
ABalpaaap	-1264	0	-2530,729,-2159,-647,-387,-4120,-1836,-2236,-2909,-1224,581,-2923,518,-1911,-2566,466,-2877,-3570,352,-1077,-2553,-915,-2035,3214,-1569,1187,-2022,-2972,842,-2008,-1426,-1147,151,-2121,-2173,-2399,-3514,2103,-2845,1966
ABalpaaapa	-1783	0	-3097,-1974,-4053,-4541,-6275,-3452,520,-2639,-1814,-1825,-252,-3507,3375,-3672,3297,-233,-549,-2192,-2832,58
ABalpaaapp	-1922	0	-5124,-5261,-1746,-2930,905,-1875,1822,3814,-2599,-2065,-5628,-1297,-2673,-736,-2335,-3608,-2116,-3014,-461,-1517
ABalpaap	-1428	0	2218,-638,452,1017,-1988,-1940,-1176,-1841,-3253,-3499,58,-802,-3263,-2729,-2126,-1078,-799,532,-1104,-1996,-4330,-1514,-3554,-1307,-1047
ABalpaapa	-2854	0	-3319,-3691,-4831,-3580,-446,-2534,-2937,-4534,-3940,-3850,-509,-701,-2287,-1859,-2081,-5338,-880,-2272,-1788,-5222,-4536,-2265,-3991,-2308,-3965,-2910,-2864,-2684,-4005,-1502,-842
ABalpaapaa	-717	0	-848,929,1643,3540,2108,-2697,-6,1437,-477,-1485,2009,-2386,-1369,-846,-3826,-3086,-1365,281,170,-1817,-832,122,-1713,530,-867,-342,-1968,-3993,-2164,774,-1813,-2594
ABalpaapap	-3369	0	-3023,-3529,-2673,-5661,-5044,-1702,-2244,-3025,-824,-428,-3486,-2062,-1396,-7430,-6505,-5660,-1241,-3389,-2305,-4813,-5212,-4036,-2430,-3402,-2166,-4721,-2946,-3010,-228,-2984,-2440,-7782
ABalpaapp	-2663	0	-2071,-1594,-2681,-2061,-894,661,-2144,-2658,-1364,-2632,-3907,-3681,-3191,-3021,-4127,-3984,-952,-4337,-2061,-4640,-3096,7,-2652,-645,-3476,-2151,-3168,-3383,-4636,-3455,-3278,-2305,-3718,-2556,-4919,-3402,-348
ABalpaappa	-1284	0	-548,5246,-2761,-1200,225,-1277,-2136,-1380,-1735,1970,-3290,-1419,-4220,-3198,-1773,364,-2243,-2200,-333,-1560,257,-990,-2380,87,-3671,-3211
ABalpaappp	-2855	0	-4149,-5719,-1855,-3253,-3242,-1577,-1189,-2902,-2921,-4002,-1995,-5269,-4426,950,-3519,-2970,-3336,-2699,-3182,-913,-1879,-1995,-2472,-3074,-1601,-5036
ABalpap	-2158	0	-1650,503,-2302,-3172,-2992,-2524,-2628,-2788,-1707,-1559,-1567,-537,-1354,-2382,-1137,-3940,-2508,-1545,-3170,-3070,-1528,-3914
ABalpapa	-1703	0	-2925,-2071,381,-2679,-3339,-2102,-1353,-4219,-2501,-2565,-3272,-2711,-1287,-2385,-722,-4165,-2675,-2375,-1829,-1267,-2779,701,1221,-230,417,2379,-1624
ABalpapaa	20864	1	-695,-1923,647,7127,5493,7344,10917,15667,20586,20001,19268,22848,19162,18895,22842,24251,22684,23943,29092,25715,28645,27769,34254,32864,26610,32606,33493,36908,29670,31452,31548,29922,27060,6374,7209
ABalpapaaa	21339	1	2813,6223,16946,16037,21109,24097,22874,27761,24815,24241,30655,22103,26999,23014,22556,24138,29482,23490,19499,21312,22338,21337,23194,21195,21388,13200,23341
ABalpapaap	13492	1	5000,5415,8509,17178,19663,20209,22025,17262,22201,22237,23468,20120,16237,17812,16882,23943,16756,10491,7873,10967,6928,10436,4767,8771,631,4629,3863
ABalpapap	16464	1	3698,2148,1000,10118,11630,14744,10134,17311,17146,19199,21173,21799,21306,25574,24483,24405,25081,26879,15982,24222,17873,17048,23344,18428,17864,18741,14373,20746,18881,20127,18648,18515,12329,1120,172
ABalpapapa	13027	1	-1013,8226,6625,11007,18078,16327,15149,19138,13949,11173,14073,16496,18807,19342,17202,16049,20776,12211,10919,11645,10302,11515,9100,9612,10909,10061,14060
ABalpapapp	10009	1	-1573,4873,5871,14914,12421,11755,9972,12283,7047,10135,8001,8299,12310,16061,10105,6394,9823,13138,14008,10449,9785,10425,11349,13146,10095,7857,11310
ABalpapp	-2400	0	-1102,-3404,-2395,-1962,-1222,-29,-3315,-2293,-1593,-4840,-4043,-1976,-368,-3092,-1927,-826,-3153,-4843,-1352,-2627,-2279,-4735,-2587,-1631
ABalpappa	-2463	0	-4167,-3163,-4256,-2572,-2150,-2783,-4378,-353,-1748,-297,-2973,-2031,-2315,535,-1022,-8598,124,-2701,-2281,-2498,-3860,-2712,-792,784,-3868,-4573,-1517,-3081,-559,-3413,119,-5732
ABalpappaa	-1713	0	-2367,42,-3096,-2918,-4025,-2897,-3068,-1334,-4370,421,-4831,219,-2579,-4027,-1502,-1365,-2949,2073,-64,-2848,-331,-3101,538,-230,-2535,-4122,-1706,-599,2947,-1481,-1060,-1844,-1513
ABalpappap	-3026	0	-1539,-4453,-1996,-4205,-2835,2402,-4846,-3839,-4054,-2808,-6138,-3048,-3303,-967,-3870,-3694,-3729,-5252,-3338,-4540,-2377,-4426,-4796,2229,-3433,-1815,-2582,-5389,-4442,-1517,-2190,-3520,442
ABalpappp	-2798	0	-3678,516,-416,-3230,-5119,-3398,-4611,-3561,1183,-3061,-3547,-1421,-1228,-2266,-2096,-4227,-1255,-2406,-5439,-2942,-4696,-974,-1894,-3535,-2076,-4975,-3643,-3161,-3979,-3706,-1888
ABalpapppa	-1727	0	-4948,-2518,-210,-1233,-2550,-3057,-2111,-534,1333,-1641,-816,-338,-752,68,-2303,-29,-3170,-3224,-2032,-3014,142,-2231,90,-2821,-99,-3167,-192,-2335,-2577,-3169,-6552,-1306,83,-1504
ABalpapppp	-2064	0	-4757,-3124,2526,-1270,-755,-3173,-3750,-3228,-790,-3455,-5940,1671,642,-2070,-5197,-3845,-2194,-2711,541,-4677,-1075,1257,-4818,-1206,-3095,-6284,505,909,-1794,457,-1431,515,-4618,-3959
ABalpp	-1238	0	-527,-2025,-354,-2189,-745,-2444,-1511,-2010,-819,-1045,-2862,-38,-2147,-1302,18,-1727,341,-911,-1354,-1116
ABalppa	-607	0	-1482,2229,-250,-674,-740,-940,-295,-932,-1565,-861,86,87,-678,-1133,-51,-1311,708,-2108,-237,-1745,-1447,-652,38
ABalppaa	-1143	0	1151,-1444,-1066,1041,-741,2512,-462,-2066,-965,2252,1029,-5320,-2985,-3470,971,19,-4501,1657,-2628,-641,-4364,-2232,242,-2817,-1213,236,-643,-2143,-3275,-2508,-3548,1356
ABalppaaa	97	0	-113,2484,-742,1648,1717,2252,1833,1641,774,-163,-714,-1575,2382,-465,-1564,-615,-3440,957,863,-1745,-1996,4306,1082,141,-310,532,961,-1099,363,-3120,-1785,962,-1522,-2471,762,-662,2043,1578,-1400
ABalppaaaa	-116	0	-309,245,826,454,-2782,-1217,-735,1703,-2337,1929,902,300,-2452,502,1451,-2718,2271
ABalppaaap	-824	0	344,-4604,-1702,3184,830,-169,-2314,-3664,1084,2254,99,-326,-3019,-1089,-543,-3602,-770
ABalppaap	-1324	0	-3358,-3461,-2674,-424,-760,-573,818,-106,-1878,-1195,850,-390,1215,-4035,140,-1315,-3155,-3442,-1740,860,-684,-3943,-2778,-2931,-2808,-3292,-3415,432,1123,-1658,35,-3125,712,-2198,1364,129
ABalppaapa	-458	0	193,-1367,-787,-723,2150,-3054,-1543,381,1570,1239,-88,-1040,-1861,-5153,274,-3161,-750,-540,1905,3204
ABalppaapp	-1256	0	1438,-3674,-1356,-278,385,-5573,-3471,-1355,-1558,-4018,1224,-4573,1576,-2576,-401,-1054,4052,-2810,-114,-993
ABalppap	-1079	0	-1335,-796,-1202,345,-1946,-2464,-1640,-1512,-2632,-2929,-1216,-1705,-2070,-575,-1301,-3201,-2561,-232,-1596,-1855,1613,-587,1126,1069,1328,-213,-1045
ABalppapa	26186	1	-1015,5983,6615,9567,16218,14544,17774,21751,22201,22383,21520,29715,29349,35724,33695,32940,37594,39309,35949,35943,36152,34207,39003,39888,40338,39994,37030,36619,35681,29722,27674,21835,3433,993
ABalppapaa	10763	1	2982,5403,10518,20507,19798,24885,27599,18163,18941,13709,21641,10554,16863,12031,12951,9712,9607,8383,7101,6405,4098,3980,-1086,2028,2180,226,1430
ABalppapap	8617	1	3554,6035,13219,13450,14868,20646,19151,18285,27492,22112,17121,12766,13296,8800,9573,7786,4410,1937,6088,1945,354,-105,-78,-453,-2908,-2681,-3992
ABalppapp	25455	1	-1535,1524,8970,10071,8118,10437,14202,18567,14354,20779,16133,20051,24257,29374,25062,28898,27597,29993,28293,34380,37408,37611,39631,42619,46000,33853,48511,45173,44325,45908,37765,9881,1814
ABalppappa	39354	1	-1629,10377,25911,37256,41102,42206,46471,53855,48424,39858,45121,45088,44736,45044,39078,44792,36860,51071,44276,45744,35836,53934,36431,41351,37761,41904,29135,39913
ABalppappp	38975	1	2656,17994,23578,37834,37809,39898,47409,48640,46374,47864,51437,46620,44234,44079,37947,47166,39802,43125,41840,42970,40522,40493,38838,38162,36760,38955,35559,32747
ABalppp	-1563	0	-1790,-2351,-1478,-767,-610,-2420,-2816,-841,-1232,-2514,-2575,-823,-2145,-543,-923,-1978,-181,-2592,-2481,-2634,-1409,713
ABalpppa	-1296	0	1477,815,-1700,-883,-2433,717,-1165,-3894,-983,-819,-2043,-2011,-1326,-2205,-860,-3736,-2080,-474,-1301,-842,-1261,-831,-2945,-214,-160,-1419,-2408
ABalpppaa	-1118	0	678,-1318,-3896,-3514,-998,-2588,968,117,-1368,-4288,1983,193,-109,-5665,-2428,659,183,-160,-678,1634,1674,-1663,-1151,-1893,-2830,-2854,-2067,-1752,1123,-3294,-1763,-1986,-1812,-810,-1384,-670,-1728,2959
ABalpppaaa	-1167	0	-2562,-664,-4421,-1539,-232,-2165,1218,1476,-607,-3045,89,-3920,738,-3903,-3890,142,-2384,-971,-3981,1739,1544,921,1307,-2897
ABalpppaap	159	0	11,-2388,-171,683,3220,3438,328,-480,3884,88,-613,-2550,1669,-983,224,-1703,943,-989,-3502,-2509,5083,-292,-260,687
ABalpppap	-1870	0	-3392,-1005,1587,-778,-2540,-2517,-446,24,2481,-3389,-656,-579,-5302,-5530,-4972,-3319,-814,-2444,-1438,-933,-3070,-1592,-144,-2195,-2115,-1793,-2176,-3595,-1430,-749,-2691,-2322
ABalpppapa	-2266	0	-2620,112,1986,-1995,-4039,-2007,-2162,-2266,-2652,-2807,-5963,-3538,-3112,792,-2675,-1223,-3556,-3640,-3252,449,1401,-4170,-2668,-4602,-2606,-3857,-1049,-3237,-1383,-1649
ABalpppapp	-1084	0	-4924,-1588,-725,-1825,-2363,2309,-3792,646,480,-2620,3146,-1667,-878,-1625,-2473,-956,-1245,-1161,-82,732,-29,-3953,973,-3319,814,-1332,-1778,-250,-1931,-1104
ABalpppp	-1297	0	-344,-1096,-42,-857,479,164,605,825,-479,-1152,-2959,-1992,-1215,-1640,-841,-1751,-1300,-1114,-4392,-28,-2467,-1571,-1221,-2657,-2858,-3830
ABalppppa	-1106	0	-1222,-2207,-1444,-660,-1988,-812,-600,-3343,-1988,-1089,-1214,-2458,-1983,80,-1474,-669,-190,-2036,851,-520,-2481,-1379,-343,-1178,940,-44,830,602,-1502,-1870,-847,-3495,-1739,1021,-2243
ABalppppaa	-796	0	-3559,-1129,1604,-681,-1617,787,-951,386,-719,-4788,-123,49,1537,-597,-1702,-2832,4032,-3223,913,-2222,-396,-3574,-698,-2035,-2561,2686,-594,-271
ABalppppap	-799	0	-1128,550,-3112,395,660,1414,-3841,1544,970,-1057,-469,-3644,522,-3357,1856,-1276,-2314,-1291,68,2262,-4064,-969,2845,2885,257,-3819,-561,-7687
ABalppppp	-1308	0	958,22,-2313,946,76,229,-3921,642,-1079,-1619,-1695,247,-1119,139,209,-1156,-2816,-3268,-1168,40,-1449,-1109,-2595,-3237,-2885,-3666,-3193,-2899,-1036,-519
ABalpppppa	-1354	0	35,381,3245,-679,-1649,-3382,-3929,-1660,-808,-1230,-173,-4121,-3743,-1971,1560,-2446,-1462,-1652,588,908,-3528,-3636,1418,-655,-3144,-888,-2765,461,-507,-4426,-2555,-1254,-1026
ABalpppppp	-1033	0	3568,-755,845,-3000,-455,-2047,-2423,-1700,-2746,-634,158,-2460,-296,-821,-3002,1056,1187,-3942,-573,-1723,-4906,446,-1479,100,-2747,-541,-1758,808,325,-756,-1038,-1437,-1343
ABar	-2352	0	-527,-2022,-1994,-2241,-3630,-1772,-2472,-3685,-2616,-3166,-2820,-1280
ABara	-2469	0	903,-2872,-2307,-2509,-2828,-2802,-3319,-2771,-3894,-2236,-1270,-4195,-2003
ABaraa	-1854	0	-2440,-2333,-1394,-3093,-2527,-2930,-2561,-2048,-2457,-149,-304,-2612,-4035,-1031,-1591,-1448,70,-634,-1324,-2229
ABaraaa	-612	0	-2671,-533,-976,172,1202,1134,-528,1211,208,-154,367,-395,-281,-1132,456,3,-1744,-1372,483,1055,-3290,-667,-2192,-5033
ABaraaaa	-1039	0	773,-1144,497,602,-1396,-2368,-1111,-1898,3357,16,1148,322,904,-1083,-929,-533,-2379,-4590,-2861,-2386,-101,-1239,-3365,-1063,-2913,-325,822,-862,-3091,-3647,-1356
ABaraaaaa	-1287	0	-1197,-145,1770,-2206,-715,267,2196,-2323,-4064,-3533,2022,-2584,-3753,-1517,-3702,1119,-5039,-63,-38,-1364,3139,-3038,-2100,-4790,-1070,-2012,-2033,-3107,-3662,-2625,-3003,1061,639,-919,-1798,-1164,218,-1583,1528,371,-1961
ABaraaaaaa	170	0	2111,4613,-2682,-964,4029,997,-192,1926,-1780,-1318,-2908,-4734,-170,422,3207
ABaraaaaap	-1045	0	-2408,-339,-2263,-1894,2142,-3224,3094,-1297,1715,-4801,-2546,-615,-834,-2410,9
ABaraaaap	-1756	0	-1658,-3416,-1252,-2133,-1220,-1483,-1322,-4035,-2006,-425,541,1002,-1791,-2081,-4934,-2453,-1124,-1340,-701,-3363,-1736,-1846,-3186,-2956,-1908,-4091,-1894,-1998,-2388,-4853,-189,-118,-105,-2350,-978,-1240,-1052,-404,-1344,-3857,-2359,651,-127
ABaraaaapa	-1382	0	-1564,-1211,-2427,-1826,-3635,1227,1060,-2831,-2071,-2057,-1698,1502,-2431
ABaraaaapp	-311	0	-1028,-197,-4398,2296,-1486,286,-407,909,2402,1036,-2030,2142,-3569
