cell_name	average_expression	binary_call	time_point_expression
ABalaaapal	-1682	0	-2761,-443,-316,-3226,2415,-3136,-4623,-888,136,-87,-2023,4318,-2157,1937,-1086,-4159,-4263,-886,-3206,-1691,-4028,-2950,-1936,-2059,8,-1209,-2434,-3880,-6133,298
ABalaaapar	-1064	0	-129,-1604,1465,-898,-1013,590,-3770,-1593,-2345,593,-2684,-1346,3042,4554,-967,-3485,-3899,-735,-6277,447,-2732,-3148,-1500,1699,-715,-681,2442,-2595,-2307,-2317
ABalaaapp	-1087	0	-4110,-390,2605,2462,124,-414,-2387,308,-317,750,-3489,-113,-684,-1579,-1301,246,-5231,-978,518,-3042,757,-5687,448,-1837,-2446,1753,-3385,-869,-2266,-4161,-3012,-169,-19,946
ABalaaappl	-1020	0	-4494,1628,-1096,-5131,870,461,4039,-938,-161,-23,-1369,1138,-4314,-1430,-1610,-2833,840,-2933,967,-4099,-535,-2643,519,614,-3041,-1736,2602,-2016,-3976,-194,-716
ABalaaappr	-487	0	1298,-1524,-1792,-2424,-1833,-870,948,360,-2883,87,1533,-2293,-1099,1087,-2849,1407,5326,-2540,-2543,-2452,138,-1562,-2995,946,-1333,22,-628,-2301,629,2381,2676
ABalaap	-1183	0	-418,1546,680,-1076,-461,-709,-335,-1407,-1795,388,-1396,-1421,-1688,-2071,-1341,-189,-1448,-2614,-2060,-2212,-2985,-2858,253,-2765
ABalaapa	-1385	0	267,-1752,-2405,-531,-1619,-673,714,-303,1429,-3087,-2360,-3823,-1837,-697,-4036,-971,-1414,-1825,-3201,1510,-1725,-1506,-4283,-3073,1206,-1028,-993,-1422,-1197,-2376,1178,-2481
ABalaapaa	-1412	0	-3301,-518,-53,1190,-228,1094,-3274,-1795,-2356,-1705,719,1072,-4529,-2216,-746,-4014,-2153,-3683,1598,-1561,-1585,-3651,-4648,-852,-1053,-2985,-3509,-416,-1862,-2681,-599,979,-4103,1036,-540,2070,156,-2145,-2218
ABalaapaaa	-2066	0	-3718,-2745,-1285,-2043,-1033,1555,-310,-2830,-3470,-2982,-1070,1234,-506,5,-4429,-3001,-3648,-1553,-3835,-4257,-3473
ABalaapaap	-595	0	-1220,1592,-1027,368,-3143,1977,-650,24,315,3632,739,-1907,-1860,830,-1724,-278,-2381,457,-1819,-3238,-3172
ABalaapap	-963	0	-903,-827,650,-272,254,398,-2402,-3117,-2927,-2302,-538,-778,242,-2276,-3910,-3855,-1724,-258,1668,-1794,-1984,-641,-2604,-2924,-1210,-3537,-1167,-2141,-1038,-1581,-178,-1615,3240,-1313,879,-645,2821,1939,821
ABalaapapa	523	0	2523,508,1846,3117,3452,899,791,1640,-3258,3201,-1258,-3884,-2386,-447,-3627,1286,-189,358,472,1668,4263
ABalaapapp	233	0	-1745,1036,400,1863,-422,3399,1921,1495,2318,1199,-3460,-2573,-368,2151,4041,-2895,-667,-2640,-1330,-409,1584
ABalaapp	-1346	0	-4792,-470,-2555,-2875,1453,-2127,-1483,-669,-414,-749,-252,-3763,-1055,-1004,-2486,1593,-518,-961,-1464,-1300,-1605,-1873,-737,-627,-2964,-2124,-534
ABalaappa	-1075	0	-1890,-5760,643,-2213,-985,1303,18,649,-2644,-4221,-2334,-1620,-3945,1126,2111,171,-1332,-31,-1931,1122,-2531,-2014,-428,-1200,1248,-2312,-3218,-2744,536,126,514,506,-2301,2420,-1750,-2294,-2578
ABalaappaa	-935	0	-5277,-5662,-3444,-496,2082,-2222,-296,-4819,-745,-1560,-900,-4324,-1442,3603,-2257,-2107,-1910,-5016,-2003,1858,999,268,97,2586,1887,1892,1678,1357
ABalaappap	-1260	0	-2473,-335,2842,-1378,1706,-2738,-666,-1011,-353,803,-1619,-1340,573,-4784,-2898,-727,-3008,1171,-2134,1880,953,-2404,-1843,-188,-7407,-2185,-1449,-4254
ABalaappp	-887	0	-247,30,-573,-1023,-1222,-1792,-2593,-2857,-824,-199,-1557,190,-2052,-1334,-501,1029,-2726,1190,651,351,-588,-1173,67,1441,-553,-866,-1243,-1139,-952,-4477,-1343,-1508
ABalaapppa	-1268	0	-3506,-2138,-4365,-2346,-3073,2817,-3332,1869,4688,-1966,-2993,1379,-2338,-3160,-1772,1225,-2649,-1149,-923,-859,1595,-3300,-3092,-3527,-4417,-1865,1819,-227,480,169,-1519,-118,-3252
ABalaapppp	-19	0	-1603,-271,110,2289,-4249,90,2571,-1458,-315,-2606,5144,2046,3250,3297,1599,919,1145,-1811,-1566,-2044,922,-2842,2678,-400,338,-1248,-1121,-152,-4190,-2135,1432,479,-910
ABalap	-878	0	-255,-906,-538,1526,-2032,-420,-486,-2447,-1203,-961,-1247,-848,-1388,-1231,-466,-1935,-91,-872
ABalapa	-577	0	2466,-863,-718,-1610,123,-513,-179,32,390,-2033,-270,-495,48,27,-455,-787,-926,-2188,-2280,-372,-1549,-226,-883
ABalapaa	-810	0	-158,-1231,-319,710,-1160,-528,-2652,-1956,1138,183,-1997,-92,686,153,222,1387,-3537,-1997,7,2245,-2620,-4124,799,-3487,282,-1536,-510,-2582
ABalapaaa	-1168	0	-145,-3695,-1449,-456,-1780,-4344,460,-2121,-3447,-981,946,899,1708,-1007,-696,-513,-5321,-3171,-1793,-81,-1499,-1216,-2711,-415,-1226,2708,643,-2309,-2355,363,-2843,-1197,-1805,-450,-189,-1503,-246,1363,-2580,-2282
ABalapaaaa	-480	0	-2261,919,1160,2374,-1153,237,-1466,-1230,2017,50,144,-5959,-1545,-4012,-990,223,-1095,199,-3734,-540,-4032,3634,4695,2275,-1907
ABalapaaap	-1407	0	-2248,-2018,-1893,1312,-4502,2122,-2048,-2020,-3738,-3428,-1648,-1687,-1231,-2846,-4325,-66,-2612,-756,1295,-3087,-1899,135,3894,-2893,1003
ABalapaap	-591	0	1347,644,3581,1166,-1009,286,544,-1106,-1628,352,-78,-1317,759,-1402,887,2144,-1686,-326,-2015,-3669,-626,-1187,73,-2749,-1424,-2588,-1369,-360,346,-1104,296,-4981,-2081,314,-1107,-98,-680
ABalapaapa	374	0	-944,3930,959,-471,575,2662,-690,277,1214,653,-2871,3097,413,2291,2052,-141,649,379,985,-173,-714,-1494,-3474,-311,3211,-811,-552,-224
ABalapaapp	-1876	0	2107,-691,-274,-2909,-1701,957,-1233,-3106,1188,-6507,-4215,-2837,-1654,-2088,-4450,-2118,1701,-7027,-5490,-1616,342,1046,-3376,-264,-5627,-2989,2669,-2360
ABalapap	-794	0	-1843,-102,-2702,-881,672,723,-1875,259,1110,-1487,206,-1309,-4080,2032,715,-2310,412,-636,1143,-1123,-2409,411,-1686,171,-123,-2754,-3964
ABalapapa	-281	0	-1721,1275,471,-237,-1937,1852,-1296,-2737,1228,1328,-2385,-1123,-180,-220,-1411,2567,1262,2061,-341,-1548,507,-1190,-241,818,1041,-593,-4349,80,-1059,-1978,720,-2169,139,-1669,664,-335,2312
ABalapapaa	166	0	4559,-730,166,1561,1539,-1336,693,2785,3273,-3766,-2596,-6137,1313,1135,-690,-2625,2584,-421,2192,525,1551,1165,-3345,1794,-2795,-1076,455,3774,-722
ABalapapap	-1469	0	-938,-2890,-2238,-721,670,2213,-13,-1935,-829,-5150,-524,-2676,-1241,-3702,99,-2309,1769,2771,-2464,1124,-3293,-1338,-3447,-4589,-1390,-1943,-4197,-3701,272
ABalapapp	-282	0	476,-2661,2053,-4668,1801,-876,-6233,-558,-2586,734,1649,134,-2281,3021,597,1431,-1776,-1794,3896,753,-170,-2997,3877,3527,1499,237,-3245,-633,-1036,1668,-3117,-1178,-852
ABalapappa	-1236	0	-1210,-4201,-3606,-3059,1507,595,1994,-3135,1568,-2129,-4576,-3024,1843,-3853,2623,-3426,659,-1185,2442,-409,-554,943,-839,-2939,-3459,3586,-2990,-1596,-3652,-1185,-4543,-2608,-365
ABalapappp	-867	0	-813,469,3478,-1963,-309,438,-761,-3203,2555,-4802,4049,-2534,-2262,520,-1445,-4365,920,-492,-2635,-1772,1350,-667,-261,-4830,-2350,276,-2186,-3027,623,-2787,-1491,2256,-587
ABalapp	-824	0	-1912,-2586,-1234,-1388,-1043,1015,-5242,-185,979,-855,-2118,-1710,-413,302,-499,882,-1688,71,-859,1406,-590,-450
ABalappa	-412	0	1015,1038,697,-4773,387,-747,-1059,-585,-196,713,1264,-1591,-893,-2072,-664,1335,-939,-629,1425,77,123,-936,-396,-2327,-3681,-2523,1853,-921,-14,1461,-132,-1526,1620
ABalappaa	-526	0	1225,-493,-487,-3052,-430,-1893,-800,-1631,-23,258,-39,-1891,1773,-1249,2386,-3186,1568,1556,1530,1010,2677,97,-1003,1563,-3347,-1230,-1336,-1395,1470,1468,-2395,-2271,-3114,-500,-993,-2024,715,-2303,-3520,-307,-2461,2353,1332,-2744
ABalappaaa	-167	0	-1778,-1703,-3856,313,-1854,-3888,1318,-2018,-1581,3828,4071,2921,-1360,-2194,2921,1325,699
ABalappaap	986	0	4482,1121,1137,1998,1267,-441,-1552,-818,4429,-2198,123,1192,2514,2801,-442,1202,-59
ABalappap	-713	0	-2186,-6412,-1780,-406,-571,-24,-1379,2435,-1372,-4517,1462,-1429,-578,-1206,1034,-2608,-5048,-1545,276,1983,1039,534,-1859,-2983,-503,-1441,2237,-2310,676,1533,226,1910,-733,-2499,3094
ABalappapa	-907	0	-13,-1350,2301,2289,-1273,150,-3505,-2539,-2288,1403,-408,933,182,-5103,313,3180,-2407,-425,-1975,-2504,-2049,-1622,-4684,-3005,2419,-1608
ABalappapp	-1711	0	-699,-1753,-3354,-692,-3212,-2620,-589,-1303,854,1466,-1619,1884,-820,-837,-1683,-1077,-2854,-942,-2629,-869,-3355,-1201,-4520,-5728,-4794,-1538
ABalappp	-995	0	-3767,-260,2667,509,-608,-3500,-868,475,322,-573,-2915,-2474,133,-484,-817,1121,-2126,-1332,-417,-2474,-3786,-912,-1861,-1917,476,-2285,807
ABalapppa	-973	0	-1386,108,-1831,-531,-3225,-1370,1012,-1194,-2106,1795,2004,-2404,587,155,1353,-3196,-3966,220,573,-1647,20,9,-2214,-2998,-367,-2544,-5847,508,-1351,-204,-2001,1889,-206,-2714
ABalapppaa	-824	0	-236,-171,2888,2471,-5425,592,160,-911,-525,-4143,-1287,-417,1820,2270,-2359,-1397,2240,-1428,1396,486,-3395,-2634,-907,203,-308,-560,-6187,650,-931,-2252,-607,-1007,-5294
ABalapppap	-581	0	628,-2379,2453,217,2284,3250,-2102,2923,-3009,-4618,-5256,-57,-1000,-1427,6,-489,-297,-2176,2669,2687,327,-450,-273,682,-4086,3095,-3115,-930,493,-4792,-2133,-1786,-502
ABalapppp	-112	0	1279,1597,-273,405,-551,1493,-1366,-2375,-265,615,-545,-222,-249,306,70,-3099,-1259,-2008,-816,488,-304,2269,-1195,492,4981,747,-774,-727,-850,1860,1097,-1743,-1025,-1870
ABalappppa	-1215	0	-3702,-5419,3728,276,958,-578,1759,-3581,-1754,-5761,1479,3597,-2812,-2785,-2802,-554,329,1672,2784,-2124,-1759,-773,-1691,-3369,-3110,-1492,-2307,-419,-1098,-1288,800,-3695,-4597
ABalappppp	-165	0	1050,-1427,3232,-1600,1131,1302,2742,743,-1738,1725,-2293,-3709,-3228,-2537,-1160,-4605,-2922,321,1990,-125,-61,-1168,-1538,2374,535,4318,11,2811,-602,-2662,2446,-594,-206
ABalp	-1505	0	-1076,-679,-2787,-1159,-2848,-1531,-2215,-1722,-547,-1405,-2384,-1394,181
ABalpa	-1398	0	-707,-2073,-842,-181,-955,-1546,-1791,-1250,-1303,-1625,-1696,-951,-1853,-2020,-1657,-994,-2328
ABalpaa	-118	0	-2665,1157,345,372,9,-334,1140,-1771,58,219,1947,-2315,-802,268,-437,-1384,-794,1827,2267,85,-664,-1135
ABalpaaa	14383	1	946,3214,2839,7291,7650,5688,5424,7963,7036,9857,16172,18025,13917,17027,16461,17745,17750,22065,18907,17034,22351,19962,22822,22441,14779,22992,19367,24846,20512,14280,8499
ABalpaaaa	31547	1	6237,14899,16370,21628,24420,27767,33051,23757,32936,31267,39765,28782,30948,29146,39002,35534,39825,38475,37981,38001,34045,28921,38188,36683,28180,30390,33378,30709,39547,39375,40664,43823,35269,45576,36407,40325,25927,15877,17249
ABalpaaaaa	49751	1	12079,29354,25828,38498,37466,36410,47591,43474,51211,42373,51464,48863,57971,64672,50120,63186,59561,53688,55270,54617,45716,67305,68910,65017,67422,55455
ABalpaaaap	43028	1	14430,18458,32563,44444,38228,40325,47689,40265,44657,40353,37686,53681,51634,53764,45132,38573,48573,51850,47427,53691,51128,43893,46199,46747,50975,36350
ABalpaaap	33255	1	9287,13616,20206,30006,25119,31386,37778,27448,32944,34176,42268,37965,34092,32091,37533,30983,47673,41853,37217,42202,39169,41191,36490,40735,40479,37612,44480,37803,38246,46814,32392,35800,37033,26306,31533,21008,12573,18167
ABalpaaapa	42021	1	14227,15240,21190,32914,39629,48792,49173,49768,48581,46204,40049,54224,45664,43139,46166,42313,36138,53817,40896,41361,33520,46143,49940,46711,42947,58079,47736
ABalpaaapp	33283	1	14585,14095,20044,20750,25296,31418,18974,32777,30430,32035,37935,33895,35187,42995,43530,34902,36555,39265,29118,44004,36324,44017,38458,39061,37034,41799,44157
ABalpaap	8546	1	-539,-1543,4548,3225,6886,3039,3770,3097,6453,7269,5680,9356,10077,14007,15525,14401,15852,14145,15504,14789,16434,11667,10889,582
ABalpaapa	20323	1	5589,2554,6351,14153,12881,14458,23455,26333,20367,22038,26883,23492,21501,28823,25905,21105,23923,20953,19654,19225,21058,23500,23717,27463,33035,24345,25161,21968,9474
ABalpaapaa	40016	1	10308,9809,13487,22880,27066,30539,22466,33984,26705,32942,32998,37375,44686,34159,34986,41167,41280,39811,48410,44021,38296,36500,47599,40682,40442,47297,36834,55782,48593,49724,50912,50474,48356,49571,48051,42405,55599,60283,50703,40703,50547,49764,52479
ABalpaapap	36058	1	4809,6938,17824,18508,26720,32855,29923,35640,27369,37987,37824,37852,35534,37026,39217,33220,44672,32160,42306,36991,33246,39985,43901,48922,48046,53348,53078,49816,45403,50096,48047,45401,49333,39558,17453,17077
ABalpaapapa	43991	1	26122,25157,36400,40603,57127,57850,64681
ABalpaapapp	24339	1	11117,10916,23103,32325,27317,32028,33569
ABalpaapp	15465	1	-2463,7766,8333,17026,15939,13100,14078,12733,11976,17885,13398,15064,16955,14985,15269,19140,15141,22372,16126,17539,17137,20233,17051,18185,20826,17654,20759,22758,19523,20049,20733,20403,19969,15496,7341,6666,5074
ABalpaappa	17596	1	5722,6903,15832,11030,17700,26108,13933,23272,16508,14879,17715,17745,19234,10623,15924,18568,17485,15502,22142,18928,19409,20623,17301,22944,15528,15354,14641,13880,20396,16990,20718,23044,19130,21312,28821
ABalpaappp	13876	1	5434,7850,10387,5409,8793,11923,13716,13175,15934,17533,14699,16058,17630,11109,10685,15284,15213,12616,16666,18587,10800,14717,18941,17126,15705,16857,11567,14314,18365,15768,12657,12528,13360,18297,15952
ABalpap	-332	0	-1175,-3105,-279,395,-2180,1865,-1171,-185,-1356,-312,-1368,-992,-670,-343,510,406,1193,483,1259,459,-182,-556
ABalpapa	5512	1	767,-1491,3474,2895,4101,3414,3067,3699,4656,4660,7201,4365,10608,9268,7275,12917,7618,5279,6903,5369,5234,8053,8949,11426,2530,1074
ABalpapaa	7302	1	4667,3788,6917,12970,5746,5760,4677,9293,8079,12216,9124,9472,10961,8931,7099,6431,9605,5513,11618,9267,4923,7374,8256,8673,7691,11899,9874,12147,3191,8921,7085,5672,3544,8726,1385,1812,-3137
ABalpapaaa	3025	1	3260,881,4863,5254,-367,125,1365,5176,5216,5070,6294,6003,6097,3347,1712,-89,4947,-1084,1476,3142,3662,5221,-1604,2566,6187,-454,4281,5664,4957,1302,764,744,3863
ABalpapaap	3119	1	38,2864,2599,-1147,3183,2077,4079,6659,7026,6578,45,3983,3133,2578,3076,985,6098,7642,4416,1155,6160,2071,8034,6051,3081,5108,1620,-1237,6226,1023,814,-1561,-1534
ABalpapap	6145	1	240,6017,5095,4979,5905,9013,6137,10673,7488,3510,9518,7978,6100,7178,9881,9211,3154,4283,6078,6600,4184,3878,12122,8465,8966,6075,3496,4774,4551,7240,3466,7919,3380,1196,6320
ABalpapapa	4076	1	3950,3836,4751,7764,2304,1780,7342,6906,7287,4248,9217,6225,2220,6164,3917,4127,3194,7224,9336,3067,5212,3473,4658,-1113,3335,-1184,5250,5038,4697,-585,2743,3327,158,3772,-979
ABalpapapp	3858	1	6775,2153,5933,5495,812,3432,6045,3369,6208,3925,6218,8688,7833,2011,5167,5217,5895,3039,683,6179,3362,1751,1977,768,4595,-1595,6528,3758,2548,4179,2264,7113,2244,-1895,2358
ABalpapp	4306	1	-604,1309,-374,57,1099,3581,5508,3997,5306,8053,5336,2040,4972,5727,3607,6894,4173,11477,7115,5402,7725,5683,3997,1270
ABalpappa	19494	1	65,2715,7124,8097,10376,14737,13815,15286,14182,17552,17520,16618,19296,19967,17310,21341,25397,20640,21706,29769,27275,24253,30172,36447,27763,37424,30045,27494,27851,9878,12212
ABalpappaa	29060	1	8464,8999,13504,19376,31602,30747,28597,17138,32787,25079,29863,29293,24006,26191,31448,32055,31879,28866,29362,29278,21915,34842,32482,27031,37753,28439,34204,34130,35450,40619,30725,33706,28964,33225,27938,35466,31911,31748,35725,28978,37678
ABalpappap	30248	1	8003,11534,18769,19740,26915,30455,29404,25881,29511,35115,39469,29210,30345,27560,29455,32653,27748,32015,33524,27960,35491,38900,27323,34952,25213,34979,31243,31991,28436,31171,23901,39621,31145,35130,39778,36346,36237,42510,31697,30980,27878
ABalpappp	21833	1	-237,6360,11172,11760,13265,12097,17446,14432,15217,16279,19266,21068,23694,22599,22028,23899,26902,27585,25217,31566,31640,31717,27330,28459,33726,37507,35268,33833,33864,27016,7385,9300
ABalpapppa	42381	1	14068,12836,25049,28591,31429,28062,32044,25983,31852,32755,27338,27945,34350,40001,39946,41896,50940,35895,49791,46442,51277,46312,48657,55387,45120,42110,48866,42182,51289,53449,50062,64366,61536,59393,58655,55478,55602,46743,53483,48069
ABalpapppp	39959	1	12052,15770,24411,36486,35471,42156,42352,30945,33410,26283,28596,34613,34166,43119,47534,40634,41434,53322,40745,35909,48602,45229,42119,41209,41088,46688,52320,56167,50072,47706,51259,54888,40074,56863,52438,54667,14643,23015
ABalpappppa	29680	1	22731,36629
ABalpappppp	18264	1	11248,25281
ABalpp	-680	0	-1753,-3162,-98,-142,-1374,276,-641,-1806,902,-192,-690,-495,-1156,-353,-1866,143,298,-1058,242
ABalppa	-457	0	-1022,-434,-2010,330,-1054,812,-1057,-598,-1887,153,288,-1821,-769,-1035,455,-411,-1871,675,176,-1690,846,423,984
ABalppaa	-773	0	-1525,-752,1371,-1475,385,-1869,2774,684,-1559,-2035,-891,-1240,-932,772,374,-1332,112,-1390,2852,-1608,-2374,-1571,-3664,-823,228,-938,-3011,-2606,-975,-174
ABalppaaa	-1059	0	-1624,1690,-472,-1824,-1316,-1120,-4242,-5337,-4705,-4112,1598,-2352,-3204,-1704,-3343,-238,166,-1461,2480,-1335,-2426,179,969,1344,-2699,-1498,123,245,93,-290,-267,328,-2312,-2536,1803,-287,-1692,-28,88
ABalppaaaa	804	0	2266,713,1703,-2589,-1606,17,271,1198,643,967,-3483,-1733,2182,738,7898,-660,1961,-2543,1298,-2286,-715,5788,4351,2911
ABalppaaap	195	0	4052,120,-1392,-439,536,-870,902,-3609,441,-2890,-760,3486,-659,-225,-2943,288,1013,1586,387,1733,-454,4764,-3210,2818
ABalppaap	-676	0	-469,911,972,-726,285,-1929,-102,-1069,-1132,-1632,-1029,-156,-1725,574,-1267,-501,-3297,903,-1879,-1147,-55,694,181,1009,-3136,983,-3973,-4344,-1178,-2199,1113,1180,556,-3308,103,2627,-1971,32,-275
ABalppaapa	559	0	349,-1442,-3280,-323,3411,5478,3494,-2844,-388,-541,1532,-1339,3425,211,326,1401,2362,1750,-1223,3577,-2563,-1116,868,302
ABalppaapp	-1593	0	-1224,4216,-212,-3669,-5639,-990,-1085,-2687,-873,-1214,-3829,-2157,-3627,-425,-1194,-3369,-4451,1802,-2629,-3382,-88,-5263,3062,694
ABalppap	-1215	0	139,-788,-617,-3117,1834,-368,-907,-2540,-291,589,-983,-2266,879,-1252,-1212,-1164,-1585,-947,-280,-2268,-1766,-881,-2785,-2168,-2651,-4184
ABalppapa	-1696	0	-803,-1972,-1224,-2769,-1284,-3278,-3285,-848,421,-4111,1212,-308,-2365,1650,-4931,-32,-1647,-2130,-1818,-6323,-3269,-2581,-126,-357,-1538,-1739,-4296,-4581,796,-101,-1388,-1032,133,-1757
ABalppapaa	-912	0	-2811,-1615,-2894,1524,-2899,-5192,603,-460,739,1152,82,579,-1106,-755,-200,-3779,-1460,989,1180,-3547,-1502,-786,-4199,-3680,-4768,297,1487,1888,-3570,619,2919,-2296,3370
ABalppapap	-1111	0	-1319,1041,-4549,1432,1066,-2014,-1029,-1476,-4757,-2851,-204,-965,-917,422,8,-696,-1926,-2170,-1444,-1518,-763,-1794,-588,-263,-870,-2266,936,-829,-2155,-559,-711,-1617,-1315
ABalppapp	-926	0	2189,-2221,-687,-3232,220,-1255,966,752,-1492,-1504,-2287,-2217,-2665,-1178,-1850,1878,414,-1687,-1242,580,1226,-3423,-1911,-1177,-3130,-1214,-165,-1546,-2037,591,-1669,1328
ABalppappa	-1403	0	895,-7623,-2408,-1496,-2402,-625,-2604,-5176,-6335,-3868,-380,789,-546,-2876,-1221,663,-3516,-1,1341,-1125,-4018,-3118,227,161,-1259,503,670,2725,-4112,20,-2380,-2374,1146,655,563
ABalppappp	-1590	0	1118,416,1666,-1940,-1837,-2895,-183,-1699,-1393,-6276,-1964,-1541,-839,-917,-1792,-5178,-3703,-4323,565,727,-3959,388,417,-1282,-2005,-2619,872,-884,-107,-6844,-1153,-4013,-481,-2862,871
ABalppp	-1386	0	-2227,-423,361,-2494,364,-2536,-640,-2799,-1188,-2080,569,-1374,-2840,-3614,-1829,-2116,-1771,564,-762,51,-2316
ABalpppa	-1180	0	-3367,-1706,-3151,-1283,-1578,-2039,-2078,1000,-2413,-560,-3949,-2871,-1778,-911,-400,-712,-175,2878,752,-1105,773,349,-1090,-339,-3619,-751,-1730
ABalpppaa	-1217	0	-531,3415,-4722,-125,-875,-4318,-1781,159,1018,-2589,-3246,-1076,-482,-228,-2737,-3751,-2897,235,-676,-1982,-3221,-1894,-3649,-2721,2523,-1962,-2513,-2930,-1313,1373,-648,1205,587,-1202,27,-1780,713,-340,-1964,-1796
ABalpppaaa	297	0	2400,1360,1548,-1669,1903,-113,-465,-1466,1337,472,-4249,818,-372,-3745,406,41,1760,3874,-1749,3399,1138,3045,-1464,2565,1607,13,-4503,421
ABalpppaap	-817	0	293,1703,230,731,-1493,1350,-3755,-2542,366,-496,1541,-1521,-783,-44,-1254,-1926,305,-1614,-797,-1470,-3428,-1524,-2584,146,-2094,-3054,-111,958
ABalpppap	-633	0	2239,-1252,-859,-1265,-3018,-5346,-2927,-1768,-2338,-379,267,-1109,1348,1276,-2400,450,1299,-1317,1788,-1224,-1393,594,889,-3692,-2185,-1067,2472,-1584,1366,-724,-1557,2376,167
ABalpppapa	-229	0	-131,-566,1673,-817,-816,1360,471,-2052,1815,2587,-542,1033,-579,-1436,-2288,-3941,3371,308,204,307,1907,11,1190,1501,-2032,-1838,-2511,-776,-985,656,-557,-3092,1074,-2967,432
ABalpppapp	-387	0	-1102,3370,-1218,657,1077,2632,1354,-3618,4079,-1177,-1477,1114,2858,-2249,-2514,2346,60,-497,-345,-498,-718,570,-1404,594,-1057,-668,-2411,-339,-1087,-2530,-498,-2391,-3673,-429,-2367
ABalpppp	-1253	0	859,946,-5405,-743,-83,-213,-1904,-939,-661,-2371,-1170,-893,-236,-39,-1492,-2805,-504,-505,-3290,-278,-1935,-2349,-2033,-2029
ABalppppa	-654	0	-1131,-1283,-116,1925,-2617,-3137,-706,128,-1360,549,1705,804,-1573,800,1176,423,-1188,2803,-3206,833,-486,-2416,-4009,-2325,-1611,248,-2827,-1683,-1213,-940,-651,-494,756,585
ABalppppaa	-772	0	2799,974,-416,2611,-3503,-3109,-372,1614,-4159,-2797,-831,-1779,1431,458,-362,2713,-2961,-384,-407,-418,-3763,-2256,-3604,1732,-168,1636,2322,-5335,-1145,-1427,3232,-1348,-1237,-3292,-2972,398,-2433
ABalppppap	-720	0	-2896,1859,631,2957,-3335,1518,356,-483,-3360,-1499,886,3489,1104,-2302,890,-1718,1039,1355,789,-1313,-5077,-3376,-1546,147,1046,-387,-356,1767,-5266,-971,924,-4527,-2112,-1967,-3273,1696,-3327
ABalppppp	-1258	0	-4216,538,-496,-3742,157,-609,-3805,-1660,-1328,-1081,1126,-3076,-454,-1777,-1515,80,-3890,-2661,379,332,-62,-942,-467,-2106,-945,481,484,-2712,-3730,-32
