cell_name	average_expression	binary_call	time_point_expression
ABalaaappr	-1472	0	-1969,936,-3393,2820,-2626,12,-1409,-2457,-4535,-4601,-2030,-1028,-1727,-629,-2379,-1902,-2515,1285,-503,-583,-4253,-4239,-4303,-1786,-2828,2392,-3111,1514,1412,2085,-2722,-2035
ABalaap	-502	0	834,-300,969,1386,166,694,204,63,-1480,-1925,234,-2803,-2475,-34,592,-2267,416,167,47,-838,187,-1988,-770,-1520,-2116
ABalaapa	-279	0	2343,-2624,-144,3629,-1308,813,616,1743,-1022,-3340,-544,624,-2286,1037,866,1123,361,-4541,125,-1369,-2125,25,112,15,-1801,417,-62,-658,-2204,-798,1347,1793,-1365
ABalaapaa	-23	0	2064,1510,554,101,611,-1487,794,-215,3342,-1431,116,-1216,968,5,-1773,183,-1451,-695,-1694,1559,968,1202,-143,-49,-3089,383,2831,-1024,1142,-453,-594,-649,-1138,-72,2662,-385,-276,-1493,-550,805,-2879
ABalaapaaa	693	0	2668,-3796,6374,1936,-799,3347,3834,-1557,-1703,-1201,1265,-839,414,1229,1257,-542,3354,-2048,-466,1280,553
ABalaapaap	-71	0	-2293,1482,1613,-2085,1850,-2357,-2229,-557,4428,-787,-1102,-4242,-1311,272,3878,-93,3515,-423,557,-549,-1056
ABalaapap	-775	0	-1958,-2394,1007,-333,-3538,-781,-442,-1264,-2788,1336,1220,1757,-4514,1333,-969,1591,-6200,-2047,-3153,1454,-3360,826,785,789,929,-872,-296,-490,-1545,871,-922,-1075,-288,-170,-4682,2623,-2799,1417,-1296
ABalaapapa	-69	0	-1648,1857,-1630,-38,-900,-1431,-1045,1844,-3602,-520,-1209,-1901,-2838,513,1123,1388,3408,-2246,978,3699,-2068,5142,-453
ABalaapapp	-938	0	144,-3000,294,-3075,-4731,458,161,778,-2163,-1450,-5152,744,-2604,1305,-558,-349,-4278,1432,921,-819,-640,-736,1743
ABalaapp	-777	0	-2590,1301,-3043,849,-2435,-278,-1259,932,1052,-904,-125,634,-439,633,-2903,-1228,-1895,1441,-14,-2751,-1977,-1389,-1911,-723,-452,-186,-2433,348
ABalaappa	-1279	0	-2150,464,-166,-1164,1100,-3434,1218,-2531,-78,-845,-3322,-2580,-441,-368,-3084,-1700,-1538,-264,-1372,-1896,-3909,-981,-3812,-776,-1645,2022,-1600,-1545,954,-3210,2307,66,-4444,-1167,-2265,66,-3370,-129,-2284
ABalaappaa	-268	0	-3711,-1632,1303,4634,1077,-3387,-3349,4337,-4858,2103,1221,688,1740,808,4693,-2956,-2600,-5524,-640,-3132,2995,-1402,-3459,-221,125,416,1758,1455
ABalaappap	-178	0	2362,-503,3797,-165,-2478,1624,-1760,-3015,-3063,1822,-1800,332,1124,-2432,2128,-1972,-448,1999,-1560,-781,-78,-221,-2110,1970,3839,-2620,-1090,116
ABalaappp	-1273	0	-3514,-1037,-1498,-4262,-2821,-1269,-1390,-2492,-459,-895,-4430,693,-1920,1776,-3470,-112,-4681,-3116,891,-5395,2032,95,375,1272,-1481,-3530,-139,1255,-662,176,-1207,-2327,-452,-246,-324
ABalaapppa	-537	0	-2346,315,-772,275,-1931,511,-843,-3355,-1191,1362,708,1261,-241,1166,693,-2504,-3582,1618,-1012,2042,-2227,-3127,1577,-822,2563,-4155,-1340,1112,-627,-679,-1620,-28
ABalaapppp	-1242	0	2966,-1873,-1336,-2841,-3156,298,-291,-2056,-2247,-2461,50,-768,-454,-2016,343,-101,790,-5182,-3113,-2337,-516,-551,394,-998,-2295,406,-1987,-3722,-1189,204,-250,-3450
ABalap	-2011	0	1915,-4468,-1562,-3377,-4071,-3398,-2221,-1317,-1611,-3505,-1090,-1241,-2370,-2258,-1738,-1684,-1873,-355,-2313,-1678
ABalapa	-967	0	-4249,-534,-1937,328,605,-778,1283,446,-680,-1041,-663,-517,-2039,-1043,-1579,-1110,-965,129,-2058,-2794,-1312,-2871,1143
ABalapaa	-1524	0	-1062,-3183,1725,2825,-1715,-2560,-2425,1088,898,-1523,-4104,-478,-2957,-1649,-1582,-1442,762,-2466,-644,-3154,-1835,-3082,-3118,-3067,-2155,-1123,-1026,-3615
ABalapaaa	-682	0	-132,1240,-272,-346,-2227,-1568,3304,-3634,2849,-2396,-2391,267,-1025,-1171,-6243,-744,-190,317,-1319,-401,-1646,-329,-1074,-77,-1723,1511,-3749,301,770,606,-2530,-2236,3958,-4089,30,-736,-1011,2181
ABalapaaaa	467	0	2454,68,-483,778,1706,521,-10,-3250,2417,-183,11,-2253,332,-958,3083,1524,1251,-220,-4345,2023,341,1793,5349,-418,3190,3822,756,-4828,548,1759,-2310
ABalapaaap	-196	0	168,1153,2501,-217,1241,3191,-1433,-2938,1480,-1413,-387,-517,711,-1816,-1078,1000,-2566,1068,835,462,-5323,170,-389,1971,370,-339,1204,-858,-973,-2119,-1235
ABalapaap	-1135	0	-4937,2999,-639,1766,-2377,1132,-2426,1187,-567,-1230,155,-1111,-2327,-91,-2160,-1264,-1391,-2520,-1829,2278,-933,-2132,-129,-4144,-2613,1065,-4021,-1634,-2333,-1865,-2760,-2009,-21,33,-1548,-451
ABalapaapa	-558	0	1290,-3516,-1227,578,1235,-2525,-820,-4845,-5698,223,-2083,-2438,354,3308,1038,-820,1405,-1228,4564,-1083,-1504,-899,1239,3777,-1900,3777,-889,-398,1978,1,-4590,-1861,-4842
ABalapaapp	-1928	0	333,344,-4664,122,-2440,130,266,-4607,-3148,-1845,-4882,-1643,-4113,-920,-3381,-4322,-3782,-540,4563,-2920,-3186,-1005,4,-955,-3592,-612,-2295,-1972,-2943,-139,-3776,-4266,-1440
ABalapap	-1303	0	-2084,-1903,-1315,265,-2024,-3236,1246,-1827,-1217,-756,613,-1480,-2150,-273,-2671,82,-2353,-1108,-1019,-379,256,-1302,-654,-1887,-3071,-3633
ABalapapa	-900	0	-3670,-2303,-11,2567,753,-1638,-2967,-389,-3260,-209,1672,1009,954,-281,419,-335,1795,-3387,-3912,-4393,-2413,-1321,-2566,-1596,1510,-1367,-3481,-2455,-712,-1644,1307,-2749,-1606,-2488,505,366,2851,873,-2908,1483
ABalapapaa	-186	0	-1926,-1642,-916,198,-731,2098,-2590,-2252,-1766,239,2540,273,-789,-1993,2172,690,-276,2944,-3735,2563,-2574,-805,-884,-126,1023,254,-888,-2240,1705,440,3236
ABalapapap	-1460	0	-785,-2023,-377,-490,-3239,-180,-2117,-2537,-985,-3599,1093,-2488,-1389,-1798,730,-1919,-2316,600,-3095,-1020,-2246,164,-2783,2215,-956,-907,-4010,-1556,-2896,-3822,-517
ABalapapp	-2122	0	-355,-2153,-2580,-3368,-2367,-5826,-2235,-1032,1344,-742,-1771,-2264,-2857,-1881,-1436,-1567,-1265,-2374,-901,-6412,-1525,-1239,-1879,257,-2602,-1933,-5123,-3711,-1196,-2292,-206,-230,-5211,-3213
ABalapappa	-2065	0	-840,-3937,-3552,-5610,-5566,-1110,-2610,137,19,-4269,-1140,-3420,-4553,-795,-980,-3137,-3268,61,-3141,-2630,-2678,539,-1320,-5122,-847,-1460,-1771,-2640,-2554,-926,-482,-2296,2380,920,-5320,-1637,-857
ABalapappp	-1417	0	-3997,1527,-1836,-810,-3050,-879,-5909,-4161,5128,-3596,2102,485,1536,-4449,-2606,-1552,-4710,-1267,-3380,3568,-146,-5536,1722,-1091,419,-2865,303,-2683,-543,-5707,188,-2019,-402,455,-2585,-3849,-216
ABalapp	-1029	0	-3257,1268,-1756,-1013,-1510,-497,-1844,236,-560,38,-2255,1407,98,-350,-1916,-666,-1193,-851,-3161,-2140,-759,-1401,-1586
ABalappa	-1134	0	-285,-2701,-2658,-364,-326,-144,-1008,-367,-2080,-1594,685,1044,928,-541,-2300,-2043,-2625,-2965,-523,269,-2251,-787,-1772,1077,-675,-730,-633,-901,-2151,-3475,-3249
ABalappaa	-612	0	3286,-4774,118,117,-3520,-2496,-1507,-1883,-1269,981,-99,-435,-3380,-1752,84,-1024,2736,-2715,-244,29,-1772,1756,-2106,-981,-1974,2536,-2375,938,-397,2208,-346,-907,634,1347,-1349,801,-50,-1301,15,-1210,182,-2889,-1317
ABalappaaa	-556	0	-1021,-661,-529,195,-1540,-727,2264,-1845,-2177,2577,3217,-3328,-69,-510,-1440,-2119,2166,861,-2471,-484,-1918,-499,-2720
ABalappaap	-897	0	-747,-4284,2894,-1143,-857,-859,2339,2225,-1012,-1916,-2378,-1803,-2177,-4086,-1430,761,-1943,-2829,-89,-1557,1726,-240,-1224
ABalappap	-927	0	1072,-2107,1398,-849,-488,-2902,-1662,-3161,-297,-3244,-3489,-258,-391,-1702,-3533,-3028,-5320,-2522,485,-1257,-801,531,1095,-78,540,-1215,1519,-757,-1607,777,-1656,936,106,-1223,2645
ABalappapa	-262	0	-250,3957,920,676,1388,-1673,1678,1159,1399,2276,-5350,-145,-139,1794,-520,-2394,-3176,1531,-1106,842,-1057,-443,-191,-1596,-842,-2658,-3272,-3115,323,2266,-413
ABalappapp	-926	0	127,-1737,547,3278,-2589,-688,-383,-2539,-1157,-1244,-2875,746,-743,1399,512,-2794,-1200,-3159,685,-3321,-2851,261,-3536,-2466,979,-1310,-1197,-537,-1408,-127,610
ABalappp	-1370	0	-454,3456,-1868,-2995,-575,-910,13,-1762,-1085,-2419,-835,-1532,-1300,-1121,-2878,-801,-1454,-1789,-1843,-6909,-1403,-1142,-1688,-42,-1449,-830,-1366
ABalapppa	-1539	0	-1730,-3085,-441,-1497,-433,-3266,-49,-2443,-1040,-1385,-280,-594,-1696,-5476,-796,-1675,1016,-4696,-474,206,-572,-5016,-3076,896,1293,-6034,-2926,-524,4,1577,-2102,-4007,-3464,205,-301
ABalapppaa	-1421	0	-2456,2569,1991,699,1189,668,-4813,1620,-4588,-1812,902,-1618,-5308,-7835,277,-911,-1336,-2308,-2232,-1885,-354,-3973,-4498,1302,-2824,-2994,-4828,1987,633,1812,-2733,-1306,-4122,-788,139
ABalapppap	-1945	0	2325,192,662,-3618,-3710,-4959,-3374,-1557,1027,848,-1127,-1413,-116,-2847,-3329,-6366,-2579,1268,-3446,-886,-4181,-2122,-3417,-1174,-638,-222,-2044,-1662,-1203,-5521,-4914,-4850,-1433,774,-2458
ABalapppp	-1693	0	862,-1358,-3183,1534,-1029,-989,872,-3746,-598,-132,-4367,-1399,-2288,-2176,-1284,-4009,-1129,1456,-2237,-682,-3625,-283,-2842,-1915,-1650,-3367,-2344,-971,-378,2163,-2390,-3462,-2367,-6224,-4384,-1033
ABalappppa	-1582	0	-2989,-1641,-3894,-2575,2711,-3758,-1015,1554,-1448,-2638,-1604,-580,-7998,-6,1578,-2082,-925,-1783,2174,-1422,-635,-674,-2632,-1785,-95,584,-7424,-1811,-2909,-2685,-695,-1485,-2511,-682
ABalappppp	-2052	0	-2111,-5320,-2321,-4729,-3207,-3683,2014,-1522,-2156,-3452,-2992,-3349,-491,-1266,-2912,1471,-3358,3645,-1651,-67,-1232,-3448,-2437,-3744,-2587,1425,-4693,-2379,-112,1536,26,800,-7619,-7846
ABalp	-1771	0	-1770,736,702,-1740,-1205,-1858,-2856,-4111,-3832,-2228,-1233,-2272,-3676,554
ABalpa	-1064	0	1792,-782,-796,-1343,-2366,-1303,-1082,-877,-3203,-1397,-149,-742,-1266,133,-508,-1554,-1060,-1901,-565,-2318
ABalpaa	-2137	0	-2565,-4529,-1168,-1327,-1319,-957,-2603,-2047,-823,-622,-2374,-2861,-2220,-3657,-5766,-1216,-1222,-2457,-1811,-177,-2716,-2587
ABalpaaa	-536	0	250,-259,-3586,348,308,3461,-512,1734,-2145,-567,345,383,-4065,-2393,-1239,-703,-151,788,-1270,-1111,1117,-1902,-1371,-1282,587,-1902,1581,117,-1087,766,-2851
ABalpaaaa	-565	0	-962,-2874,1422,892,-2406,-21,-442,566,-911,-2231,-2582,-1217,-822,-2405,2505,3040,646,22,-2535,954,-120,-139,-2992,1092,-1346,-1575,-2558,-3124,1824,1086,-3470,-643,2978,1482,-1923,1365,-3098,-935,-254,-897
ABalpaaaaa	-620	0	-371,-903,-4878,-1247,3071,-1249,-558,-1743,1763,-1466,-2317,-1874,-391,1149,-1043,-1405,765,-425,1737,-704,-1205,-236,-1645,-1273,-1911,-601,-866,2478
ABalpaaaap	-758	0	617,-5155,-642,3276,1136,-1577,-1654,-879,-714,2370,1891,1275,-3453,2267,-3756,-2358,-571,-5328,-363,-4134,-1796,-3768,1196,4861,-2552,-3111,1688,1
ABalpaaap	-418	0	-3400,-427,5818,1046,-531,1996,549,-1938,-2317,-1444,-1222,145,-294,1250,-3050,2482,1374,3472,-1716,-3115,-1402,-265,-1214,-1733,36,-253,-4833,969,495,545,-13,-2626,-1941,1132,-3051,194,-170
ABalpaaapa	-786	0	-697,-1025,-352,-3745,408,6149,3637,827,-3146,-1956,-457,1706,-2761,1850,-5630,-1917,-2073,-4164,-2047,-3856,2513,-2408,-2216,-619,-3158,-742,649,-431,2199,1239,-2141
ABalpaaapp	-380	0	-3195,-2751,-763,1243,-1101,3054,464,3248,1074,-1589,2098,1294,2318,-2962,4087,-1034,-891,436,-4446,385,-566,-26,-6183,-1602,-161,355,-263,-503,-1616,-1816,-362
ABalpaap	-1945	0	-3513,-3164,-1443,-4491,-1884,-3189,-1441,-1816,-1799,-2848,-2021,-2382,-1993,-1879,-3465,1428,-1284,-2268,-2401,-2081,977,-1657,-868,-1684,-1735,-1666
ABalpaapa	-840	0	-1737,-2239,1235,-2141,954,773,-1127,-3654,290,-1855,-2375,-818,-910,1949,1244,-2582,-2114,-1323,-2289,-237,-4234,-2590,315,-2564,1490,981,90,-1244,1705,-207
ABalpaapaa	-955	0	691,-772,-1251,552,-3672,-66,3825,1391,104,1273,-3614,2103,1375,-595,-864,2,837,878,14,1922,-1027,-792,-6063,-2743,-5611,-755,-2458,-847,-4437,-1741,-4627,-2693,161,-2185,-177,-1701,-2448,325,-1780,-955,-3026,1890,-1518
ABalpaapap	-1297	0	-3690,111,-74,1392,-1962,126,-1959,680,-5298,-909,-1963,-1734,-2034,-2892,-3454,-660,-716,337,2877,-2787,-765,-906,-293,-1524,-3743,-1426,3624,-2161,3227,-2137,-2452,-2011,-4323,-4513,-2065,2961,-4923,-3847,-3008,-2086,-1515,2411,310
ABalpaapp	-1473	0	933,-740,-1560,302,-1711,-4956,150,-3647,-2747,-728,-5534,-3190,-456,-297,601,-1930,-2900,-3573,-3861,-3299,1854,-3732,-1313,-606,1411,872,-503,-1478,-735,-1958,-90,-2806,141,-2006
ABalpaappa	-708	0	-1095,4800,3274,2908,-1679,1782,-1374,-1562,-2797,1902,-4655,1725,-4424,3578,-1071,-740,-1022,-1794,3382,-1278,-4439,-1515,-892,-1822,-3078,1109,-243,-2270,380,-3742,705,-1971,-3754,1874,-1349,-2319,-1356,-1018,-1764
ABalpaappp	-601	0	5615,-662,960,252,-337,-2534,-1114,-953,-57,-650,587,-2413,1611,1622,-3282,-1086,-822,-674,-2874,-688,-599,-2536,-4823,-4810,-1268,98,-2815,-203,-2915,18,1560,-1919,1797,-1322,1519,-3075,6256,-642,-271
ABalpap	-608	0	-1182,-725,-359,552,1289,389,-230,-1425,-2276,1085,-1652,-1075,-680,-816,-693,-190,-110,-142,-3249,-691,-1659,465
ABalpapa	-799	0	-1278,-4865,1338,-376,-430,-1564,-2212,-1617,-2035,-3364,-395,-4027,-1101,-577,-2052,64,810,958,-426,592,1121,-377,-158,65,574,435,-674
ABalpapaa	8129	1	-1317,-2314,-2210,2251,1843,7217,7200,8721,9432,8990,12978,11963,9692,12047,9681,13190,12412,13069,17890,12935,13993,6445,8151,9572,8076,8538,8789,12018,8380,9568,5973,4491,8732,9546,9537,2317,971
ABalpapaaa	5106	1	1461,4314,5182,6320,8539,5480,8021,11247,5233,9328,8140,5865,7876,9689,6745,6231,2309,4038,7735,5254,5493,8785,5067,3361,5835,3862,1162,3248,3026,4637,240,3497,-396,1776,126
ABalpapaap	2461	1	-54,2252,3408,5252,4429,4709,4745,6324,5288,7632,3614,6131,2840,4990,-1004,3506,-204,3922,-112,1265,1092,408,110,2909,3364,61,241,4208,1017,4017,1563,-2495,3521,326,-3138
ABalpapap	4757	1	838,2129,-1794,4541,4937,3010,5004,2026,5158,116,-785,3903,2992,3141,7357,9357,4905,2499,5337,7889,7878,7539,7309,9280,6173,4412,7517,6101,10214,7577,7151,5441,5096,4483,787,1742
ABalpapapa	2693	1	3998,6616,4755,4331,426,2989,344,5190,7511,4302,432,1506,1388,2209,3552,4790,3406,2019,4823,1729,3264,4785,3671,4325,3694,1611,-1279,3492,1539,2958,2988,-1845,1448,-13,-832,811
ABalpapapp	2881	1	1085,-4071,3574,1679,-325,-1285,-1041,1096,2977,845,3732,486,4365,7214,6721,3489,9261,4426,5559,-1260,1347,3091,-509,4410,2128,3473,3613,3011,2133,3311,3800,2346,6274,7208,3101,6468
ABalpapp	-650	0	-2908,-2194,-705,-1486,-278,1812,-34,-1292,-837,-2354,-1469,-124,-2366,-15,1095,-593,1175,-863,1119,-1279,-1354,-1640,606,1397,-1693,-633
ABalpappa	-983	0	-1635,-1505,-760,-99,-1204,559,-2781,-252,-265,-1083,-2658,-836,-2413,-1338,-1054,255,-2466,-2032,-2743,-1930,808,-3417,316,-1674,1683,-3088,1521,1933,3008,472,-2791,-2634,-2327
ABalpappaa	-479	0	1505,-677,-154,-3078,194,-368,-721,1374,-1320,-1530,580,425,-272,944,-1679,-1544,1845,629,4516,1384,971,-3537,-247,791,-3955,1851,-929,-2365,-3036,-2092,592,-664,-2623,-3651,-2382,1838,-685,1308,-2978,593
ABalpappap	-335	0	-2233,471,-2525,2794,1646,2650,1556,-469,274,1784,-170,3735,-739,-2204,40,-4148,-4301,-2490,-2306,2944,-736,966,816,851,-4488,-1359,-697,-502,-4313,-2000,-4242,4628,-2760,369,-208,-2440,-952,290,1786,5274
ABalpappp	-845	0	1763,-1102,-436,-2252,-1163,2059,-924,1085,-2436,-44,-2801,-2806,-2629,4283,-900,2592,-2850,312,1776,-299,-2083,-6101,216,-1787,1937,-599,-1975,-1599,-1505,-1398,-3689,-5458,-44,2134
ABalpapppa	-931	0	-160,-799,-1306,-542,-3827,-3439,-3988,1203,-2566,-686,-1261,-274,-428,-4397,-176,1458,-395,-1647,-3282,429,-4302,-2259,2031,-2446,503,-1790,2450,-654,122,-3457,-2367,-780,2304,-4377,230,3155,1369,26,29
ABalpapppp	-664	0	-3276,-2071,-1835,-240,1576,-1595,-3689,239,-2029,-2150,-3200,-2518,-1970,-265,1049,-2852,398,2476,492,-3262,-1493,410,-368,1055,-1702,-1978,-880,3244,1934,2056,-2611,-1507,-458,-2038,2799,516,-3490,1837,1516
ABalpp	-2220	0	-1389,-1107,-3837,-3428,-3876,-2124,-3373,-2837,-1908,-2578,-2015,-3438,-1954,-2362,-1489,-1156,-1846,-1285,-1730,-1005,-1875
ABalppa	-2555	0	-1474,-3092,-3652,-2929,-941,-2535,-1999,-1619,285,-3650,-3004,-4180,-4793,-618,-4979,-2496,-1738,-1730,-2153,-2401,-1504,-3525,-4045
ABalppaa	-1062	0	-106,-1517,-1569,-2886,-86,408,-2136,-44,-1861,-2081,-2377,714,-424,-218,900,-3422,1420,-1605,-1507,-772,-832,1729,-662,1100,-3661,-1805,-1592,-2402,-1720,-115,-3789
ABalppaaa	-725	0	-2678,1317,1028,-844,-2701,1555,-3341,-165,-2842,-1244,3761,-566,-1617,-334,-2259,-4276,-1651,558,-4363,1525,31,1582,842,-2643,-256,-780,-2080,401,1268,-967,-1329,274,1193,-3254,-1248,1053,1443,131,-3707,-98,-1810,-1364
ABalppaaaa	511	0	-1780,-736,511,1331,-3169,339,1176,3312,530,219,1826,-4292,1456,1503,3024,358,3465,-2235,1109,2392,-970,560,4434,-2093
ABalppaaap	-536	0	-3045,-1503,-1519,-1138,-1780,-1364,354,-6568,-908,-1047,944,2856,4330,-2288,1876,-311,2886,-4988,2287,3918,-3200,1412,-998,-3082
ABalppaap	-300	0	-547,1423,1048,2020,1855,293,-829,48,-24,-2031,-1493,-1935,-3619,266,-500,-799,2959,1292,722,915,2587,-1913,-3244,-599,-1827,-1917,952,-302,-681,-2123,2231,-2402,786,-1483,-1629
ABalppaapa	170	0	2872,-4438,-3468,579,-1326,120,-45,-447,-4537,1736,-450,-3736,-3908,-1,2109,4374,802,-4050,-2026,-291,673,2629,3207,-2170,1778,6975,-1834,4303,1861,3352,627
ABalppaapp	217	0	174,-466,-1660,3469,-2737,1949,1229,-3182,1048,1851,861,1534,-1475,-2498,3382,-478,1821,-5191,-1787,4895,3523,1471,1513,3469,-2727,-1878,-3078,-4987,1672,1665,3355
ABalppap	-2017	0	-3072,-773,-3529,273,-1802,-5888,-2147,-3167,-3657,-1725,-4517,-2115,-1723,-4444,-3234,-1895,-2164,-3693,-937,-2479,939,419,-1222,-1571,1183,-1645,137
ABalppapa	4644	1	-1435,-5620,272,1983,2940,-437,5340,5668,1396,6969,6130,3280,7088,5943,7235,2991,4910,8872,1924,6156,2870,5039,7312,2711,3442,10240,9105,10131,11295,8994,7101,5456,2197,407
ABalppapaa	2756	1	432,3592,6254,6033,6944,7185,4957,3831,8445,8376,3328,9572,6882,3701,4502,5759,-2259,7672,4951,1231,3523,-3481,-515,-4286,3183,-861,166,-81,44,3462,-2661,-2757,5041,-271,-887,-1797
ABalppapap	464	0	-903,-1882,4124,3590,564,2489,6348,1998,1328,5631,513,-497,5018,1015,5613,-327,127,-1970,-2441,883,617,-2381,4248,1798,-2598,-4471,-3512,-2300,-331,-2057,-2919,-6095,4178,-48,384,960
ABalppapp	3244	1	-321,289,2208,877,1600,-1308,1367,1168,991,5055,4686,-865,1901,3075,5764,3988,5553,2262,7427,6641,6062,5042,6349,5129,4905,3247,6727,6068,4996,2243,-2576
ABalppappa	6112	1	-1097,6479,5843,2426,4646,2909,279,2320,1655,6497,8488,8006,6220,5583,3435,2979,7428,4749,4345,1984,10635,9970,10516,6268,8953,6811,9708,4125,8424,12238,8387,8461,10604,6849,9704,3031,2754,6252,9508
ABalppappp	6984	1	1541,6730,832,6524,9853,-1050,3067,8298,4627,7180,2797,8242,6802,9356,11600,7277,7626,4421,4252,9227,12577,10215,5861,10229,5597,10096,11833,4857,8905,5105,11290,10222,4388,9535,4543
ABalppp	-1970	0	-1212,-2665,-1681,-117,-224,240,-1446,-2158,-1414,-2491,-2953,-1596,-912,-1802,-3379,-3492,-1485,-2842,-2197,-3763,-3230,-2515
ABalpppa	-1815	0	-1259,-558,-2664,-4330,-2086,-296,-2418,-389,-851,-2270,-2861,-2338,-3991,-631,-1554,-3367,-1716,-1007,-1187,-1141,-499,-970,-1523,-2172,-3432,-1680,-1826
ABalpppaa	-619	0	3297,4892,-1294,2614,942,-702,1093,-184,-1784,2587,-7605,-2045,2014,-3144,-3922,1274,-782,-1133,-1093,532,-828,-2971,-741,-3668,-5432,932,-4,-621,-1658,-1081,540,6,-876,-819,-522,-1742,-513,-1402,1697
ABalpppaaa	-100	0	1161,3899,-2835,-3356,-1184,-2611,-2146,698,1041,-1958,-1528,1332,-1107,2639,954,-205,3515,103,-220,-896,2237,2506,-5597,3326,567,2281,1414,-1818,-2888,-427,-737,-1365
ABalpppaap	-98	0	-2823,1040,732,528,-2969,149,-2586,-665,-777,-3558,2240,1573,-1757,-770,-2139,243,-1439,-1840,3154,2981,3273,1946,901,-875,2585,-890,-60,983,1793,-3809,-1599,1300
ABalpppap	-1893	0	1278,265,-1733,-3404,-5274,-2983,-2363,-427,-5708,-5982,-3429,-28,-1148,-1706,-2578,772,-1800,-2545,-843,450,-2333,-2471,-3118,538,-4325,-2107,-1639,-811,-193,-206,-3285,-3501,-2824,1091
ABalpppapa	-887	0	-1084,-1847,191,2949,3372,2402,2809,-2690,1726,-86,-2872,3879,279,78,488,-1593,-526,-5983,-3923,-1615,-3365,660,568,-3352,162,-716,-1187,-3151,-1354,2222,-2566,-1826,-1861,-2083,-7837,-4627,1530
