cell_name	average_expression	binary_call	time_point_expression
ABalaapapp	-24	0	972,-703,66,-1550,-39,1658,-371,1396,-1264,-188,1350,660,-77,1384,1,995,9,-3734,-2168,-1782,2878
ABalaapp	-219	0	57,-2289,-676,1050,1008,-1779,602,1025,-742,-1549,-176,-1216,295,329,744,-1232,1890,-2008,-1801,1524,379,-1928,-233,-94,917,356,-1258,677
ABalaappa	-73	0	300,1504,801,-298,3153,-2620,-3075,-1031,-1611,-2099,-620,377,630,680,-2873,-180,772,-1378,347,731,-51,1165,2406,-257,-121,-1287,1675,94,-483,-1979,-790,-1693,3958,-1726,3526,-2037,-583,168,1087,485
ABalaappaa	1077	0	-6149,336,3227,2318,2107,982,-2062,3362,1130,1367,-365,-127,1068,4393,4104,2864,-570,676,801,4750,1528,4375,-366,4137,-2322,-3571
ABalaappap	-391	0	-642,3759,-1729,394,-5118,-849,-206,-1428,-2743,-587,-1158,3855,-632,-78,2356,-2009,-3321,-188,-3711,-474,414,-227,3530,42,-438,1029
ABalaappp	-305	0	-105,-2255,-54,-202,-649,-335,-460,-1017,-1290,-1568,1340,-1900,-1028,-1534,-490,-2581,-479,-431,-2089,840,612,2210,-694,83,-496,-1152,464,-120,-1499,1881,-530,2090,1359,2646,-1253
ABalaapppa	-228	0	-1831,691,-414,2037,3715,-1270,648,-3516,2994,-1055,-367,2140,982,-1252,976,3240,-383,631,552,2601,48,-693,-1954,-2833,1389,-3263,-5837,-3396,-1030,-2313,1692
ABalaapppp	-363	0	2752,-2056,1721,-5083,762,617,-2823,-437,-5357,-1200,1560,1450,-78,-284,-1488,313,-3160,1765,874,309,2359,-1794,-1047,-4208,4057,-459,-829,-1292,-1528,2220,1119
ABalap	-416	0	-1551,-1358,-2496,-34,-244,77,-1332,-114,2408,-1974,-9,-373,302,-116,103,-790,260,402,-1099,-373
ABalapa	483	0	90,-305,449,2740,570,1391,864,1090,1243,-244,-433,-652,57,-1290,2320,-173,925,1253,-438,854,709,-891,981
ABalapaa	-469	0	-1642,-277,2231,-2685,796,924,-4287,763,-913,-629,-1742,984,132,215,281,186,-1942,-184,-1225,161,-1121,412,-1957,-253,-821,-1204,930,-365,1505,-2347
ABalapaaa	-395	0	-1559,-209,-3314,-1835,817,-618,-1128,-1086,-2658,-1190,2003,-2070,1737,-249,-2092,-353,808,-236,1504,-1541,1836,-4113,-1773,1625,1308,1026,-3196,1013,-492,217,-672,-328,144,938,243,-518,-830,814,-318,541
ABalapaaaa	-133	0	-1014,890,-3873,-1062,-1826,-233,-495,954,-2035,-1233,1887,2608,-1419,-3934,-967,-996,5336,1781,-2768,657,1335,-1380,1105,1923,-1789,3085
ABalapaaap	343	0	1151,3554,-952,531,1415,1788,-1254,-1447,2628,2509,-1966,-3136,3448,-2476,-495,-4222,-658,-553,2093,52,1446,3629,162,851,172,650
ABalapaap	-336	0	-1128,-2077,991,1256,415,-1452,193,-2372,-1624,701,247,359,-2308,1357,-955,-1538,424,-2781,-2775,-1827,-1636,435,182,-952,2527,-747,65,-1336,-26,1297,1471,-1612,1937,3239,-518,-1511
ABalapaapa	269	0	-1679,743,-722,-1592,5469,-871,-541,67,4323,-835,484,1243,968,1640,-2686,3974,787,1625,-3677,463,3157,-2006,-483,-2814,-1156,1467,-3303,1741,2049,233
ABalapaapp	111	0	-3723,-1095,1405,-1339,878,-1500,150,3075,-3558,2918,69,3643,744,1363,-2017,882,-2722,-1463,2472,-1493,888,-2490,4863,1903,-1881,-2272,4594,1457,-986,-1429
ABalapap	-116	0	-1570,944,1114,-437,-2075,2762,368,493,1493,-1525,-252,413,-1128,-361,252,638,713,734,-1245,-2277,-1655,2412,-1563,801,-846,43,-1318,-188
ABalapapa	-369	0	-1240,-434,-2639,-1662,1858,1587,1363,-1242,-35,3678,-1618,-62,3051,-1525,-511,-4467,231,3393,8,403,-1516,514,-1507,-2107,2221,-2615,-395,-1116,-3236,1484,88,827,-603,885,1528,-57,-1510,-898,-2856,-4028
ABalapapaa	516	0	2294,-924,882,218,1704,-56,1900,1940,-1290,532,-1814,698,-1117,3137,-13,3068,839,3339,-3365,-1036,3585,-593,-1255,-3250,4503,1499,-1499,521
ABalapapap	439	0	-1839,-852,1366,-90,2630,-161,1521,2412,1161,-547,-2818,1108,-63,155,541,3478,-1722,8,-51,-420,1803,1809,1893,1549,895,-3180,1452,251
ABalapapp	37	0	-1018,-109,1321,1065,1253,-2202,2117,734,79,-19,34,44,-1329,2390,-368,333,1967,-1462,-2007,-2331,2463,1360,-35,3525,-827,906,-3224,-1525,611,-1878,-2400,-2650,1118,1980,1377
ABalapappa	35	0	910,3042,606,243,-2800,802,-1845,2663,1409,3087,1223,1195,289,1175,-327,-870,-1564,-1011,2569,657,-3236,1237,-799,676,-1689,792,-68,-3224,2110,-1465,-1517,-3133,19
ABalapappp	351	0	-1705,1727,1526,-1076,1635,-709,-239,278,3826,2677,1012,-1202,-229,-729,-1176,630,-2090,2297,-2140,1470,4810,665,636,2060,589,-3938,-1714,1802,-263,551,5,-3038,3641
ABalapp	-294	0	-369,-1031,-955,1509,-437,79,-762,-2182,-3,-52,1985,932,-1788,-1613,923,1160,1101,-125,27,-1169,-3329,-377
ABalappa	-179	0	-759,-206,-1125,-736,-3056,-241,3280,914,-1184,-61,-2029,54,-141,62,203,161,-454,-1951,2717,-1788,1235,-858,89,-783,-476,881,437,26,1361,-1220,997,-435,-833
ABalappaa	-220	0	657,-2323,-1597,1894,585,301,1177,151,-34,232,669,2515,-1222,958,1674,-1131,-865,-677,1027,-2514,-35,286,-8,1062,-1626,1579,-1883,-224,447,-506,1257,2071,-2686,2468,-1138,-2124,-436,-1126,-2153,-3999,-1710
ABalappaaa	-250	0	-826,-430,644,-2809,-3221,4544,-234,2453,-263,-1246,348,3007,-21,-921,1029,714,-4902,-2710,446,988,-415,-1874,-62
ABalappaap	-227	0	-1340,632,2409,-372,-806,399,339,-3574,-4651,-2134,-417,-1925,-891,1334,2011,2721,-2428,-3404,-949,810,3234,3413,359
ABalappap	28	0	1818,383,-28,780,-624,-667,1164,-2309,-443,-2947,167,583,-1988,282,3410,-2622,-957,934,2916,-532,-2550,137,-1671,-566,-2093,1863,1849,2732,-420,229,4173,-2248,1384,805,-1967
ABalappapa	356	0	-2395,3004,6670,1469,3189,-994,-1200,2268,1290,1729,-482,1321,-2870,1205,1048,2672,2786,-1920,997,-401,26,-411,1189,-4508,-868,-1729,-2404,-427,73
ABalappapp	-135	0	1232,2216,862,-2176,3226,-835,489,-3813,191,-2054,-818,1867,-4642,2541,-410,2049,2178,164,-2175,949,-2504,986,-342,-5653,-3015,1099,2102,-33,2395
ABalappp	-145	0	1473,-1044,-2679,563,642,283,273,84,907,-210,-174,-1409,-1292,-593,-3,-661,-1398,280,1020,-623,-174,-804,2198,-393,-9,794,232,-1355
ABalapppa	37	0	2579,1959,-1410,2797,-1247,145,-787,-3,42,953,-397,-1265,3054,80,-2744,2060,71,-1214,1031,75,302,-1489,-3491,569,883,483,2013,2904,-278,780,-1509,-2633,-2807,-781,583
ABalapppaa	-493	0	-1179,-370,2368,-598,3649,798,3324,-5908,604,707,1923,-2950,-839,-716,910,-419,536,-3123,-2906,-195,-1602,-3968,-766,-4099,-1933,-2044,-1193,-918,1698,2221,183,591,1800,-2346
ABalapppap	-537	0	2446,-1819,-1022,526,378,-2461,1294,-360,-2753,1514,-391,1753,-547,741,-444,1202,-2184,-1040,-1258,-969,-3132,770,-792,1895,298,-1977,-1295,-1161,1840,1129,-4252,-2127,-2437,-1635
ABalapppp	-493	0	1721,-2203,-155,-491,-318,-1277,-95,1094,-732,-1195,-1915,-2977,2547,-2047,138,-700,188,-424,-1237,-1249,-1443,-706,283,1536,-1710,-1155,119,1451,1113,-1457,453,446,-985,-3395
ABalappppa	-357	0	-1711,-1791,1930,-228,1597,-994,-37,299,-425,1636,-2964,-1741,-1710,-1035,2035,2066,-3329,4703,-2502,2287,3974,-2538,-1319,831,-1482,819,601,-1491,-2256,-1965,172,-1997,-1968,-1393,-583
ABalappppp	-1017	0	1616,-2793,-634,-4182,-1441,-2711,1122,-3274,2814,-828,-908,3936,-3473,-4052,2452,-2715,-3124,-173,-377,-2504,-1033,-3952,-1236,2008,-2175,-1886,195,152,-2975,-245,-475,-339,2791,-5056,-121
ABalp	-1248	0	-13,-1127,-3421,-695,-1429,-2979,-2456,-1907,-395,-350,-1311,-512,369
ABalpa	-1144	0	355,-2507,-1691,-764,-1836,-115,-2735,-1323,-2529,-599,1113,-186,-177,-739,-1878,-2158,-533,-2348,-1085
ABalpaa	-543	0	114,444,-467,-499,-1049,-592,938,-384,-1087,485,-731,-2530,-368,-208,-1570,-517,233,-1356,-459,-1333,402,-1680,78,-903
ABalpaaa	-174	0	1229,1507,1611,-532,84,-2461,1321,511,1560,139,-1106,-760,1719,-320,1076,-1077,-988,-397,-320,-674,122,1534,-1199,-1054,382,853,-2125,-1271,-882,-482,-2033,1372,-2865,-899,326
ABalpaaaa	-50	0	483,-1436,-183,4466,550,1998,-660,1049,1629,591,-3661,-282,-1721,1376,-3192,-1433,-1112,-943,-2009,1676,-638,-475,1578,-1019,1407,-31,-663,2052,-426,1041,306,-241,126,-814,-1595,-842,559,-98,1048,-444
ABalpaaaaa	-317	0	-1054,1364,-1395,-1460,973,1735,-881,-2721,-1011,1551,-1856,-491,184,-1800,-195,336,-1579,-1702,1425,85,1839
ABalpaaaap	-47	0	136,-3092,5215,50,-713,10,240,524,-2047,488,-272,-765,872,-1305,-1759,481,3312,1168,898,-1326,-3094
ABalpaaap	-484	0	-1351,-1946,-1530,1471,-1149,921,-1921,-841,-2146,501,1419,-1657,66,-1397,-667,1880,-1061,948,-3199,2032,341,-3129,-14,-1474,-1819,-258,-2123,-957,-487,666,-1001,-161,-1408,-1166,-519,-2796,2705,1109,3253
ABalpaaapa	-984	0	3419,-3648,878,-2094,-685,-947,-1583,171,1314,978,-4271,-4439,-3501,-4812,-329,516,-1142,-771,2343,-634,-2684,263
ABalpaaapp	-1037	0	-462,-2216,-4791,-2041,-1855,-1078,-1603,-901,-2605,-894,614,4457,-1044,-2367,-805,-221,-1130,-557,543,-1028,-1398,-1426
ABalpaap	-1058	0	128,-1375,-321,-693,-453,-724,-1387,-1861,-1951,-2787,-1721,-1650,-2278,-1432,-2523,-699,1186,-990,327,-1533,-480,-220,-1577,175,-578,-2194,-2414,396
ABalpaapa	-661	0	-131,866,1367,2548,-451,1088,-17,-2107,-456,-1201,-3170,1093,1991,-3128,-2413,-1198,944,699,255,-191,-2750,-61,4,-651,-1671,440,-2013,-699,-4690,-4118
ABalpaapaa	-682	0	368,1741,-1524,-3395,144,-1539,-1262,1147,606,4410,80,-4799,-637,1326,-1670,1505,216,-292,624,-1574,-1394,-26,73,-1393,-2001,-4483,121,-2332,1848,-3396,-2148,473,-1789,1500,-2272,-1734,-5847,3416
ABalpaapap	-1067	0	-2484,-2093,598,-1446,-1973,-1990,-3088,-3676,-4570,-1539,-2033,-1138,-2317,-1206,-2232,-2488,1285,-1292,2642,35,-1783,-1653,-289,68,-1959,-576,367,-1182,3800,-2479,-957,-1296,-176,1408,-187,197,-1787
ABalpaapapa	-2143	0	-2143
ABalpaapapp	-3127	0	-3127
ABalpaapp	-1304	0	1264,-2504,-1507,-1443,1213,-3678,-1258,-1742,-4316,-6,330,3724,-1385,193,-428,1138,199,-3840,-601,-1523,-2984,-3327,118,1531,-2279,-2323,-952,-2374,-3998,-3050,-3405,-1793,-1095,-2106,1766,-714,-5095
ABalpaappa	591	0	-1016,-4027,-71,3915,1686,192,-177,-829,-852,846,1754,-3261,468,-3557,-1321,2186,2192,183,-2106,1300,-156,2167,3603,-1420,3170,-223,1546,3179,2608,4025,2303
ABalpaappp	-982	0	1998,-3495,-3623,242,-4037,-3463,1025,-4595,-3175,-2680,126,-2861,-397,-2733,-331,-2120,1713,3426,-637,1648,4050,185,-2014,1560,-4029,1023,-1733,-641,-1664,-3667,467
ABalpap	-1144	0	-1518,-3593,-754,530,-1305,-310,-454,192,-1680,-932,-592,-1004,-2599,-1590,-1441,-1941,-2007,-2278,173,-1146,-386,296,-1373,-1752
ABalpapa	-240	0	-2399,-395,2320,-2497,570,1328,-1340,198,861,1240,-1632,-587,-489,-1354,-305,-419,-2111,-2612,-690,-296,-723,-211,-13,-404,171,-115,2686,1840,2464,-659,-1880
ABalpapaa	11658	1	4423,6221,4779,7939,3734,10834,5691,10349,12554,12983,11024,10777,10722,12358,14958,10899,12925,10522,12946,10669,14295,15663,17539,15882,14209,16124,15842,16850,14910,15226,15609,15352,15482,13602,16103,11268,2575,-834
ABalpapaaa	9632	1	-373,4415,10715,9971,13680,13581,13142,9324,11198,13833,15524,15752,11177,12510,5461,11887,9029,11498,9204,7883,8310,8681,7759,9091,6057,6471,4281
ABalpapaap	5767	1	-151,4838,5571,12904,7518,9532,11839,5709,9123,10013,9627,8799,8192,6036,4503,2020,7138,2776,7754,3959,5686,4234,4483,508,5017,-1265,-644
ABalpapap	10166	1	1635,3066,3962,7834,7649,8701,8997,11261,9317,13105,10456,12762,15595,15600,12657,10732,8967,13761,10826,15517,13167,13539,13061,10002,14306,10707,11646,11707,9686,12206,9489,8966,7496,8795,9557,9963,10676,7854,1247
ABalpapapa	5116	1	-2206,320,-1026,4005,2548,4194,7628,7010,7912,2968,3889,9411,4089,4607,12664,9932,7738,8237,3497,4984,5310,3297,754,6243,5918,9100
ABalpapapp	6362	1	3056,168,2031,6553,6474,7759,7252,7707,8471,8799,7210,6520,5052,9180,5232,12189,7597,6276,5268,4729,7577,5813,3343,5505,9766,5874
ABalpapp	-1113	0	-2379,-1385,1858,-1654,-248,-796,-770,-1145,-799,-1058,-990,250,-1393,-622,-1455,-1486,-800,-871,-2223,-2805,-1767,-240,-529,-3290,-1315,-1017
ABalpappa	-1091	0	-2608,-377,-3814,-2765,-201,-396,-450,1235,-592,-1752,-981,-354,-83,-522,-270,-253,-2342,-2599,-1523,-2871,-2497,-1227,-1228,-1552,1047,-1005,898,482,479,-1273,-4358,798,-3054
ABalpappaa	-1093	0	-3696,422,-129,1405,-627,-158,1180,-1057,1584,-1518,-4855,-2129,-3719,-2579,-3424,-1081,-2101,-3633,4364,-2009,-1339,-2037,-1217,670,97,212,-3213,-65,2565,-1986,-2788,-2488,679,-842,-2303,127,-2743
ABalpappap	-1061	0	-877,-3593,-858,-2370,1649,-1784,467,601,-978,-4480,-1077,-3324,-111,-1159,196,-2037,-623,-395,-3016,-821,274,-4006,-3345,-516,-748,-1017,-2453,-304,796,258,-1522,936,1712,-355,-1214,-2517,-645
ABalpappp	-1674	0	-1257,-1965,-2064,-2287,-1079,-1054,-582,-216,-1510,-1340,-1333,-3413,-1573,-2899,31,-1186,-1769,-4089,-255,-2050,-4319,-1693,-392,-1856,-774,-2089,789,-2065,-2986,-2771,-1563,-1964
ABalpapppa	-883	0	-1501,3344,-1751,140,-1049,760,-2655,538,-2543,-3438,-2650,626,13,1536,-419,1256,-909,-1509,-1265,-1102,-646,-3026,-1287,2313,-2538,-2809,726,-2105,-1613,-1589,-1286,-1350,2054,-3059,-1821,-1805,-1796,669
ABalpapppp	-1622	0	-816,-2071,-561,188,-160,-869,-3305,-1141,-2748,-2164,-1709,-1688,992,-3217,-816,-1484,-4243,-2584,-1884,-4305,-1688,351,-486,-1251,-2502,-3073,-3400,7,-3476,-1640,-1152,165,-518,-1092,-46,-391,-5220
ABalpappppa	321	0	321
ABalpappppp	489	0	489
ABalpp	-189	0	-1916,948,618,-1161,207,-514,289,570,-10,-567,-323,-174,155,-460,71,-6,-340,-365,-936,141
ABalppa	173	0	1511,220,-126,-35,359,2427,-582,-2896,783,105,1009,1075,899,-1193,584,815,180,-990,267,700,292,1681,-1438,-1499
ABalppaa	-33	0	-1472,-1731,-978,785,-1494,930,-549,1917,1048,1423,-348,-595,-526,561,-1104,-2844,-178,554,-509,1132,81,-1101,-1167,1951,-866,2009,682,406,875,-903,245,534,761,-667
ABalppaaa	478	0	1902,5338,-1988,1229,3285,-66,1174,527,-162,-64,1605,-1398,-1183,301,-2312,254,1253,1718,-1092,-88,1727,5490,-798,3105,-1391,-2018,-2364,-429,1771,1979,-1154,1272,1509,-97,-3550,1791,-961,708,1921,388
ABalppaaaa	1532	0	-298,5655,-1251,-2501,3311,1173,2226,-1900,1786,4251,795,3514,2027,4068,585,2150,1314,5353,60,-2391,2244
ABalppaaap	674	0	-264,1732,1264,-765,2486,947,680,284,-773,3111,805,1637,-177,-4054,2975,4463,-1630,1109,2022,-303,-1399
ABalppaap	-26	0	493,-1211,1129,673,1491,2084,-477,2057,-370,-4578,-915,1210,563,-2922,854,3026,941,-2952,-3797,-1034,-1307,2039,-4063,1669,220,-1403,1339,-168,-2094,2100,795,-40,1099,1600,3194,-1763,-443
ABalppaapa	-248	0	-1457,-128,-691,-2193,3397,-1818,486,-270,1717,2264,-682,-2012,-2261,1696,2223,-325,753,30,-3768,-4065,-3044,-353,4452,105
ABalppaapp	-76	0	-1435,856,-3766,2588,1810,986,-1235,1365,1208,1918,-692,1907,-1014,2541,3418,-857,-1100,1467,-1447,-3067,-2308,-2018,-75,-2870
ABalppap	-804	0	-2766,-3253,836,-1766,-1199,-556,-1335,-2191,-103,843,-455,-1538,-1369,-1286,688,-2434,-333,-2323,-962,-426,-238,812,-18,-2011,970,2762,-1818,-1052
ABalppapa	12845	1	-21,648,114,3250,3784,1006,5878,6856,8998,10419,10405,10102,11502,10899,14548,16030,15780,20041,17246,17818,21089,25337,19666,20674,21228,23479,24034,21581,19107,14499,18686,12776,6801,2484
ABalppapaa	5167	1	2076,963,8804,16931,13152,3464,19099,15152,11732,9085,8445,8976,5510,8656,4285,6064,6720,3176,3851,-1472,4186,3581,432,-1415,2875,-908,2476,-827,562,3222,1932,3404,-3662
ABalppapap	7312	1	-334,4853,7847,13647,14032,14136,15147,13624,13388,14415,13781,8496,9244,10024,11634,6422,8117,8550,3582,7067,6093,7213,5117,2295,1392,4283,3677,1605,2630,304,4670,897,3461
ABalppapp	17183	1	417,1142,2583,5661,7274,7071,7883,9164,12114,12335,12782,14471,17672,17149,17029,12469,14750,19170,24078,21620,28183,18347,26841,26699,27470,25045,30090,29909,37505,35593,29619,28337,5759,-2011
ABalppappa	28749	1	6380,16303,24229,27543,33383,28654,30159,33312,29007,33948,34188,30129,37312,30728,32109,31379,27397,28980,33431,26770,34651,37343,28660,31620,29768,27097,28430,24609,24605,30806,30444,22053,23284
ABalppappp	27238	1	2059,9634,14670,20654,28326,24159,23787,27697,20082,31081,32261,26721,28965,30147,36760,31399,26517,31812,33262,39442,32974,30867,31669,36681,28924,34377,25430,28570,31003,28078,26861,22219,21771
ABalppp	-699	0	1039,-359,-894,-1023,-496,826,-365,-19,-2424,-1163,87,-44,-1622,-55,-715,-256,-507,-1826,-1101,-1604,-1047,872,-3373
ABalpppa	-597	0	-1733,-2264,-1501,-1273,-490,-6,-680,212,-985,-867,-2016,-639,-13,-996,-713,1492,241,-2138,-266,-422,123,-2170,955,-493,-1691,1138,-1792,154,1509
ABalpppaa	-343	0	-814,1986,-109,-1425,-1899,2000,-2706,-1085,-476,793,-990,-1217,-3754,-16,-3530,919,193,-423,1062,-952,2186,-1720,1815,-2592,727,715,-299,-1562,-2364,-1282,-2035,834,-2165,-2325,1704,1245,911,1638,2915,774,-753
ABalpppaaa	460	0	2036,436,1024,2039,-448,52,1798,747,239,3907,-404,-349,2127,609,-937,-1992,948,-3421,1520,-1033,-436,1469,2205,1359,-150,-1386
ABalpppaap	419	0	2108,3117,-3994,3255,-1449,-87,743,-1850,1130,792,-791,-984,-2281,680,1078,2631,747,1820,947,-1433,1525,54,2069,-141,1294,-86
ABalpppap	-249	0	2342,-238,-1759,-3267,18,-899,1354,-4209,-952,2176,688,252,-1226,396,613,-1223,-3558,2282,484,2133,1187,-473,-285,-856,-2732,1305,494,2299,-2135,23,-177,-871,-1740,72
ABalpppapa	-27	0	-780,3118,-295,-3390,-238,-2067,698,347,-958,638,1854,-5156,-2162,384,-1077,1903,2387,-1522,-1764,2904,-1553,906,-710,35,-2087,-811,1671,-792,2055,4478,2100,-1281,264
ABalpppapp	309	0	1347,1463,-995,1320,104,-220,2616,-6274,1399,1007,-556,1911,-1603,-610,2208,2058,-2277,-963,3234,45,-839,954,1370,2658,2381,1143,-1307,-3277,206,-1792,2225,-334,1589
ABalpppp	-907	0	-4938,-1860,-1213,-2241,217,-214,-432,615,-4223,-291,-2055,-416,-1398,29,-205,-631,100,-1414,-1674,-621,-1020,210,-340,715,359,-644
ABalppppa	-788	0	-688,-5175,-798,-2392,-1788,-1770,-823,1297,-866,-19,-2519,2507,559,-1694,1676,-156,415,-1203,945,-3293,-617,-3034,-512,905,-49,-765,-150,-1993,-3353,957,-272,-1934,161,412,-1568
ABalppppaa	-256	0	2132,3025,3093,1669,1300,-1027,-1235,-2190,1254,349,1861,296,-135,-1913,450,-481,-238,-695,-705,1166,-3596,-342,-1825,547,1555,2134,154,-3501,-3944,-2434,-1653,100,-4640,1799,-1274
ABalppppap	521	0	3190,-435,4247,-717,4629,1437,592,845,-3404,-90,1049,-1919,-192,2241,-3641,-1366,184,-1169,234,2254,557,2473,428,-484,-304,-56,1020,-361,-372,-2498,835,1233,2312,4206,1282
ABalppppp	-459	0	1329,-2245,-404,-1258,76,3977,-3398,-2427,-2263,142,-3406,1291,1556,-685,1187,-1223,-804,1618,-2658,822,-2537,-574,775,886,1571,-1523,1227,1337,-1673,-161,-2012,-3642,-3395,566,1870
ABalpppppa	-466	0	-1535,2684,-2833,-1180,2045,-765,-2376,1765,-211,-516,2594,-1113,-1749,-2801,1975,1460,1298,503,744,-893,-1799,-1342,2665,-1,-825,-1671,-1903,132,483,-4571,-3432,-4750,2762,752,-1913
ABalpppppp	201	0	1134,-1856,-1653,-915,-237,1936,1287,4298,2224,173,1962,-1245,-950,3160,-2587,2484,2162,1264,-2745,568,1203,602,2081,716,-2139,-3009,-1924,1296,876,-1416,653,209,-2964
ABalppppppa	1591	0	505,2677
ABalppppppp	137	0	2251,-1977
ABar	-1664	0	-542,-2198,-1251,-2563,-2165,-2013,-1337,-1834,-1836,-2017,-1487,-724
ABara	-1611	0	759,-1292,-1787,-2171,-1967,-1662,-2545,-1869,-2288,-1009,-1709,-924,-2477
ABaraa	-1214	0	-2368,-1991,-1808,-1318,-3116,-1130,260,-360,-500,-207,-3200,-2033,-1470,-117,-1986,-170,123,-1396,-281
ABaraaa	-643	0	-2238,-24,-884,-840,-694,-984,-1487,-429,-1642,-570,-288,498,83,315,-775,390,35,-1903,-241,-2098,-881,-422,-827,465
