cell_name	average_expression	binary_call	time_point_expression
ABalapaaap	-1194	0	-2015,-1934,228,1310,-1985,157,-2586,-2257,455,-1428,1293,1044,-1872,-4010,-2124,-381,-2791,-1817,-2663,-259,-2016,-310,-1131,-1562
ABalapaap	-728	0	1233,-751,-2288,487,-318,-2029,-663,844,1483,-58,-1532,-2069,-2983,-972,-1720,-1483,-3576,-2726,772,-55,-1078,-2089,398,-1689,-2222,936,1247,-1297,-1238,-1291,102,1064,-679,1478
ABalapaapa	610	0	5322,5945,-3512,3567,-4255,776,-1352,1241,-1111,2562,4100,101,-2952,219,470,-979,-193,1438,-29,-579,-798,-2299,1453,1036,-1144,4648,2788
ABalapaapp	-902	0	-6197,-3755,-1643,-2908,-1255,937,4109,-2551,89,846,2474,-1683,526,2313,-687,1827,2580,-4674,-732,-6868,-404,-2588,-2884,-854,587,-141,-826
ABalapap	32	0	663,1455,-1913,-506,-823,-840,-1137,1216,919,99,2605,115,-1414,-480,2134,-145,-2143,544,2532,-268,-237,412,-620,-1392,34
ABalapapa	-562	0	204,-334,-689,-2624,-303,-276,-2000,531,747,-1490,-1912,-1124,1226,-893,-1792,-577,-1915,994,-370,-2304,1557,-854,157,2858,-1415,-591,385,1461,-4263,-609,-1922,1728,399,-3011,-601,-606
ABalapapaa	-607	0	1409,-716,1194,-952,854,4189,-1384,-5944,-5146,494,-2444,-3248,-3680,-1130,3335,831,2032,-980,-2506,-316,-1464,226,815,-1369,-2757,2881
ABalapapap	-1024	0	-2882,4656,-309,1980,-477,762,367,-962,-1300,-1773,765,-3042,-81,-2364,-3916,1941,205,5971,1951,-1909,-5625,-4327,-2350,-5844,-2131,-5920
ABalapapp	-242	0	1486,4478,1845,-777,656,1190,204,555,-408,-493,-276,-2840,969,-3630,-1323,-300,-2808,2274,-1465,-3256,-1118,-902,3366,2318,1231,-3900,1959,-1678,356,-2584,-2644
ABalapappa	-485	0	-1019,-947,-2739,1315,380,-1602,-928,2109,2573,580,-4123,-310,-997,104,-2715,445,46,-125,-1258,-3754,223,2841,-632,193,-804,-4017,-1867,708,-453,188,1551
ABalapappp	-614	0	785,33,1704,-1438,-3165,1736,-835,3772,-2559,1269,-1905,-4297,-10,206,-2743,1636,-1582,1520,-3008,-3243,-1162,-2775,-1653,718,1655,-2117,792,2539,2910,-5161,-2662
ABalapp	-1034	0	-490,-889,-2483,688,-1883,-1440,-1632,-1500,-1134,-1658,-898,-1258,649,-490,-2972,-1516,-1169,-1372,-1086,1056,578,-1849
ABalappa	-214	0	-1443,2703,-3159,-2146,-2521,-1300,-1506,1055,563,-607,-1525,327,913,-962,-864,1812,-456,-207,-2377,-1954,1188,1202,310,-400,3211,985,395,776
ABalappaa	-368	0	4026,2384,-925,-1906,74,1404,1445,106,-324,443,-742,-1363,2201,-211,789,-1266,-1072,182,-4884,-2312,3534,359,-853,-448,2556,-1746,-4330,-1399,-2846,-1850,-3610,76,776,-1804,-3096,1165,568,873,-1799,1094
ABalappaaa	-24	0	-3331,-2,754,1295,1334,870,1309,1133,-12,-1662,-912,-1916,3707,-3487,1126,-1604,-1156,582,1520
ABalappaap	-530	0	-4354,-2308,-809,1230,1092,202,-3806,-1333,-1179,-730,-459,2143,-1856,214,1392,1744,-104,-917,-230
ABalappap	-61	0	-3201,1199,-2292,-1831,-2806,-1196,1257,-1283,-925,-1843,-3344,11,2345,-1726,3329,1584,-1231,1967,-1003,-7,540,-598,1538,-1166,1311,1013,-1052,1473,3697,1910,-305,-885,1515
ABalappapa	-26	0	-2995,-2930,-1098,1099,97,-789,-918,948,-989,-959,-3993,-2610,3235,2672,-1140,1446,4462,2052,-19,1278,-653,-1670,3735,-680,1453,-1709
ABalappapp	-279	0	662,237,1260,1665,-2294,-1078,959,1100,-2180,-746,-1945,877,-984,-3378,-727,-2467,-1823,-550,790,4367,-2294,-1187,-384,551,2286,40
ABalappp	-875	0	-800,-451,755,-415,-1543,-2275,157,-2852,976,-337,-796,-524,-2049,6,-3287,-463,-608,872,241,-3374,-1465,-2317,-2568,540,699
ABalapppa	-730	0	-2672,2273,-586,752,-817,941,31,-277,-2287,-1329,301,144,-1368,-2224,1161,1898,-2420,149,-655,-3267,-1605,794,-2188,-378,-4519,-312,-3064,949,-28,-1185,-847
ABalapppaa	-896	0	2458,370,273,145,1015,-183,-243,2900,-387,-1763,-38,-3290,-4002,-3595,3251,-2512,-2802,-3576,2976,-3102,-1702,218,-2276,634,-1491,-120,-1579,-2980,-1940,-4945,513
ABalapppap	-843	0	-4647,-1167,255,-2967,855,1506,-277,-370,1913,-1667,-1120,-3401,2622,-950,-3113,2260,-3908,-1264,-1344,-2081,-281,2309,-2443,-67,-1946,267,-4437,1950,353,-2600,-371
ABalapppp	-769	0	-1996,-2955,2477,-27,-1523,-488,-178,291,-1134,-296,-2741,162,1005,-38,-1437,2890,-1760,-1426,1574,-3297,363,-2486,-634,-1015,-3642,-1859,-950,1081,-857,-2402,-552
ABalappppa	-870	0	-2976,2648,-3150,236,-556,205,-1789,1767,-1073,-3511,-437,-260,1396,-2313,617,-1263,-1889,-326,1324,-2386,-315,-2676,-631,-1336,357,-1339,-1355,-95,-2502,-466,-2871
ABalappppp	-788	0	457,-1511,611,-54,-1296,329,-894,437,-3807,-317,1457,-1362,-3114,-3397,-1093,-3405,-3081,91,-2405,353,-412,-566,1985,-3496,586,-1629,2175,-4417,-507,2765,1094
ABalp	-1301	0	640,-2442,-824,-1603,-1750,-1602,-1648,-1373,-1695,-1644,-992,-770,-1212
ABalpa	-836	0	-2907,-1888,-1153,-1881,-557,860,498,-1607,-519,-781,-1754,-220,-722,-1830,-591,-76,-1155,1230
ABalpaa	218	0	-994,-1336,-589,-800,-1614,957,-1466,365,270,-1124,-695,167,1934,328,887,1515,2943,1675,873,0,1272
ABalpaaa	11885	1	-141,-296,1962,5864,6838,7214,11539,7237,12677,10188,14549,12983,16306,15738,12851,12921,14564,15913,15830,18224,17107,18795,16708,16271,16748,16601,5710
ABalpaaaa	26991	1	6542,8617,18358,20524,20711,20639,25649,23776,23355,29960,31369,25699,31381,27800,27578,30392,25969,26825,28509,33044,30355,28447,35060,32448,35138,29167,35223,33628,36468,32435,34359,26668,24098,28392,16095
ABalpaaaaa	38277	1	11850,13655,27100,22652,27621,34497,31778,37355,40400,30244,45164,40437,36383,45936,33361,47861,51721,47477,43558,51961,46199,36232,53258,33284,53639,51577
ABalpaaaap	36708	1	4986,4353,21607,20621,32273,35933,37662,42124,36868,36821,34113,44165,29915,34013,34536,43878,36325,42975,45208,47425,38281,51956,55242,40475,55532,47126
ABalpaaap	22360	1	5210,7323,17743,23818,19321,21333,22323,20583,17436,21031,26586,23161,22387,28729,22980,25374,25853,27933,25296,30102,31044,23396,25865,25738,21626,27900,21734,18661,27299,26846,26151,28276,23949,8971,10613
ABalpaaapa	29828	1	12578,10407,22230,22488,28688,35866,27209,29018,23646,23643,27943,25463,30519,37632,29534,23712,27215,26958,24765,39147,41705,38244,37471,48025,40959,40471
ABalpaaapp	26528	1	7476,17083,12303,18272,24382,24573,26940,28755,24804,23923,26773,28708,31400,30134,25656,26100,24334,22365,29467,29532,29679,32787,35014,37776,34215,37268
ABalpaap	7130	1	1394,153,1074,3504,4307,3495,4847,6809,6847,6841,7646,6463,8240,12044,9905,13511,12559,7580,9791,11884,12136,7006,5946
ABalpaapa	15690	1	2111,3702,7912,8770,9470,10668,14310,18063,18361,14135,20565,15272,17681,18238,16825,20132,16298,19059,21738,18782,18467,24975,23030,20013,22949,21378,6332,10087
ABalpaapaa	34633	1	4939,14057,17483,22896,27951,26748,24812,31288,25090,31839,39980,31816,33922,27830,38114,42692,45315,44405,30824,35847,49419,36865,39282,27995,42471,36805,39783,38232,38432,47402,42970,39015,41788,46070,38659,34545,43824
ABalpaapap	36546	1	10030,11481,21452,23619,21697,27298,32460,36593,40058,43212,46862,35061,40018,36021,41137,42568,40086,46353,41685,48187,52635,50023,45167,38922,45762,54931,44906,48044,41316,14686,10663
ABalpaapapa	37434	1	14451,22313,36853,40778,59843,50367
ABalpaapapp	29414	1	11233,18931,27223,38032,43790,37277
ABalpaapp	16047	1	2581,5564,12881,13466,13842,15448,13569,16387,17168,15205,19622,23042,19670,16820,18005,20023,20818,16074,15274,20724,20519,20517,21009,17323,19478,14195,13607,19256,18757,16918,19327,15454,16465,5666,6985
ABalpaappa	16909	1	7714,14632,11251,14700,13021,17458,14021,17358,17086,21616,15391,21114,17617,16062,18445,13806,18868,17466,17177,15994,17882,18542,13553,12331,15080,18312,19852,22528,21210,27186
ABalpaappp	13372	1	8550,4872,5117,9235,12331,16939,15959,15799,12383,8177,15593,12925,13935,17151,14011,12925,12307,17324,17359,13726,13091,10705,13576,18379,15427,13245,16731,14642,14391,14366
ABalpap	-494	0	679,-2325,-2178,-2909,-3276,-1712,-543,-654,787,-1505,-1384,963,530,482,2340,1402,1348,1235,-2279,-879
ABalpapa	7484	1	604,1498,4767,3727,6060,8100,6204,5330,8779,7083,6774,10449,9444,7867,9860,10363,10034,10379,11278,11423,9951,9934,7552,2156
ABalpapaa	9232	1	3902,1708,4372,8915,8531,12569,12662,10811,13194,9364,7786,12169,9394,8967,11552,14070,8823,13997,10346,8115,11616,12961,16590,14970,7402,7446,8622,13915,4715,5898,8297,845,128
ABalpapaaa	6130	1	1893,1837,7927,7172,9225,5626,8712,10716,6164,7597,10044,6523,5186,3415,5496,8271,3494,6249,6369,7553,8224,6729,6313,4639,4321,7414,6166,3635,7558,1883,6552,3251
ABalpapaap	4849	1	4516,4909,3145,5974,7116,7201,6948,9475,4895,10321,3365,5085,10640,7326,-376,4394,6230,2393,5289,8642,7418,607,7490,-2064,4676,6691,2835,2885,4649,2884,1046,-1440
ABalpapap	7632	1	-1593,3607,8796,4788,6481,8406,10656,9247,10304,11448,8716,10502,6461,8700,8130,13625,11875,9489,11163,5822,8527,7886,7724,7934,6326,8449,7010,6396,9129,4176,6454,3589,1640
ABalpapapa	5321	1	-4654,-2902,1814,7937,4311,7223,5909,5410,5205,7026,10070,7773,1825,6189,6897,8777,5213,8279,8386,9853,3292,5956,6751,5283,4605,10311,6829,4859,3416,1652,3739,3030
ABalpapapp	5123	1	1273,8165,5435,5326,8292,5882,8992,5622,7106,1400,4954,2348,6258,3464,2882,7293,9244,7217,4009,5231,3499,4362,4817,2402,1179,6112,4276,10140,4430,5958,3200,3175
ABalpapp	6896	1	459,5105,1409,3420,6308,4697,5769,6735,5434,8614,8864,7652,10025,7571,8479,8531,11557,8765,9144,13136,10460,3612,2870
ABalpappa	22070	1	2852,3450,11295,11622,12642,17218,15778,15944,17576,16584,21151,25379,22617,24938,25419,26266,31376,29228,31476,34254,28538,30663,28760,37194,34664,32789,25025,11601,13728
ABalpappaa	29798	1	12403,11344,20553,22723,30568,31803,28999,34917,29859,27302,27084,20220,29732,39983,31070,30520,33952,28233,37928,30094,35661,30879,27926,31583,33755,37894,31123,39225,26425,35653,21206,27935,30019,27278,43947,26074,36642
ABalpappap	32928	1	12768,13750,21892,28627,35210,29970,31209,37506,40324,32575,35023,31853,33444,34349,29254,33069,38423,32419,30405,34602,38531,37465,31202,27736,34612,38370,36701,35326,38833,41397,42990,43379,41515,41237,38817,21433,12111
ABalpappp	21784	1	724,5681,11561,14664,16210,14533,14917,14520,17603,19517,21995,21082,22972,20159,23173,28442,26231,30313,31660,29200,32045,31231,33241,34876,34394,29939,30471,9794,10600
ABalpapppa	42472	1	6699,15730,20215,18767,23128,33326,29338,30414,39829,40386,36975,33656,40153,37725,42969,48003,37663,49165,50319,50194,52472,55000,48469,48937,49311,60744,55808,46028,49192,46816,45756,60585,57672,48523,62028,46825,52654
ABalpapppp	47900	1	14140,18078,25881,39561,39199,44348,45752,42432,43170,50743,55860,53942,51110,53681,53007,54391,58458,58777,55308,62347,58968,61864,57656,62222,55761,60493,52841,52464,52513,51834,48675,27006,18209
ABalpappppa	35312	1	24671,19436,48252,48888
ABalpappppp	26098	1	14102,13739,31762,44790
ABalpp	-673	0	-163,-304,352,-725,-518,-1909,-1599,-436,-1691,-953,-964,-632,-709,-1119,-26,337,-208,-840
ABalppa	-471	0	-959,984,-2247,-857,-1797,-1265,24,-105,408,-55,-533,-1477,-236,-116,-3439,-218,291,70,-214,-663,28,2011
ABalppaa	-686	0	3088,-2342,-919,-2646,-1905,851,131,481,-1117,-291,690,-1011,1042,-1649,-1559,-2728,1449,-246,-271,-2197,-967,1418,-3716,133,-6,-1302,-2319,-935,-1048
ABalppaaa	-412	0	-1712,2249,656,2767,-1132,-952,-1218,-1472,1636,-704,-1813,187,-2664,63,-2137,-3082,5,2735,-2460,189,-1367,-952,2208,-125,-917,-452,-2060,-1609,-1673,2664,760,704,-1168,-663,216,-1536
ABalppaaaa	234	0	-3243,-257,-2128,-1597,-2530,-3367,2562,916,949,-2969,4789,3065,-488,114,1949,907,247,3179,1789,505,747,0
ABalppaaap	-822	0	1652,220,2046,217,1855,681,-2221,-166,-1314,369,1107,-756,-420,-2829,-2364,1074,-1567,-3116,706,-6714,-4763,-1783
ABalppaap	-569	0	1384,902,-77,-1420,-171,-2360,-864,638,-4218,-221,903,-2566,2486,419,-425,-369,289,73,-326,399,-2635,612,-1988,-2123,1088,-1522,-328,-3834,-420,259,-2862,1090,-872,-293
ABalppaapa	-393	0	512,2751,1067,-3574,-383,-1260,21,-1274,239,-3842,-2233,-2589,-1288,-2292,-495,-200,1262,2812,-1261,2199,524,-534,2023,-1620
ABalppaapp	-878	0	-7135,176,1481,-185,231,-4853,669,-1330,-1076,104,2776,-513,3390,3354,-2984,-2527,-3572,-725,-885,-3775,70,-1607,1017,-3166
ABalppap	-1283	0	-335,-1543,-1062,-1519,446,-2049,-4073,-511,-800,-978,-1845,154,-597,-1183,-974,-1415,-2179,-1270,-1295,-1437,-2276,-2459,-1026,-577
ABalppapa	-1042	0	-1140,1188,4226,-708,-942,-951,-4921,-1147,-3970,-812,433,-1687,-1282,620,-835,-3945,-1224,-1127,-4593,-722,-663,292,630,-1070,-127,-3891,-1794,1050,-1617,-211,-1230,646,-2877
ABalppapaa	-973	0	-2572,-1394,-1586,-775,-1124,-866,-1850,-2042,-3450,1607,862,-256,-925,-597,377,-673,-1943,296,286,980,-2416,-1971,-839,-3808,327,175,-1124,116,-1740,-2255
ABalppapap	-94	0	2449,643,-1230,1138,-2667,-1466,328,-1928,610,-2801,2367,667,-1323,3043,-822,1736,-642,-932,-1186,-751,241,-955,-430,-2181,-660,2028,1596,-248,368,195
ABalppapp	-1469	0	288,754,-2422,900,-3030,-1370,348,-1116,-5149,-1952,-1868,-5589,-2724,2234,-513,-1490,-532,-2181,-4001,-1361,-3149,-2694,-506,-1412,-143,-2195,-115,-159,-142,-2772
ABalppappa	-1499	0	805,72,-384,-2477,-716,-2228,-1433,-3011,-643,177,-2720,-1995,-21,-3493,-1927,-883,-642,-1653,-4464,1414,-3767,-762,-4020,758,-1372,582,-1534,-3096,276,488,-3272,-2779,-4756
ABalppappp	-898	0	-569,-1255,-1090,-663,564,10,-1714,-5340,871,611,-572,-3072,-1180,-290,-956,1633,-329,-2344,-275,-460,-1353,-2309,-2026,556,-2833,-1132,-1329,-792,-429,-339,-452,-20,-743
ABalppp	-791	0	-2937,2994,-255,506,-1358,-2091,-458,-1683,-1197,90,533,-2123,-214,-1561,-926,-1695,-315,-1185,-1153,-1216,-375
ABalpppa	-354	0	-2994,1482,69,-211,-735,1525,-1585,-296,-1122,-1470,-617,-412,-570,-3011,-552,-684,59,318,1465,-905,19,-1941,867,3709,-1251
ABalpppaa	-458	0	361,-1963,-805,1433,596,553,-2289,-30,-287,438,-2693,546,-1310,-1280,-1678,-3522,36,-3123,447,-3159,2265,-1982,3,479,144,993,-2126,-1901,-2346,3313,481,1468,617,1582,-1306
ABalpppaaa	-187	0	-2521,-2744,-2662,743,-2922,-1083,992,369,50,-2937,2826,1822,-176,-1232,932,1910,2677,1303,1165,-518,1099,-651,-31,3384,-4485,-1034,-312,-1212
ABalpppaap	-208	0	-4628,-868,1067,-245,-2028,-1719,-389,2778,-1908,-127,1837,248,-1578,-875,-534,-1509,560,-422,-409,-1642,-2750,3317,1996,-441,-1300,4053,-614,2293
ABalpppap	-1065	0	2474,1532,-2735,203,990,-2202,-2668,-1513,-192,-1842,-247,-1950,838,-1939,-1629,-5125,-1667,-880,-1930,870,-1623,-669,58,-1240,-3570,448,-1848,-1268,-2539,125,-1268
ABalpppapa	-948	0	-918,759,-2615,2603,1729,820,-493,-923,552,-2570,-2704,-2367,-292,-86,1066,-991,-3155,-1394,-3539,-153,-3319,553,135,916,1112,-2739,-1296,-3513,-1683,-3314,-553,-1959
ABalpppapp	-307	0	-128,-706,4813,-1105,1075,2725,-261,3816,4808,-1997,-5,-1087,-3020,-850,-1280,1613,1379,-3380,459,-812,1008,-2163,-2042,-3744,-2240,-902,795,-1297,-2430,-781,-1203,-893
ABalpppp	-1309	0	-735,1862,-2697,-137,-1633,-1284,-3007,-1402,-1038,-339,-2885,-1631,-2708,-3390,-2748,-755,-1598,-1503,-1753,-1620,-308,2510
ABalppppa	-122	0	1011,3252,954,3008,1447,-35,-1341,1841,-1404,-1754,-1304,16,-1313,-1434,-127,-1078,2037,-2036,-1260,-791,-62,-1260,1130,3,-1355,-201,-2873,2051,-2198,3000,-1708
ABalppppaa	-185	0	-213,1425,-755,491,1891,-970,-2232,-2141,-794,-101,1494,1990,595,-2954,625,-639,0,-149,2058,-3898,-491,767,667,1508,-485,-391,402,-1179,764,-618,-1376,-3786,2716,-3026,2338
ABalppppap	488	0	1716,1880,-1745,-818,-3037,-781,1541,-197,-148,1081,3032,-1241,256,-679,888,3838,1828,-759,-513,4347,-660,2639,809,-1332,-1010,1303,-497,2687,-1259,-519,1904,1948,-1419,-112,2095
ABalppppp	-717	0	-998,-1958,-121,-431,-544,-163,1887,-811,-1318,-1841,-106,-2484,-3062,460,-1297,-3713,-2509,2140,2207,-3018,-1065,-353,-674,-391,940,-301,-2664,-782,2191
ABalpppppa	-573	0	1138,-59,1138,-386,1767,2352,2744,-2017,-1474,-312,920,-1523,1431,-3364,-30,-4266,-1968,-1768,2673,-856,773,266,-1510,-1746,451,-1105,-6340,1957,-3577,-2449,9,-1367,-316,-2334,-947,1093,-211
ABalpppppp	-309	0	-3815,1411,1215,-1820,2699,440,-1038,1842,1792,-1261,868,1092,2830,-2,-2735,-3328,-1032,437,1196,334,-1944,774,1118,-135,1278,236,-1537,-3668,-1826,1228,-699,126,-1774,-3978,-1729,278
ABalppppppa	-731	0	-731
ABalppppppp	-2714	0	-2714
ABar	-1583	0	-1863,-2109,-1609,-3124,-1520,-1144,-964,-1226,-1867,-1352,-637
ABara	-1791	0	-1751,-1514,-3039,-1185,-2662,-1206,-1728,-1917,-2370,-1779,-1425,-1080,-1633
ABaraa	-1738	0	-2036,-1884,-2609,-1477,-1683,-2151,-1333,-938,-1216,-2490,-1381,-1548,-907,-1874,-550,-2323,-2358,-2531
ABaraaa	-452	0	-2158,-2166,-1571,-1989,-344,-483,260,-2222,32,-707,-830,-100,1481,188,1153,-197,1319,44,-737,-863,393
ABaraaaa	11593	1	-968,135,54,6309,5174,4986,5491,6930,7547,5439,8357,8584,12160,10848,13143,13747,15397,15820,13438,21201,14323,16922,17751,16907,20629,18950,21272,22223,20069,11283,5268
ABaraaaaa	32049	1	5086,10451,17340,24458,23879,25031,27650,27544,30876,32551,39130,30577,31011,37429,30753,37007,37026,38607,37366,37653,38447,32550,32380,34476,45091,42100,45197,37618,34956,44437,50900,41452,35162,28147,17343,12085
ABaraaaaaa	41831	1	16457,26236,25397,36575,42013,38919,37242,31114,38781,47107,45585,43439,52074,56639,33666,46355,50796,48578,58440,41411,61622
ABaraaaaap	35776	1	11950,19567,30417,26171,24993,25948,31108,42422,31093,36430,49808,41545,45357,51600,35406,33038,44657,46575,43680,39323,40210
ABaraaaap	24693	1	6736,15781,18013,16014,15159,13824,21970,24678,18231,23344,21410,20152,26711,23326,33703,32744,30690,32677,25011,23857,27618,27775,22801,24144,26523,31780,29273,27111,30938,30612,41471,34142,29288,37683,26452,37698,33094,29480,26689,21390,11317,6953,3515
