cell_name	average_expression	binary_call	time_point_expression
ABalaaappr	-1646	0	-1646,-5779,-740,-1457,-3316,-3350,-2107,561,-497,-563,-1788,-810,-2798,-740,-1231,-4394,2060,-2186,-2574,-2985,-1133,-1361,-2614,-68,-3262,-341,3099,-1588,-1070,-4691
ABalaap	-364	0	-565,1755,4123,-1487,793,89,-3105,393,-1624,1079,-1988,-950,256,-1106,-1873,-42,259,-92,306,-2353,-1271,379,-290,-1413
ABalaapa	-915	0	1136,-2046,-3519,-202,-1176,-1604,-2679,-677,470,1687,-1307,-2931,-861,-700,-1561,-2202,-2336,-2924,-1062,-631,-1163,-212,85,476,1183,864,702,-2138,475,-2149,-1784,-1398,170,-1094
ABalaapaa	-949	0	-1092,383,-1212,3866,-2279,1276,-335,929,-2785,-592,-1358,-1174,-2047,-1350,-1836,2022,1794,-3423,-201,-488,-1569,-1937,-4130,-2418,-1930,-1786,-29,2808,-405,1254,-2212,-575,-1391,-2942,-1671,56,339,-4134,-1627,-94,-4629
ABalaapaaa	-1078	0	-966,-1983,-1802,1527,721,-2073,2856,-2354,1993,-3212,-3536,-3574,-2920,-2128,-64,-54,-1199,-631
ABalaapaap	-308	0	-2720,887,-1436,-935,2469,-387,-1403,4898,-5968,1167,-3179,917,1658,2008,1226,-4669,887,-970
ABalaapap	-660	0	-1289,-3109,-1994,-1088,1670,-1949,-498,1717,-1155,-631,-2061,-2630,-854,-219,-40,-622,-3383,112,-2228,4387,-144,491,-478,318,-523,-1209,-836,-1362,-2302,-1309,1056,2014,474,-1922,-879,1340,-1845,-882,-1866
ABalaapapa	-13	0	-436,-1474,-3504,575,2690,454,5390,-1585,-436,2560,-235,-1166,-1872,186,2804,-3007,771,-2581,-3735,4345
ABalaapapp	-110	0	1722,-3426,520,264,112,-531,-350,3412,935,-2135,-1507,864,-3339,1111,2064,-1200,2286,955,-1819,-2135
ABalaapp	-775	0	-360,-4636,304,-545,-1896,-2975,34,-2018,556,1635,3657,-2488,-360,-1389,-845,-1862,313,1008,1968,-1278,-1499,-5168,-2739,55,783,-1234,-826,108
ABalaappa	-680	0	-2388,-1273,-2280,-2611,-124,-2441,-948,1038,4869,1605,1708,-1817,2103,-1358,-1450,-238,-1060,964,-2296,982,-1148,-447,-764,-839,-1010,-4208,-422,-1588,-1430,-1929,-1675,-1388,875,358,-887,-2121,-3901,-476,2040,788
ABalaappaa	468	0	-2953,2978,1418,-1661,2735,-1582,-1427,3017,-1743,23,2138,-468,-1404,-263,3434,1328,2148,-4464,-1177,3850,-1314,-2069,2550,3931,2673
ABalaappap	-268	0	4948,163,117,-3482,-470,48,-3449,163,-3012,2180,-2874,-2259,769,1643,-723,-1606,353,-110,-1401,673,-292,4292,-948,-229,-1182
ABalaappp	-545	0	-954,483,3009,-186,-235,-2277,-2034,-1755,-1544,1471,-1238,-2254,-3952,-583,-92,-1013,-1536,-327,-56,1455,-1618,-208,-1730,3021,760,2235,-781,1308,-1268,-1029,-2066,-954,425,-2557,-993
ABalaapppa	-206	0	1117,640,1671,-1414,-2929,3039,-540,-744,136,654,1268,-2356,-1643,-831,1164,2445,1537,2408,-657,1342,-150,-549,495,-4485,-1644,-1949,-1559,483,-4172,1039
ABalaapppp	-1055	0	252,-3150,-150,-2181,565,-1903,-333,-1748,1293,1683,336,-1972,760,-2086,-1017,-803,-2390,1918,-1428,-2355,-1122,-4652,-5428,-938,292,-2339,211,-648,-1215,-1094
ABalap	-1627	0	-2358,1844,-1727,-1878,-995,-3221,-2589,-1843,-1148,-2861,-671,-2668,-852,-892,-2776,-2339,-610,-2856,-937,-1167
ABalapa	-1031	0	-1596,-314,1287,46,671,386,-230,-2524,-3149,-3602,-68,-3558,-1427,-31,26,-757,-1582,-709,-554,-1779,-1523,-1334,-1388
ABalapaa	-874	0	-1843,150,-1996,994,-3116,91,-265,-857,-1920,-1245,-1438,700,-2274,-2024,200,-1996,228,-1545,419,798,-520,-2617,-2940,1240,-186,-1952,1146,-2377,-576,-496
ABalapaaa	-1631	0	-1977,1472,-1180,2455,-164,-636,-5116,83,2899,-209,1125,-614,-3034,-3837,-2832,-3987,-376,-1847,-247,-1567,-3049,-2387,-2441,-3704,-22,-1003,-4257,-1743,-2446,-4455,-3878,-447,-815,-2775,-3426,-731,-1248,-3574,-1165,-2088
ABalapaaaa	-1054	0	2051,597,-4353,-4146,-1012,-1545,-1279,1462,-644,-1992,-684,-1492,1325,-2883,538,2502,-788,-882,1586,-3683,-2798,-570,-789,-5811
ABalapaaap	-1776	0	-1858,-3058,-685,-2781,305,-1584,-1023,-3935,-359,387,1927,-4106,-3505,-6005,-708,-1869,-514,658,2796,-8060,-5175,-1161,-785,-1526
ABalapaap	-995	0	-1669,206,-1626,-2276,-1949,-346,613,1170,1825,-3331,1427,87,-3655,2151,128,-2717,-1468,-1321,-1737,-612,-171,-1870,-3479,-1946,-53,-3051,788,-4315,-921,-3798,1123,-2450,-4156,-1536,330,871,-540,2476
ABalapaapa	-367	0	730,906,2570,3173,539,-5795,234,-861,-1049,-387,-470,-229,-2316,-1970,1180,-951,-129,3629,1727,1829,-4172,1348,-2531,-3925,-3414,782
ABalapaapp	-396	0	2614,383,838,3813,-1445,-1634,-1142,-936,-2199,1858,-1747,1197,296,109,-480,1336,-670,4456,347,-741,-2817,-2325,-3001,-2564,-4298,-1553
ABalapap	-1771	0	-3967,-1007,-2380,-1570,-339,-1948,-711,-3583,-5498,432,-2695,175,711,-2163,-2819,-2618,-997,-1148,-551,-1639,-3028,-3693,-1394,-1853,-1957,-2316,732
ABalapapa	-1191	0	-2997,-1753,-1798,-1809,-2087,-1508,-1816,-4109,-1594,1412,-1157,-865,1978,-1016,598,-78,3769,857,77,-1790,731,694,-1602,-3948,-1874,101,2706,-2523,-401,-589,-1102,-3040,-2810,-2852,1894,-3081,-741,-2416,-2136,-5859,-1977,-3499
ABalapapaa	-292	0	-2927,3069,1459,1251,-2320,1791,494,-1261,-1306,-2555,457,339,-3334,-1501,1682,-2282,2555,1655,1669,-3536,-843,-2806,-664,656,969
ABalapapap	-2463	0	-1878,-2152,-2349,-2695,-3958,-3863,-1550,-355,-2312,984,-1206,1084,-932,-3659,-7289,-3103,-4365,-231,-456,-7875,15,-4622,-2518,-3672,-2630
ABalapapp	-1325	0	-3095,-933,-2159,-2423,904,-26,-111,1177,-339,-2874,617,-2681,-3159,-1161,-1883,-3514,-1479,109,468,-941,-2945,-646,-686,-366,-1734,62,-808,-3259,-2591,-961,-955,-2562,2058,-2867,-1920,-4015
ABalapappa	-1130	0	-1710,-52,-762,3383,2082,1736,-2308,1462,-5686,-5126,-3334,-4371,-1371,-204,-343,-950,-497,1438,-77,-5078,-80,-707,1899,-3827,-44,-3476,-14,-888,-455,-2483,-3188
ABalapappp	-1619	0	107,-563,-1969,-1970,-4288,-1956,-1814,-1534,-3015,-2288,-1350,-3462,-1872,-679,-363,8,-1724,-1178,768,1814,-1356,-4267,2722,-1991,-1723,-2867,-629,-1589,-1634,-5705,-3837
ABalapp	-1049	0	-586,344,-1414,-1740,-3462,-102,-754,-1398,-2296,-10,-176,1026,128,-1548,-878,-1905,-1992,-1332,-173,-2221,-406,-2191
ABalappa	-1317	0	-140,824,-2582,-569,-3004,216,-2019,171,-570,-1389,-3281,1567,-2546,-1849,-651,-3260,-2810,-1337,-1487,-1664,-3348,-453,-1051,-4327,1435,648,-2306,-1231,-2733,246
ABalappaa	-816	0	-3350,107,-3154,2068,1813,-607,-215,534,-728,2637,-1,159,-1242,-192,1369,-413,-4217,1188,-663,-4174,-1298,3696,630,-2502,-1202,-1767,-3310,-746,-2959,-2934,-91,2450,-1570,-4987,230,-1404,-1852,-1752,599,-1043,2239,-3764,-2668
ABalappaaa	110	0	945,-602,-1373,1329,-2423,232,1033,1656,1309,1918,973,679,2334,-3463,-1152,-3214,1441,-2884,1609,3701,493,-2118
ABalappaap	-681	0	-393,27,-1050,574,102,683,-2815,-1705,-3763,428,-2668,385,-1630,-1403,-1199,2238,-2101,-62,-2875,119,2151,-29
ABalappap	-1068	0	-2125,-2646,-1314,-2112,-1632,493,-719,-3154,-2074,-3319,-1477,-2228,-1354,-1537,1059,-3334,-1393,-2760,-436,-2477,915,148,-753,-1093,-272,-1577,92,-2233,1151,-139,-1589,483,-24,-1381,856,1508
ABalappapa	-595	0	640,132,-384,132,-2442,-5471,-570,3868,45,3039,-753,-3166,-263,-842,-3090,-535,128,-1638,468,-584,1594,591,-550,674,-3207,-2740,-4037,3440,-1729
ABalappapp	-713	0	3415,623,-231,-1835,-1038,-2165,-3168,261,2846,-3370,-446,-1249,-285,-965,-4442,-3438,-2970,-1094,-2268,-891,-317,3470,981,1000,2822,-1080,-1831,-1049,-1958
ABalappp	-1336	0	-2052,-114,-1325,-1171,-999,-5071,677,-1639,-2191,-1868,-3028,169,-1231,-2517,-2168,-895,-2380,-1721,-2770,-976,259,-785,243,-1706,-840,1353
ABalapppa	-1561	0	-3324,-1448,-2869,-1005,-766,-3236,-858,-148,-3161,-3391,-2208,-174,-1656,-1293,159,-2195,-2598,-362,-2878,-3113,-152,-2194,-1322,1095,-3721,-2364,-488,-341,-1352,-180,-3668,-192,958,-250,-2179,-3195,-1697
ABalapppaa	-228	0	-4953,-2801,931,2592,1496,2451,654,-681,90,2164,-5348,-3981,-2947,-1173,3247,418,-2840,-254,1735,1370,326,1551,458,-2274,-2599,-1714,755,2223,-445,-175,-1197,3617
ABalapppap	-1257	0	-1175,-88,-960,-3891,336,-2164,-58,389,-2656,-507,2752,-1379,780,-2182,-1150,-1583,-2920,-3057,106,-1596,560,-5861,-835,-4947,800,-3200,-579,-809,172,-3212,36,-1335
ABalapppp	-1421	0	-3416,-2020,52,39,-930,-2510,-1081,-2344,-1892,-849,-2805,-16,-1966,-759,397,1974,-3306,-1872,-1656,-2787,-2366,-3149,-3822,-369,-700,411,-3605,-1694,581,-786,-2703,-1441,-2366,-647,682
ABalappppa	-504	0	-1453,-1047,712,1258,20,2234,1008,968,895,1886,-993,-152,-1449,-3248,-2027,-595,1900,-2972,-49,-3014,-1504,-762,2182,1911,-2335,-37,-1002,-2074,1786,-1232,-2346,-3577,-226,-1795
ABalappppp	-1078	0	238,3021,516,-1150,-3825,-154,-852,1981,-4963,-150,-2393,-6889,-3734,871,-662,1907,-304,-1763,-1649,-1074,-2844,-997,-1762,2116,-1627,-578,-6198,-12,-144,1258,-1454,550,-3346,-599
ABalp	-1651	0	271,-1547,-1980,-1169,-1326,-1039,-1976,-1218,-2657,-1462,-2442,-3236,-1632,-1707
ABalpa	-1697	0	-1910,-2805,-2921,-2192,-1336,-169,-1496,-2503,-1765,-1687,-1396,-1982,-1299,-278,-1578,-3477,-312,-1104,-2037
ABalpaa	642	0	-788,-3025,-911,-237,211,537,62,249,1768,-642,1642,162,1125,2133,1221,336,3595,2261,2416,2055,581,-628
ABalpaaa	13847	1	-2681,866,5049,6126,5061,6914,6458,7090,9219,11771,13101,10795,14927,13669,13598,13324,13116,11647,15097,17854,20485,17574,29755,28313,21133,27648,22185,24212,22992,21710,16814,3859,7281
ABalpaaaa	19871	1	3914,8949,16733,18484,20544,19959,22088,22462,28027,27318,27289,26944,26092,30271,25502,22283,24199,24069,22390,20236,18527,16954,15881,15501,20391,19837,20985,23181,23525,18978,20257,21580,19724,19162,16912,16918,17802,18885,15804,10098,6052
ABalpaaaaa	22284	1	5736,10856,9036,19303,24605,21212,19358,25461,20722,26019,29527,31591,31333,32329,28745,35559,21359,25431,30832,25261,3361,12614
ABalpaaaap	21120	1	8868,10433,11178,18842,15228,17721,22096,15285,18219,16923,21581,26403,30889,21530,23417,23110,29175,32204,25698,26302,24902,24637
ABalpaaap	15314	1	5292,7921,13443,18645,17706,18636,19046,25008,24404,23683,17711,24796,24664,15307,13488,13006,15168,13509,14248,16903,16476,14692,12355,10964,13209,11911,14410,13877,15740,13591,11353,14904,16689,15479,16478,18452,14554,12151,11371,5789,10843
ABalpaaapa	19736	1	8803,8152,10779,19996,21096,22098,22705,17676,22595,20191,31137,22142,25698,25280,17689,18159,27960,25009,15788,19560,15812,15876
ABalpaaapp	19430	1	8459,10748,18310,18712,9810,18732,19916,25798,23499,18894,16052,18016,30001,19209,24058,20963,21921,20997,13104,21140,19595,29525
ABalpaap	9810	1	836,2970,6358,7848,2034,7151,6869,7422,8357,11375,11365,13640,11730,12237,12860,9919,12434,13076,16038,14890,15131,14438,13751,16013,3466,2850
ABalpaapa	16312	1	5049,12525,18748,22908,19959,22509,19390,18975,16351,15029,18939,15037,15030,13730,18089,13342,13760,11501,12197,13184,16018,24761,21861,21745,20381,19822,21140,14444,10009,2924
ABalpaapaa	29223	1	4875,10240,14234,16073,31038,23939,20497,18183,22646,15478,27046,22941,32055,26597,24980,25665,28110,29451,35064,29566,28507,35014,33474,26704,36237,30153,33299,36255,39278,39463,45313,38268,36365,36282,35414,41610,38388,30385,36932,32896
ABalpaapap	22437	1	4126,4112,7483,10587,14443,18385,20142,21616,21987,18948,17859,20810,20155,25917,32710,24305,25666,24972,28090,29161,32642,29102,27810,33050,33755,26947,27688,30795,34246,34715,31890,36275,31106,24631,27963,11856,9411,7237,3502,11369
ABalpaapp	11542	1	1248,5032,6629,4887,4113,8454,10289,8164,10109,8239,7101,10157,12335,8414,13213,9060,9912,10697,11927,14248,11221,17315,14914,13037,17485,18561,18878,14328,12344,19117,15545,16588,14580,16766,18708,6218,7224
ABalpaappa	12301	1	3151,7469,5523,12072,14522,14240,15865,19386,11113,13099,15058,9298,10558,10024,12499,14185,13333,9078,16166,8256,9901,13029,15427,18043,17367,11515,9494,9809,14852,15253,15760,8587,12009
ABalpaappp	11104	1	8494,7964,5501,12540,12997,12691,10579,11236,8146,13408,11382,11072,10857,6208,13043,17538,8063,12076,15103,11171,9378,12413,13036,9263,10228,8845,6926,8529,14506,9937,14430,16695,12192
ABalpap	-14	0	-2161,-3625,-3772,-2542,-1167,1433,-1237,-422,-521,1552,-49,-564,-39,1153,1839,2230,1318,2205,1833,2354,460,-584
ABalpapa	4801	1	347,319,924,2116,1733,5230,3471,6334,6608,4200,4361,6741,6453,3964,4992,7484,4763,6394,7785,7362,3457,5674,5951,6938,6045,7993,3722,3070
ABalpapaa	5908	1	3634,2924,5874,6956,9128,8706,11278,9379,9366,9504,6203,7387,7930,6044,11248,7603,10632,8753,7071,3803,7532,5645,2633,4890,6732,4151,3210,7056,5438,3477,5407,4291,4180,2872,6178,3805,1943,-285,-2147
ABalpapaaa	2664	1	5603,2653,3400,2120,-146,1431,828,4918,2098,2859,5801,4892,4503,3870,7085,4199,67,3769,6086,2480,2692,4003,2019,1992,599,-557,-4697,3217,-533
ABalpapaap	2180	1	1917,402,6136,-94,4433,1178,1682,4849,1281,1888,4379,5113,1515,-682,3123,2602,3043,1536,3577,3906,1552,2973,-2455,-3577,-1502,2169,7217,1983,3085
ABalpapap	4733	1	-526,469,1904,6161,5529,4385,1919,6020,4532,6530,4906,4701,7621,2387,9315,7595,7003,7744,3377,4980,2944,7196,5604,3886,7339,5292,5682,3462,4722,4383,4871,2692,3995,9432,2863,3832,2675,2443
ABalpapapa	3509	1	998,982,5460,1046,3502,5365,6452,3108,719,5180,5210,8369,5815,4221,1366,1055,4406,3763,3512,2553,6408,2655,1461,2124,2135,3190,720,4853,5746,2902
ABalpapapp	1623	0	-1215,2445,-3205,1883,2914,3866,1035,5075,3506,1296,607,3553,2600,1393,-671,3740,1844,820,3945,-1649,-658,2833,3200,2421,711,-2705,1591,3116,1322,3084
ABalpapp	3202	1	1830,1291,3894,1443,2293,1646,963,3084,2221,1990,2058,3508,4383,3795,2068,3269,4899,4938,5585,4738,5304,4968,6041,2686,1143
ABalpappa	6392	1	3982,3990,2339,2813,2310,5670,5149,3398,6996,5162,3762,8134,6990,9487,7920,13426,8303,8963,8003,7696,7883,7361,8427,5125,6088,10087,5459,7394,8239,7320,7164,4373,1532
ABalpappaa	12392	1	282,2313,5257,5636,6219,9879,9344,10508,9514,13016,6418,14725,11848,8588,8883,8379,11798,10466,8102,6124,13030,11079,11958,18762,19947,21236,25190,18538,16732,15204,15650,14741,19106,15104,20685,16424,14853,15369
ABalpappap	10484	1	4638,-2857,8879,9201,8467,7123,8647,7006,2411,7232,6249,8720,17240,10103,14219,7851,13350,10260,13555,15644,16478,17489,14287,18510,10313,8264,3725,12638,8454,11150,8405,9954,8779,12273,12326,12528,17125,17774
ABalpappp	6043	1	1752,1483,4030,4049,4057,4637,370,4925,3195,4649,8697,7882,3119,4165,6388,7255,7257,1861,7309,2699,5239,4816,4332,6620,11488,9958,8884,10821,13135,9369,12127,10710,3251,4934
ABalpapppa	19836	1	5986,3818,1628,11369,16543,11415,9915,11734,16009,10917,14876,20903,15967,14709,24161,19387,18376,18342,23311,14180,23908,24536,23291,31739,25713,28667,24997,25288,27542,26397,19914,27362,30533,27989,29849,24022,28644
ABalpapppp	19530	1	1323,4274,5611,12300,8214,10379,6921,12756,9545,11802,16555,17359,21194,20325,24448,18283,21134,24246,22784,24367,24258,32198,25561,24226,23585,22422,30568,27473,30482,27651,26166,18182,21985,19698,25424,27401,21506
ABalpp	-1330	0	731,-1286,-1929,-549,-368,-2209,-1744,-478,-1923,-1534,-1578,-680,-2048,-950,-1983,-1050,-2117,-1167,-2112,-1633
ABalppa	-1926	0	-2723,-1525,-682,-3011,-1646,-841,-1654,-1992,-51,-941,-2648,-1078,-2510,-2077,-696,-1874,-2708,-1085,-3221,-2197,-2527,-3480,-3140
ABalppaa	-1422	0	-2662,756,-4620,-1278,-318,-2717,-2988,-3028,-4009,-3419,-2757,-1361,239,-712,-2136,-1077,1002,-2675,-1371,-1269,-2341,-1458,815,-1105,2697,-3256,-621,1028,1004,-299,-3009,-2552
ABalppaaa	-964	0	293,629,-1410,198,-1292,-2210,-4255,2803,416,-1491,-4071,-1520,-5252,79,741,569,-702,-811,659,-1935,319,816,-521,-1999,-4806,-5208,-4441,2678,184,-855,60,-2852,111,-2816,-3578,922,-333,1123,491,720
ABalppaaaa	21	0	3202,-6,-215,-4938,1377,-1911,-710,-1564,-769,1123,2761,1047,-448,-5698,436,1798,1041,-1645,3095,1335,2319,-1168
ABalppaaap	-353	0	1248,-2430,518,-4812,4877,912,-1874,779,286,-419,-1437,-827,-244,1435,1290,-2573,-1827,-3321,3819,-698,-1670,-804
ABalppaap	-444	0	-1857,1944,-42,-2346,-2858,658,-1203,282,-181,-1264,692,2507,173,-2408,-737,47,2980,2562,-1027,518,-126,-639,-310,-939,-964,-2878,-232,-2576,2415,-2812,-1941,-5397,-2125,-1777,-294,-348,1127,3349,695
ABalppaapa	454	0	-1315,-1367,3690,1223,550,-1688,-49,161,-642,837,-2216,1452,2073,-2366,2744,-2481,-122,3109,1942,4437,-3070,3498,48
ABalppaapp	-549	0	-2637,-145,-1211,2001,-864,5847,-877,-2928,859,-2993,-4254,-475,1226,-2341,3018,-2269,-1341,365,-1089,-1004,-214,2063,-3363
ABalppap	-1027	0	583,-1038,-2678,-667,620,-1742,-172,-635,-1384,-2522,-1060,-647,2154,-4375,-2495,-3448,-803,425,-16,-1135,-495,-1563,941,-2683,-635,-110,-2145
ABalppapa	-514	0	-1493,672,68,-205,-2032,-629,811,-1584,679,-845,-1134,-540,1271,-959,429,-3841,-1073,927,-4882,491,-839,2007,954,-799,-656,-1794,-2473,1732,-2507,-607,1292,-1460,-3442,-1298,2736,701,1297
ABalppapaa	-1862	0	-39,-2730,20,-1782,-5552,906,546,-638,-2896,-4481,610,363,-1509,-1425,-3927,-471,-3883,296,-3664,-3788,-1388,-817,-6142,-3772,-3352,-2100,-3513,595,453,-1776
ABalppapap	-386	0	3438,-5123,754,-3064,2558,-1670,1417,-1454,-1627,1964,-127,2702,3548,-3672,-625,-166,-1893,-339,-908,-3169,894,-2466,-2629,871,-3100,-2265,1261,1192,1582,539
ABalppapp	-717	0	-1549,2301,537,-275,-296,1699,-2934,1161,-1198,509,-2989,1522,-4963,1819,30,-2767,-2053,49,-2382,-3331,-4600,-2654,3,-1388,-114,-209,491,549,-2581,-1523,1408,-1340,446,2245
ABalppappa	-635	0	1528,-685,286,-1264,-847,-1207,-329,1072,-1748,-1202,-4653,-3260,-1767,-2703,-982,-1925,-739,-63,-1187,1799,1849,5488,419,-1868,-4666,-2310,-647,-1818,2249,-2956,1108,2741,-670
ABalppappp	-182	0	-1455,937,2100,-1647,-1569,1819,-794,-322,220,-4362,-850,-854,-1724,2717,-98,-1397,-1366,-554,1383,1297,1728,-575,-75,-1183,-791,2461,-2636,108,-155,658,321,1614,-972
ABalppp	-1365	0	348,-336,-2658,264,-3969,-2455,-1013,-1480,-1641,-2623,-1619,-846,-1519,-1083,-1574,-1248,-388,-1028,-117,-2039,-455,-2846,-1073
ABalpppa	-1447	0	-1054,144,-3562,344,-3213,-2153,-2481,-3168,-494,-2479,-771,-1784,-942,-1948,-725,-766,-1923,-265,-1265,-1947,47,-754,-2398,-3373,-1192,-2499,-687,797
ABalpppaa	-96	0	-1068,-1142,-1498,-577,2094,-2164,-259,2776,-1419,-4103,-798,-1766,-1383,-1949,551,1286,2598,150,-658,-487,-2074,-997,-303,-544,-2472,-1206,153,907,-141,-2118,2142,-645,1759,-80,495,2467,1398,632,2257,3410,856
ABalpppaaa	90	0	-512,2901,7873,-1047,48,2382,-890,-343,1256,1102,-61,27,-2129,43,260,-1177,487,-208,-1663,387,1036,-357,-2913,-3179,-1070
ABalpppaap	-303	0	-5138,1768,-4966,1724,-1625,784,-1118,933,-107,836,-1481,-2796,-2166,818,987,225,-824,1006,-1246,4413,2046,-2189,824,-184,-110
ABalpppap	-1097	0	-3074,-4099,-2542,-172,402,-233,-202,-1183,755,-507,-2396,-1155,486,1170,-1827,-1822,-1478,1342,-2869,614,-1579,-4626,-1161,-2039,-1388,-1487,1086,975,-2523,-2215,-195,178,-1620,-2121,-895
ABalpppapa	-1197	0	-1209,-2490,2776,1145,-3180,-1590,558,1407,-1017,-1604,-462,-1162,-137,-5473,-3189,-1085,-2093,-2740,-2077,-1309,-1852,1532,-3954,179,420,1114,-2695,1227,-3731,-1752,-2663
ABalpppapp	-724	0	1838,-475,-2837,125,-2153,-136,1625,-1163,1119,626,-1877,-9465,-2207,1667,512,-3901,230,805,1151,5,-13,1642,-3998,-2378,5942,-2431,1037,-2616,-2295,-1631,-1202
ABalpppp	-556	0	-907,2074,1072,118,-1832,-1515,-395,-1453,-2866,-3579,-1028,501,-1023,656,-671,-1202,57,-1186,-156,140,-1306,-741,-981,246,-627,2154
ABalppppa	-823	0	-957,-1929,-1837,62,2175,804,-2345,-758,-584,1136,-1268,-1500,-1220,358,-1162,-2378,-2066,-881,-112,-2667,-452,431,-2134,-1564,-693,-1057,-1687,1694,1966,1106,-1114,-2999,-3872,-2665,-2315,926,1116
ABalppppaa	-327	0	-4027,-975,-5904,-3389,-968,2324,-270,1205,4248,4527,-4228,458,-721,-1236,153,-985,-2626,-141,2984,-586,-2211,-4666,1696,3899,3503,-183,-3037,-1029,-2344,6659,-2277
ABalppppap	-1094	0	-2637,1008,-1654,2508,-2553,633,-2820,-3694,-2713,-2062,-599,-1991,-2878,712,368,-1547,-4275,-160,-897,-3660,-1379,-298,-52,1829,-1925,-575,-2200,-150,1144,804,-2206
ABalppppp	-857	0	147,175,-847,502,-569,-1955,1668,-1471,-1883,402,38,77,-2852,-208,-929,-601,608,2773,286,-2430,-3511,-1216,-3409,-2739,-1951,-1570,-1690,-914,1597,-668,282,-4566
ABalpppppa	-584	0	-2403,164,-2072,-3140,1244,205,1212,-475,-78,-895,-3059,-180,-1406,2402,-662,3808,-2932,-2082,-2572,-340,1443,-3625,498,-326,363,-132,98,-423,702,2280,-1087,-2494,-24,-1669,-1878,-1481
ABalpppppp	-727	0	-2626,-2027,379,-1397,1340,-18,201,-996,-2960,-2093,-2433,-396,-2565,138,-2284,-2371,-22,-2956,468,2148,-18,603,807,-829,-1625,1148,285,-1501,-1005,-5253,2271,546,-1369,-4506,4913,-185
