cell_name	average_expression	binary_call	time_point_expression
ABalaaapa	-1142	0	1471,-1715,-357,827,2461,-811,-233,464,-1510,-519,-6312,3244,-74,-1110,-4792,-1099,-404,-1538,-1802,-1820,135,-2106,-1611,-1880,732,-1631,-2226,-8,-2536,-4819,-3062,-2438,-664,-1002,-1389,-2801,-1018,1076,-1643
ABalaaapal	-1645	0	504,-1425,-2490,-1775,1274,-2627,1408,-3047,-5133,-2684,-2911,-466,-5729,-2465,515,-5798,-3865,1763,-3559,-5307,63,1905,-891,1090,-1229,-2114,586
ABalaaapar	-911	0	-2064,-294,-885,1857,256,580,3169,928,-93,1179,-2356,-2599,-1736,-892,-4850,-1896,1506,-2398,-3,-4373,-4333,-4234,-4662,1238,652,494,1224
ABalaaapp	-1308	0	-1831,-2553,1627,-4316,-4238,-2595,2064,-1551,-695,-2716,-1083,664,-2290,-1844,-1864,-1013,-1056,-979,-1987,-194,-1528,-2230,-2012,-832,-81,-1719,-1409,-1686,-349,-1903,-1025,-3268,587,2035,-2432,-1981,544,-1974
ABalaaappl	-1269	0	-1293,-6902,907,-1323,2469,-2698,-589,-317,-2338,899,-2968,98,651,5927,-3522,1071,-4359,-1631,-5158,-1182,-3958,-1244,-2370,-4384,-688,-675,231,-188
ABalaaappr	-1184	0	-1806,-1912,-3406,-2014,-1399,-4924,-3540,891,126,-2910,-2843,221,-2141,-2560,2545,111,-1533,-3882,-882,-3108,-1187,780,2665,-2468,-603,1006,-149,1756
ABalaap	-2335	0	-1023,-1598,-2894,-1898,-2641,-1572,-2832,-2420,-1169,-3376,-2856,-4156,-4295,-613,-2905,-1961,-2507,-2802,-3015,-2149,-1542,-1947,-1588,-2277
ABalaapa	-1758	0	-3097,-386,-2536,-567,-1250,-2669,-1911,-1937,-1346,-3726,-488,-1854,-1875,-4545,-1836,-1691,-1490,-2264,-1225,-3229,-3299,1265,-2184,-2272,-2904,-624,-8,-2536,-171,-1675,-1246,-2474,-1180,-535
ABalaapaa	-1600	0	-1072,-648,-451,-2019,-305,-2804,-1297,-5999,-97,-3309,-2915,593,-2961,941,-1206,392,-336,-994,-3672,-678,-1500,-2680,514,-2489,-3196,-4800,-1526,-835,-497,-3576,503,-604,-2202,-655,-1068,-2347,-869,-1510,-4131,-3798,506
ABalaapaaa	-1669	0	2785,-2230,-1798,-3467,-1337,-1228,-1909,-1771,-1766,-4295,-2798,-2481,-1112,-437,-550,-36,-179,-5403,-1706
ABalaapaap	-1185	0	-2683,-1512,-226,1877,-1227,1307,750,-518,-1754,-1678,-2489,70,-4205,-2934,236,-2216,-3128,324,-2507
ABalaapap	-1670	0	-2347,-2992,-3497,-3100,-3815,639,-2269,252,-2411,-728,271,-367,223,-470,-3317,73,-1504,-2816,-2628,-1715,-411,-729,-852,-1599,-6621,-4547,799,-1550,-2601,-2584,-1830,-765,257,-1043,-1361,-4805,-2295,-23,-3005,1272
ABalaapapa	72	0	-14,-2857,-155,-3044,-1412,719,943,649,2397,3520,-1497,-796,-58,263,2903,-1471,-6035,1334,3817,2244
ABalaapapp	-940	0	-672,-879,-1771,3404,1852,-1899,-2768,-5340,-4789,-4424,1926,-5701,876,-341,-755,-2223,-971,4534,-79,1214
ABalaapp	-1237	0	-2184,-1239,-133,-2469,-6808,-3149,151,-249,-1712,-532,-1635,1007,1417,-2970,-700,-2284,522,1415,-4864,-399,-1028,-74,-1197,-1635,-3502,793,-69,-1757,-585
ABalaappa	-1202	0	641,-615,-96,63,-1778,-772,432,189,-961,1281,958,-2652,519,-3193,-1702,-1541,-1188,-1669,-3673,-529,-3368,-3015,-312,-1610,1217,-1114,-2744,-534,-1073,-3658,-1718,-774,-1700,-3659,-1076,-3198,-1012,1098,-1126,-3184,-454
ABalaappaa	-364	0	-3139,-496,-3306,-2764,-2609,-87,-1476,-3154,906,1111,-1027,2554,94,-4704,-328,-2486,-1663,5541,4017,-137,3498,1817,1237,-2126
ABalaappap	-193	0	103,3724,-2826,-689,411,-1591,2304,-3255,-721,-252,-431,-3893,1642,1436,-1180,-1531,-1695,-1153,-742,-4429,2231,-531,3623,4820
ABalaappp	-1180	0	999,-2631,-3355,-1102,142,-794,1043,4930,-2852,630,-1423,1272,-2220,-2617,-3183,-6,-251,-1875,-4066,-1233,-1165,-3434,-3671,819,-1262,-2695,236,-887,-1163,-1795,158,-2407,-1333,-3591,-168,-1513
ABalaapppa	-1900	0	682,2823,-1836,-536,-1890,434,-3281,-2011,-2172,-2332,52,-3552,-2336,-1712,-3549,-1735,-5961,-1334,-2345,-720,-2832,-6776,-5072,1482,-3656,1076,-3541,-46,-2431
ABalaapppp	-1259	0	-538,-1065,895,-2769,-179,-1995,-3816,-2968,-4958,-4107,-368,-1111,-1102,-3904,1036,2305,-5666,364,-3415,-733,-2129,-494,-1879,1047,2033,709,-2490,594,184
ABalap	-1378	0	-3159,-2070,-1388,-253,-2171,-1718,-2084,-36,672,-89,-1189,-1463,-1205,-1646,-2362,-549,-907,-2796,-2330,-818
ABalapa	-1136	0	-401,-1295,325,-1495,-289,257,-2256,-226,-1706,-976,-784,-1608,239,795,-1103,-1534,-3911,-2571,-2468,-2305,-1902,229
ABalapaa	-285	0	-2230,-1650,1343,-213,161,840,748,1482,51,-689,226,-1130,1239,-2176,-1531,-916,-2058,-785,465,1437,640,639,627,816,-882,-3249,-1884,1439,-1015
ABalapaaa	-783	0	647,1033,-879,-2127,-749,1141,438,-1754,-2798,156,-1904,374,-2810,1273,-2605,-3480,2253,462,-745,-252,-3187,-2065,-2459,1962,-1894,137,-3674,-1748,-2601,-809,3558,-3789,3489,-882,-1314,-2640,197,-4069,1146,1641
ABalapaaaa	-616	0	-1643,-3697,-250,601,-249,-2641,-3906,413,-436,1069,-1558,-3871,-6011,-2324,-174,-633,1156,-645,95,-3717,-2304,-781,1451,2940,6549,1766,2181
ABalapaaap	-1400	0	-981,-2204,-1950,-2293,-1394,-3450,-1160,-2133,-5404,-2511,-5027,2137,-3981,1507,1788,-1415,-728,2351,-1999,-1255,-1304,-1671,-1355,-1473,978,-2587,-297
ABalapaap	-416	0	-470,1606,-2780,-2579,-187,-1882,-1437,-63,-2306,-1080,2225,2700,-1083,601,923,-918,367,1807,-2465,788,-405,-679,1220,-33,-2817,3363,-1416,-1673,-1477,-2117,-1620,-3906,-27,3259,-863,-1078,1036,-333
ABalapaapa	-317	0	307,1817,1760,-676,1805,-3103,-1967,-3099,-289,749,297,273,-721,1292,6397,3061,-363,499,-1306,2499,1087,49,-7577,-2702,-3858,-3147,-1244,830,-1849
ABalapaapp	-677	0	97,-1511,-1465,-73,609,2372,-566,-4179,-567,-685,45,-2003,-98,-999,679,-1566,1437,2029,-1679,-3788,-2777,-1152,-3084,-4029,2439,405,-2062,3679,-1147
ABalapap	-372	0	1037,-910,877,-344,-459,-794,-2324,221,1171,-1656,-705,467,-199,573,-2388,1315,768,106,-1076,-1132,-704,135,-1355,777,-1802,-2340,700
ABalapapa	-802	0	-3185,1446,-3218,-1829,-2816,-1198,-2114,-1846,-2071,-687,-1264,622,2561,-1397,-462,-3384,-3301,-1308,2050,887,-214,-698,-1293,1153,-3331,-1451,937,-667,1713,-2561,-1442,-2617,-1829,-72,-2066,-62,2969,1422,-2675,729,419,-1297,962
ABalapapaa	-986	0	-6571,2051,1117,-3193,380,-4410,-1352,-908,-3093,2512,-4990,-3410,-725,-4906,-2044,-2333,6910,-1761,344,-6111,-4352,3272,1756,848,94,5247
ABalapapap	-1586	0	983,-5177,1410,359,-947,252,-3693,523,-4723,2466,-3205,1722,-3869,-1573,-1592,-2676,-1659,-3427,-3769,-2070,-968,-3099,-1474,-1318,-2676,-1031
ABalapapp	-745	0	-2407,-1,33,-414,265,-2502,-3351,1494,2411,-2519,243,-2558,-1171,-3737,-628,633,-3489,-509,-1134,-234,-1303,2358,-2824,-3544,259,-1966,-1137,3756,-592,480,1253,-861,-1036,-2801,273,436
ABalapappa	-1043	0	-2321,-912,1164,-2570,-779,-5944,828,-5425,-3096,518,-4266,-1141,2123,1306,415,389,581,547,-1912,-126,-1332,1229,183,-2531,-2294,-4515,426,-1564,1012,1268,-1053,-2475,-2151
ABalapappp	-409	0	-6156,-2965,2674,6864,-1119,2635,-43,1387,2553,-1131,-4152,-1750,1926,395,-1195,-6027,3435,-2796,1790,-3494,-3160,-1334,-1353,-2667,-2325,253,284,3117,8493,-2903,-1643,-4808,1733
ABalapp	-1950	0	-354,359,-2267,-3540,-2529,-1930,-3224,-1912,-3045,-3096,-1395,-2031,-2807,-1833,-2688,-1931,-1388,-2711,-1585,-1590,-1143,-270
ABalappa	-981	0	1088,-1612,1332,-3519,-961,-1192,-2987,-1137,2135,-1013,-130,-822,-1121,2856,458,2484,-2168,-1877,-2971,-1537,-712,251,-1395,-1046,-1224,-3721,360,-2438,-1854,-3256,-708,-2948
ABalappaa	-1152	0	-2298,-1624,1959,-160,139,-4746,-2737,-542,2215,-2010,249,-2105,1008,1069,-442,-2910,2055,-1994,-1737,-2134,1320,1301,-1031,-1380,-3488,-1907,-517,-419,-2402,506,946,-3228,-3336,-3359,-2813,-3166,-3271,1009,-2382,-213,-1724,-332,-3708,-340
ABalappaaa	-2336	0	-1614,2201,-2663,317,-5018,-2781,-1359,-2315,-2201,-3430,-1406,-894,-2808,-4124,-4268,-5646,1398,-4304,-5445,-355
ABalappaap	-767	0	619,-231,685,-2517,-573,-530,-3164,-1446,1384,-2889,-2776,-3792,369,-1191,495,2053,-393,1512,-2203,-755
ABalappap	-1382	0	-1625,993,-4349,-1841,-3434,-978,-2929,-651,1257,822,-1131,-2380,-3305,-536,-739,-5315,-3802,628,-4563,801,-2273,1415,-572,-605,-668,-2827,943,-2583,-3164,-1088,-3039,-1479,-2223,1237,-250,488
ABalappapa	-1044	0	-196,-3323,-2086,-1056,1614,1605,-502,-2645,-3672,-2827,823,-2272,-1425,-203,-2928,45,-1335,2405,2142,-4378,-6085,-2637,-82,-3243,783,-1125,671,2689
ABalappapp	-2027	0	-3295,-1814,-5596,-6355,-4849,-3102,531,-727,1058,136,-1084,-2835,-1429,4151,-2680,-3805,-2409,-2968,714,-4118,-2897,-822,87,-4962,-640,-3237,-1630,-2177
ABalappp	-1463	0	-1597,-2123,-2439,-2458,-1333,101,-2695,-2799,1882,-1477,-195,-1012,-562,-1571,-1371,-43,-547,-1565,-1866,-852,-1800,-3873,-1395,-1104,-2380,-2955
ABalapppa	-1145	0	-1883,-1468,-751,-2,608,-292,-454,-713,571,-1789,-502,-1514,-385,2830,952,-1971,-2055,-2619,-1358,1683,-1413,622,-2969,-3518,-6056,-4362,-4911,-2507,-975,-755,-825,-2381,-2259,-1352,4126,-567
ABalapppaa	-1313	0	1558,-521,2933,-14,-1530,-2751,-578,-206,-5400,1792,576,1168,-102,-2283,-4356,1258,-1608,-3598,-1660,615,755,-2173,-3751,-3473,-706,172,-5286,-584,-1291,-3044,-3097,-5778,-4047,2383
ABalapppap	-1898	0	1551,2437,-3007,-2409,-1531,-1677,-1308,-2928,-3753,-5764,446,2478,189,-1220,-2242,-100,-3796,-2265,-1387,-4060,-3626,-335,-4483,-5760,-750,-2190,-3014,430,-5191,-4888,348,-4763,-2137,2162
ABalapppp	-304	0	-465,-1203,-3672,-1366,928,-1878,-1986,-2638,1340,2626,-574,1363,-2196,-4347,-1565,-2063,1703,762,1241,-465,-1242,-867,1338,-1354,2634,1988,3720,2539,3994,707,595,-4188,-2522,-2682,-691,-448
ABalappppa	-624	0	163,-6480,-3400,-4192,-481,247,-1298,1574,-12,916,690,632,-566,1216,-872,-3036,280,-2909,4067,-1839,-644,2554,-1880,-275,-1573,-3185,1181,-481,-878,-1148,1669,-2424,-1200,2359
ABalappppp	-638	0	-618,-1932,2011,3918,-137,-1077,-305,724,-1428,-871,-139,-2544,-1784,3141,-2580,1359,1938,101,-3826,1982,-821,179,-1447,-427,-1211,646,-5682,-2115,141,1631,-3226,-1768,-4178,-1342
ABalp	-2101	0	-1291,-2836,-3713,-1344,-1191,-2078,-2720,-2374,-1482,-1970,-3439,-2126,-755
ABalpa	-2163	0	-3076,-3039,-1734,-1336,-3117,-3201,-1384,-687,-2110,-1911,-1134,-2452,-2142,-3043,-1171,-3721,-1900,-2597,-1339
ABalpaa	-403	0	-13,-977,1334,-2680,152,-948,-407,-1400,-1138,-1261,1489,-523,-708,-530,-2220,307,-830,-998,1760,1537,41,-853
ABalpaaa	10769	1	554,2978,-550,2839,5529,4800,4116,6348,7139,10357,5907,11988,9112,10652,8168,11997,9878,15062,10909,17523,20093,22140,21669,16475,15257,20477,18908,16789,11717,4242
ABalpaaaa	26999	1	6309,14823,12580,22067,28881,25199,25786,30707,23001,32014,29473,25746,24337,30780,28464,30435,37338,32036,34829,28108,24178,31122,27499,31647,39073,27215,30179,31859,26767,31107,32860,34951,36733,32512,27256,27602,21430,24397,24165,10685,10805
ABalpaaaaa	36341	1	8610,15864,18730,27579,37196,34522,30416,33980,37897,41296,37170,27669,32475,29762,28572,48204,43334,51974,34294,39636,42474,47554,47580,60628,51100
ABalpaaaap	31418	1	7816,12377,16808,20177,22682,23602,26854,30666,31317,36296,39738,28736,34493,38753,35455,35320,28878,38376,46859,44734,32462,45766,46262,33680,27333
ABalpaaap	29511	1	2306,7914,14642,21220,28030,26030,25199,35073,32765,31912,26881,31441,19770,24200,34960,29973,41243,34605,31460,32565,35949,32415,35748,31852,36673,32614,39195,41829,32823,33396,36189,33414,37056,31139,32139,36541,29529,30278,15892,13577
ABalpaaapa	34489	1	12304,10511,20455,29014,24236,24221,24238,31270,26243,39491,40270,39470,39407,41226,39061,39147,45227,32698,44099,45133,45816,38992,44834,36583,44753,38003
ABalpaaapp	32422	1	6928,11482,18331,29301,26318,27601,36872,27571,24886,41465,34365,33981,42874,32298,28317,35626,39889,32877,27261,43913,40184,37408,39947,41640,38365,43272
ABalpaap	6074	1	-4637,810,5142,-76,2402,1345,3226,3008,953,2712,6278,5976,9075,8514,9330,9641,9428,11350,8208,10976,14461,9662,12270,11072,712
ABalpaapa	19859	1	2013,7321,7758,12615,14504,16418,18573,17988,21310,15817,16920,21571,17841,19518,18701,25883,20941,20327,19253,26185,28821,23090,22490,30803,23887,22139,23751,30680,24560,26811,27001,25813,4054
ABalpaapaa	31428	1	5925,13780,13647,22533,15823,26169,25864,26085,22342,29089,26348,29395,26057,31499,25944,27167,31646,37519,36238,31561,40109,35590,35230,46660,34067,31542,29715,35120,34245,34442,38556,40576,46248,44041,38968,40161,39975,44370
ABalpaapap	37522	1	6422,9292,16029,20614,28478,22474,36274,38631,33186,40525,34096,37947,32239,42398,41379,38701,38749,32738,37735,40358,47850,41184,46505,44862,42768,33796,43509,48884,61065,45668,49491,47309,47827,46537,47287,45838,41135,16044
ABalpaapp	18692	1	5463,5026,10550,11169,13717,11397,15409,19602,16057,18863,21311,18927,18104,23162,22485,19524,20293,20982,18537,16981,21590,18282,15674,26284,23761,22991,24420,22016,21320,25143,27457,25098,21148,23907,20359,20642,21319,13721,6286
ABalpaappa	19288	1	4570,6114,17777,18906,17379,18732,16261,24483,22092,22480,22741,18209,13611,19658,21778,23247,22863,25428,25730,20758,13822,21021,20351,14007,23383,19731,24185,21091,17421,20829,22707,15847
ABalpaappp	16681	1	4482,7788,11603,15966,15055,24818,8780,15562,15911,19315,15509,15710,21264,19805,16796,16179,19827,25668,16792,17281,25710,16488,15840,23886,8672,13903,20565,14560,15920,14363,18193,21585
ABalpap	-1017	0	-415,-4660,-1441,-871,-147,81,-1513,-1910,-1824,-1954,-1609,-1062,-990,-776,-1599,852,108,423,974,1654,-1656,-4031
ABalpapa	5628	1	2205,-139,-154,1419,3688,5039,3733,5848,9879,4007,3799,6299,6408,7597,9247,7670,6973,8877,9709,6632,9649,7606,9237,9349,8565,5799,-2178,823
ABalpapaa	8450	1	2807,2425,7318,7188,12044,11033,15320,7259,6220,9169,10222,12999,12561,8821,9628,6469,6882,6757,10183,9338,12914,9139,4396,7550,11895,9361,11673,11638,12260,8260,7422,9257,6165,6947,10916,8193,8021,10243,1892,946,2729
ABalpapaaa	4194	1	6320,662,5379,7411,-175,6177,934,3477,2512,5222,7195,5909,2380,5367,3548,8522,3395,3421,9543,4904,6596,3653,5611,4612,322,-1042,1392
ABalpapaap	3974	1	858,3778,7018,-40,168,7140,5043,6539,2883,12735,3323,7065,8935,7022,3012,-354,1868,2999,2518,-1386,5302,1665,5448,2686,4522,1380,5169
ABalpapap	8142	1	1576,2419,7222,8002,9631,8178,9948,11583,7825,6138,9069,7258,10054,8373,10521,8428,5166,11061,6863,9167,10602,8981,7700,10766,11247,11259,10072,10536,8652,12992,11019,8145,3370,10871,5225,5242,4258,-19
ABalpapapa	5475	1	2912,2020,5155,2261,5057,2993,6663,4957,6991,9235,5486,8289,3683,7058,2843,7336,4625,2523,2810,8596,8962,7213,9862,10244,3638,5514,2772,4554,3618,6385
ABalpapapp	4307	1	1996,2849,10178,4871,6433,6350,733,3607,6433,3916,5045,3752,6526,4137,8647,6850,3720,5309,2690,-304,192,2147,636,3540,8704,3389,3324,7256,1873,4400
ABalpapp	5453	1	-3833,1886,523,1365,1758,4599,2697,3617,3385,3365,6874,7451,5597,6005,6392,9696,8003,7552,11662,9057,10859,8515,11282,6763,1257
ABalpappa	22773	1	2903,278,12417,12893,10777,14553,16770,18568,16304,17167,16212,24044,23416,22747,24336,22203,25558,22770,23888,20877,27938,34926,34458,30686,33094,36996,29737,33662,30974,29257,36395,31131,37243,9971,11907
ABalpappaa	31118	1	8799,15252,19776,31305,31824,29863,28480,25551,27192,32232,28025,28726,26027,25730,31160,24444,35268,25983,42030,33732,31331,37303,34140,37792,26294,34753,34826,35594,33637,35779,43159,41544,30772,32887,37303,41722
ABalpappap	30512	1	8352,10250,21624,23327,26651,31874,27650,33638,31901,33879,24149,27133,31154,30212,26293,21516,29441,36641,31106,32710,25759,39207,28805,28999,30762,40341,34535,30858,27502,36040,40775,49595,40385,30624,37321,37420
ABalpappp	23588	1	496,2724,8612,16833,16801,17986,13728,20517,20418,19910,21055,21265,27073,20623,25155,31008,21681,26472,29663,22145,24977,34529,27335,33305,38285,28211,38242,32681,31614,41850,30686,34727,8632,12760
ABalpapppa	44555	1	5800,14146,16331,23997,23195,10903,30980,27598,35547,39408,54768,46743,43510,39737,44185,50791,44260,53410,38881,46155,66546,38528,62104,54171,52481,54149,60259,53832,48758,58989,52912,52114,57303,58603,59715,60309,67415
ABalpapppp	49573	1	6505,22456,24792,28138,31695,35992,37432,46743,41849,46027,53156,52639,57714,59410,57058,53443,51235,59967,64990,60741,63730,56089,51267,60446,62715,55116,57611,61570,61333,52793,54775,69082,74997,64134,48950,22223,25372
ABalpp	-1968	0	-2548,-3452,-2339,-2854,-922,571,-1500,-1672,-2144,-946,-2678,-1173,-2817,-382,-2704,-1712,-1215,-2735,-4166
ABalppa	-1136	0	-1304,-1474,-84,1513,-828,-1129,-2087,-503,-699,437,-1555,-1607,-1224,-2505,-2046,-2096,-1763,-2200,-319,-2052,-630,-1169,-1090,-858
ABalppaa	-1352	0	-33,409,-2857,-2102,1142,1350,-837,-109,687,-1791,-1200,1818,-92,-3488,-367,-4771,-4629,454,-3829,-3133,-1153,-3102,-3306,-1496,-420,51,-348,-3064,-2307,-1840,588,-3449,-1377
ABalppaaa	-804	0	-3727,1812,-781,-703,-946,-1565,897,-1106,345,-5767,-1483,-2570,-1052,-449,-78,1713,-1961,-832,1028,682,2334,-1766,-1889,-1682,-1018,-466,-4483,-1979,3189,-388,-1813,-136,973,25,-1983,-2254,-476,1154,-1950,-1019
ABalppaaaa	1231	0	1909,2534,-559,2930,619,29,1740,3071,-1134,-627,-986,-4465,-253,-1987,9702,-516,-528,-383,4730,3078,6957
ABalppaaap	-875	0	-3540,-3859,2768,-2162,-294,-1160,2716,-2326,-3613,-985,-2740,759,-1962,-878,-597,-470,1791,1534,-1266,-1820,-277
ABalppaap	-1066	0	329,563,305,-1435,664,-2304,-801,-296,185,-4360,-381,-154,-838,-513,-1804,-2495,-1261,-704,743,-2871,-162,-4168,650,-1511,-3405,-1299,-2169,-2078,-1096,-3816,376,-160,1312,-2168,-168,-2415,-105,-696
ABalppaapa	463	0	551,145,1597,-1761,-1606,2747,2856,881,1399,-3027,-969,182,-327,-621,4324,2096,-2298,-1484,626,-451,3313,1716,766
ABalppaapp	-878	0	1702,-853,-4256,-1832,1120,-810,1271,547,-5435,-2247,-721,-3615,3481,-1011,-520,-1080,1350,-286,-279,-1236,-896,-5438,861
ABalppap	-2247	0	181,-2828,-4701,-536,-1999,-259,-1540,-2288,-2696,-2351,-3442,-1953,-2551,-3010,-1308,-2135,-3806,-326,-2298,-2735,-825,-1149,-4410,-896,-2629,-4026,-4160
ABalppapa	-1845	0	-5796,-2882,-449,-2386,1039,-1342,-1,-1510,-2032,744,-2190,-3244,-1448,-1060,-3049,-352,1472,-1477,-2397,-4483,223,137,-2713,-4433,-5182,-3253,528,-2032,382,-1538,-1923,896,-3909,-3247,-3315,-3165,-2894
ABalppapaa	-1370	0	-4492,-1334,-3037,132,-1527,864,-647,-1952,-1297,-5294,-2293,-1358,1868,-330,-3470,-2702,-894,937,-942,-206,482,-1210,-2105,-3202,-878,-352,-4373,-659,124,-966
ABalppapap	-1121	0	1250,-984,-763,888,-2563,2348,-4949,770,-402,-5504,1379,-507,-5011,3005,-2585,-601,-281,-1118,336,302,-5836,-3128,-1019,-376,431,-803,-8781,1157,-1114,839
ABalppapp	-2533	0	1963,-1924,-2699,-2282,-2296,-4919,-3862,-5349,-2347,676,-1438,-6064,-5670,-4225,-2545,-6142,-459,-2771,-1305,-3164,-743,-1146,-1932,-1431,-3518,-2625,-1366,-2684,1060,-834,-6728,-4458,-363
ABalppappa	-254	0	189,200,-474,-3406,-502,1498,3961,758,-1766,-2072,-698,205,2086,2822,1567,646,430,218,-861,2111,1187,-4021,-405,-1171,-3951,-2266,2734,-169,-2406,608,-1244,105,-787,-3753
ABalppappp	-400	0	2031,-1703,1077,1207,-1456,-486,-2043,-752,-3125,-1755,2910,-3332,-2028,-850,429,-2456,2560,-1321,-3663,2560,-4417,2524,490,-1024,1693,1339,1033,-245,43,-1044,-1684,-1467,-1137,2484
ABalppp	-1976	0	-1289,427,-2925,-2033,-2354,4,-2959,-2624,-3346,-2252,-1778,-2618,-1829,-1465,114,-3399,-2819,-2194,-2691,-2738,-2853,-1081,-748
ABalpppa	-1562	0	-1885,-2072,1587,-4162,-880,-3076,-2783,2628,-431,-2462,-2994,1044,-2165,-2222,-463,12,-510,-5393,-1442,-2271,-3875,-2841,-312,169,-1880,-2229,-1361,-1529,-1490
ABalpppaa	-1013	0	207,782,-4237,1684,-1520,-1736,-4511,-2596,-429,-2374,3503,-815,-187,1030,-1366,-878,-329,-3202,-1306,-1245,244,1270,-328,-832,-4351,-3455,-1892,-1087,-1942,5134,-2992,-1323,-1973,-1941,-2493,833,-1212,-2233,-1117,705
ABalpppaaa	465	0	74,2120,1988,-412,3740,1838,-3277,925,-1969,1645,-85,4530,1517,-1846,1862,-1090,-1860,1945,-2009,-1703,-1875,4391,3925,1157,-1295,-2142
ABalpppaap	56	0	-2263,1257,-1495,-422,410,1712,-3017,-2117,-400,-240,1012,1296,1923,1929,-58,-732,2314,-3264,3071,1690,-1186,-2618,3431,-271,500,-1006
ABalpppap	-1046	0	-3730,1293,240,-482,-1343,-22,-1596,-2310,-2959,-2263,-2399,-3127,-2484,-3593,-3127,-435,-308,-3300,64,-3110,-2473,-158,-1529,-3332,34,1749,-284,-469,-1580,1688,733,1590,-3034,-627,2148,2871
ABalpppapa	-1013	0	-2591,-1791,-1342,-2576,1132,-4867,1359,-2480,-40,-437,2530,2371,-3224,503,3386,-4107,-1254,-2967,-3877,972,-569,2482,-1714,-2088,-1627,-1975,-1911,-2295,-1015,-376
ABalpppapp	-668	0	566,20,1876,576,-809,-3522,3029,-1622,-1342,-2365,-3305,284,-1995,1496,1589,-517,-2586,152,-4655,-1921,-1581,3107,2564,-4543,1898,-3560,-652,-1945,-3594,3302
ABalpppp	-1244	0	1388,-2157,-1310,-858,-526,747,346,-1751,-1258,-1056,-2996,-2645,-1544,-1256,-1206,37,-1771,-2754,-2973,-2412,-1082,-1296,-495,-3987,987,-513
ABalppppa	-791	0	-781,-3196,1065,-636,-1110,-1479,-1460,-204,901,1102,-198,-825,-1293,-1934,-503,1161,-3615,-364,1419,-1493,168,494,-2467,-913,259,-1244,-1394,1244,-1914,-3024,-368,-532,-1082,-2457,-908,-1722,-1662,901
ABalppppaa	-537	0	-490,-460,2935,1344,1953,677,1947,-1052,2030,-5411,-2837,-2637,762,1978,-7397,3499,1326,-2327,-2991,-2013,487,999,-4233,788,-612,1629,-4171,-1457,360,-1009,-254
ABalppppap	411	0	545,4695,-1761,1023,135,-1160,701,-834,1885,2325,2031,793,-1747,-1967,2012,-2686,-3363,1089,-406,-1216,1436,505,385,1756,30,287,1426,701,3211,-232,1147
ABalppppp	-915	0	-3113,2542,-2625,-2886,2206,597,66,-1294,-966,-2067,-821,-1121,-1013,533,1774,-1958,1482,-1891,-206,-4122,-3339,-3857,-2768,-360,-135,763,-239,-1087,-3564,1634,779,-2225
