cell_name	average_expression	binary_call	time_point_expression
ABalaaapp	-701	0	-2179,5238,-1435,-1123,-1368,73,-720,467,680,545,-2009,837,-1257,755,754,-1060,-5061,-324,-2536,709,-764,-3834,-692,757,334,-1451,1434,-3118,-1341,-3198,-3047,-1059,2104,-961
ABalaaappl	-1653	0	-3273,-2229,-4517,-4302,935,-1656,-857,296,-2372,-1404,25,-1835,-2218,-3739,-869,-212,333,-3180,372,1151,207,-3764,-2890,-3795,-1733,-3796,-1634,-669,-406,-543,-2247,-3821,105
ABalaaappr	-686	0	-179,-993,210,-3107,-290,3100,-662,297,619,-1913,-3814,-994,-1476,-3999,-1591,-5074,-5246,11,1610,-2836,-1308,-3215,-550,3648,2466,-491,2115,488,275,-2311,4198,-943,-676
ABalaap	-811	0	-1876,-1203,-2500,-1478,-2195,981,-1281,413,-984,555,-1598,-1202,29,2037,-138,-1028,-1636,-1447,217,-1015,-1685
ABalaapa	-443	0	-490,1180,-369,1178,67,2141,1175,1406,-142,-728,-777,1799,1515,-591,2052,-1889,-409,-1200,-1663,-1859,-4423,-1619,-2643,-2338,368,-1617,8,-1624,1068,-2871
ABalaapaa	-764	0	-477,-1769,1063,560,-862,183,-3101,-2089,-1013,919,-809,2223,555,-3020,102,-790,-559,997,1050,-1264,2174,1105,-3912,-616,-2938,-693,-1421,-229,1130,-759,-1266,655,936,-779,-2421,2239,-3620,-3659,-3678,-4714
ABalaapaaa	-1946	0	-4298,-6867,-1709,1664,-2370,187,-1704,-4169,-3782,-3430,-2589,-2966,-7854,4090,-7046,-8428,1871,2945,2669,350,3059,-2797,-1586
ABalaapaap	-120	0	-1170,-2858,-1178,3141,2387,2149,-3651,641,2332,2484,-986,1005,694,-1089,-1181,-5314,-2099,559,2204,-820,-59,-1608,1655
ABalaapap	-117	0	396,2975,-1670,-2100,-2049,919,1978,-1048,-3157,910,-816,1070,-349,-373,-802,-2505,2480,2044,-2956,894,685,2499,1315,-5449,-896,841,965,519,-3028,2676,-3352,1719,1400,304,1317,-1820,143
ABalaapapa	726	0	-1687,-520,2420,2729,-1837,535,-1550,1819,-3305,5013,219,4877,3634,-2362,-473,-2450,4670,-2822,977,1741,-1115,6027,700,3297,504,-2160
ABalaapapp	-133	0	-6165,-951,-1277,3440,-871,440,2263,1221,-146,-357,1805,452,666,3737,3618,-46,-1840,109,-3945,33,-2361,-1440,-2070,-672,-2151,3050
ABalaapp	-450	0	4086,435,-1884,1756,-453,-3530,607,-229,-2264,-1067,-1389,-1890,508,-469,-780,2125,-1188,-1321,-2419,396,-592,959,-1414,1170,-820,-2038
ABalaappa	-46	0	-404,2517,1180,1547,2813,405,1252,1421,1260,-3819,-78,1622,731,4213,843,-2775,953,206,-1152,-1513,1594,-334,-2465,-1075,-1723,722,-853,-1604,-2103,-561,-214,241,-1040,-2584,652,-2572,2298,-1353
ABalaappaa	437	0	-5132,349,200,-1007,-4185,-2473,-1694,-318,-2956,1715,-586,-285,1552,-1492,3463,7429,476,-200,-524,1771,4974,3885,2958,633,3642,28,-2747,1020,2163
ABalaappap	-747	0	-7324,-2410,-3598,161,-930,1254,2039,836,522,2545,-2901,-1370,-933,2443,895,-1362,-1231,-2699,-1065,-1131,2122,170,-1138,-1890,-2866,-531,541,-1501,-322
ABalaappp	-249	0	-1011,-2524,758,-1368,1811,-1124,257,-845,-1329,-2258,431,-489,3022,-1649,-1057,5292,2251,-267,-1168,-1064,3161,1154,-2965,-660,-1142,-1183,-1189,-3169,-2026,242,232,1895
ABalaapppa	-422	0	2332,636,1566,2642,-1287,4728,1539,-3562,1342,1991,51,-693,-3893,-1174,594,-365,-1048,-248,-2990,315,-1697,-1392,-987,-2218,2176,166,-3431,-106,1873,-1080,-1149,-5690,-1172,99,-2623
ABalaapppp	-62	0	3148,-229,2022,-1169,567,-1196,1134,-1001,2474,1306,-550,-4043,-253,2028,-1307,-3062,-1552,4429,1675,-3325,1512,-1093,2633,-618,-187,2150,-3406,-1290,-347,-457,-2167,134,-1092,1922,-957
ABalap	-716	0	-728,-463,-898,-1013,-1830,749,-818,-2868,-970,-1675,614,-490,-904,182,-263,-464,364,-1879,-1601,629
ABalapa	-605	0	-3001,-754,2044,-753,-84,-1141,-615,-1736,-1230,-1029,637,-1260,-1105,367,-1160,182,71,752,-2176,-115
ABalapaa	-146	0	-918,-4176,1120,-180,189,-1956,-146,-807,756,1604,1265,-1599,-2377,279,-1361,-455,2076,947,274,-1859,1499,1227,265,-845,2160,-662,-1803,1404
ABalapaaa	-974	0	-976,-1310,-1218,-2159,-2668,534,-873,-3178,955,-923,-792,1191,-538,2129,2108,614,283,-550,-643,406,-3772,-2996,-5655,1875,-2828,-1040,-2294,-1308,1277,-1942,-2392,1158,-1286,-1518,-1427,-3291
ABalapaaaa	-347	0	-3298,776,761,1949,3464,-3186,-1407,1298,3319,169,661,-275,1091,-2948,-3684,-1806,-1323,-630,-1801,-236,-1414,-1300,162,669,-1368,436,-626,5316,-4828
ABalapaaap	-312	0	737,2513,-1513,5365,-892,-2972,-1448,452,334,-327,-1027,-1528,778,-1488,-202,-1356,-1628,1186,1604,-909,795,-2055,-2547,1669,-343,-2325,72,2379,-4385
ABalapaap	-280	0	-2096,-2894,-559,-853,1474,1477,191,772,-1415,-1813,-1192,1304,-180,106,685,-2037,3747,-3213,-604,-2338,-2465,1571,-1625,-43,-1041,-1900,399,-1176,-205,-1032,140,2945,1924,2412
ABalapaapa	-414	0	1940,-1747,-1523,-1932,-1469,3778,134,2498,-2193,2128,2596,1489,1769,3292,-2125,-451,-1015,-1362,-3028,-2743,-1460,-1543,-2476,-1110,-2927,1831,-671,-2241,-351,-499,-1412
ABalapaapp	-750	0	1938,-1731,-418,181,982,-1156,-1600,-4599,-2444,140,381,-848,-3380,841,-3594,66,1057,1387,1875,-1201,-215,-763,-2575,-514,-574,-4965,1787,-198,61,-2023,-1135
ABalapap	-110	0	-2618,-740,-1381,-2696,-229,1043,299,-180,108,-2215,1517,-1062,-2236,338,1705,2871,-2049,-640,-1516,970,279,419,1957,2096,1211
ABalapapa	-495	0	2084,1464,1197,-847,717,-2335,-3869,1710,-923,899,454,-932,-3688,1661,-261,2032,-808,-1867,-1355,879,-891,1617,-856,-237,-1465,145,-2858,-2850,1818,1133,-3589,-280,-2200,-755,-1167,-2615,511
ABalapapaa	-1799	0	-464,429,-1395,-3181,-121,-2745,-1490,-3793,-1702,-256,-691,-2388,-895,974,31,-430,-4784,-6946,-2087,-4697,-2358,-3872,-180,-2204,-418,4996,-1868,-5293,-7931,4261,-4268
ABalapapap	-1196	0	-407,984,1306,-1664,-2687,1321,1435,-969,929,-451,498,-1698,-1209,-1785,-3020,237,-3003,-1764,-5520,-4975,-3014,1426,-2048,-3027,-1213,1572,-2934,-1758,-866,-1707,-1055
ABalapapp	-495	0	367,-1753,1675,-534,-698,-3321,533,-1654,704,-2987,-2768,-2560,-2602,1358,-14,-1853,-1454,-4573,2145,-1221,-1028,-127,319,2164,-231,4623,-699,-949,774,945,544,-963
ABalapappa	-618	0	3897,-220,-317,-634,-185,-3724,-439,-1469,-1292,76,2138,-2956,-1022,249,-1034,-1709,-1409,-2342,1849,-3998,602,-2037,632,-1150,39,-3103,-1784,-24,2136,-1253,-801,-581,-3014,-817,3157,294
ABalapappp	-866	0	3890,-373,-720,-2348,-2864,136,-2006,-2340,-1660,-1465,-408,2620,-3501,-3311,-3235,-2805,-648,3401,-1505,1727,-3516,71,-2645,-805,-1036,206,318,-994,-1040,348,48,-207,-1245,-2079,-1752,564
ABalapp	-634	0	457,-1023,-1458,-1855,-1816,1528,-189,-259,-1497,-1668,-702,174,-1723,-1667,1406,-90,-812,-1020,-344,-120
ABalappa	-897	0	-1045,-1179,1309,-2666,-3350,2703,70,437,-1900,-1502,-218,-1373,-734,-2776,-2361,-3771,-945,-2240,-350,-852,610,-256,-101,-1210,-308,879,255,-183,746,-4597
ABalappaa	-541	0	-1163,1503,-1259,2146,2669,-580,-283,-2391,-1782,-197,347,-2722,-641,-2008,-618,788,662,-2014,-2613,2481,256,41,-2105,-730,714,-523,-367,305,-1261,-686,-1005,691,-1668,895,-3671,2037,-3367,43,-225,-2389,-169,-1058,-1335
ABalappaaa	-920	0	-1613,-2228,2768,-659,-3734,-1385,-2170,-1214,-3504,2502,-2765,508,-2069,2928,-2737,-3099,-2456,-1197,1805,1912
ABalappaap	-1529	0	-1043,-655,669,-1428,-1703,-5304,81,-925,-2762,-761,-1886,-4213,-1630,-830,1480,-2129,-5067,218,1047,-3740
ABalappap	-11	0	141,-3790,-2348,-446,1869,2060,-106,-219,1174,3179,-1808,-2550,-1404,-675,-1974,-1102,-646,819,-1028,-1008,881,52,1931,-73,1530,2016,1108,1299,-493,-1221,-503,1403,674,878
ABalappapa	-1328	0	-3378,1267,-3419,-3004,539,446,-203,-1929,350,-5008,-1064,1249,-4019,-1161,371,-2641,-5026,1512,126,-1847,-403,511,-743,-1305,-5067,247,-3681,1730,-2949
ABalappapp	-651	0	-1342,-3066,-3169,133,-1513,2677,-326,-963,-1664,733,1619,-897,-3559,-1232,520,-2869,251,321,-2109,-2669,-3261,-282,2182,-265,1830,2211,-2631,898,-426
ABalappp	-746	0	293,-403,-466,-184,-1145,-2251,-1267,-713,23,-1928,-1083,531,-2968,-641,-545,-963,-954,-1396,221,-587,-152,179,-1293,-467,-489
ABalapppa	-667	0	-876,121,-749,-700,486,-1099,-1642,-2253,1955,423,2005,344,857,123,-3115,-2399,1152,-21,-2037,333,-2044,-46,-238,1124,730,-3195,1886,-420,931,-2357,-3012,-3917,-2902,-2129
ABalapppaa	-950	0	-3820,23,-958,-340,1571,-3346,-5052,2719,-862,-1421,-5124,-207,-2655,-5167,1064,4657,-2803,1634,2683,-2733,-298,-5032,628,-597,-2910,3188,-1317,-2353,180,-2510,-412,-1134,-2552,2967
ABalapppap	-587	0	-2721,-1014,-2593,1347,-2114,-1598,1735,294,-886,-264,1038,723,-2649,-4352,-1869,3355,438,-964,-1955,-1568,-988,-782,3098,-809,-56,1602,-108,3440,-2550,983,-3440,-2916,-1323,-501
ABalapppp	-936	0	-24,-2358,-1815,-597,-1627,-439,-2587,-3271,-1932,-597,-1221,53,619,-2132,-456,1065,-638,-2140,-1317,-1790,-3823,-2193,2456,-1584,192,-129,627,-1747,-469,1073,-1910,-246,54
ABalappppa	-1246	0	-1993,-1392,85,-1103,-2034,2242,-740,-1400,-4358,-1959,-6636,-143,-1073,367,-3598,-2032,-4821,4283,-72,-1549,-48,-1954,-3656,-165,164,1541,-789,-913,999,289,-4163,-437,694,-6019,-1213
ABalappppp	-624	0	737,-2497,-3078,651,1864,-530,-315,-328,-2130,313,-3393,-1002,1070,-775,883,-2672,733,-467,-347,-5914,-3330,-681,-3415,1018,-1763,-2648,580,-467,-2393,2291,1746,561,2292,2139,-575
ABalp	-1534	0	-633,-1373,-1380,-2346,-2041,-42,-808,-1352,-2203,-1054,-639,-3089,-2977
ABalpa	-1505	0	1066,-3825,-1962,-719,-1008,-458,-3793,-1100,-1787,-2086,-516,-688,-2571,-976,-1517,-2033,-1390,-1729
ABalpaa	301	0	-524,440,-1322,-1300,370,-624,-1404,-458,-918,413,238,2568,39,-486,531,1655,1282,1184,2884,918,835
ABalpaaa	14965	1	1108,3856,4627,3584,4435,2960,8821,10134,12553,9787,12816,17050,14160,19476,18329,17039,20016,21176,23539,21783,19942,20203,23208,18999,22267,23024,24425,18666,21682,9277
ABalpaaaa	31013	1	1500,15557,22296,23620,27218,27916,27183,25399,29827,38986,33919,34029,29104,29022,31467,31174,27619,33745,29677,34266,32243,37782,36741,36062,41854,36629,29618,36006,29906,40568,43533,39420,37422,39021,32556,13581
ABalpaaaaa	40225	1	12870,12014,24338,27926,33070,30884,34807,35272,41843,36031,39018,39794,46026,43892,43265,42396,45311,44534,43339,43873,48817,48387,53330,42200,58992,46756,48533,58772
ABalpaaaap	37973	1	15157,11625,24268,33372,41413,31733,41213,39985,44157,34303,37880,43903,43240,44412,39854,32411,38297,36834,36069,37583,43082,44075,37096,32311,60042,48280,44474,46187
ABalpaaap	29317	1	4232,13923,21022,23561,22223,28606,26618,28570,22662,33096,36389,37777,30248,43092,40355,31824,39853,36691,34710,42510,38005,35570,29221,33666,24665,30689,29914,32805,27759,32065,38081,31705,30194,27182,26388,14036,4820
ABalpaaapa	34325	1	10437,14139,19789,28499,31175,29628,31718,33279,26838,34007,38841,39232,36523,33189,28538,35053,48630,39057,41583,43378,41340,24931,43788,33096,49425,47925,42749
ABalpaaapp	31578	1	8941,11759,12520,20034,22211,28658,32202,30289,24478,29236,31872,29592,40494,38189,38007,34212,31853,36193,36013,33839,39983,43133,37342,52411,41258,32689,35187
ABalpaap	9331	1	-1883,843,-983,2386,5018,3160,4732,7944,6926,8326,9579,9263,11699,13619,14756,13682,17867,15214,15630,16204,19713,14298,13099,2850
ABalpaapa	22020	1	1306,3192,10355,16167,23193,20694,21661,20908,25933,21149,23919,21281,22955,19516,26251,22781,27608,24282,23044,24321,29734,25086,30371,33175,34165,29748,28622,28216,10098,10863
ABalpaapaa	39331	1	8274,16933,22578,25465,11613,17558,24670,32524,32818,32997,38092,34172,40852,41901,45480,43487,37838,38391,38098,46084,39681,44186,40869,43895,55478,42377,49873,44739,43077,45418,41651,43309,59016,50440,50605,50367,53299,40510,45194,59423
ABalpaapap	38433	1	10128,14175,24255,25498,24070,27969,30394,29942,30873,35413,34527,35514,35214,36535,38035,38425,41524,44493,37705,43319,44552,52630,44612,52948,51891,43352,54179,44848,53775,49725,53873,48775,52744,37533,21705
ABalpaapapa	29078	1	18018,10778,20985,40245,55363
ABalpaapapp	27860	1	14959,12702,28221,36361,47055
ABalpaapp	20802	1	420,5680,20263,16345,21923,24131,19853,23381,21703,22781,23341,19533,21320,27133,25390,26557,22007,20468,23490,27979,19371,24656,28670,27496,22763,26997,26826,23263,20969,24314,17707,15634,18130,10774,6800
ABalpaappa	19276	1	6600,4957,9055,6817,13545,9782,14711,23074,16942,23953,22798,21049,25124,14057,15789,19179,18507,26524,18048,24163,25223,22986,17446,22466,20712,20008,18728,19162,23465,20321,21378,27058,31312,26083,23624
ABalpaappp	17077	1	7864,5219,12006,13779,8276,14595,20968,14512,12805,21613,15949,23109,18295,14786,17563,28411,19797,14280,20349,23715,16005,19888,22407,19064,16477,21942,17928,18977,16631,15967,18459,12281,21116,14501,18176
ABalpap	49	0	-1291,-4397,-774,-1812,206,-707,1648,-270,-948,-1027,897,394,711,1953,1451,500,2118,1169,1673,-510
ABalpapa	8262	1	350,2424,5431,4783,6760,7421,7917,10358,7439,11083,8666,9365,8298,11221,11395,9751,10075,12003,10789,10654,11270,9540,10289,9218,51
ABalpapaa	8842	1	4839,5205,8714,7736,13349,9563,9841,8456,10529,8096,10727,10814,9306,7636,10646,9860,6338,14081,8110,12941,9481,7454,7502,10751,11321,6573,9538,4956,11585,8009,9641,9221,4029,3765
ABalpapaaa	5600	1	3669,4968,4672,7428,5783,7158,4211,8476,2408,5802,7177,8381,8836,4468,9542,4453,6876,5584,2360,4852,8359,3529,4907,5685,9113,6506,5252,3527,9565,2939,5899,361,6672,6938,3239,2010
ABalpapaap	3842	1	6532,5123,5640,10976,10555,2519,4638,2503,671,3319,3834,3964,2807,1136,3957,3722,6484,1038,4761,3439,4560,7802,4886,2974,6752,-922,2520,5211,5285,82,-845,3042,956,3287,1550,3569
ABalpapap	7351	1	-33,3449,6715,10429,10265,8874,12382,10327,5465,5923,7264,8783,7226,10168,9224,8633,11834,12321,8352,5311,9453,10094,11733,7265,8199,7271,4711,5336,3737,3554,6414,4379,-2484
ABalpapapa	4571	1	2004,1857,1707,5243,8564,2272,5282,9118,3047,4335,4729,6136,5180,7878,2776,6588,6354,2026,6531,6939,4369,6400,3333,2098,4154,5723,6718,4130,6006,4328,2860,3072,1715,3003,5538,2698,4399
ABalpapapp	4533	1	1056,-2551,4611,2594,4251,3911,4389,3955,4892,2164,4235,1864,8384,6008,6946,8185,3316,3838,3985,916,7472,795,3213,5020,7754,6470,6136,8209,4246,7224,6616,3903,2906,5605,5355,7449,2390
ABalpapp	7944	1	-638,3526,2234,4534,5878,8172,3935,7994,9543,9715,8574,9929,9047,8774,10693,10434,8934,7712,11514,12260,13505,12259,4178
ABalpappa	23381	1	3604,4344,10441,14875,15416,16570,20680,22208,22281,23709,22682,20852,25799,23859,26916,26969,29462,29898,34394,35127,34259,30403,38398,30572,28727,28537,30811,27377,13751,8507
ABalpappaa	37050	1	9271,13834,25194,25557,27838,32352,38515,43214,40466,34206,28461,37998,36898,23144,39984,34000,39525,40576,39519,42549,41269,31061,38440,36506,40023,37044,36543,40175,39553,37321,49630,45942,37218,41766,49553,40801,53482,43960,42192,36856,49310,34344
ABalpappap	34536	1	13991,21105,25832,28143,35944,40898,33919,35637,40528,25537,34534,34116,35522,34976,33573,25984,36638,39949,37377,46472,49197,34776,41577,29189,34202,41772,41255,42959,31685,33323,47326,41171,38466,34466,37685,35942,34646,15073,21505
ABalpappapa	18300	1	11765,21432,21704
ABalpappapp	16815	1	13099,12062,25284
ABalpappp	21443	1	6368,4309,10087,14093,13841,16113,15958,17474,16809,19473,16619,24934,22478,22688,16659,20833,23649,26010,27371,24366,30772,32947,32166,28198,29609,36360,38698,30612,16047,7746
ABalpapppa	40106	1	4890,6858,10333,19943,20751,23011,24373,30833,32750,35783,42246,38723,41555,38316,47511,35099,40074,42320,48160,53785,46374,49867,46319,42091,32669,46497,47786,41251,51760,45933,41621,54333,56416,49374,51587,45187,60709,53439,42571,45598,46926,48824
ABalpapppp	46482	1	7804,15628,22284,37999,33307,42016,39428,45026,48601,50603,46599,40915,49329,42476,52360,41819,52973,54219,48494,49468,50999,49689,56090,57522,62994,49785,52596,61812,54021,62463,58272,51210,45778,62996,51182,47338,43896,26306
ABalpappppa	32120	1	10286,29638,33785,54773
ABalpappppp	32881	1	27310,26756,36689,40770
ABalpp	-567	0	-138,-1506,-590,-2141,-365,-699,-1270,-103,637,-817,505,-954,-1351,196,-74,-2178,-501,1359,-781
ABalppa	-610	0	1440,-474,-28,837,-24,987,-1151,-1368,1492,-976,-1281,8,-1905,-1405,-1033,-1950,-223,-1310,-464,-501,-741,-3345
ABalppaa	-1208	0	776,1441,-1138,650,-1944,-2304,-1704,411,1005,-296,-1604,-3215,-4724,-1083,181,-1436,-1133,-1213,262,-894,-3823,-810,-1712,-2501,-931,-341,-454,-326,-2687,-4703
ABalppaaa	-1205	0	-1090,-469,1117,1270,438,-263,-1568,-3120,-2143,-4033,-1396,-2193,-2467,-2859,481,997,608,2529,-2263,-576,4471,-2180,-3198,-5692,-3092,-4775,1021,-5519,430,-266,-1203,-972,-2230,-1698,-1308,1722,-2605,-1709
ABalppaaaa	652	0	1035,-182,349,1100,575,712,2877,-87,-1190,-1622,-1447,1594,-2907,2308,920,1291,843,1617,3501,160,-2771,2910,4755,-697
ABalppaaap	289	0	-3430,-3561,2590,-788,-205,1457,545,946,-807,-64,-1249,1063,3192,1657,3058,-764,-2655,1309,1916,2194,1164,1979,-2435,-184
ABalppaap	-642	0	374,-127,1344,-266,-2502,19,667,-1464,2351,-1085,370,-811,-1959,-2016,-2827,1192,805,-2600,-3081,-1867,805,1685,-1369,-3797,1690,-2086,535,-630,-912,614,-3419,816,-2421,161
ABalppaapa	-844	0	-268,-1515,267,-391,214,-1054,1376,-3448,-3495,-2244,-3386,-1161,-1934,1799,730,-1171,-1712,545,-1829,1100,-783,505,279,-968,-2711,1305,-3460,-236
ABalppaapp	-218	0	3066,-6,2999,-1807,207,626,-2978,-1039,-2428,1864,1215,-643,-674,-558,-269,1718,-3975,480,-433,-196,2545,117,-3850,-274,-916,-896,-2240,2238
ABalppap	-1257	0	-178,-1094,-722,437,-856,-1284,-2879,-226,418,624,-3607,-1288,-1367,-1276,-522,-3128,-424,-627,-2773,-763,-1575,-3282,-1956,-1828
ABalppapa	-1337	0	-1587,1001,-21,-2142,-525,-901,-1220,239,-39,-1481,-3467,1784,-422,-2486,-2270,-4358,362,-2615,389,-1935,-5033,-1132,-601,-1537,-3175,228,-1357,-2681,-364,-2314,-1114,14,-3365
ABalppapaa	-1059	0	1651,-4710,-3518,-2485,386,298,-1933,418,1120,449,-416,-2443,1545,749,-1909,2471,-1890,-5118,-3052,-6158,-1089,-2088,-1498,-621,-3964,489,-278,968,-4700,-1981,260,-2172,1511,1701,952
ABalppapap	-1702	0	-694,-5462,1365,-4794,-5730,316,-2415,-1799,-3487,-3030,-976,-3231,-2711,-1951,-5760,-3389,883,906,633,-2669,-820,-755,-445,-5273,-1452,-2445,1715,-248,1499,-2668,-3506,-557,-3720,1444,1650
ABalppapp	-1396	0	1693,-1237,-1529,-1205,-545,-919,-2348,-2608,1718,-1704,-8304,-1877,-3348,-1878,-3702,-3282,-1285,569,-1272,-637,-1619,124,864,-146,-2230,-3125,1111,-636,-949,-1563
ABalppappa	-1342	0	2512,-3713,1807,-4175,-693,1145,-1275,-400,-987,983,-1904,-1427,366,-364,-475,-1009,-427,-3260,-2330,-902,-1667,-162,-3067,-1872,-2714,-2194,-3369,1013,-2383,-6486,-1681,-282,1396,-1117,-2659,653,-4190,-3670
ABalppappp	-717	0	-2777,-928,166,-3860,-863,-55,53,2225,-2219,641,-1552,516,-302,-3111,284,15,4055,2696,-2679,-1624,-764,-7,-3935,-1585,-2542,1879,-355,215,-679,-1682,-305,-10,1745,-1318,-3992,-3159,275,-1702
ABalppp	-1128	0	-1735,-1374,-404,-1125,-493,146,-1082,-1169,-1356,183,-506,-177,-3146,-1454,-2566,-473,-2237,-1939,-1497,-683,-600
ABalpppa	-630	0	674,-1548,-1450,-783,1365,580,252,-1877,-410,-1078,608,-2028,-273,-2408,-3412,454,415,-498,491,1431,418,-1012,-786,-2395,-2476
ABalpppaa	-408	0	654,-1883,-537,-2089,935,1464,-761,-2185,-2895,1441,57,1616,-505,2021,-1470,-2166,-2682,-291,-798,-1852,-336,-1066,468,-552,2064,-3615,184,-232,1467,-1707,-1498,-2221,2394,-176,2992,-377,-3351,753,814
ABalpppaaa	597	0	-2480,-1968,-74,2082,5704,421,4603,913,-4563,-964,-382,1606,-864,1592,-710,-507,-2099,1016,1293,-1844,1604,6318,605,3968,-2732,1098,-514,2349,1830
ABalpppaap	-845	0	-803,-3188,-1443,2105,372,-1663,-173,4065,1278,-960,-1465,953,-651,-1279,-732,-118,-1442,-4023,-329,-2714,-2517,3726,-1388,-2414,-835,-3309,-3449,-2168,62
ABalpppap	-921	0	2782,-2401,-1302,-2541,253,-2378,-1543,-1132,-2609,-1451,-2785,-1045,-1123,-1464,-2217,199,957,-1383,-2115,910,1818,-1485,45,-193,715,-1928,-50,-1461,-2110,-1574,-649,-978,-157
ABalpppapa	-75	0	-726,1207,-3305,85,-3130,3893,-2958,381,730,380,2177,573,840,-1804,-1738,239,586,-1313,-1299,1619,-675,1779,2864,620,1218,-1306,-2228,1498,1761,1152,407,-1486,-1239,-2003,-1439
ABalpppapp	-741	0	-3941,358,-2741,-3097,1966,2117,-1191,-1240,770,-1538,65,1490,-1936,2712,-2565,878,-1047,2104,-2904,300,-1663,-1630,-2338,89,1637,-1842,-803,-3658,-2498,1057,-4714,-1896,-1410,2455,735
ABalpppp	-713	0	-629,-1288,-1078,-1405,-677,-31,-1538,66,1985,-1478,2108,-3468,103,-128,-1204,1783,-309,-2163,-2787,-392,30,-1115,-2795
ABalppppa	-1185	0	-263,-195,-700,-1279,-2404,-1200,719,-4193,-1952,-2192,-1319,-3711,576,-798,-1789,1782,-628,-840,-981,-3585,-2123,382,-1895,-949,627,-328,-799,943,-1174,-2241,-2083,-4139,251,-1807
ABalppppaa	-1180	0	-2008,-3427,-4903,-2073,1934,-4774,2081,-7032,1091,973,-2487,-3270,2377,-958,-3609,1781,-866,2160,-2780,1013,-439,-1463,-5809,-1995,-2136,-1243,-1503,-962,1154,-265,2230,-3798,-39,-326,151,-1268
ABalppppap	-688	0	-2956,-2106,-339,-51,613,445,-2185,1067,-2940,-1381,1872,551,-2918,-3236,-989,1037,-1703,1858,469,-2204,-2762,-2402,-1003,2094,-2149,2768,636,-1988,-3222,-690,660,-948,265,667,-1880,297
ABalppppp	-1021	0	-2602,363,-2700,-938,-473,-239,-140,-990,434,-1035,-788,-1828,-1863,1318,-2255,-899,-1490,-1306,-2284,-108,-2452,-1381,-1210,-644,1219,-1937,-1117,-4588,627,689
