cell_name	average_expression	binary_call	time_point_expression
ABalaaapa	-498	0	-3786,-92,-684,-3010,-231,442,1742,-279,-608,676,-1159,208,364,-342,-514,1137,-1011,-431,-308,2076,-551,-632,-1123,-714,-1431,-2114,395,1452,-2798,-737,2285,-2909,-1351,-1258,-139
ABalaaapal	-182	0	-2025,-1592,-1041,-630,-210,-149,55,2635,3123,2930,-674,-301,-718,-421,-2874,-533,-1019,1922,2287,-223,-2786,-142,-693,233,-916,-165,992,-932,-1398
ABalaaapar	61	0	129,297,-1581,2032,2063,-625,-42,2780,-2720,446,-150,-1477,-2269,-1800,-850,-33,-5270,-283,-891,1936,2821,2522,1543,876,1237,3786,-1654,-1105,41
ABalaaapp	-759	0	1216,-695,-2462,-2810,-765,-1837,-1887,422,1660,767,57,-143,-55,-1198,-2674,276,-1493,-586,-4011,-2864,-502,1999,-3242,122,-1960,-1678,-944,1851,2574,-791,-398,315,-5,-2627,-1923,-1019
ABalaaappl	-64	0	-486,-2010,-1627,-1402,122,-4764,749,1181,-408,-297,1737,2022,1706,2460,1397,188,395,-2066,-2468,1581,-2779,402,-2816,2463,292,978,-1758,3414
ABalaaappr	-65	0	1122,5476,-2664,1598,-1507,3464,-318,1312,-2768,-977,2248,1368,-1881,-3422,-2889,-2113,-1103,163,4170,224,-1328,-363,-1721,-11,17,1263,1744,-2935
ABalaap	145	0	1876,-1832,1131,-1189,1555,-553,-205,-360,398,186,1498,1062,-1792,309,20,449,-1050,25,2144,84,586,-19,-986
ABalaapa	-813	0	-1258,-642,-343,-2065,-1833,389,162,-7,2359,-127,-71,-728,-376,-1008,313,-2148,-840,-1333,-2289,-1221,-1279,-2693,-1154,-95,-2469,-713,-587,-721,-338,-1973,-681,-397,-665
ABalaapaa	-600	0	477,-2360,812,684,-2061,466,262,-1566,-961,1136,-1835,877,-1391,-3523,-105,1005,-523,-408,-3147,199,1024,2224,1692,-2738,-616,-3083,-1831,-1634,-1469,-2180,262,-493,-620,2137,-260,-2250,-407
ABalaapaaa	-51	0	831,-374,1695,-4556,1863,514,-879,-1365,55,3546,-2505,802,-1691,943,1938,805,568,946,-846,-2072,-1294
ABalaapaap	-301	0	-349,-3793,3034,-3818,-2361,-1667,-960,-792,-722,1994,97,-2141,-968,3232,-417,67,524,-3058,1966,-350,4169
ABalaapap	80	0	-524,-3983,-2592,1309,-1236,1198,1371,1051,-661,3176,-1077,-331,664,-1180,1640,1714,3542,654,-2110,1682,1086,-3872,215,284,-1140,431,178,-1285,-1084,-1413,784,284,-1422,1408,3197,916
ABalaapapa	1417	0	212,2486,-661,118,806,2311,261,3660,3175,3986,662,-563,1093,1316,-839,1976,2293,2111,3532,2423,2661,-1852
ABalaapapp	-514	0	3059,-1364,-1614,-3700,290,-1522,-435,1396,-1937,-1933,-408,2400,-1026,-1789,-1378,1548,-2142,-2497,2567,-539,-762,482
ABalaapp	-200	0	-1659,853,-906,-914,221,-265,1613,-2103,-463,1505,-771,933,228,-810,-484,-1469,1216,-2990,-515,1282,997,516,-282,143,2433,-2036,-1821,-64
ABalaappa	-229	0	2711,1112,700,-180,-763,-3129,-775,-410,294,1246,-2323,314,-27,-630,2461,-762,245,-1201,2515,-2763,421,485,166,1309,-2382,228,-164,-1304,-208,-101,-3945,-1429,-2632,48,-473,3133,-245
ABalaappaa	9	0	414,1432,-113,694,-1107,3991,1736,711,-1520,-714,-1987,811,-1263,-533,3638,-306,-1396,-2506,-4905,-783,613,5642,-616,-5874,1881,2305
ABalaappap	-866	0	-2841,-637,3359,-1868,-2046,3245,275,-2123,-687,-154,-1622,2381,-2271,-3554,-487,-635,-4583,1321,721,381,-219,-2056,-1191,-2707,-3525,-1001
ABalaappp	-566	0	742,-1172,1356,2410,239,-810,-73,-1103,-1929,-1648,-1670,-2602,-1852,-1451,332,-2230,-287,2714,-1539,1919,1752,-5083,1790,-1464,-1994,-803,-1647,-433,1491,-2497,-1101,2562,-2592
ABalaapppa	-524	0	-475,-749,-438,-1718,-1193,649,1825,775,-54,1156,-4240,78,799,1753,-582,1721,-3421,-590,677,-1217,-173,-393,1126,-2544,-3693,-817,-3030,1579,-350,-2166
ABalaapppp	-414	0	555,-1719,39,-3304,-542,813,-1232,2684,279,1845,654,1001,-777,-3166,-2500,1198,-2242,78,1964,1261,-2603,148,-1332,304,4798,-345,-1770,-1840,-6171,-494
ABalap	-407	0	223,-700,-952,-634,-2236,-3052,-327,-151,-361,-187,-1012,-630,541,1336,200,172,-102,-6,142
ABalapa	-334	0	-1066,-240,-1124,-1616,-235,-231,1642,-657,1179,-459,-680,670,-463,1554,-294,-625,433,583,-268,-487,-1975,-1965,-1364
ABalapaa	-952	0	780,1194,-1223,-1347,1794,-195,284,-1558,418,-548,954,-4285,-273,-1941,-1943,-5731,-3072,-3360,-874,-322,-1396,-567,912,-2179,-3161,629,1308
ABalapaaa	-321	0	-880,-1918,-86,-2151,3504,1376,-2192,-3465,-380,261,-1104,-2067,-361,-838,-391,-290,-1047,842,663,1573,-266,1035,2325,-933,-122,524,-355,-332,-1003,-17,-1129,747,-952,-217,1573,-1428,-1736,-963
ABalapaaaa	-521	0	-384,134,-1219,-448,-2810,1402,-925,-50,-607,-2573,-1938,-568,-378,-128,-2868,1994,2237,-193,104,-2433,126,-1961,2698,-2673,-35,-61
ABalapaaap	6	0	-916,-2103,1997,486,-1479,-1964,-433,295,-2615,-1013,-2089,-1093,2352,2682,961,-1291,-1955,386,-3985,2346,-844,140,4121,319,2075,3764
ABalapaap	-1139	0	-1797,-396,-1014,97,-2350,-2747,-1663,-727,-381,-2548,-1032,-1391,-2329,99,-1513,-1154,1482,-4178,1302,47,1486,-948,-1750,-1664,805,-3451,1574,-5154,1940,-2084,-2651,-3690,-1094,142
ABalapaapa	-621	0	-972,675,4185,297,-2332,-1066,-1123,-3514,-528,-2859,451,-2489,1132,-854,-1117,-1125,-2075,-2664,-1245,425,-240,3286,-2971,-2033,2791,-451,-1400,-553,-1919,1650
ABalapaapp	-328	0	1482,4368,3657,1011,-2144,395,-2489,-2518,-1028,-683,5988,2089,-1075,3578,-2931,-2452,-256,-1684,-195,192,-1745,483,-2819,-3118,-863,-3312,-1938,196,-1079,-937
ABalapap	-902	0	-2830,-84,407,-1635,480,-230,-829,467,224,-161,-2987,-1735,-634,-235,-4298,-2231,-280,-840,95,-827,84,-188,-1929,-816,-1530
ABalapapa	-1288	0	-394,-5268,-1971,-742,-1839,-823,-1551,554,1255,-2181,-1469,-1594,-481,-4612,-3860,-2127,-2021,-2188,384,2273,-1642,-667,-970,-3035,-1939,-862,120,678,-1215,-3566,-2266,656,-409,-889,-49,-235,-478,-1573,-3227
ABalapapaa	-597	0	-2632,-131,-2423,-2186,1430,-47,-3164,-1578,785,-130,-1604,-1885,1685,-123,3700,89,-1058,-1622,-3176,4055,-129,-3553,1286,3737,1117,-2139,-6416
ABalapapap	-1703	0	-1985,-6612,1256,-2859,196,-3899,-3122,1782,-664,-3361,-798,-612,2286,-4969,-2159,-3752,1797,-4078,2609,-2785,-2259,-3998,-1094,-2981,-2095,658,-2483
ABalapapp	-897	0	-2075,-712,216,-2911,-1174,-2570,-2707,-577,-739,-365,893,-382,1517,664,775,937,-731,-824,-1064,-5373,949,-3204,-450,-1191,-2852,284,-1110,362,-90,-2197,-1071,-917
ABalapappa	-1214	0	-2009,-5353,-4842,2891,291,-3113,808,-5419,-183,876,375,-3497,-217,-2189,-396,-2928,-815,-590,-2151,-2600,-1419,623,-1454,-985,851,-781,-3015,-306,-736,-567,-1556,1023,-1974,70
ABalapappp	-1317	0	-373,1210,-3865,-2291,-371,-792,-94,-2715,-372,-53,-1427,-1121,1231,-438,-1467,1665,-4512,-1223,-1200,-606,-2672,-2263,-1946,-800,-1393,-1844,-2175,-2317,-2356,-3427,-146,-1188,-2915,-531
ABalapp	-355	0	626,23,-1720,114,1274,-873,-427,-501,1537,-435,-329,-1282,-1430,-2157,-614,1163,908,-1329,604,234,-1298,778,-3042
ABalappa	-859	0	-994,-1506,1526,2675,-854,-1540,-2574,-1000,-1308,-105,-3840,-1924,-2352,1473,1393,771,459,-2179,-1223,-2425,-319,1078,-1458,-2958,-2388,-123,-1455,-764,-1004
ABalappaa	-520	0	2287,775,3705,1447,-1624,-1235,1205,1817,-2951,222,-956,-3136,-2201,-1989,660,119,-1854,1111,-4675,-2520,1139,-1786,3364,-736,810,-1769,-2113,2174,-239,1146,-3083,903,196,588,-841,705,-3061,-2003,-3304,-3220,-397
ABalappaaa	-519	0	48,-1415,-1251,-3994,2051,-343,-3990,-1414,-675,1557,2659,244,-1159,44,-4275,1069,887,109,-771,1127,-1417
ABalappaap	-1079	0	-310,-1828,-519,-2855,-3147,-1617,-4494,-949,-1645,-195,-2396,29,741,-2634,-1926,-230,656,4660,-786,-733,-2489
ABalappap	-355	0	-411,1667,-798,-2585,-987,1675,811,-1774,-2387,-5532,-62,-665,-1393,-1154,-3182,51,2666,-2833,-335,2753,-790,1145,-3623,1596,752,-1199,1943,3093,-853,-246,281,1017
ABalappapa	-393	0	-4384,-1498,2416,689,1290,5835,-311,-112,775,2773,1833,545,-760,-152,-68,-1405,-4153,-866,595,261,-4422,-5398,2173,-33,-406,-3319,-1862,-1768,1119,-1165
ABalappapp	-745	0	-1418,-3518,-913,-154,-56,2890,2311,1018,-356,-329,3172,-287,436,-4024,-794,-76,-2904,416,-867,-2185,-2492,-32,-1602,-213,722,-2156,-3433,-3546,-1929,-42
ABalappp	-392	0	440,-393,-1867,194,-2176,87,-2501,-2792,-2661,251,-734,-1603,-345,1766,-1459,-384,-499,973,-437,-26,53,774,-242,3325,465
ABalapppa	-1114	0	-1282,1946,1573,-3241,2224,-1456,-547,-3067,-183,-717,-628,1585,-259,-345,-3088,-3395,-866,-153,-1079,186,701,-4231,-2681,1279,-4938,1612,-2040,-2616,690,-3824,-105,-5627,-2175
ABalapppaa	127	0	-819,-906,135,-494,1588,206,-2018,2191,2433,938,3444,-281,1456,-3724,-198,1692,-1748,158,-1683,818,372,293,-1678,3943,18,-3116,19,2434,-1897,25,-130,1108,-396
ABalapppap	-1086	0	-3371,-1702,-1055,3444,1259,-712,-5198,1057,-5412,-1581,-4077,-1259,830,-2431,-298,-2129,314,1920,-376,-225,-4604,-40,139,-2054,1402,-648,3919,-5339,-3173,-3321,-1942,374,467
ABalapppp	-1221	0	1414,-2534,-217,2614,-3031,-2157,-337,-138,792,-1093,-711,-58,-1783,-2276,-914,10,-1276,-3010,-3328,-367,-3236,-3135,-2683,-1151,-1462,-308,-1901,-1139,-1389,-3015,-578,1309,-3194
ABalappppa	-1558	0	-1559,-145,-511,1196,-2429,-3156,-440,-3356,2401,-3219,-2888,-3245,-2317,1966,-9,-2986,-297,-3223,-567,-2248,2084,-4206,-997,-5689,-2119,3289,-1192,2010,-4098,-2061,-4743,-299,-6373
ABalappppp	-805	0	1530,-261,215,-1422,-569,-1907,1160,-916,-2685,1263,1036,-2141,-1314,-4739,-1861,2431,-1071,-1953,-947,1207,2026,-2686,-3030,-2127,-546,-2587,-1446,-470,-2508,-826,584,2602,-2603
ABalp	-1678	0	638,718,-1507,-1520,-1817,-2348,-2582,-1877,-1678,-1261,-3256,-2757,-2566
ABalpa	-1438	0	-934,-605,-1815,-2231,-1892,-2353,-2836,-808,-923,-2009,-1116,-1582,-1027,-2624,-632,-312,-372,-1821,-1278,-1582
ABalpaa	-871	0	-189,-498,380,-402,-499,9,239,-1403,-713,-1023,-1122,-1081,-640,-1503,47,-114,-1554,-2484,-1085,-2251,-1105,-2181
ABalpaaa	-351	0	-1544,-3626,153,2780,-1657,-1236,390,-247,-286,550,-1504,1046,1781,-142,-305,-2122,1068,-895,108,-246,-249,-213,441,-1582,-775,-754,48,-308,-2291,-403,1151
ABalpaaaa	-336	0	-706,601,608,1103,-1912,2448,306,1030,1460,-1226,-2324,-3189,-1956,2371,1290,-1695,-1755,1913,-652,-525,50,-32,-1818,-316,-654,-552,807,1037,-3119,2310,233,992,984,-1540,-2975,-1308,-3715
ABalpaaaaa	-493	0	-1736,683,-1161,-232,-955,-1511,1773,-1243,2129,1482,161,-2468,-186,-869,-2606,-3148,-365,-1326,-666,1897,-4645,-1162,3272,1053
ABalpaaaap	-75	0	-4552,2414,1504,3422,623,-2323,-1693,2789,-1240,1225,228,-256,-3043,-1676,-892,1892,9,-335,538,-5691,-2224,3284,2781,1410
ABalpaaap	-504	0	1963,-2183,1387,-1956,-1550,887,-1600,1599,-4380,576,-2178,-118,-2455,-2705,-4449,-1163,-916,-1628,1386,2045,-303,333,-644,-887,-2803,-2284,1231,-2421,641,3688,57,299,-1017,166,2137,1086
ABalpaaapa	-21	0	-2995,-1777,1930,2065,-526,-4285,-3508,-834,-531,5137,-2150,490,375,2135,3128,-1863,-75,4316,743,-930,-522,-1186,1331,-1050,68
ABalpaaapp	-226	0	1986,2490,1203,-314,3076,457,-1039,2379,-133,-2186,-1312,1603,581,-374,-2608,-825,-1853,683,-573,-913,-5235,1309,205,-1123,-3138
ABalpaap	-929	0	-1595,-2593,1788,-2625,-1475,-2547,-1344,-1102,-774,-396,-395,-179,-1333,-902,388,-1966,-992,-1154,1366,-509,-1530,-969,-2250,-409,269
ABalpaapa	-295	0	2176,1709,-1061,1293,245,-1742,-2584,2542,1531,-1109,239,228,-1832,1053,-27,-1727,-1070,110,-3242,-573,-187,-1104,55,-880,94,-3401,804,193
ABalpaapaa	-247	0	1656,-1419,205,-487,-1876,-96,-925,-154,-983,-947,50,130,1068,-716,22,1445,-88,1665,-923,2261,1165,-1963,-1011,-17,-350,-1221,1458,-155,964,115,-2538,13,-588,-949,-1321,-4141,829,-621,812
ABalpaapap	-959	0	-2963,-796,-268,-2010,-740,425,-420,1861,-3142,1169,-2823,-2563,-3284,-3203,-2006,301,-805,-924,1230,-609,-427,2589,-2565,-1252,-1515,-2402,-2955,-1063,-4000,98,-581,2866,-2935,3484,-1350
ABalpaapapa	-43	0	595,-3250,399,2084
ABalpaapapp	-2082	0	-1478,125,-4582,-2393
ABalpaapp	-424	0	-1103,1209,872,136,373,-686,-51,-435,1309,-452,-1664,842,-46,415,-1465,-353,21,-2229,-960,-714,951,-1035,-1104,-3137,-919,-467,333,-2362,-2087,-1145,-1906,1168,1898,1321,-1359
ABalpaappa	-10	0	-1582,-448,-2532,-174,368,884,3342,1233,-1569,-3204,1495,-1188,15,1146,2117,1478,-445,1923,-1104,-2661,1205,937,-1016,-682,-2283,-379,-612,497,1659,-563,3135,-1313
ABalpaappp	-647	0	356,-66,-3003,-1124,-198,27,-2156,-2824,1614,-605,-1240,-715,90,-340,-1075,1002,-2886,-2623,-708,-2310,-2077,2467,2614,-775,607,-1583,-2980,-3057,1293,626,-899,1839
ABalpap	-743	0	-954,-1114,-3273,268,-2548,-1371,-1027,1289,212,-997,-1498,-278,718,-1366,-919,-667,-2306,-1182,-953,435,50,1136
ABalpapa	-659	0	-821,-83,-1755,552,750,-121,-1277,-2813,-2699,-1544,1153,-3810,-1433,-728,-1831,-2109,-1040,89,-2330,1203,2345,-1564,-475,1427,970,815
ABalpapaa	4520	1	457,-608,-21,2068,2474,4741,2497,4966,2882,4139,7331,3366,4374,6478,2180,2806,4216,5548,8053,5201,6557,6110,7958,6271,8855,6536,9350,9016,3497,2818,3618,5372,1765,2812
ABalpapaaa	4470	1	1026,2457,6281,3983,4933,3063,1392,6593,3464,8106,5067,5584,6276,4605,6563,5362,5980,3488,5166,4956,3454,5931,5771,9017,1611,4569,3075,1941,5175,152,2205,5804
ABalpapaap	2226	1	-2373,-1821,352,5859,3646,5452,212,4489,9246,6260,4943,3116,5311,189,2224,1693,-2170,2498,5853,1257,6959,2258,1714,625,2842,1073,-3327,693,-572,2375,-555,915
ABalpapap	2569	1	-131,609,804,4626,2246,-1374,1669,2279,1471,3907,849,2680,3020,5239,2760,138,1315,5407,4680,3418,4863,2662,6249,192,6122,2977,4738,2090,5135,2785,1464,2574,1921,-600,1136
ABalpapapa	1004	0	-1587,755,2199,2509,483,1970,2787,4150,2432,3630,6173,2745,281,649,4698,-2955,-353,-148,-2859,679,-322,346,1625,4687,-1906,1711,-1559,1351,-1131,-2475,554
ABalpapapp	2672	1	1517,5012,-1325,11706,6770,1425,3501,3416,4639,4174,2943,5709,6569,6877,4935,-4605,2315,1094,1139,-2,-27,-456,5256,-452,2237,2022,2026,1428,-651,3887,-252
ABalpapp	-458	0	-2160,-2195,905,-314,-494,220,499,-1339,1053,80,490,-167,-1389,-507,447,-249,720,-1515,-1017,-941,-49,-676,-1581,-821
ABalpappa	-732	0	-669,-3070,-1943,-1485,3560,-1132,1709,-3046,-1794,1242,-2026,-635,-4013,316,-3625,-874,750,-836,343,-718,359,1111,-29,2640,-2198,-1660,-1385,-368,-835,-1646
ABalpappaa	-493	0	2211,4148,-1836,2185,-4207,-2659,-812,2502,2671,-1504,1585,1011,-1106,-5070,767,-2175,1647,1388,-2456,-1499,-300,-3513,37,-4532,-393,-3319,-1585,-651,-947,-2533,765,-183,-122,-1176,-1062,2462,2784,-1253
ABalpappap	-819	0	-1578,1860,769,3003,-2112,-984,429,-2364,7,-4033,1873,-2704,-2151,-2325,-1487,-1429,-3582,-3749,-389,-3620,-3137,293,-1376,685,82,2769,3386,-3482,617,-4740,-769,-3808,-967,-593,2110,1340,-635,1658
ABalpappp	-648	0	1949,-1155,-3717,-660,1254,731,-3340,222,255,-2361,-4960,-2873,160,-1172,-1838,711,1144,888,-1140,1111,-1599,1352,-300,-543,264,-503,224,-672,-2227
ABalpapppa	-49	0	370,1227,97,-2036,4676,672,-449,-2521,454,-244,-5173,-1307,-2425,1896,2082,-1474,-399,743,653,1359,-1189,-473,-1786,531,130,1569,1401,-1865,592,-2224,554,770,-1523,1822,-906,482,1799,-1546,1749
ABalpapppp	133	0	-2612,3782,3965,4141,-2395,3247,4308,-52,3602,-446,1701,-470,-1094,-2391,-1346,-634,-228,-429,58,-2795,-2075,-1273,-35,-631,386,-106,-1153,2869,332,-1371,-293,504,-2838,-1350,4249,-3144,2512,76,-1390
ABalpp	-1500	0	-2797,-301,-3021,-2574,-2596,-1701,-937,-1828,-544,-2696,-538,287,-582,-396,-2435,-2081,-1563,-214,-2118,-1370
ABalppa	-926	0	-1022,66,-842,-1734,-86,-1007,-1334,-810,-2413,1191,163,-1166,-1759,376,-2475,-1294,-758,-1670,-1872,-519,-724,-690
ABalppaa	-264	0	-770,2318,1309,91,444,1105,-740,-291,-1169,-2109,1008,-2837,-1550,-768,-775,-1193,-1270,1,-2021,-1625,-244,-528,1017,-395,56,-861,251,-928,-37,548,3792
ABalppaaa	-714	0	246,-2483,-1681,-582,1084,-3590,2108,-2044,2128,-449,-2043,-1286,1381,-2470,-1957,-186,408,787,1393,1725,-2017,-712,-259,701,-2974,-4134,-1941,-2420,67,594,642,-234,-4559,-829,-1712,199,677
ABalppaaaa	767	0	-1847,73,522,1872,2310,1227,2000,485,-2710,-850,1058,2167,564,1227,956,3373,4659,1939,3967,629,-2091,1109,-571,-3665
ABalppaaap	229	0	1556,503,-551,-2220,1542,3078,-2061,1801,102,-418,1921,1079,3825,4149,927,1449,-896,-2934,-2236,-1741,-3677,835,1283,-1817
ABalppaap	-919	0	-1111,-318,1754,-2188,-2900,626,-792,-163,-2127,-997,-431,1228,-502,-925,-973,255,458,-1881,-2010,-870,-5007,-160,-3330,-4016,961,-2363,703,423,1508,2035,-2314,-3024,1018,-3928,-791
ABalppaapa	299	0	3572,-742,-1868,971,2409,617,336,941,1944,1732,2326,-743,224,1825,1206,-1486,-1443,-537,1653,302,-3298,-1207,4264,-1812,-1171,-2240
ABalppaapp	-812	0	348,-2183,-364,955,379,-4123,110,-346,-2982,-1130,-164,72,-157,538,-1886,683,3076,-2353,-283,1664,326,-4216,-1546,-4339,-330,-2870
ABalppap	-1204	0	-928,-1563,-2199,-2839,-754,-702,-241,-108,-715,-1387,-2665,687,-2028,-1495,-1801,-923,503,562,-2206,-313,-1608,689,-2314,-2845,-2711,-1403
ABalppapa	3574	1	1816,-2506,2418,2289,3091,1505,1835,2100,4638,5776,5420,9655,4096,3921,5472,3405,6824,6231,4130,3629,4548,2658,3996,5562,2374,3583,2921,5406,3000,6106,2010,492,-448
ABalppapaa	2513	1	227,835,1534,6632,5377,4837,7168,6155,9087,7703,6386,5068,4344,6369,1791,1298,4007,1811,639,-272,-1140,3047,1665,24,-1773,-1356,329,103,2517,1406,-3696,-165,957
ABalppapap	1029	0	2315,2107,3040,3638,-1296,2169,2435,709,-1124,2558,3317,1369,2808,1050,-396,-1692,1629,1287,727,-82,-1,1414,766,-246,4885,251,-1902,-102,5143,2024,-1934,464,-3382
ABalppapp	3106	1	-1712,-641,1292,5360,228,4304,2371,-381,376,1,103,3911,72,2104,2034,6791,6298,3996,3958,4399,4441,1955,8865,6615,6108,7222,6338,5139,4424,2979,-2660
ABalppappa	8919	1	2487,738,7208,10322,10582,7360,13114,10927,13670,11068,10909,12217,10011,13393,16223,10605,12995,11255,4919,7794,11298,8368,5976,9761,7279,8691,8470,9193,6371,5064,7297,5344,5401,8399,7446
ABalppappp	6540	1	-1027,4175,1870,5691,4129,6627,10875,7006,7852,8617,9659,10063,8639,7699,14390,9962,8119,11056,9005,4597,4889,9434,8614,3029,5795,3610,1732,6124,2610,7597,4072,5202,4963,4008,8200
ABalppp	-1311	0	-1296,2877,-1390,-927,-2050,-4240,-1451,-519,504,-1025,-1513,-2285,-713,-1994,-723,-2590,-1839,-1705,-1088,-878,-2694
ABalpppa	-435	0	-934,133,-1229,407,569,1247,696,-959,-2103,296,8,-2648,-663,1692,-1106,-3731,-1234,478,511,-2660,-552,-136,-851,-1647,1306,618,755
ABalpppaa	-1027	0	-1136,-921,-685,-2496,549,-2292,-3544,164,-1277,238,-1806,-874,-827,-992,-937,-600,-1984,-4316,1615,183,-306,-923,-26,-1077,-1636,-1638,360,-1248,-440,-2035,-503,-25,-2915,-1699,-40,-818,-1093
ABalpppaaa	-670	0	1768,-1541,-3155,-3219,-344,-1808,2375,-324,-2288,3892,-227,840,-192,-1760,-3045,-2700,7,3105,2695,-3672,-221,-132,-2838,-2240,-3186,-816,-2183,1048,728
ABalpppaap	-659	0	-2,111,-17,-689,-344,-133,-426,-2657,-680,-486,-505,279,5023,-648,-2674,-1211,-1491,-1002,-630,-1719,1502,-1843,-2783,528,-483,52,-1270,-1453,-3456
ABalpppap	-1042	0	2014,1100,-1356,795,-1916,-1261,-1976,-1818,-1531,-1670,-3764,-1067,-2168,-223,154,-595,225,-687,-3077,-1329,-293,-2059,-907,-795,-3789,893,558,-1722,-412,1440,-6246,-267,-632
ABalpppapa	-1290	0	-3380,3330,266,-3582,-1983,1210,-895,-4369,-3896,-4785,739,-977,507,-1183,-5307,-331,-2329,-2078,-2084,-3162,1356,-6247,-1052,41,1852,3186,-1342,2422,-96,-3556,-3125,347,-2079
ABalpppapp	-1110	0	-979,-2733,371,-2586,-780,-942,-2005,-1786,-465,-1247,-1116,-1143,-2121,-220,493,-2666,-2868,50,1983,-459,-179,-243,-906,-720,-2244,-51,-2423,-1398,-1419,-771,-3190,-17,-1851
ABalpppp	-1118	0	-2460,-516,495,211,-2470,-1702,-2240,-1260,-2166,-768,-723,508,-1983,-2619,-1701,-853,-1029,-889,-330,-1136,681,327,-2028,-2192
ABalppppa	-1110	0	-760,621,2250,2621,-1275,-3520,727,-1919,-229,-708,-660,-1554,-3357,-2827,-3763,-2140,-1099,-3709,1411,-1971,-1136,-4295,-871,-234,-2963,1411,598,-599,-534,-904,-1719,-2081,-781,329,-3222
ABalppppaa	-248	0	-3315,3580,-3540,-531,1591,1530,312,3877,-675,1463,201,-590,-2150,-1973,-3622,-4290,1790,-388,1029,-3320,2336,-594,964,-2745,-2454,2353,-1455,759,3984,-21,-960,-498,-216,-858
ABalppppap	-1240	0	1271,4310,-2143,3238,1414,-3797,-1365,-2190,-1491,-2433,-3966,-824,-603,-714,-3122,-1497,-1170,-1439,-2744,470,-1785,-371,-1723,-2965,-2490,-4494,-1562,1212,-521,-1443,-3978,145,-2370,-1004
ABalppppp	-1855	0	-3309,1438,-272,-4571,-977,857,-2424,104,-991,-2379,-2267,-4634,-1040,-4191,-1848,-1296,-3294,-239,-3618,-2217,-2203,-1100,-3382,-4402,-3712,56,-1314,-462,-109
ABalpppppa	-1190	0	-895,-2854,-850,-2055,-5013,283,-3609,-2181,2504,-504,-1161,-1128,363,-2000,-170,-472,-1324,-59,661,-3073,257,-3967,1373,-3527,-478,-2584,-1003,-2693,-699,957,-594,-689,-709,-5684,1826,-1473,-2546,924,-1573,-1180
ABalpppppp	-877	0	-1556,2048,-28,-1794,-2037,1102,-3456,-324,-2652,-2313,-3896,1616,-1346,-20,-191,-1471,-2657,-3784,-369,-1809,-2252,3327,-401,1736,-2910,557,-1236,-317,1053,-1033,-2617,-2617,814,-751,879
ABalppppppa	-1425	0	-1292,-980,-2992,3520,-5382
ABalppppppp	-398	0	-1240,-2459,1333,-44,421
ABar	-872	0	-400,264,517,-123,-122,-1320,-2561,-1800,-926,-743,-2381
ABara	-657	0	-1995,-856,140,-897,-466,-1513,-1422,-1247,-1272,619,1027,-302,-360
ABaraa	-304	0	-876,-143,-765,-252,485,-2434,-472,-475,-255,2029,-480,-6,-156,-482,43,-1284,-1089,-34,207,353
ABaraaa	37	0	912,-1164,1892,1079,-272,1655,-1111,535,-543,-468,-2083,689,-1218,-361,-865,-165,74,369,1377,696,483,-706
