cell_name	average_expression	binary_call	time_point_expression
ABalaapaaa	1015	0	-269,4307,2545,1787,1735,223,-12,42,500,650,1816,-4164,-866,4999,2781,171
ABalaapaap	731	0	-209,4451,1301,-518,2248,339,-1977,1234,-1502,-1319,2043,790,-371,1642,2619,921
ABalaapap	360	0	1504,-2900,-321,-1090,-1761,1335,-895,1483,-400,-2598,1061,1036,668,2608,-3910,-182,1147,-625,2783,-1145,3822,1620,690,2024,1092,1268,-695,-1291,-205,657,-10,-315,756,1164,1795,698,434,-219,2956
ABalaapapa	1001	0	643,970,-1197,-394,508,2123,2622,-333,3770,-1817,1619,4460,3491,-989,-1512,3825,-311,547
ABalaapapp	404	0	-199,262,154,-278,3842,2489,454,-2194,3194,337,848,2842,-1447,-1376,2949,-1703,-52,-2859
ABalaapp	-338	0	-2092,-2932,973,-441,499,485,-1925,-1409,713,-1348,218,-900,636,-563,211,-2443,1251,743,-1362,-1104,1351,288,1950,-1777,598,-232,-370,-480
ABalaappa	-197	0	-285,-1511,1664,3093,-383,-2413,815,53,1004,-100,-1974,2135,1261,1436,-915,-2462,-1673,178,-587,-1919,-2329,-3905,-710,-1985,-142,306,-1270,2321,-1624,-1964,4476,-23,208,1153,-1186,541,-441,-1173,3555,-877,-413
ABalaappaa	445	0	-689,3709,-477,2786,518,1213,-22,-722,-1608,3518,837,-2492,-2003,-1723,66,-1381,2865,124,1749,-1762,3319,3023,-624
ABalaappap	-660	0	-1717,-1341,-2247,-4763,-1008,-1244,-2416,1525,-719,223,-589,-499,642,-1985,1217,2685,1487,785,2293,-4074,-3945,2443,-1935
ABalaappp	-398	0	3145,273,2282,-3081,1545,965,-274,-1358,-2754,-3053,-1633,652,-294,10,-1167,885,850,510,-120,242,1445,1277,-1702,-602,-2443,-991,-1324,-1241,-3180,-771,1637,-1205,-1351,-914,-3465,-1855,397,3548
ABalaapppa	-46	0	-593,1697,-2055,-1233,-1040,1326,-1000,1347,3122,1084,-1213,1928,-1990,926,2371,1468,-1415,-2151,738,-2839,-3705,1795,-363,854,293,-559
ABalaapppp	346	0	1349,-2408,-688,44,642,-1659,-330,1255,-299,-253,-3205,-4861,3379,4185,-2845,718,3779,274,-110,1795,-348,-2517,1597,2604,4775,2121
ABalap	2	0	-2002,1290,-954,444,-1030,-1398,-481,-885,-104,83,-438,1019,312,1377,2371,442,1328,277,-128,-1486
ABalapa	169	0	-450,1093,-2277,562,-2657,583,1052,2390,791,-1348,1265,1099,-558,388,950,1296,27,438,-498,1602,-229,-1344,-281
ABalapaa	-18	0	2107,-2392,-1480,1979,1539,764,-625,-232,687,-1798,-839,1209,-450,-490,1674,-318,506,-348,897,-1004,71,1552,-334,-275,-3068,-163,-104,-1165,1280,1224,-975
ABalapaaa	-130	0	-896,3007,-2140,-2469,-1179,-4017,-1654,3036,2218,-2653,367,1022,3148,1938,1627,-85,539,-2512,-1161,-238,-1508,-144,340,-847,27,1234,-143,-924,-2288,2544,325,-272,3193,2272,1717,384,1839,-3820,-2086,-2811,-1550,-848
ABalapaaaa	-613	0	4119,1539,-2231,-2741,-288,-2679,-612,-125,-893,-3075,-299,-3012,2985,-1398,1432,1874,-2018,-1133,-3092
ABalapaaap	463	0	-1161,-1123,-1261,783,3652,2305,-1375,1748,-531,2039,-1226,3397,723,-1316,1771,901,-73,-178,-282
ABalapaap	-544	0	-124,-114,-924,-442,-2429,-478,-29,-1106,640,-2842,-1948,1234,-1933,-361,-45,-55,-387,842,-1442,-546,70,-1632,479,1014,673,1154,-1885,-870,-1972,71,2639,-1459,457,232,-3877,-2490,-1583,786
ABalapaapa	591	0	2699,3900,382,2577,-2035,-527,-2704,3326,1963,2390,1258,-4119,2010,263,3261,-2731,4019,-1111,1136,-4003,176,-2654,4127
ABalapaapp	-265	0	-1058,-53,-519,2277,82,-2087,2816,2467,-5017,-3319,-708,729,1862,-1771,4522,1010,132,-2070,-2280,-492,-249,-1010,-1364
ABalapap	-294	0	-2680,-1567,-328,-4039,-1211,744,-698,306,2162,1938,-404,-2795,-229,156,-1220,-899,985,-1021,3577,-294,-1366,-1378,-539,1648,1297,339,-1758,1046
ABalapapa	-645	0	-1178,-911,2231,-1603,-2348,-2648,-1045,-2629,-3086,-58,-4147,600,-1068,1934,234,-1596,398,-914,-1626,256,-1438,-4092,-1632,-748,-1042,-1359,2336,922,180,-704,840,-1511,3339,-1538,-2188,-1666,649,-769,3379,-962,755
ABalapapaa	877	0	119,2894,1486,-1581,-796,2584,2473,307,2764,685,1017,4596,246,967,1615,894,2112,1039,-1796,-73,-3425,-2256,4296
ABalapapap	-119	0	4056,2620,-2308,-969,-1102,568,-1188,-1004,-1993,-420,154,-2735,-681,-1015,293,997,364,-1213,1516,1038,-380,732,-77
ABalapapp	-976	0	-174,109,-162,-1070,-1545,1208,1649,152,-303,-1838,349,-691,-2503,-1395,-670,-3507,-3032,1337,-149,-2641,-2737,2394,-1406,-834,-2933,-293,-532,-574,-1748,-1078,-3633,-2359,-684,-209,-1777,-977,-1867
ABalapappa	-507	0	1120,118,468,-82,1421,-1413,-1871,-2934,1291,-2657,-1608,-2091,-518,-1050,-1951,1416,440,-4518,1353,-1143,104,-1791,820,677,212,-115,600
ABalapappp	-965	0	-3566,-581,4012,1380,-1262,-3690,333,1631,-3021,75,5364,-1585,-2582,-629,-2144,-355,622,1010,703,-7148,-882,-7647,-3863,-2084,420,-2780,2204
ABalapp	-48	0	-3005,-499,448,-165,1813,-675,259,964,-416,-318,2065,744,2247,-208,-1557,587,-1392,334,-81,270,-256,-1395,-861
ABalappa	-133	0	-887,-569,-1198,-1894,2031,-3516,46,1249,588,-1233,4,1424,-1764,-2479,-2710,-343,-1117,1206,23,-2284,673,-1797,730,1362,4122,2875,-592,1302,851,-65,-1165,-1201,-363,-136,-506,2528
ABalappaa	242	0	969,535,-610,-514,6304,-1274,-73,497,-22,1216,-2242,-3523,204,1460,1464,1407,-874,-1435,-4179,3179,-103,898,3650,-9,229,-831,611,-1435,-2061,1391,-910,-204,-1221,771,1359,-315,-1253,446,1825,1138,-553,2075,3020,-1643,-85,4541,-2463
ABalappaaa	-732	0	367,1296,-891,150,-3650,-1877,-518
ABalappaap	14	0	2846,1682,-2002,-223,1072,1679,-2947,-666,-1313
ABalappap	13	0	-1584,398,2090,-2925,3416,-1553,-361,-1881,990,-2163,586,-1805,1761,-936,-498,-1051,-846,1846,-2695,5410,-3477,2235,-314,-264,-649,436,1834,-1234,1486,-1166,85,-386,-578,1421,672,3928,-293,-1430
ABalappapa	1051	0	70,2694,-1894,-1249,2550,-1010,46,1607,3577,3240,2920,3296,277,-199,1597,2238,1349,-2191
ABalappapp	-452	0	-3110,-1506,-1980,-462,-3171,-210,1583,2128,-2170,2145,-2738,-2419,3319,-561,-477,510,1438,-456
ABalappp	-229	0	904,736,2438,2047,-2503,968,-1541,-739,676,-564,-1363,639,-1387,-1405,770,-1228,31,-420,-194,-1194,-376,-80,1248,-547,-612,-196,-2286
ABalapppa	-472	0	1738,-1716,3789,997,-1679,1751,-266,361,623,2293,-2472,135,1801,2059,-486,-438,-1578,-1265,502,-2382,-1078,-2383,-180,-4565,-1865,-3955,-2361,-3139,-681,664,-1399,1247,-1539,1034,-99
ABalapppaa	-505	0	515,86,715,-603,-2536,4227,2762,-1656,-1248,-5082,-1928,4603,-1936,-3698,-5502,3210,-876,-2952,40,-940,-2280,-1792,-1474,1115,1046,461,-2837,4468,2004,-3048
ABalapppap	-520	0	-245,-320,-2252,-2737,-796,-1911,-2076,-1123,1436,-766,2717,1851,1021,516,-2043,246,-1202,-621,-1581,-38,-438,-1285,155,-1167,260,-3301,2295,-722,1082,-2541
ABalapppp	-1120	0	-623,1017,-2994,663,-835,-525,-736,-770,-3119,-734,-357,447,-1156,2088,-1562,-2580,-1563,-382,-2558,-1098,-2436,-930,-4076,-6429,-3995,-970,-748,-1117,-1208,-3019,-534,796,-813,2543,1097
ABalappppa	-916	0	1318,-3132,-1714,-4,-1149,-746,438,1188,-6404,-65,-910,-1821,-217,-2180,-3323,-79,-251,-2732,-3399,758,-1041,251,-3553,-1200,-203,271,-54,-946,2132,1276
ABalappppp	-1020	0	-1920,1753,469,47,-218,1280,-1135,44,2292,-2252,-1024,-287,-1697,-4199,-3956,-872,-1572,-2685,-586,1080,-502,969,-828,-4763,-1572,924,-1090,-3395,-4322,-570
ABalp	-1217	0	-495,1032,-1954,-2386,-319,-840,-1134,-1436,-918,-2075,-2173,-1911
ABalpa	-598	0	-1430,-94,-639,-438,482,448,-2027,-2301,-866,-1216,-24,-340,-599,-734,266,266,-1077,-964,-75
ABalpaa	-244	0	-969,-832,666,-2731,-189,-906,861,1873,-125,1471,-555,846,625,28,-1568,1423,-2751,-649,-796,-1653,65,-951,1198
ABalpaaa	94	0	-1461,-888,391,270,421,545,1540,1592,-2456,-462,1101,-189,59,2772,905,-1183,-1280,-460,-2245,-1616,1260,1953,3537,-216,846,1608,2971,1392,-2318,389,-527,909,-2605,-3363
ABalpaaaa	-322	0	-164,-2968,-871,59,1299,-1002,28,204,-2655,-727,244,-774,392,84,1115,18,505,-8,587,987,196,1925,475,604,-1919,-1399,-2474,3731,-1952,-3202,710,101,157,-3236,-1612,-832,434,-278,-3293,3895,-1599
ABalpaaaaa	497	0	-407,-1042,-375,-2767,232,3265,-179,664,-957,2753,4201,1970,-934,6418,-701,-1763,-1406,-28
ABalpaaaap	20	0	-1080,1552,-2269,469,1153,-1461,-3156,-2761,-3453,3481,3071,-4128,1725,1498,-1598,1438,4979,899
ABalpaaap	-119	0	-605,422,130,1214,-2470,822,-517,-2794,522,518,-1313,509,-1810,-299,-1067,1162,-844,-3056,1685,1906,1149,1152,66,-1736,1167,-1504,-1481,-155,-948,748,-49,765,1720,643,1430,1482,-2024,1577,-1241,-740,-1015
ABalpaaapa	-573	0	-2981,938,-2565,1804,-2065,-132,-1656,-3382,-1911,-1602,947,-212,98,-354,636,1604,-1476,1987
ABalpaaapp	-370	0	3668,-3933,-5386,-827,-1590,1320,-868,-391,227,643,2801,2521,-69,-3712,1012,-2198,109,13
ABalpaap	-907	0	-2138,-417,-3005,480,107,-2051,-281,-421,1310,-1155,-1186,-3149,-429,-1279,-1287,41,-3103,-458,-1119,-1494,-3057,320,-513,-2823,230,-978,3363
ABalpaapa	-261	0	-788,-1954,-28,1513,1866,-2352,-3371,-466,-902,-902,1660,-1637,-1503,-3329,-139,1174,-2003,1800,658,939,2086,213,-2003,-254,-484,-261,1764,698,-1009,-407,33,1038
ABalpaapaa	-15	0	127,-1507,1614,674,-938,688,2486,1723,-2811,2163,-2512,472,-3574,575,-244,3337,-337,-375,-1455,266,-1672,-430,-241,-497,-402,-340,4025,2560,112,-3226,-1410,-2024,2957,-310
ABalpaapap	-184	0	1514,413,468,-1254,-838,-1062,-729,818,885,-2891,-1876,1507,1788,1268,381,205,2430,509,-391,133,-1541,-3901,1202,1265,-1420,-2587,2377,479,-1281,-1438,-1075,873,-495,-1978
ABalpaapp	352	0	720,-1271,-491,-1789,1374,-678,1023,-687,-638,1765,62,-1602,-152,1586,1281,-2453,1762,-419,-1563,1981,1591,4339,-993,-740,641,753,-403,1311,-545,880,2027,4487,789,-653,-1164,2452,-250,-4483,1548,4767,1308,-2689
ABalpaappa	-80	0	-1666,-770,253,2270,841,-2579,-3541,-568,-1957,-1657,-2342,1429,4423,3919,-1547,383,-1994,2587,-143,-367,4658,786,-1314,-3018
ABalpaappp	392	0	-1581,1030,-299,2,-1442,808,1597,1699,-1701,-978,2392,202,1554,3043,4132,-86,2415,1082,-169,-3461,487,-57,-3356,2095
ABalpap	-529	0	-1584,651,1741,-495,-642,-1438,1287,413,569,-691,-1691,507,-1762,-973,-1949,-1252,-1175,-1544,-924,-1108,-123,554
ABalpapa	2	0	-1620,-224,-390,-1010,-1525,1363,163,-83,283,-1530,-476,-673,-407,-1251,650,427,-1537,1637,1210,-2867,-776,-246,-608,669,1941,865,2682,1986,827,566
ABalpapaa	4094	1	-1762,3224,1487,2261,941,-48,3856,2416,3755,3450,2330,4490,2249,3274,3253,7269,809,8329,7207,10762,5285,9313,5982,6206,4853,5806,4250,5795,6554,5428,2455,5309,6851,4101,3508,2059,1992,277
ABalpapaaa	3386	1	-403,4894,-1465,5374,3686,3029,1438,2957,4851,5245,-29,3198,3447,3659,4106,4581,5869,5062,402,6452,2350,3868,4567,2015,5236,3634
ABalpapaap	1697	1	-4583,829,3920,144,6801,1773,1795,1908,5377,-849,-251,89,4168,702,-509,2184,1270,1689,696,2959,4056,-768,3351,1857,3097,2416
ABalpapap	3394	1	-30,2436,-775,3492,1376,1478,542,4346,1500,2815,3829,4063,5045,2845,7318,5542,7399,6252,4426,1454,3682,3197,1615,5487,5468,5078,5095,2533,5069,5177,3358,5286,3333,2209,2494,3254,-2106
ABalpapapa	2589	1	2445,-411,1609,169,2774,3568,3715,1467,3652,3094,4487,348,99,3807,3186,4173,428,2969,7915,1140,3885,1456,5493,575,1732,2673,3462
ABalpapapp	1499	0	604,43,4063,856,2869,-698,-1037,-1770,5213,2380,-781,3113,2470,2548,3594,19,1692,1847,1441,-1309,3364,2794,3830,-2066,-561,3883,2077
ABalpapp	-348	0	1496,4,143,-525,-1136,703,1540,114,-405,-74,-612,-824,56,-1019,990,-112,-1006,75,-3174,-1149,119,-831,-712,-2053,-2345,1691
ABalpappa	-411	0	-312,-126,-2760,1663,-1684,-1500,1225,-326,672,-1190,-4127,-2803,1123,-4021,-1595,-1855,1083,-1798,1009,-1623,-465,2416,32,-1761,3241,655,-837,1401,-1701,-2669,-33,2029,1570,1083
ABalpappaa	24	0	67,1191,-313,842,-2379,-1035,-723,5022,-1122,1298,-1572,-2048,2117,-1598,-3743,2270,1366,471,423,-5165,1240,2993,-889,-2574,-1142,1573,816,-65,1962,-286,-1558,987,3236,-855
ABalpappap	-382	0	1245,-3299,3789,484,-2199,-292,-1605,733,-1798,2728,3301,-1131,546,-2429,-284,-355,-3471,1042,-1918,-1952,-1235,2605,-655,-2145,879,-1342,-1497,205,691,-2852,774,-1718,66,102
ABalpappp	-361	0	-1086,-1965,1440,-1260,1430,1995,2525,151,-1446,247,37,-320,229,-2621,1568,-2296,1766,-868,92,1156,1030,-1742,-2168,-3499,591,401,-1729,-1504,141,-2746,-1481,-1026,-570,1270
ABalpapppa	313	0	-3329,29,-825,2787,940,-2143,1847,1353,4329,-136,1360,-1135,-734,4306,-1190,99,3461,-2777,973,-687,2501,1546,-259,731,-2859,1082,1630,878,-2765,1807,1649,-2533,1364,-2646
ABalpapppp	-271	0	-1751,-2040,823,-485,-724,-724,4345,-354,-276,24,-577,-1037,1886,430,624,-3323,799,1205,1891,907,754,466,-607,-441,-209,868,1171,698,477,-2339,-1802,-2523,-3549,-3825
ABalpp	-439	0	677,-1831,-207,358,-1641,138,912,-751,-1379,340,-1222,-310,41,535,-1159,-494,-1344,-455,935,-1918
ABalppa	-83	0	248,-476,-641,-1131,599,1112,1452,599,734,1033,1418,-658,-441,-886,-1374,-99,502,-593,401,725,-1658,-2694
ABalppaa	112	0	-1885,2772,573,362,-555,-20,156,-1026,514,-474,-481,1007,417,1922,518,-2130,3167,-1326,-1290,-1723,1217,-508,-306,1204,1296,-493,666,-2853,-518,1874,-1291,-1128,923,-372,3334,473
ABalppaaa	-294	0	-818,-1999,-585,-583,-4333,341,-487,406,-1270,-471,-1249,1466,-669,3107,511,-2511,2658,-1950,-424,-1155,-2420,-1500,-1661,-3450,-2016,2768,94,704,201,-2712,3791,2556,920,-3214,-611,5829,-2600,300,-646,164,1479
ABalppaaaa	646	0	-4039,512,-412,-1819,-317,2656,-674,1391,169,1140,2218,2988,3395,880,-2762,5007
ABalppaaap	-370	0	-504,2459,-1098,-951,-589,-1098,-2402,-136,-1711,-1314,-89,-327,1506,-3546,-916,4803
ABalppaap	-36	0	-676,-1508,-2263,-1558,765,273,-150,-1856,771,-1408,-962,967,714,2008,-6914,-51,791,826,749,880,3161,-1498,182,-1169,-416,250,-1056,-1555,-1909,657,-723,537,-1260,376,-1486,4617,2448,53,1256,-1618,6279
ABalppaapa	419	0	-383,760,-2061,1018,1421,4937,216,-1342,-798
ABalppaapp	344	0	3417,686,2059,-695,-47,287,300,713,-1605,-2258,1610,2335,-72,-2373,-382,1527
ABalppap	-308	0	43,-707,-279,-131,496,-1140,-1148,-1710,-546,-417,-82,-804,-552,-503,-2539,-933,635,-110,981,321,-1862,-683,-131,-202,-507,653,2564,680
ABalppapa	5800	1	857,3214,3803,2902,3500,3257,2133,815,3834,4118,5322,3764,5508,4052,2841,4698,5425,6249,7343,8568,8984,7953,6564,8711,11681,3865,7867,9870,12871,11843,9803,7019,7238,9560,8640,7300,2045,-484,2667
ABalppapaa	5254	1	6087,4483,6561,3886,6875,10403,7976,7318,8729,3814,6036,7672,6035,9191,2861,10180,4426,2550,4016,4175,3469,4860,-626,-52,3762,1919
ABalppapap	3334	1	-2055,2045,2020,3728,3530,7682,6906,7275,6133,5620,5135,6954,8673,4743,5514,3231,437,2190,2924,1981,-706,-866,2037,423,1572,-444
ABalppapp	4770	1	684,-2925,2629,946,1283,2727,2718,3865,5579,3117,5733,6094,4705,8131,3738,5015,3725,5991,4859,9115,3837,5938,6032,6331,5297,5863,9357,10630,5477,5282,7282,7096,7395,1734,1656
ABalppappa	8284	1	4892,4320,9923,9571,6563,6295,3410,3209,9133,5752,8534,12099,11824,8325,10860,12374,7597,5979,8447,8992,12937,8121,4066,13485,10079,9810,6270,5551,9810,10290
ABalppappp	8435	1	-223,2461,3147,5900,7199,12224,13266,8992,12826,4585,6090,12575,12377,11666,8385,8545,12853,5259,5120,11478,8120,9110,5140,9446,11351,7089,13061,10310,8213,6473
ABalppp	-665	0	730,-1959,-804,171,-1987,-1073,-585,-1488,-15,-1310,-1905,1027,-400,-248,-1155,-1000,-1398,81,-1171,117,408
ABalpppa	-779	0	2475,668,2875,122,1406,-547,1941,-472,-1840,-5301,-972,1058,-2092,-2522,-713,-1711,-758,-723,-3352,-1352,-2099,-565,-734,-3652,-2591,247,40,258,-1674
ABalpppaa	39	0	-3332,-698,-666,-2519,356,-956,1166,1973,-779,-2050,2358,-819,529,1859,-406,-579,30,2131,1446,955,1539,-1191,2990,-425,1259,1107,-1223,2088,-232,576,357,1919,1729,119,-886,1428,-336,-368,-3742,-718,-1838,-821,-1662
ABalpppaaa	839	0	-464,3816,-403,6687,3192,604,-2567,442,-1678,2194,1482,2004,-96,1223,226,-272,1294,-2272,492,2350,1610,-1410
ABalpppaap	261	0	-961,-852,1717,1862,649,-3549,306,-1916,1492,2966,-693,2705,710,-1272,1610,909,-833,3534,-206,445,-338,-2553
ABalpppap	-743	0	-998,1449,-2309,-2637,938,2055,-885,1187,-985,-33,-2614,-1954,249,-716,-3186,-252,-2584,-1456,-1292,-1707,-2568,78,-2986,875,1327,2028,353,-1156,-3964,1346,-1665,496,741,-1274,-2673,25
ABalpppapa	-226	0	-1310,3479,4255,2845,-1206,-1108,-2376,-4353,3699,2480,1697,837,-1451,856,-3618,-1819,956,-1016,-2768,1490,1254,-645,-1212,1155,-529,-1247,-2516,-839,-3530
ABalpppapp	250	0	-5553,3749,1145,1509,419,-5243,-2168,737,1530,-3320,-3171,-2171,966,826,-209,1959,1376,-762,3402,467,3614,5132,-221,1443,1324,-2729,3015,-423,619
ABalpppp	-1043	0	2401,-317,-1942,-981,-479,-841,174,2336,-1581,-3120,-720,-362,-1784,-1396,-818,-1415,-1403,-1442,-1063,-649,-2829,-1200,-1963,-2301,-2469,-946
ABalppppa	-872	0	1755,1969,-3170,-617,-1567,-4759,23,182,-150,-904,-4003,763,-1463,-3506,-1637,-2552,731,-1293,-502,-1083,-1459,-2110,-22,-1039,-153,2514,1420,182,-2516,-2114,-949,-177,-764,-2409,412,-241,-391,-1782,-611
ABalppppaa	-194	0	-2689,767,-998,2552,-4050,-1245,986,-6,-2391,257,2137,-1630,3953,-563,546,-2130,-296,1416,-1466,-3358,25,317,610,-2,5106,-1255,-1747,732,-1216
ABalppppap	-750	0	2560,-294,720,1677,-3863,-3299,-3702,-1514,-2994,2821,323,3639,-1995,1759,947,499,-1458,746,-1442,441,-1465,-3578,-334,-3200,-856,-2420,-417,-3333,-1719
ABalppppp	-1131	0	2170,-2215,-4050,-445,-1255,312,-2082,1565,-2631,26,-472,-1207,-1819,-1213,-3943,558,-2236,10,-977,-2954,-2634,1286,695,-1984,-1670,-1503,-2083,-1127,-2815,1713,-2564,-653
ABalpppppa	-858	0	217,2320,-960,-1466,-1168,-1136,1343,-896,1013,1100,-256,912,-1969,-3688,-3858,-3726,-2316,-2518,-269,-926,-564,-2131,162,-1792,-6524,2256,-371,-1830,1057,287,-1346,-958,650,8,439,-1990
ABalpppppp	-884	0	6294,-768,1702,1995,1785,-1005,-1996,-2751,-2227,2660,-1490,-2688,-4764,-558,-1414,-2947,-1387,457,-2673,-1606,-2806,-767,-455,-3123,-2108,-2265,-2274,-3522,4417,-2776,-1847,1929,-1623,-1244,-2999,3009
ABar	-602	0	-655,306,-284,25,-170,-1174,-1444,-1100,-838,-1676,-840,623
ABara	-239	0	-1302,-599,-1483,151,380,-897,-160,-567,-585,93,1551,555
ABaraa	-255	0	-910,946,-353,-2171,-844,274,-1464,209,43,-1120,-167,-873,530,276,1205,335,292,-1234,181
ABaraaa	199	0	-1316,70,696,132,8,58,1040,-1169,-218,-15,771,74,1494,418,-1661,974,1260,504,285,259,1218,-693,393
ABaraaaa	-319	0	4071,-1408,-347,377,-476,1461,-787,817,-15,448,375,82,-552,-1137,139,133,-600,-118,438,-1339,425,-2147,459,-970,-1390,972,-857,-1007,-2382,442,-1368,-2022,-876,-857,-714,-756
ABaraaaaa	-482	0	-1552,1192,-2253,2098,-512,554,-685,-3091,-694,-2330,-667,2422,-1732,-2579,1802,-3286,-919,101,388,-2536,890,-1094,-1587,833,310,416,-1163,-1449,-1767,1283,-627,1371,1997,-2941,178,-354,-3026,-104,-1377,1042,1695
ABaraaaaaa	265	0	213,-1085,3149,-1105,584,494,3110,476,356,-938,-905,-2026,1305,1909,-1809,513
ABaraaaaap	482	0	167,3906,785,1401,3305,2748,1330,524,-1320,-1903,1587,-2632,-2773,-2599,1464,1722
ABaraaaap	-629	0	-2369,-2101,-1817,870,1612,-1795,-1079,-2537,-206,1414,-1194,2812,-1043,2026,-955,-1852,-3450,-1221,-1951,-1659,-57,1767,-1155,-433,-2816,2663,-450,-1970,187,-1870,-296,-1510,-4198,-536,2588,-2231,1746,-431,2043,-998,-1509,-449
ABaraaaapa	76	0	-586,23,2148,725,3105,438,-2105,977,138,-203,-1253,-2777,176,2419,-2079
ABaraaaapp	69	0	-1933,-502,-1023,490,2652,-2204,-312,-1350,3415,-2215,-163,-3942,2274,2374,3474
ABaraaap	-227	0	-1374,2357,187,-894,77,54,1111,1380,34,-214,56,-123,-2200,-1088,-448,-681,-1750,628,-1350,1010,-334,-973,401,-877,-81,564,-1594
ABaraaapa	227	0	1222,600,341,-1171,-1030,987,476,770,236,-1083,1748,-1491,273,589,-649,1145,-427,-597,-332,897,1304,670,-256,2606,175,-50,2201,-3600,285,-1407,2613
ABaraaapaa	-67	0	-1736,-960,2820,-2221,-2400,528,-260,101,-2575,-1417,1232,356,-765,3236,-2527,-4073,6348,-3182,-533,-1524,-1419,1667,-4766,-1975,345,3574,-884,1993,1798,1534,1135,-1630,2270,2020,1541
ABaraaapap	-297	0	-2285,-1881,1079,-247,3158,-3344,58,560,5349,-1930,-887,-1484,-627,-2816,2318,-2378,-1424,-123,965,417,-773,-10,-390,1041,-448,1232,566,-108,-1611,-3263,-712,2289,-1276,631,-2036
